,attr5,attr29,attr31,attr38,attr42,attr46,attr48,attr53,attr58,attr59,attr62,attr63,attr64,attr70,attr77,attr81,attr82,attr87,attr88,attr96,attr101,attr102,attr104,attr106,attr110,attr112,attr113,attr114,attr117,attr118,attr119,attr130,attr131,attr133,attr135,attr137,attr138,attr143,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr158,attr159,attr161,attr162,attr163,attr165,attr168,attr170,attr171,attr172,attr173,attr174,attr175,attr183,attr188,attr190,attr191,attr196,attr197,attr198,attr208,attr209,attr211,attr213,attr214,attr219,attr226,attr227,attr230,attr231,attr233,attr234,attr241,attr242,attr244,attr247,attr252,attr253,attr255,attr257,attr258,attr260,attr263,attr264,attr268,attr271,attr272,attr282,attr285,attr289,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
652,0.801894,0.527482,0.599885,0.330185,0.512446,0.230934,0.401766,0.046305,0.275849,0.251393,0.128803,0.149182,0.065805,0.070137,0.167325,0.214304,0.21935,0.408493,0.41841,0.200759,0.209407,0.206264,0.167949,0.198425,0.185092,0.182777,0.120081,0.148857,0.161187,0.153758,0.146139,0.278059,0.242454,0.207473,0.167963,0.196278,0.197106,0.214425,0.192586,0.150366,0.179553,0.004621,0.004853,0.00065,0.010976,0.007545,0.0049,0.007542,0.010613,0.011708,0.013843,0.011775,0.028186,0.059133,0.028981,0.023596,0.02173,0.017668,0.077108,0.032387,0.038099,0.075571,0.029822,0.32537,0.315695,0.269028,0.262136,0.33317,0.418992,0.418645,0.548113,0.639799,0.779085,0.560643,0.734484,0.528966,0.455674,0.496775,0.503655,0.628619,0.062138,0.003671,0.043476,0.01898,0.011372,0.025042,0.11699,0.104988,0.092835,0.64556,0.512686,0.06372,0.206191,0.179394,0.184408,0.095402,0.073314,0,0,0,1,0,0
653,0.95928,0.472877,0.482809,0.35747,0.45051,0.372769,0.393281,0.0029,0.43869,0.390984,0.420595,0.391493,0.095151,0.053715,0.056274,0.084507,0.100721,0.247426,0.232419,0.282748,0.128237,0.123939,0.150476,0.199461,0.208683,0.211738,0.260011,0.261139,0.262951,0.264208,0.262685,0.260147,0.262225,0.258027,0.271051,0.272309,0.267515,0.275299,0.272302,0.261146,0.267659,0.002216,0.002977,0.0123,0.015959,0.020684,0.018904,0.016612,0.001411,0.001412,0.000889,0.001432,0.004085,0.001232,0.001163,0.00111,0.001137,0.001176,0.002377,0.004734,0.011614,0.002161,0.002238,0.410079,0.424329,0.465862,0.463377,0.440162,0.452432,0.457764,0.459393,0.447803,0.454201,0.451318,0.429052,0.424692,0.404184,0.414579,0.402156,0.455713,0.02165,0.017711,0.005707,0.005932,0.004757,0.005406,0.012141,0.005695,0.008365,0.04089,0.011418,0.031691,0.028244,0.023711,0.033346,0.057757,0.201218,0,0,0,1,0,0
654,0.872877,0.738819,0.802445,0.771125,0.690133,0.715737,0.678781,0.008677,0.008233,0.006896,0.016896,0.051455,0.063784,0.013868,0.0058,0.005057,0.005965,0.01179,0.009928,0.026583,0.282961,0.289107,0.288539,0.254059,0.277053,0.234609,0.30101,0.329862,0.201402,0.189686,0.192158,0.458386,0.459486,0.433186,0.430354,0.45158,0.454584,0.413161,0.430677,0.421103,0.412672,0.001336,0.000665,0.001384,0.001267,0.000455,0.000528,0.006104,0.03488,0.031428,0.012745,0.013611,0.001838,0.003529,0.004199,0.004733,0.00704,0.004051,0.001155,0.000882,0.002517,0.001763,0.001333,0.31377,0.264596,0.261971,0.292629,0.53238,0.610606,0.653158,0.729837,0.743877,0.763741,0.798277,0.800117,0.788585,0.798758,0.824517,0.852608,0.853205,0.011029,0.009749,0.024874,0.004651,0.003612,0.142148,0.463659,0.366197,0.137572,0.031633,0.015432,0.006786,0.010926,0.010922,0.017302,0.020078,0.01635,0,0,0,1,0,0
655,0.840381,0.70799,0.682658,0.745189,0.771951,0.737055,0.725002,0.020959,0.002333,0.01111,0.003997,0.002891,0.001767,0.001881,0.004747,0.103858,0.050176,0.056479,0.046101,0.009655,0.253621,0.25766,0.248546,0.240525,0.247547,0.260385,0.271073,0.270253,0.291968,0.297143,0.312611,0.383267,0.435163,0.448295,0.551231,0.621779,0.681804,0.543684,0.550958,0.565721,0.563651,0.001816,0.002672,0.003633,0.000545,0.00062,0.000929,0.001758,0.001012,0.001364,0.000836,0.001741,2.5e-05,5.5e-05,0.000262,0.000329,0.000322,0.000238,0.001117,0.176926,0.001796,0.001476,0.002258,0.290589,0.291621,0.382878,0.398113,0.407149,0.394387,0.396437,0.408227,0.666987,0.647463,0.713758,0.710114,0.863131,0.84267,0.856639,0.862592,0.864842,0.002917,0.012043,0.007531,0.03576,0.014556,0.010557,0.012705,0.019444,0.010334,0.004292,0.004197,0.003284,0.005745,0.073107,0.002552,0.003249,0.004822,0,0,0,1,0,0
656,0.646296,0.837409,0.900587,0.899326,0.8922,0.877103,0.866666,0.010578,0.05464,0.043352,0.041535,0.023582,0.010137,0.032674,0.285936,0.001302,0.001409,0.002309,0.002818,0.004624,0.059163,0.05917,0.050961,0.313524,0.155465,0.077901,0.328122,0.221642,0.234171,0.215152,0.167051,0.446354,0.448295,0.453362,0.442379,0.459968,0.457021,0.421851,0.424108,0.431907,0.435745,0.047189,0.035121,0.015872,0.051016,0.050928,0.039748,0.024106,0.017563,0.043229,0.030362,0.059111,0.044851,0.061434,0.058551,0.0548,0.057951,0.07289,0.001802,0.000606,0.002344,0.001132,0.001346,0.580476,0.609129,0.637853,0.646385,0.488222,0.700211,0.71793,0.658877,0.751576,0.760178,0.757951,0.765135,0.760893,0.770479,0.759358,0.754647,0.754049,0.076516,0.08764,0.08784,0.217907,0.168384,0.114004,0.060041,0.061396,0.069688,0.139386,0.028869,0.02671,0.002695,0.003174,0.003503,0.004192,0.003661,0,0,0,1,0,0
657,0.782489,0.83106,0.839072,0.795962,0.85425,0.726656,0.799061,0.001163,0.008174,0.010838,0.005701,0.005707,0.03973,0.000352,0.009413,0.039093,0.034326,0.028614,0.035354,0.027125,0.197182,0.199475,0.204722,0.248108,0.255792,0.259831,0.295482,0.297243,0.262433,0.256539,0.252787,0.428212,0.408022,0.412809,0.372629,0.451536,0.449064,0.347896,0.293743,0.420313,0.457323,0.000681,0.000291,0.001079,0.011698,0.009331,0.007188,0.008172,0.002271,0.00095,0.000818,0.00108,0.020969,0.021711,0.028577,0.023992,0.026001,0.023908,0.041157,0.029421,0.036893,0.007862,0.01113,0.324423,0.298746,0.362768,0.360987,0.430599,0.400223,0.383019,0.536623,0.749736,0.764479,0.774311,0.767702,0.765487,0.802449,0.78221,0.818692,0.808942,0.001993,0.004591,0.056734,0.041338,0.0265,0.02391,0.036928,0.002438,0.002,0.296083,0.282811,0.318644,0.047627,0.004802,0.004252,0.017287,0.010088,0,0,0,1,0,0
658,0.583402,0.639132,0.654303,0.647673,0.626846,0.605973,0.605776,0.006661,0.178422,0.293842,0.103668,0.040498,0.244901,0.068332,0.068442,0.131067,0.065993,0.042697,0.063188,0.15541,0.228622,0.228471,0.224029,0.228485,0.295641,0.220888,0.191389,0.17531,0.2229,0.196823,0.186818,0.324356,0.319885,0.288575,0.353416,0.34147,0.296359,0.364111,0.354013,0.3497,0.337279,0.000579,0.000231,0.001592,0.013306,0.010864,0.01533,0.002221,0.048528,0.038877,0.040706,0.032732,0.019742,0.023845,0.027232,0.029018,0.040862,0.051456,0.047941,0.019197,0.032414,0.017864,0.024131,0.0,0.0,0.206457,0.0,0.820192,0.844357,0.834994,0.820989,0.78255,0.76755,0.830775,0.828946,0.76578,0.770819,0.753158,0.74451,0.74656,0.128498,0.144345,0.734705,1.0,1.0,1.0,0.598067,0.393561,0.453476,0.079988,0.105309,0.13171,0.07454,0.219239,0.109312,0.074399,0.082878,0,0,0,1,1,0
659,0.970187,0.726596,0.781664,0.725751,0.809244,0.710907,0.674536,0.001302,0.171973,0.014522,0.210442,0.256527,0.120922,0.046546,0.025827,0.054417,0.088702,0.036333,0.036789,0.088045,0.33812,0.344244,0.322609,0.205815,0.256137,0.23627,0.218128,0.252291,0.171874,0.237341,0.202839,0.22175,0.197031,0.203795,0.285441,0.279475,0.260837,0.272934,0.348579,0.313452,0.2228,0.012512,0.007178,0.004049,0.010158,0.00021,0.031813,0.022751,0.013547,0.003665,0.016684,0.008646,0.006489,0.002932,0.007098,0.018677,0.03476,0.010233,0.032225,0.012415,0.055381,0.062231,0.02064,0.486136,0.413899,0.642517,0.453686,0.772612,0.649994,0.670983,0.850885,0.720778,0.726204,0.841017,0.895547,0.993297,0.970362,1.0,1.0,1.0,0.008329,0.052069,0.223507,0.023674,0.446969,0.301653,0.17873,0.404943,0.092279,0.155043,0.068534,0.13476,0.253347,0.670986,0.121458,0.159295,0.244042,0,0,0,1,0,0
660,0.807169,0.68229,0.699718,0.679021,0.651545,0.642997,0.662825,0.192131,0.015492,0.013249,0.014326,0.021379,0.011729,0.024772,0.016942,0.025262,0.023922,0.027503,0.025195,0.027226,0.291824,0.266688,0.21715,0.188722,0.188464,0.19604,0.161624,0.182735,0.20846,0.174742,0.222282,0.244248,0.216194,0.183698,0.160913,0.173111,0.182361,0.179982,0.190368,0.16271,0.154279,0.002678,0.057731,0.043594,0.015787,0.021451,0.024186,0.029356,0.013088,0.025161,0.033495,0.049591,0.05147,0.053679,0.066108,0.071295,0.064999,0.050747,0.070445,0.03375,0.027954,0.058992,0.014221,0.378812,0.36912,0.844791,0.869389,0.875624,0.883687,0.874944,0.864713,0.822431,0.829732,0.943912,0.921903,0.938486,0.92277,0.9576,0.918751,0.946654,0.483244,0.335116,0.112789,0.073469,0.072841,0.096195,0.052813,0.108803,0.152343,0.208258,0.282368,0.24232,0.248988,0.188841,0.238283,0.278012,0.171359,0,0,0,1,0,0
661,0.583558,0.651446,0.675072,0.773987,0.712091,0.715316,0.739004,0.014274,0.012434,0.012928,0.133476,0.067085,0.012471,0.122034,0.167298,0.090626,0.159359,0.039371,0.042624,0.065066,0.065028,0.085765,0.11499,0.119547,0.167533,0.169179,0.153502,0.156435,0.190433,0.154487,0.229434,0.172521,0.157003,0.145754,0.300047,0.2675,0.232216,0.282128,0.216676,0.279332,0.266854,0.011217,0.022572,0.019466,0.001271,0.00029,0.001497,0.009533,0.000504,0.002753,0.039081,0.055219,0.029125,0.032161,0.038645,0.023839,0.032792,0.053552,0.067774,0.065599,0.10886,0.147525,0.102956,0.038416,0.0,0.0,0.370069,0.0,0.232357,0.298113,0.525794,0.761936,0.749045,0.724634,0.744955,0.489511,0.445506,0.541662,0.680077,0.575401,0.048344,0.447231,0.018942,0.177975,0.324182,0.954821,0.083321,0.938003,1.0,0.648543,0.087221,0.090944,0.719121,0.64998,0.975482,0.526536,0.721881,0,0,0,1,1,0
662,0.950828,0.755039,0.756825,0.748792,0.715795,0.721698,0.709482,0.080064,0.008617,0.007475,0.012053,0.120217,0.019534,0.126821,0.135408,0.037696,0.041591,0.049804,0.040031,0.032093,0.289093,0.308111,0.275292,0.296057,0.309592,0.290739,0.290465,0.283666,0.330164,0.343245,0.292658,0.240151,0.26234,0.244119,0.245743,0.25858,0.260557,0.266947,0.265524,0.242322,0.226544,0.018874,0.006313,0.013693,0.004675,0.003899,0.005153,0.004742,0.007731,0.011336,0.008731,0.011646,0.009742,0.011682,0.00982,0.010178,0.011038,0.017102,0.013418,0.010553,0.007942,0.00739,0.00775,0.585257,0.572847,1.0,1.0,1.0,1.0,1.0,1.0,0.997012,0.979655,1.0,1.0,0.946443,0.95685,0.898746,0.893965,0.895758,1.0,0.763857,0.02309,0.026005,0.024224,0.031549,0.044796,0.046921,0.041173,0.054718,0.063276,0.056254,0.083404,0.086525,0.075215,0.07314,0.069929,0,0,0,1,0,0
663,0.966348,0.826497,0.799203,0.75218,0.850785,0.562945,0.625753,0.000684,0.001282,0.001471,0.001199,0.001205,0.07565,0.065314,0.006811,0.061405,0.094152,0.245024,0.131354,0.155212,0.25365,0.252938,0.251601,0.279978,0.29485,0.272388,0.275709,0.280309,0.303224,0.2834,0.277851,0.352834,0.355199,0.345337,0.341966,0.380981,0.3931,0.278052,0.310886,0.306767,0.358332,0.000525,0.00022,0.00025,0.000473,0.002458,0.008397,0.000438,0.000625,0.000928,0.003228,0.001037,0.002947,0.007269,0.003173,0.004058,0.001582,0.003131,0.015587,0.018761,0.039837,0.028796,0.017749,0.348072,0.356041,0.345553,0.3212,0.357518,0.338216,0.313711,0.419571,0.91445,0.869729,0.752385,0.736376,0.860448,0.911555,0.708953,0.664538,0.783921,0.005122,0.007439,0.01181,0.001741,0.030485,0.00243,0.013692,0.021366,0.041273,0.02177,0.049781,0.01747,0.572568,0.160589,0.166751,0.130482,0.36739,0,0,0,1,1,0
664,0.844547,0.755713,0.839813,0.79439,0.722134,0.741714,0.719855,0.004786,0.013523,0.018264,0.010231,0.00936,0.072075,0.194194,0.140099,0.117499,0.095957,0.094262,0.116503,0.137508,0.301283,0.288144,0.301959,0.309901,0.318002,0.293606,0.303511,0.316737,0.275615,0.265804,0.251903,0.271288,0.250092,0.2355,0.266386,0.254987,0.214023,0.267084,0.230239,0.241905,0.266616,0.000673,0.000405,0.001848,0.000283,0.000727,0.000277,0.000837,0.001618,0.000798,0.007351,0.020465,0.009276,0.006496,0.014539,0.014588,0.017033,0.014884,0.025161,0.027936,0.029423,0.026454,0.024838,0.281659,0.234126,0.317239,0.275694,0.318868,0.391621,0.47389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030309,0.02085,0.108234,0.02763,0.013407,0.017065,0.1283,0.255878,0.652176,1.0,0.215871,0.210858,0.275729,0.362499,0.213276,0.368227,0.495073,0,0,0,1,0,0
665,0.72358,0.742994,0.834323,0.70851,0.613761,0.657516,0.741473,0.049419,0.004695,0.038076,0.10918,0.030999,0.082671,0.050682,0.069425,0.054079,0.051044,0.069085,0.084209,0.123427,0.255497,0.256668,0.255346,0.275285,0.341793,0.166016,0.316111,0.292011,0.317456,0.234724,0.202113,0.349592,0.363838,0.284183,0.311763,0.343202,0.355572,0.304503,0.338092,0.327669,0.320532,0.000562,0.011448,0.00454,0.000681,0.007165,0.009704,0.033125,0.005529,0.007865,0.005883,0.024604,0.013663,0.020069,0.013064,0.009933,0.005063,0.011397,0.008487,0.037605,0.005669,0.004831,0.011701,0.097258,0.140209,0.67362,0.664268,0.701523,0.804453,0.814239,0.924845,0.927833,1.0,0.909258,0.85242,0.748916,0.827189,0.724376,0.882937,0.896308,0.053815,0.438813,0.393467,0.126118,0.052404,0.441115,0.143188,0.169528,0.113219,0.40269,0.159933,0.068795,0.32814,0.595983,0.031626,0.490992,0.53422,0,0,0,1,0,0
666,0.93731,0.616379,0.772663,0.757891,0.63589,0.663711,0.676273,0.060192,0.278112,0.240873,0.236502,0.254747,0.096772,0.042924,0.075188,0.059527,0.054248,0.032839,0.034126,0.05489,0.346494,0.340852,0.301283,0.222189,0.263813,0.266875,0.245995,0.244075,0.235802,0.232029,0.212636,0.358318,0.355536,0.334376,0.323781,0.326016,0.33158,0.206088,0.236715,0.234178,0.188615,0.010712,0.00989,0.004244,0.010903,0.014191,0.010616,0.011394,0.02046,0.010926,0.020814,0.003227,0.038099,0.023988,0.015446,0.019652,0.013373,0.018858,0.053782,0.004899,0.049387,0.038062,0.044511,0.509,0.499191,0.590882,0.593965,0.814919,0.708649,0.813735,0.987601,0.847627,0.695828,0.663835,0.67464,0.881566,0.743689,0.991832,0.909305,0.907641,0.003409,0.107662,0.265452,0.262678,0.391687,0.535998,0.187253,0.220662,0.141393,0.237012,0.22454,0.423608,0.292787,0.033506,0.123616,0.22616,0.281555,0,0,0,1,0,0
667,0.817455,0.806657,0.785454,0.818466,0.723852,0.809947,0.684261,0.006669,0.010335,0.014739,0.013945,0.019936,0.034493,0.033401,0.062182,0.073799,0.043262,0.059074,0.071245,0.060057,0.295274,0.29163,0.285973,0.287008,0.283565,0.288252,0.289747,0.308248,0.301218,0.315881,0.301966,0.339838,0.35931,0.351339,0.328331,0.34257,0.31857,0.369668,0.362084,0.365017,0.350275,0.001341,0.000895,0.001853,0.001871,0.001097,0.00111,0.001322,0.004052,0.008269,0.003689,0.002567,0.005925,0.012514,0.009769,0.004998,0.003953,0.001921,0.007268,0.003297,0.006699,0.022593,0.004563,0.169307,0.149221,0.725372,0.753135,0.842213,0.857037,0.869729,0.802133,0.904571,0.951717,0.815012,0.774218,0.917192,0.893965,0.782304,0.889711,0.77205,0.012046,0.114418,0.5288,0.574714,0.293472,0.170596,0.060645,0.056044,0.058372,0.200075,0.108975,0.076493,0.146307,0.07572,0.305857,0.192246,0.040305,0,0,0,1,0,0
668,0.791192,0.860057,0.849634,0.702005,0.599899,0.610361,0.595066,0.001046,0.056828,0.014772,0.002239,0.002609,0.048596,0.003618,0.015329,0.003767,0.06497,0.092367,0.163885,0.169118,0.254706,0.251306,0.245657,0.249517,0.251443,0.241833,0.294368,0.316075,0.276456,0.282077,0.282846,0.273323,0.290552,0.279986,0.253635,0.246483,0.25789,0.211234,0.212528,0.250199,0.257236,0.000158,0.000287,0.00032,0.004964,0.00233,0.001603,0.00028,0.006474,0.000436,0.000653,0.001671,0.001778,0.001503,0.001403,0.001494,0.002673,0.001992,0.011433,0.006679,0.009655,0.01014,0.01425,0.0,0.0,0.091386,0.095805,0.286429,0.311989,0.241615,0.347076,0.366694,0.365124,0.374054,0.442224,0.692066,0.654412,0.856909,0.8606,0.838111,0.012507,0.007514,0.157117,0.090676,0.057644,0.052504,0.314399,0.014071,0.018305,0.011908,0.285617,0.035833,0.238978,0.151194,0.064762,0.046975,0.053862,0,0,0,1,0,0
669,0.95773,0.586131,0.69484,0.677207,0.609205,0.666916,0.633286,0.010847,0.247745,0.01608,0.119947,0.115211,0.135161,0.021085,0.029917,0.004304,0.005572,0.003874,0.004181,0.004012,0.335367,0.321574,0.333118,0.314293,0.299515,0.29485,0.654886,0.716399,0.343367,0.277463,0.249912,0.179465,0.182354,0.197484,0.177682,0.174404,0.179206,0.182965,0.17605,0.186947,0.203407,0.005146,0.001351,0.000706,0.002933,0.002655,0.002503,0.002885,0.231801,0.325805,0.358297,0.036579,0.349394,0.404238,0.44052,0.315039,0.292033,0.138837,0.004969,0.002359,0.005004,0.001648,0.002286,0.570303,0.262194,0.243865,0.256358,0.669917,0.72781,0.748154,0.809153,0.863424,0.862522,0.874651,0.867069,0.877218,0.887753,0.882281,0.886652,0.874089,0.252844,0.230154,0.014183,0.636013,0.602654,0.581944,0.074339,0.278334,0.234813,0.140436,0.077004,0.10192,0.007634,0.005118,0.008837,0.007596,0.006392,0,0,0,1,0,0
670,0.660363,0.761942,0.735142,0.537887,0.460024,0.36683,0.341899,0.004812,0.001164,0.001712,0.005332,0.052377,0.001631,0.15443,0.041934,0.060662,0.091297,0.222162,0.220215,0.088459,0.153452,0.162911,0.174757,0.130473,0.172521,0.221571,0.151928,0.199296,0.278692,0.297085,0.31412,0.270627,0.2903,0.265581,0.221096,0.249581,0.224093,0.174649,0.152129,0.200403,0.173362,0.010177,0.000419,0.011215,0.000347,0.000348,0.002157,0.020203,0.000786,0.022884,0.029126,0.037663,0.015014,0.012283,0.005105,0.004207,0.014048,0.026536,0.081624,0.086912,0.137143,0.289903,0.055103,0.102121,0.095078,0.078484,0.094328,0.084847,0.150041,0.147041,0.140185,0.273397,0.334665,0.333962,0.365428,0.833177,0.851565,0.772905,0.804699,0.761233,0.012116,0.03855,0.001106,0.001985,0.006978,0.00606,0.001571,0.119188,0.192266,0.026045,0.003961,0.034983,0.31273,0.252497,0.176898,0.219737,0.200748,0,0,0,1,0,0
671,0.659025,0.693367,0.711097,0.695153,0.661655,0.661188,0.635341,0.009405,0.005612,0.006662,0.006837,0.00731,0.104003,0.142193,0.062936,0.074821,0.084974,0.083581,0.083723,0.136215,0.144029,0.146616,0.139759,0.127353,0.148147,0.142951,0.122861,0.148622,0.124866,0.118483,0.101642,0.12455,0.08616,0.054613,0.224755,0.230483,0.191885,0.175842,0.128381,0.074523,0.052212,0.001093,0.000746,0.003648,0.000311,0.001463,0.005874,0.000218,0.012998,0.044442,0.014646,0.010272,0.004822,0.004465,0.005239,0.004524,0.005596,0.007343,0.048823,0.017511,0.034842,0.029058,0.034966,0.161139,0.161608,0.292418,0.278612,0.570116,0.582644,0.601313,0.768042,0.735298,0.778542,0.789687,0.78991,0.759123,0.735861,0.853322,0.87614,0.82413,0.017049,0.012473,0.025418,0.026275,0.085484,0.02811,0.480758,0.412399,0.321631,0.01806,0.018433,0.020894,0.223274,0.554842,0.207404,0.192603,0.169943,0,0,0,1,0,0
672,0.911097,0.640568,0.707256,0.735702,0.645211,0.6426,0.668459,0.052424,0.0171,0.017655,0.014384,0.013801,0.092067,0.020858,0.035683,0.05053,0.041058,0.052427,0.077687,0.085714,0.313394,0.306861,0.30142,0.260708,0.2834,0.262131,0.178616,0.20575,0.239468,0.243091,0.247748,0.224467,0.211206,0.226365,0.236291,0.210149,0.215252,0.22014,0.209416,0.226005,0.223403,0.005196,0.003073,0.010172,0.010802,0.006535,0.007578,0.009813,0.004463,0.00545,0.007312,0.012582,0.012726,0.01094,0.008302,0.01165,0.012907,0.006859,0.007058,0.010376,0.01657,0.021348,0.010975,0.413102,0.458268,0.660706,0.659967,0.678085,0.664866,0.684566,0.680323,0.680148,0.710911,0.654787,0.657307,0.663835,0.738814,0.714028,0.696039,0.735579,0.131651,0.080339,0.040995,0.013811,0.011923,0.0103,0.02403,0.024472,0.018751,0.032897,0.030367,0.023375,0.051839,0.047495,0.054036,0.039057,0.040126,0,0,0,1,0,0
673,0.94464,0.738431,0.780153,0.758628,0.76277,0.742744,0.756551,0.170459,0.061029,0.055365,0.067673,0.070952,0.126883,0.010746,0.030752,0.013683,0.01417,0.019849,0.012858,0.007992,0.271583,0.272072,0.260622,0.187745,0.195321,0.187048,0.169351,0.178782,0.18441,0.174843,0.17669,0.128827,0.131098,0.143562,0.131119,0.112834,0.118419,0.108198,0.115378,0.188399,0.170609,0.004782,0.004154,0.002648,0.017908,0.019364,0.023913,0.018918,0.013175,0.021527,0.024211,0.024563,0.008083,0.009116,0.011479,0.009943,0.005091,0.009489,0.036175,0.006999,0.030964,0.014256,0.004874,0.456944,0.461608,0.610079,0.604383,0.802297,0.776046,0.781894,0.90859,0.983406,0.968417,0.920907,0.883605,0.951658,0.956018,0.938064,0.935908,0.882667,0.018883,0.04701,0.305621,0.299152,0.301239,0.324394,0.038408,0.048217,0.045329,0.070883,0.092602,0.070653,0.095246,0.030387,0.084551,0.017475,0.027625,0,0,0,1,0,0
674,0.848323,0.813217,0.759504,0.695105,0.793796,0.752156,0.736338,0.017654,0.029652,0.022247,0.069664,0.082423,0.009862,0.000553,0.010445,0.004178,0.002448,0.005865,0.012923,0.029981,0.194178,0.193481,0.193876,0.201567,0.164111,0.18193,0.133031,0.119619,0.068708,0.064137,0.068536,0.100083,0.103058,0.093729,0.104999,0.080661,0.112776,0.095396,0.140061,0.160115,0.157851,0.00057,0.000524,0.000829,0.004061,0.023358,0.023551,0.041818,0.002466,0.002785,0.001582,0.000848,0.003089,0.001218,0.00133,0.001665,0.003744,0.002493,0.002637,0.003532,0.019193,0.017706,0.027941,0.295687,0.283429,0.534619,0.520063,0.796683,0.83531,0.836107,0.858877,0.832181,0.841955,0.900738,0.906082,0.854307,0.780769,0.830716,0.827716,0.797715,0.005948,0.005892,0.172133,0.246904,0.4584,0.419594,0.031921,0.023578,0.025941,0.019164,0.004546,0.010526,0.018696,0.008831,0.028977,0.07904,0.049649,0,0,0,1,0,0
675,1.0,0.488838,0.615097,0.548821,0.495755,0.499249,0.480843,0.000895,0.056707,0.00313,0.020975,0.018601,0.086348,0.10398,0.010837,0.013166,0.013289,0.022587,0.021578,0.028868,0.313811,0.343971,0.342081,0.291615,0.347306,0.346544,0.211925,0.208474,0.295713,0.288237,0.274041,0.169718,0.165182,0.126541,0.144949,0.150527,0.146645,0.117441,0.171874,0.109887,0.073315,0.002213,3.5e-05,0.000392,0.009765,0.0005,6.2e-05,0.000426,0.029723,0.014811,0.024982,0.013898,0.001006,0.000663,0.000689,0.016988,0.00445,0.014408,0.039267,0.006812,0.038209,0.01183,0.013466,0.362077,0.364596,0.493941,0.412024,0.69025,0.687437,0.681894,0.751858,0.753029,0.755092,0.745389,0.739939,0.740267,0.739658,0.735544,0.72229,0.737712,0.057803,0.010431,0.281223,0.021433,0.00594,0.042605,0.031248,0.102263,0.159947,0.005896,0.011756,0.00738,0.010795,0.017404,0.031072,0.029234,0.031803,0,0,0,1,0,0
676,0.938453,0.51805,0.700561,0.682997,0.583539,0.639832,0.577587,0.006224,0.298523,0.160335,0.009639,0.036815,0.038133,0.121952,0.066007,0.004964,0.010018,0.007195,0.007479,0.011562,0.320345,0.34267,0.306207,0.304446,0.346703,0.331838,0.234487,0.24588,0.272748,0.276945,0.272201,0.290724,0.321934,0.357916,0.373973,0.412025,0.404155,0.376108,0.387752,0.375748,0.378149,0.006326,0.002013,0.000723,0.006721,0.0,3e-06,0.00242,0.004808,0.00136,0.004816,0.002965,0.010553,0.005913,0.008967,0.008197,0.005415,0.004645,0.00659,0.001305,0.009148,0.001897,0.002549,0.449889,0.335509,0.499848,0.468733,0.670222,0.56435,0.529978,0.80143,0.959873,0.944849,0.913102,0.933997,0.904313,0.904113,0.958397,0.951822,0.938451,0.012294,0.006959,0.162026,0.00649,5.2e-05,0.03778,0.035115,0.049681,0.020863,0.096246,0.30554,0.362129,0.015446,0.016289,0.013387,0.021585,0.019131,0,0,0,1,0,0
