,attr8,attr12,attr13,attr16,attr21,attr27,attr29,attr33,attr34,attr37,attr38,attr41,attr42,attr43,attr47,attr49,attr50,attr53,attr58,attr60,attr65,attr67,attr71,attr72,attr73,attr74,attr81,attr84,attr86,attr88,attr94,attr95,attr97,attr104,attr105,attr106,attr108,attr110,attr111,attr114,attr115,attr116,attr120,attr124,attr127,attr130,attr132,attr134,attr135,attr137,attr148,attr151,attr153,attr155,attr157,attr160,attr163,attr164,attr165,attr166,attr171,attr176,attr194,attr196,attr197,attr198,attr200,attr203,attr216,attr220,attr224,attr226,attr227,attr231,attr232,attr233,attr234,attr235,attr237,attr240,attr243,attr245,attr247,attr249,attr251,attr255,attr261,attr264,attr265,attr266,attr271,attr277,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
791,0.86823,0.810723,0.795355,0.888689,0.838174,0.645234,0.545408,0.61738,0.590425,0.482933,0.490325,0.416297,0.390898,0.25273,0.217983,0.177338,0.002134,0.001428,0.007774,0.003351,0.000352,0.004028,0.189194,0.038023,0.053815,0.108819,0.008064,0.005066,0.309583,0.270635,0.128472,0.127669,0.105196,0.290062,0.318114,0.319952,0.281612,0.255892,0.249684,0.324547,0.323189,0.320466,0.308237,0.320082,0.345439,0.269794,0.268258,0.342442,0.334849,0.286001,0.000171,0.000231,0.005326,0.002458,0.004363,0.000408,0.000336,0.000208,0.000973,0.001658,0.003566,0.003483,0.002777,0.003707,0.234624,0.235876,0.239913,0.333747,0.358796,0.352187,0.326389,0.395319,0.326355,0.29822,0.577105,0.503646,0.304516,0.290146,0.288826,0.22608,0.248334,0.280283,0.002702,0.001944,0.029683,0.025763,0.001849,0.010827,0.014205,0.009146,0.065685,0.00121,0.00226,0.904037,0.68941,0.060795,0.035574,0.032605,0.026,0.010462,0.043667,0.037269,0.036189,0.032535,0.026283,0.026619,0.025106,0,0,0,0,1,0
792,0.618131,0.585846,0.521391,0.646614,0.545961,0.480724,0.612673,0.683644,0.646621,0.383155,0.338158,0.440433,0.302111,0.340967,0.673795,0.271476,0.001094,0.025178,0.00071,0.000785,0.000558,0.07791,0.011645,0.051126,0.123917,0.198652,0.2594,0.080036,0.05833,0.232701,0.033308,0.386432,0.100435,0.216728,0.358182,0.104321,0.104218,0.129938,0.153642,0.129348,0.145748,0.211536,0.186756,0.316605,0.273176,0.264211,0.34144,0.174787,0.187819,0.261619,0.001901,0.026457,0.05856,0.000387,0.000407,0.025688,0.000496,0.011505,0.040062,0.02042,0.014766,0.007629,0.040745,0.081126,0.075304,0.08406,0.14495,0.430209,0.492988,0.374821,0.52761,0.398786,0.286265,0.320406,0.24064,0.239678,0.213511,0.386697,0.66471,0.178062,0.700662,0.639168,0.00074,0.056529,0.161087,0.003038,0.001899,0.259261,0.06396,0.31545,0.377971,0.904826,0.100768,0.08018,0.108505,0.055104,0.660199,0.352568,0.082623,0.061221,0.020792,0.12446,0.055658,0.994838,0.279535,0.039699,0.046215,0,0,0,0,1,0
793,0.487156,0.459952,0.508586,0.430156,0.413142,0.446011,0.683506,0.541127,0.53746,0.542142,0.487108,0.533953,0.394664,0.419131,0.396079,0.221657,0.055996,0.050422,0.155626,0.119946,0.025231,0.022494,0.08656,0.094263,0.126724,0.0673,0.21043,0.15049,0.161506,0.236213,0.229253,0.176586,0.371219,0.18823,0.193951,0.163464,0.180953,0.140144,0.138628,0.145802,0.125446,0.169609,0.16037,0.191255,0.342853,0.335027,0.329602,0.353628,0.230617,0.203423,0.021333,0.002964,0.003564,0.009685,0.023776,0.010177,0.002441,0.005744,0.00537,0.001822,0.021441,0.034217,0.062076,0.022973,0.296207,0.209217,0.147701,0.223419,0.098072,0.238705,0.233181,0.468252,0.493,0.364253,0.517769,0.7518,0.771527,0.679214,0.505882,0.693505,0.505256,0.361447,0.270788,0.042266,0.03173,0.238747,0.057638,0.023139,0.032367,0.026882,0.236507,0.089527,0.081853,0.092395,0.601452,0.503501,0.566043,0.160624,0.147646,0.190939,0.189005,0.394584,0.292749,0.260695,0.574286,0.251819,0.39453,0,0,0,0,1,0
794,0.742291,0.80934,0.791692,0.503642,0.761827,0.594923,0.457984,0.412898,0.544843,0.170564,0.313189,0.409226,0.399804,0.102849,0.58989,0.634774,0.002908,0.004806,0.039771,0.032485,0.048802,0.047433,0.131521,0.193579,0.294134,0.153121,0.096716,0.140801,0.074223,0.137884,0.271634,0.146208,0.204619,0.191687,0.240021,0.282154,0.27775,0.253381,0.297078,0.128567,0.133697,0.14489,0.122394,0.217963,0.19085,0.168121,0.194911,0.288957,0.280748,0.224534,0.000695,0.000755,0.002248,0.003138,0.005428,0.014313,0.007121,0.007325,0.008469,0.012281,0.014469,0.011217,0.006965,0.009252,0.252024,0.242519,0.213142,0.299707,0.663312,0.418836,0.814155,0.472222,0.486256,0.866412,0.470947,0.42918,0.644503,0.740081,0.828022,0.63843,0.989119,1.0,0.00149,0.003105,0.024752,0.063095,0.114853,0.469293,0.049692,0.07179,0.054284,0.098639,0.092115,0.193759,0.071106,0.197959,0.078312,0.16707,0.067353,0.152362,0.422671,0.28093,0.401138,0.289445,0.173558,0.196906,0.098541,0,0,0,0,1,0
795,0.672128,0.839814,0.913169,0.461847,0.711486,0.648403,0.451573,0.203768,0.358077,0.579852,0.346389,0.223609,0.366634,0.455917,0.230225,0.330775,0.030741,0.017424,0.215973,0.003237,0.112346,0.058987,0.126394,0.171699,0.128824,0.110407,0.140581,0.125154,0.034567,0.317988,0.196089,0.158592,0.31035,0.302476,0.310185,0.303992,0.318381,0.321481,0.319733,0.317572,0.242778,0.2062,0.326536,0.286461,0.296447,0.354259,0.293539,0.329362,0.342593,0.355021,0.004088,0.002362,0.000956,0.004265,0.000778,0.001534,0.004987,0.019993,0.005406,0.0054,0.007353,0.011336,0.004518,0.003324,0.351024,0.404567,0.379943,0.436382,0.327295,0.431048,0.315754,0.747271,0.453122,0.397108,0.774859,0.599257,0.45632,0.445719,0.404455,0.570004,0.420435,0.436393,0.007731,0.021048,0.003302,0.003876,0.125954,0.007808,0.014304,0.012396,0.099138,0.069614,0.082998,0.166713,0.093508,0.118635,0.156306,0.027876,0.199524,0.085076,0.041117,0.005005,0.038942,0.048786,0.108012,0.062083,0.167476,0,0,0,0,1,0
796,0.858771,0.910349,0.810109,0.680089,0.631315,0.593892,0.433872,0.505895,0.537111,0.462641,0.442607,0.421691,0.436846,0.464651,0.304231,0.467285,0.002878,0.004926,0.009387,0.047227,0.102261,0.16616,0.021365,0.025055,0.016519,0.01546,0.125568,0.24573,0.27786,0.239764,0.272618,0.248894,0.293995,0.041241,0.001694,0.194554,0.222503,0.33085,0.231509,0.145473,0.256406,0.266077,0.179609,0.268676,0.31845,0.443642,0.340556,0.309033,0.316824,0.288189,0.005635,0.010088,0.013723,0.005442,0.018905,0.026888,0.032436,0.021253,0.015668,0.016625,0.024275,0.048614,0.433403,0.196462,0.263565,0.265544,0.264996,0.189066,0.17719,0.329095,0.451892,0.613817,0.623479,0.686348,0.704554,0.684928,0.622271,0.691067,0.445283,0.731582,0.556204,0.681193,0.009616,0.015,0.020485,0.0288,0.141395,0.137143,0.229796,0.089584,0.110126,0.182579,0.106791,0.107418,0.150839,0.216524,0.122169,0.19235,0.16989,0.140467,0.097489,0.097996,0.138186,0.085445,0.228731,0.178466,0.214153,0,0,0,0,1,0
797,0.52744,0.664501,0.532545,0.791292,0.751098,0.61984,0.325335,0.450934,0.527934,0.514488,0.529101,0.569479,0.536582,0.275904,0.427708,0.374605,0.013411,0.012744,0.003539,0.367501,0.233828,0.057811,0.447718,0.290741,0.250038,0.237901,0.262232,0.128908,0.087418,0.085048,0.346813,0.314519,0.221999,0.318354,0.328971,0.209204,0.20642,0.24227,0.187785,0.252881,0.340604,0.342929,0.437668,0.41738,0.47094,0.422689,0.394822,0.342764,0.30727,0.291118,0.005338,0.006767,0.005391,0.00729,0.026122,0.009211,0.078863,0.001172,0.000821,0.001405,0.016431,0.03894,0.033126,0.071323,0.0,0.0,0.0,0.0,0.352836,0.414877,0.408984,0.623121,0.643664,0.618201,0.791264,0.818505,0.833848,0.808743,0.847614,0.565575,0.730777,0.692029,0.008633,0.006623,0.006699,0.503475,0.583066,0.003335,0.512005,0.86199,0.016389,0.088025,0.177662,0.04621,0.079401,0.107307,0.06575,0.039015,0.0205,0.073711,0.06639,0.106044,0.08782,0.124045,0.173954,0.135964,0.200156,0,0,0,1,1,0
798,0.565168,0.557117,0.526244,0.653143,0.647464,0.605019,0.669301,0.671048,0.656165,0.617215,0.639052,0.470018,0.491926,0.739092,0.727215,0.651372,0.014262,0.012894,0.008852,0.013073,0.097736,0.136621,0.0729,0.097268,0.042461,0.073611,0.031716,0.038072,0.494382,0.32796,0.077382,0.054969,0.064093,0.072956,0.10821,0.0,0.0,0.0,0.0,0.182853,0.242305,0.263635,0.35192,0.36858,0.277016,0.304986,0.293683,0.3743,0.412133,0.417531,0.009979,0.008953,0.007768,0.007869,0.005834,0.006244,0.144686,0.115764,0.09834,0.123514,0.0123,0.001612,0.004283,0.010016,0.0,0.0,0.0,0.0,0.344863,0.474738,0.394749,0.48761,0.495806,0.459776,0.640969,0.636529,0.651044,0.658056,0.595042,0.683206,0.698548,0.661232,0.015139,0.016633,0.011465,0.039445,0.197668,0.300493,0.131835,0.066537,0.047276,0.018133,0.050047,0.279174,0.186828,0.26125,0.189187,0.22106,0.249176,0.263018,0.012276,0.018221,0.023998,0.019277,0.018362,0.026985,0.032627,0,0,0,1,1,0
799,0.769995,0.792689,0.770032,0.594331,0.681123,0.605244,0.524721,0.476801,0.539772,0.556715,0.621519,0.564923,0.559269,0.506154,0.703988,0.717122,0.009152,0.013423,0.107257,0.131562,0.033097,0.069587,0.011719,0.021431,0.009994,0.015232,0.439518,0.599837,0.406545,0.485728,0.12757,0.051543,0.023517,0.209506,0.210117,0.296722,0.31561,0.273793,0.263676,0.306591,0.308951,0.311481,0.313121,0.320734,0.330144,0.328018,0.330713,0.332099,0.326468,0.321475,0.001161,0.000932,0.000473,0.015013,0.00607,0.024884,0.000462,0.000769,0.00065,0.000622,0.000754,0.000562,0.000563,0.000618,0.015935,0.061438,0.0,0.0,0.361558,0.341799,0.741322,0.522578,0.525798,0.599638,0.679225,0.64382,0.624843,0.611995,0.606426,0.647757,0.634002,0.626129,0.233167,0.085729,0.051287,0.209755,0.040589,0.057266,0.024092,0.315925,0.152608,0.069398,0.100422,0.046075,0.046356,0.036369,0.032632,0.047445,0.056755,0.047667,0.03442,0.013792,0.07441,0.024032,0.021073,0.011364,0.010884,0,0,0,0,1,0
800,0.234228,0.406689,0.399368,0.267942,0.537372,0.368108,0.304754,0.312936,0.343151,0.205571,0.308775,0.234019,0.239774,0.063318,0.148681,0.093346,0.071121,0.032643,0.381161,0.010509,0.626969,0.440256,0.327359,0.339642,0.500279,0.432832,0.349987,0.43257,0.161766,0.223437,0.192086,0.129731,0.130844,0.20275,0.210549,0.269602,0.140926,0.069294,0.076104,0.563107,0.355274,0.21107,0.59904,0.411269,0.487339,0.570425,0.539808,0.565446,0.588738,0.626866,0.008603,0.015731,0.011102,0.063868,0.031993,0.006208,0.151751,0.012623,0.244871,0.151474,0.04553,0.030623,0.049,0.038743,0.0,0.0,0.0,0.0,0.052659,0.381967,0.296621,0.320887,0.357275,0.315061,0.322016,0.321323,0.368022,0.385355,0.385288,0.430075,0.415996,0.436292,0.021638,0.011519,0.008951,0.670825,0.05228,1.0,0.792822,0.471367,0.019776,0.035388,0.064623,0.045986,0.046582,0.029988,0.030595,0.02124,0.028111,0.040341,0.053656,0.081737,0.073288,0.046161,0.051105,0.029567,0.019678,0,0,0,0,1,0
801,0.069213,0.571406,0.275445,0.40061,0.594928,0.698649,0.242672,0.42489,0.582369,0.30627,0.254829,0.320701,0.193294,0.163293,0.255052,0.205562,0.05584,0.009941,0.108913,0.019301,0.168781,0.230761,0.360895,0.20905,0.514184,0.189955,0.666188,0.533918,0.561692,0.310233,0.048728,0.236577,0.219771,0.249458,0.237634,0.321914,0.186385,0.201763,0.228724,0.181248,0.166646,0.184952,0.26404,0.339259,0.48061,0.392833,0.46607,0.575652,0.530014,0.42594,0.019125,0.001735,0.003817,0.021861,0.010966,0.024655,0.012865,0.014491,0.0208,0.020915,0.053739,0.064644,0.053646,0.038863,0.0,0.164889,0.295547,0.241837,0.355386,0.244364,0.478641,0.378388,0.359546,0.499418,0.528259,0.479882,0.447777,0.418187,0.59077,0.557826,0.580549,0.574242,0.322069,0.012242,0.041313,0.213212,0.428113,0.236224,0.878663,0.516172,0.004933,0.122763,0.049253,0.089804,0.035349,0.160314,0.071367,0.127049,0.033071,0.031054,0.034329,0.012577,0.046848,0.086158,0.048433,0.034528,0.04106,0,0,0,0,1,0
802,0.320827,0.946773,0.923772,0.655329,0.820331,0.574467,0.026786,0.472314,0.486003,0.026039,0.049573,0.379721,0.346875,0.026379,0.064801,0.192231,0.554342,0.002711,0.00258,0.00047,0.220199,0.109648,0.0,0.572903,0.003156,0.041209,0.002819,0.011555,0.0,0.321945,0.0,0.001104,0.112741,0.243374,0.237545,0.416475,0.335446,0.319966,0.304047,0.339808,0.318711,0.309342,0.350364,0.335213,0.346022,0.386619,0.370926,0.351077,0.352572,0.393388,0.052099,0.001851,0.000576,0.068005,0.000877,0.002887,0.015478,0.005415,0.005527,0.00405,0.001014,0.000305,0.05761,0.064274,0.444858,0.435107,0.404176,0.351069,0.421184,0.318706,0.355072,0.479815,0.36715,0.330974,0.510735,0.501566,0.497037,0.386485,0.336979,0.518966,0.545849,0.318583,0.00264,0.008433,0.006847,0.002083,0.055224,0.047087,0.044883,0.042994,0.006093,0.001932,0.011181,0.005131,0.003719,0.009493,0.118186,0.358118,0.108196,0.05782,0.005767,0.010072,0.006281,0.0181,0.063116,0.04278,0.338159,0,0,0,0,1,0
803,0.578688,0.708251,0.741083,0.481183,0.495285,0.488927,0.593872,0.531268,0.588905,0.763101,0.805099,0.516369,0.656434,0.49992,0.62619,0.245749,0.014087,0.005331,0.187574,0.039302,0.027691,0.180999,0.006484,0.003326,0.084174,0.052617,0.145063,0.233677,0.098141,0.083142,0.326074,0.328506,0.318101,0.317785,0.326283,0.208738,0.275233,0.248381,0.245117,0.19856,0.244815,0.236598,0.164259,0.210871,0.207785,0.247394,0.231824,0.276626,0.276276,0.293882,0.001846,0.000543,0.007651,0.006801,0.004167,0.011239,0.002025,0.007909,0.005251,0.002746,0.001724,0.012229,0.005091,0.260195,0.342917,0.352344,0.428901,0.450662,0.0,0.020151,0.0,0.099571,0.116926,0.091452,0.198191,0.307826,0.333054,0.37812,0.065452,0.218465,0.206712,0.283336,0.012188,0.006937,0.160079,0.042957,0.036121,0.043433,0.078927,0.105858,0.002597,0.274695,0.425691,0.200447,0.07634,0.091984,0.089097,0.497039,0.310834,0.446639,0.290811,0.263946,0.216402,0.218425,0.251266,0.305272,0.78789,0,0,0,0,1,0
804,0.833274,0.931878,0.910988,0.799452,0.906594,0.906213,0.169939,0.568852,0.696307,0.0,0.0,0.0,0.0,0.0,0.013528,0.0,0.004465,0.000959,0.001973,0.031819,0.207178,0.317965,0.670318,0.279209,0.398603,0.484494,0.713911,1.0,0.003094,0.59436,0.001577,0.206796,0.078376,0.069568,0.061077,0.053121,0.06653,0.067065,0.063601,0.112743,0.120967,0.164842,0.118176,0.21858,0.270556,0.230425,0.320947,0.345761,0.32238,0.28607,0.000301,0.000143,0.000278,0.000238,0.000301,0.000181,0.02353,0.023493,0.051332,0.07037,0.042102,0.033784,0.027508,2.7e-05,0.320294,0.351282,0.382593,0.357186,0.45074,0.438361,0.3559,0.347916,0.386395,0.488761,0.478216,0.510724,0.444512,0.271538,0.402398,0.503109,0.319389,0.519928,0.002202,0.003274,0.004087,0.004007,0.243047,0.137357,0.007939,0.002939,0.304057,0.261287,0.129476,0.05084,0.016744,0.123881,0.34825,0.268466,0.154762,0.048651,0.001558,0.011272,0.00292,0.283768,0.365953,0.092462,0.001558,0,0,0,0,1,0
805,0.901558,0.978188,0.97831,0.726882,0.926948,0.848125,0.195255,0.890198,0.592273,0.190433,0.212419,0.064415,0.0,0.085931,0.0,0.0,0.00062,0.004709,0.002274,0.000471,0.342606,0.34401,0.143287,0.256115,0.250994,0.104165,0.265848,0.89677,0.108985,0.498344,0.118393,0.032193,0.003786,0.340638,0.344794,0.322682,0.34024,0.345062,0.345645,0.274184,0.310425,0.301049,0.192401,0.320144,0.234568,0.327387,0.226433,0.29286,0.222263,0.216859,0.000239,0.000568,0.00027,0.003891,0.000246,7e-05,0.014477,0.006677,0.013383,0.001679,0.014348,0.0251,0.02014,0.000575,0.477758,0.466855,0.448258,0.478194,0.46766,0.469438,0.391271,0.525072,0.59172,0.471719,0.439312,0.415,0.381341,0.506665,0.542505,0.547325,0.51163,0.434604,0.004395,0.002836,0.000606,0.001873,0.077103,0.004722,0.00209,0.003964,0.051901,0.020962,0.147993,0.131656,0.266676,0.151982,0.388623,0.073139,0.057056,0.013803,0.06739,0.179148,0.084152,0.070976,0.076084,0.030897,0.000158,0,0,0,0,1,0
806,0.775695,0.868733,0.883134,0.814962,0.595824,0.574455,0.757741,0.692665,0.672686,0.439721,0.473442,0.2683,0.278012,0.101852,0.187727,0.119353,0.014277,0.049566,0.045364,0.010421,0.000267,0.092933,0.021805,0.148562,0.274056,0.086279,0.157052,0.114844,0.87543,0.303495,0.086242,0.136034,0.132837,0.320377,0.284403,0.247442,0.267702,0.31013,0.312181,0.256324,0.270562,0.302805,0.297215,0.23454,0.305329,0.305336,0.274616,0.298128,0.324122,0.201344,0.004558,0.009464,0.00603,0.001984,0.005105,0.007675,0.000418,0.002966,0.00647,0.009224,0.003865,0.017092,0.038978,0.043979,0.12897,0.196569,0.254283,0.30579,0.285695,0.129406,0.177447,0.332215,0.294205,0.321569,0.436426,0.557155,0.618726,0.684671,0.648528,0.530551,0.712314,0.61677,0.095516,0.181738,0.119752,0.078069,0.00308,0.1286,0.26157,0.115392,0.041116,0.098862,0.072881,0.440777,0.085324,0.167013,0.275964,0.177773,0.176273,0.175728,0.162623,0.063992,0.155123,0.175603,0.146348,0.103652,0.125428,0,0,0,0,1,0
807,0.030281,0.755863,0.58298,0.075571,0.0,0.136928,0.0,0.0,0.0,0.339242,0.624899,0.254634,0.0,0.23812,0.512474,0.549463,0.724008,0.016394,0.749723,0.248785,0.177745,0.710833,0.082023,0.26567,0.772811,0.757783,0.314474,0.000777,0.72015,0.430973,0.283777,0.131263,0.079383,0.31131,0.327812,0.298711,0.300706,0.29179,0.305103,0.283738,0.271413,0.281406,0.303649,0.289849,0.312702,0.275233,0.307133,0.295967,0.241221,0.26954,0.020202,0.002567,0.000353,0.012051,0.00706,0.008455,0.00932,0.014248,0.014355,0.009343,0.014985,0.004198,0.001911,0.005353,0.256374,0.27525,0.372193,0.536031,0.392523,0.41878,0.398808,0.424651,0.401939,0.514828,0.514113,0.383029,0.410147,0.443114,0.523327,0.182166,0.423242,0.51418,0.034964,0.03268,0.009591,0.083907,0.084434,0.083943,0.111912,0.090916,0.057946,0.276882,0.01024,0.062338,0.147556,0.159645,0.197166,0.138981,0.099661,0.049716,0.384828,0.080523,0.272303,0.091974,0.04106,0.019354,0.033664,0,0,0,0,1,0
808,0.955249,0.949529,0.934253,0.916012,0.757321,0.621994,0.380766,0.345564,0.376075,0.519602,0.548783,0.0,0.024572,0.49856,0.259879,0.005211,0.001277,0.000232,0.002041,0.001238,0.051241,0.016841,0.143056,0.204528,0.179249,0.058726,0.322072,0.407929,0.056173,0.190122,0.092296,0.441264,0.148205,0.288196,0.286077,0.294952,0.286447,0.282716,0.280569,0.302003,0.298128,0.296639,0.10465,0.113436,0.0,0.06631,0.103896,0.098711,0.052771,0.094266,0.001271,0.000731,0.002667,0.001218,0.000605,7.3e-05,0.009246,0.001798,0.001798,0.02783,0.04827,0.037813,0.081,0.027479,0.44809,0.458669,0.451982,0.435733,0.394078,0.452295,0.391416,0.992273,0.861089,0.628903,1.0,1.0,1.0,1.0,0.50624,1.0,0.83519,0.557356,0.003584,0.003163,0.009048,0.002349,0.040468,0.086246,0.073033,0.058698,0.003281,0.257342,0.509435,0.087303,0.063822,0.046658,0.224645,0.325231,0.081592,0.122748,0.106135,0.061651,0.110331,0.601508,0.527749,0.207364,0.130905,0,0,0,1,1,0
809,0.665857,0.789092,0.816356,0.721763,0.626916,0.402073,0.557012,0.549294,0.616533,0.622406,0.596201,0.354804,0.532655,0.622102,0.615609,0.546114,0.004734,0.001812,0.003603,0.002012,0.183115,0.252021,0.259927,0.178805,0.170662,0.326115,0.73805,0.310298,0.177689,0.391885,0.03644,0.028082,0.029954,0.196442,0.198351,0.153718,0.191358,0.201445,0.223072,0.229601,0.245062,0.240356,0.24976,0.242912,0.313086,0.294873,0.289092,0.351351,0.376841,0.39268,0.001038,0.000537,0.000282,0.00209,0.000719,0.008714,0.011651,0.01873,0.015642,0.006179,0.00403,0.007929,0.00459,0.007312,0.0,0.010609,0.091681,0.150646,0.253043,0.326596,0.294958,0.600052,0.630683,0.489675,0.908307,0.885455,0.894667,0.834363,0.658331,0.956439,0.972495,0.962371,0.011343,0.007927,0.005206,0.008616,0.194902,0.133358,0.147432,0.289108,0.412128,0.150477,0.130879,0.044812,0.18301,0.139385,0.286991,0.32017,0.378613,0.269195,0.036258,0.038702,0.040012,0.038647,0.045248,0.042494,0.031769,0,0,0,1,1,0
810,0.573918,0.477961,0.458554,0.727389,0.516553,0.843373,0.610268,0.700819,0.740442,0.539092,0.534892,0.658009,0.595865,0.386762,0.271883,0.309214,0.004078,0.00215,0.036552,0.002573,0.023546,0.045546,0.033546,0.068059,0.04172,0.0438,0.308118,0.179525,0.018736,0.165364,0.033666,0.170357,0.447945,0.221379,0.208128,0.266427,0.230418,0.213176,0.215274,0.325556,0.333498,0.290391,0.333306,0.346728,0.317277,0.343717,0.349739,0.302195,0.310604,0.332737,0.00042,0.00031,0.000337,0.003024,0.003639,0.000551,0.000857,0.004662,0.010331,0.008787,0.000243,0.00187,0.006012,0.009079,0.0,0.0,0.0,0.0,0.0,0.286601,0.232745,0.119096,0.177458,0.053912,0.067342,0.112017,0.122361,0.150105,0.347848,0.109836,0.244643,0.157978,0.002819,0.001646,0.002695,0.047838,0.078407,0.128773,0.15899,0.236623,0.085058,0.113435,0.057921,0.020719,0.009238,0.013222,0.042199,0.111428,0.063127,0.295153,0.03695,0.040528,0.017395,0.033586,0.126167,0.095282,0.154349,0,0,0,0,1,0
811,0.542,0.584897,0.658815,0.585912,0.630401,0.713833,0.666155,0.292041,0.457093,0.718068,0.516091,0.126883,0.062711,0.615931,0.0,0.0,0.002592,0.029678,0.011737,0.006291,0.00202,0.048476,0.00215,0.001915,0.144708,0.469309,0.211359,0.048783,0.119402,0.167859,0.301214,0.147993,0.0,0.213313,0.198553,0.199451,0.190597,0.227195,0.28463,0.176385,0.176283,0.189863,0.183964,0.296001,0.203697,0.275309,0.321187,0.332085,0.346708,0.331866,0.000551,0.001926,0.002812,0.00475,0.002921,0.001498,0.000388,0.000288,0.005432,0.019392,0.021574,0.005945,0.002548,0.003733,0.027342,0.077351,0.199197,0.093308,0.275575,0.240115,0.310879,0.317957,0.465714,0.421319,0.503221,0.579934,0.546162,0.700897,0.652398,0.671196,0.522779,0.523752,0.046862,0.074487,0.093106,0.048994,0.001993,0.182142,0.123462,0.089795,0.135291,0.166933,0.276519,0.09228,0.006737,0.116309,0.09221,0.211581,0.179111,0.031108,0.092273,0.048283,0.099049,0.072386,0.007817,0.004117,0.003308,0,0,0,0,1,0
812,0.682903,0.657251,0.820234,0.810063,0.593259,0.15016,0.312886,0.238493,0.388988,0.478117,0.527794,0.386962,0.293198,0.302285,0.360567,0.427125,0.005604,0.005099,0.098808,0.003287,0.130408,0.069132,0.416406,0.239669,0.381286,0.451111,0.736689,0.674958,0.869598,0.551778,0.918387,0.769443,0.242966,0.248978,0.252476,0.244582,0.258025,0.257277,0.321166,0.308018,0.319184,0.291111,0.30832,0.256962,0.306982,0.323189,0.311337,0.324993,0.330789,0.332092,0.000293,0.000238,0.011381,0.007614,0.006754,0.001613,0.004113,0.005339,0.005826,0.001595,0.001975,0.007634,0.008883,0.00465,0.144078,0.166007,0.185934,0.288144,0.471909,0.467906,0.549249,0.534644,0.573839,0.577507,0.561684,0.598553,0.587806,0.60023,0.617921,0.629104,0.670994,0.71133,0.005638,0.005779,0.122055,0.052205,0.027894,0.017957,0.017035,0.037407,0.028994,0.051369,0.032947,0.03665,0.05266,0.035761,0.035725,0.091452,0.073892,0.063944,0.098152,0.078221,0.096441,0.076879,0.091142,0.04546,0.03983,0,0,0,0,1,0
813,0.557018,0.512936,0.509404,0.642047,0.793632,0.577539,0.227681,0.556943,0.462015,0.405056,0.488897,0.348635,0.24822,0.235172,0.422321,0.470562,0.242067,0.008787,0.135359,0.011455,0.266278,0.063128,0.184646,0.332787,0.120453,0.051167,0.154817,0.142499,0.326926,0.117151,0.085746,0.103407,0.198106,0.250487,0.261029,0.329595,0.2481,0.225357,0.232359,0.297606,0.245219,0.23201,0.351269,0.3257,0.35144,0.346838,0.353813,0.346756,0.357517,0.372044,0.005623,0.000427,0.001898,0.006091,0.006545,0.00369,0.012218,0.013993,0.008274,0.009709,0.003379,0.00345,0.001928,0.005653,0.182043,0.013028,0.0,0.0,0.350588,0.355632,0.291779,0.437366,0.387569,0.451266,0.530249,0.530831,0.528505,0.51626,0.515723,0.609445,0.599772,0.572632,0.322448,0.004489,0.006641,0.176764,0.225979,0.202746,0.213113,0.186947,0.143835,0.101547,0.01631,0.013589,0.019491,0.026342,0.020855,0.031235,0.034785,0.020209,0.025191,0.026349,0.01924,0.016909,0.011846,0.022166,0.016437,0,0,0,0,1,0
