,attr2,attr5,attr7,attr8,attr9,attr14,attr26,attr28,attr29,attr30,attr31,attr32,attr35,attr41,attr43,attr44,attr46,attr47,attr49,attr51,attr52,attr54,attr55,attr57,attr60,attr61,attr64,attr78,attr79,attr80,attr81,attr82,attr85,attr88,attr91,attr94,attr98,attr99,attr100,attr103,attr105,attr110,attr114,attr117,attr120,attr121,attr122,attr123,attr127,attr128,attr133,attr135,attr136,attr137,attr139,attr140,attr141,attr149,attr150,attr151,attr153,attr154,attr155,attr156,attr159,attr160,attr165,attr169,attr171,attr172,attr179,attr181,attr186,attr194,attr196,attr197,attr199,attr200,attr203,attr213,attr214,attr215,attr218,attr219,attr222,attr223,attr228,attr229,attr234,attr246,attr247,attr250,attr252,attr259,attr260,attr263,attr264,attr269,attr272,attr276,attr281,attr282,attr284,attr289,attr290,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
206,0.455938,0.420499,0.332984,0.537949,0.521114,0.583535,0.628371,0.554458,0.449405,0.591458,0.686793,0.858532,0.583737,0.697267,0.580178,0.516932,0.743823,0.715983,0.719643,0.007373,0.00721,0.025398,0.033456,0.001618,0.035456,0.061622,0.001736,0.32203,0.449836,0.780846,0.273922,0.330019,0.028441,0.493262,0.4934,0.567485,0.286183,0.0,0.026159,0.070425,0.142888,0.072613,0.019664,0.096701,0.222414,0.191379,0.159513,0.260014,0.114856,0.171783,0.381344,0.335185,0.3531,0.387003,0.378711,0.373162,0.354966,0.009476,0.009365,0.013514,0.022227,0.044902,0.00106,0.001999,0.100729,0.067117,0.080014,0.133272,0.090222,0.053815,0.0017,0.012198,0.010691,0.012706,0.012115,0.0,0.0,0.0,0.0,0.064748,0.100968,0.11176,0.0,0.0,0.494163,0.494968,0.54151,0.549774,0.551977,0.025606,0.035061,0.115822,1.0,0.172478,0.014161,0.137238,0.127333,0.486616,0.108539,0.073226,0.002193,0.138021,0.023735,0.04622,0.034206,0.046138,1,0,0,0,0,0
207,0.82141,0.794099,0.769155,0.844161,0.839136,0.7817,0.792796,0.749995,0.685341,0.620451,0.726101,0.664049,0.583958,0.72202,0.93552,0.932204,0.931594,0.914701,0.892811,0.000402,0.000625,0.000714,0.000506,0.000347,0.000619,0.000772,0.00014,0.324192,0.474319,0.294792,0.506127,0.722726,0.032264,0.003132,0.971254,0.003821,0.02719,0.268244,0.262215,0.24952,0.272147,0.264294,0.280185,0.282503,0.283779,0.284232,0.291955,0.291406,0.414198,0.437922,0.436571,0.386433,0.366433,0.365562,0.408395,0.423176,0.381214,0.00022,7.9e-05,8e-05,0.000304,0.000285,0.000404,0.000285,0.000285,0.000595,0.000149,0.000248,0.00045,0.001371,0.03598,0.027572,0.000548,0.001411,0.001092,0.316917,0.318539,0.336464,0.320216,0.387379,0.396303,0.396806,0.430075,0.431931,0.45424,0.453133,0.552368,0.62992,0.662015,0.002368,0.001856,0.002341,0.001673,0.003579,0.002847,0.002236,0.00203,0.022553,0.025245,0.113657,0.008638,0.012521,0.003337,0.006309,0.004361,0.022157,1,0,0,0,0,0
208,0.645057,0.696582,0.617732,0.632999,0.663571,0.449983,0.695179,0.766828,0.796574,0.739595,0.769037,0.746581,0.714373,0.660296,0.851158,0.908866,0.911114,0.896442,0.761682,0.003433,0.00168,0.001308,0.001611,0.001767,0.067314,0.222715,0.236874,0.246395,0.627303,0.575558,0.699777,0.434222,0.381112,0.000599,1.0,0.000521,0.332437,0.0,0.0,0.076975,0.145398,0.304328,0.058964,0.191248,0.162222,0.32046,0.371852,0.437167,0.432888,0.454657,0.439733,0.375796,0.384746,0.383923,0.394993,0.441845,0.384664,0.01129,0.011748,0.014327,0.013293,0.088815,0.004282,0.004301,0.04688,0.032434,0.166602,0.110932,0.101731,0.067195,0.044567,0.0915,0.000161,0.000399,0.005796,0.0,0.0,0.0,0.050221,0.009718,0.17247,0.292606,0.236234,0.474123,0.727858,0.644547,0.523707,0.503668,0.530819,0.01121,0.017169,0.011354,0.227841,0.196869,0.304622,0.321748,0.871297,1.0,0.886827,0.115405,0.140931,0.089509,0.000568,0.001659,0.001756,0.005792,1,0,0,0,0,0
209,0.60822,0.616471,0.580934,0.666157,0.691507,0.590544,0.628897,0.576024,0.50826,0.538982,0.559526,0.589405,0.537058,0.525383,0.20383,0.372026,0.61158,0.527424,0.461188,0.003082,0.002103,0.002059,0.00273,0.04675,0.031161,0.004171,0.22626,0.960126,0.846767,0.659224,0.086678,0.004279,0.608309,0.035108,0.002246,0.140929,0.002675,0.0,0.0,0.0,0.0,0.0,0.470569,0.387778,0.563196,0.55655,0.547647,0.319177,0.526948,0.484835,0.0,0.512613,0.503326,0.515123,0.22286,0.06928,0.567949,0.003693,0.00216,0.001856,0.003381,0.002922,0.382645,0.287378,0.041855,0.207084,0.02223,0.002125,0.001999,0.041207,0.045538,0.042676,0.024365,0.016365,0.011449,0.0,0.0,0.0,0.0,0.673264,0.660527,0.537686,0.728652,0.716922,0.252046,0.230173,0.428207,0.323425,0.447844,0.017254,0.019358,0.014443,0.016746,0.733391,0.047832,0.071383,0.344597,0.017544,0.042356,0.787779,1.0,1.0,0.080087,0.044432,0.023006,0.012652,1,0,0,0,0,0
210,0.839499,0.692881,0.578065,0.753605,0.807599,0.861573,0.980212,0.893305,0.879816,0.907116,0.924729,0.936315,0.952762,0.93947,0.774597,0.862374,0.959468,0.944105,0.952553,0.025523,0.170046,0.340813,0.367903,0.118945,0.21427,0.251519,0.036046,0.001705,0.001257,0.00038,0.000194,0.001248,0.257748,0.002026,0.001619,0.121209,7.1e-05,0.138114,0.215802,0.425521,0.46738,0.398546,0.362181,0.403436,0.272977,0.34644,0.36666,0.35083,0.23904,0.283752,0.366866,0.347833,0.370823,0.338176,0.346667,0.344931,0.385658,0.015024,0.049217,0.089583,0.210062,0.2573,0.056551,0.095269,0.064456,0.037593,0.075888,0.003946,0.053779,0.001716,0.000249,0.010347,0.000257,0.0001,3.5e-05,0.25369,0.355911,0.402543,0.503959,0.49915,0.528695,0.494588,0.544809,0.496925,0.489354,0.541969,0.459877,0.465971,0.488247,0.015445,0.054618,0.665216,0.651523,0.49321,0.087313,0.089226,0.039937,0.502906,0.154584,0.002485,0.314964,0.135465,0.001461,0.204056,0.13355,0.001078,1,0,0,0,0,0
211,0.654578,0.686671,0.686722,0.585313,0.648545,0.723421,0.533374,0.548368,0.621725,0.740417,0.64931,0.701102,0.520503,0.721715,0.639371,0.788994,0.864269,0.807928,0.807967,0.002376,0.002723,0.002241,0.002244,0.266125,3.9e-05,6.4e-05,0.437378,0.632273,0.502049,0.583359,0.57375,0.749091,0.539582,0.549363,0.711062,0.139928,0.22754,0.100432,0.11716,0.146742,0.155912,0.209115,0.527682,0.436516,0.522277,0.403532,0.307572,0.17928,0.637538,0.543217,0.46607,0.564081,0.516084,0.509931,0.535631,0.515693,0.596783,0.003621,0.004194,0.004461,0.002032,0.00234,0.067086,0.026322,0.001328,0.001886,0.07236,0.20723,0.358316,0.242864,0.21802,0.238859,0.323992,0.120071,0.203294,0.047001,0.063339,0.064166,0.083445,0.58236,0.546878,0.505904,0.55787,0.529701,0.313227,0.28366,0.569333,0.554795,0.524076,0.009721,0.007495,0.004315,0.008591,0.004061,0.07262,0.50196,0.31051,0.182906,0.177678,0.090151,0.081103,0.131099,0.166978,0.038155,0.032478,0.073687,1,0,0,0,0,0
212,0.662108,0.466086,0.0,0.6888,0.649016,0.193898,0.836562,0.478804,0.894676,0.915185,0.929729,0.934214,0.439835,0.711218,0.619686,0.683323,0.733858,0.76842,0.672507,0.158989,0.391484,0.331217,0.505717,0.010455,0.295543,0.462055,0.030509,0.016148,0.009554,0.007185,0.007344,0.01737,0.15088,0.11258,0.554977,0.049237,0.728639,0.05522,0.168477,0.122942,0.296118,0.230782,0.164012,0.269074,0.266907,0.274938,0.283436,0.273224,0.281955,0.278683,0.250302,0.046674,0.082092,0.09653,0.102668,0.275,0.0,0.060001,0.02234,0.060219,0.139371,0.021527,0.01788,0.028051,0.071659,0.108162,0.050486,0.007038,0.007852,0.006641,0.008096,0.023213,0.092536,0.125714,0.03839,0.05399,0.500682,0.292975,0.512603,0.220366,0.188126,0.320429,0.351583,0.377941,0.36829,0.448403,0.415325,0.411836,0.252874,0.072002,0.522965,1.0,0.081591,0.642962,0.113078,0.170907,0.267636,0.056034,0.27358,0.02043,0.109284,0.073487,0.068658,0.026958,0.082522,0.137293,1,0,0,0,0,0
213,0.866519,0.884741,0.832362,0.701722,0.782561,0.790571,0.617573,0.801371,0.770374,0.393686,0.284444,0.319828,0.750204,0.825794,0.809276,0.826857,0.903928,0.893174,0.858495,0.059955,0.056868,0.063768,0.074636,0.040454,0.095032,0.092577,0.018208,0.053607,0.479051,0.172094,0.080536,0.477156,0.142786,0.566057,0.043842,0.040561,0.043122,0.20035,0.229012,0.237675,0.188731,0.202867,0.033875,0.089753,0.137332,0.27775,0.284005,0.289328,0.154534,0.313759,0.106831,0.329328,0.24369,0.308587,0.226015,0.216372,0.305919,0.013436,0.02001,0.021958,0.019137,0.014406,0.019115,0.026165,0.073611,0.026364,0.032009,0.010491,0.027228,0.025803,0.002862,0.04297,0.019615,0.000228,0.000246,0.283492,0.350868,0.358338,0.286646,0.279701,0.285326,0.286265,0.281446,0.334809,0.377784,0.333948,0.347804,0.363292,0.399255,0.146242,0.127176,0.133848,0.176387,0.109381,0.018225,0.029673,0.027817,0.035225,0.049999,0.115631,0.08228,0.050963,0.054656,0.010103,0.019432,0.001913,1,0,0,0,0,0
214,0.683307,0.861458,0.736671,0.690664,0.73601,0.740155,0.761321,0.684009,0.625595,0.296386,0.200553,0.252409,0.615741,0.766328,0.720447,0.747485,0.781385,0.775559,0.736713,0.040739,0.06879,0.101793,0.070085,0.041299,0.060982,0.048533,0.059685,0.309972,0.444273,0.172552,0.208152,0.285574,0.331664,0.55104,0.017224,0.002411,0.003303,0.219774,0.244945,0.322743,0.253374,0.315926,0.266866,0.297531,0.334883,0.393697,0.336173,0.308807,0.380446,0.399842,0.224081,0.359705,0.388148,0.406605,0.412435,0.393313,0.379561,0.005362,0.006593,0.003782,0.001941,0.008536,0.009561,0.008149,0.001471,0.003484,0.001728,0.047305,0.017853,0.012353,0.00693,0.031698,0.010868,0.000447,0.000663,0.178509,0.228842,0.315531,0.202999,0.242765,0.263744,0.263889,0.538413,0.559134,0.309872,0.299953,0.550367,0.583948,0.599783,0.087152,0.080111,0.139735,0.114432,0.031417,0.077271,0.044888,0.04798,0.255368,0.05283,0.082968,0.092156,0.134455,0.123333,0.001728,0.001662,0.00202,1,0,0,0,0,0
215,0.504632,0.459789,0.418035,0.571697,0.55551,0.472107,0.49904,0.452677,0.518691,0.518916,0.507188,0.482767,0.46446,0.597631,0.838312,0.836149,0.838696,0.782384,0.849783,0.002115,0.00217,0.003275,0.002754,0.002079,0.001579,0.001627,0.001232,0.01718,0.042177,0.033501,0.220618,0.167197,0.00373,0.081233,0.084265,0.226531,0.004126,0.167894,0.161495,0.162524,0.158374,0.174925,0.198573,0.188244,0.171001,0.173827,0.179534,0.180878,0.063409,0.123656,0.061406,0.30214,0.386859,0.395686,0.128114,0.155652,0.359513,0.000178,0.00036,0.000672,0.000353,0.000399,0.000244,0.000739,0.000134,0.000531,0.000244,0.004151,0.005311,0.003037,0.120579,0.001228,0.012351,0.014294,0.000258,0.0,0.0,0.0,0.0,0.025295,0.019424,0.028572,0.012368,0.009326,0.014504,0.0,0.415381,0.437835,0.586509,0.00218,0.002368,0.003988,0.00269,0.006271,0.002259,0.00183,0.00152,0.035545,0.029605,0.254625,0.006797,0.330767,0.027326,0.098085,0.009206,0.05773,1,0,0,0,0,0
216,0.514291,0.206859,0.559843,0.517811,0.530478,0.588815,0.451517,0.507796,0.6243,0.709629,0.723745,0.560695,0.621353,0.748618,0.637231,0.790273,0.896024,0.899108,0.948208,0.051126,0.084492,0.325169,0.295793,0.009213,0.086109,0.009429,0.008337,0.150814,0.013274,0.007383,0.209354,0.014238,0.347461,0.112157,0.01728,0.019317,0.019416,0.214582,0.217058,0.302531,0.222257,0.148224,0.144184,0.178313,0.126049,0.130302,0.134733,0.506783,0.245816,0.148944,0.17668,0.194705,0.177051,0.199719,0.235837,0.245878,0.401564,0.003901,0.010076,0.012638,0.012919,0.004445,0.001471,0.000935,0.000493,0.000763,0.201138,0.00136,0.00175,0.176341,0.158256,0.035868,0.012489,0.003497,0.001148,0.055589,0.070194,0.080292,0.086766,0.114924,0.343554,0.131698,0.162171,0.168434,0.739734,0.525105,0.482879,0.763688,0.238459,0.005684,0.006016,0.202488,0.008055,0.003346,0.005532,1.0,0.076812,0.027949,1.0,0.016813,0.261347,0.117229,0.424562,0.232688,0.052073,0.027099,1,0,0,0,0,0
217,0.78509,0.520333,0.391916,0.766982,0.803464,0.428647,0.313127,0.174638,0.35094,0.419505,0.451958,0.344177,0.226916,0.832348,0.69402,0.784164,0.805149,0.870481,0.93161,0.003618,0.008801,0.007899,0.004166,0.004651,0.012836,0.015824,0.384428,0.208543,0.202562,0.19689,0.117071,0.08329,0.035149,0.267904,0.396385,0.013615,0.074312,0.357394,0.349198,0.259156,0.267291,0.244362,0.306578,0.278237,0.276283,0.3138,0.305857,0.293786,0.263759,0.27989,0.387202,0.196948,0.28415,0.343093,0.350192,0.337723,0.06891,0.000404,0.00185,0.000686,0.000684,0.001044,0.00053,0.00029,0.001346,0.001536,0.001783,0.004332,0.005553,0.005316,0.012194,0.005229,0.005021,0.032858,0.009738,0.088209,0.008823,0.0,0.0,0.247283,0.08387,0.127684,0.11526,0.191134,0.583635,0.54047,0.577653,0.578883,0.436997,0.005584,0.011866,0.008024,0.012725,0.049767,0.038163,0.061382,0.408716,0.141089,0.109033,0.113521,0.020045,0.05169,0.023864,0.004825,0.010771,0.015093,1,0,0,0,1,0
218,0.559455,0.437367,0.293217,0.760823,0.753824,0.524533,0.914141,0.867082,0.90526,0.868933,0.884333,0.833228,0.807898,0.837956,0.855793,0.855175,0.769012,0.748282,0.740899,0.007135,0.01612,0.017903,0.024357,0.155006,0.024068,0.026691,0.037614,0.056707,0.159623,0.086732,0.186602,0.071623,0.109947,0.313152,0.084561,0.045917,0.075003,0.414554,0.422243,0.459081,0.43487,0.327099,0.34906,0.285412,0.322064,0.37046,0.38406,0.355439,0.299486,0.349691,0.246516,0.574287,0.48476,0.610761,0.433505,0.429966,0.420267,0.002919,0.00648,0.006926,0.001817,0.005127,0.000976,0.001171,0.007676,0.009906,0.013295,0.022195,0.067495,0.055963,0.128105,0.011533,0.225533,0.00138,0.002039,0.052916,0.0,0.0,0.0,0.297314,0.18939,0.116199,0.447922,0.596193,0.37169,0.298332,0.377807,0.329117,0.710089,0.0054,0.008061,0.019433,0.022628,0.015229,0.096505,0.283847,0.071797,0.732133,0.034066,0.048535,0.088475,0.156638,0.130252,0.006298,0.005772,0.007944,1,0,0,0,0,0
219,0.905065,0.923418,0.097918,0.947499,0.959939,0.032077,0.755831,0.0,0.816746,0.818299,0.833611,0.859591,0.097032,0.515264,0.649294,0.650089,0.633942,0.609439,0.514644,0.008836,0.0163,0.001669,0.9182,0.000209,0.000799,0.00729,0.067017,0.031513,0.020682,0.030487,0.046053,0.067156,0.016081,0.172273,0.254042,0.019678,0.141036,0.230055,0.238608,0.237483,0.261097,0.31251,0.259534,0.222558,0.228704,0.215706,0.218793,0.233772,0.238765,0.235597,0.363683,0.280473,0.323519,0.321584,0.323861,0.309314,0.337929,0.004686,0.008864,0.004857,0.005984,0.017726,0.000959,0.001177,0.008633,0.013728,0.009518,0.000764,0.00102,0.00089,0.005412,0.014095,0.002814,9.4e-05,0.001563,0.428889,0.427704,0.441895,0.553856,0.449007,0.43835,0.43618,0.357533,0.389851,0.412194,0.460637,0.461263,0.466128,0.487844,0.027376,0.018857,0.002875,0.075456,0.031745,0.092564,0.026896,0.004508,0.001856,0.020419,0.01159,0.003917,0.023062,0.019482,0.003458,0.001793,0.002603,1,0,0,0,1,0
220,0.72636,0.662574,0.61967,0.824046,0.815368,0.785145,0.777984,0.331094,0.855802,0.840388,0.809437,0.685236,0.079737,0.124867,0.524802,0.547653,0.541031,0.450863,0.0,0.018549,0.013533,0.053582,0.069573,0.000999,0.002869,0.116957,0.00695,0.079773,0.0925,0.16255,0.449998,0.192635,0.015631,0.019304,0.013236,0.023902,0.012119,0.059609,0.061139,0.065761,0.065014,0.122263,0.131454,0.160343,0.21692,0.222394,0.25144,0.279383,0.200919,0.183038,0.296029,0.159136,0.190679,0.215693,0.272332,0.337318,0.099287,0.001198,0.001492,0.003159,0.014084,0.005675,0.001434,0.000793,0.013809,0.022626,0.009141,0.004939,0.008821,0.00918,0.028109,0.029581,0.00201,0.001741,0.003287,0.163099,0.151481,0.155987,0.176988,0.388665,0.383353,0.377237,0.454979,0.453603,0.570775,0.595623,0.553263,0.647846,0.357946,0.014687,0.01729,0.178229,0.044496,0.144855,0.022042,0.024444,0.024698,0.003908,0.183345,0.077461,0.003215,0.007371,0.010216,0.00771,0.007823,0.013001,1,0,0,0,0,0
221,0.881701,0.54899,0.253029,0.924571,0.895978,0.064294,0.301105,0.020347,0.707514,0.650787,0.598031,0.431839,0.0,0.403859,0.796962,0.745474,0.626846,0.585563,0.525699,0.008567,0.016221,0.420439,0.650564,0.004345,0.023537,0.494096,0.014442,0.077283,0.074483,0.096196,0.322688,0.210098,0.009351,0.102191,0.475575,0.165375,0.017131,0.244335,0.203793,0.150418,0.202956,0.185309,0.267373,0.166221,0.329966,0.305802,0.25428,0.267462,0.270686,0.252044,0.312373,0.271084,0.278162,0.283793,0.268765,0.260432,0.282647,0.004933,0.007421,0.002904,0.021523,0.030066,0.00364,0.002573,0.01177,0.011886,0.013707,0.002728,0.004214,0.008689,0.016095,0.016989,0.001556,0.000834,0.00093,0.373848,0.231694,0.174405,0.303051,0.250302,0.170089,0.169507,0.425904,0.335402,0.39769,0.47267,0.327809,0.402174,0.23241,0.056655,0.045147,0.179058,0.473354,0.286513,0.067968,0.191239,0.277455,0.07123,0.114809,0.049379,0.002294,0.008344,0.018961,0.025398,0.023105,0.00653,1,0,0,0,0,0
222,0.685299,0.69055,0.676633,0.514607,0.523824,0.510567,0.614707,0.602748,0.628544,0.64264,0.689813,0.623796,0.628611,0.596597,0.725528,0.726882,0.707377,0.712562,0.715776,0.0,0.0,0.0,0.0,0.031253,0.065166,0.025533,0.003049,0.004945,0.016414,0.09147,0.040241,0.030595,0.009524,0.014467,0.01458,0.032461,0.035525,0.11864,0.124138,0.129352,0.115812,0.0,0.0,0.0,0.0,0.0,0.219808,0.283924,0.000128,0.053561,0.040748,0.181717,0.062956,0.022571,0.010328,0.007942,0.23891,0.000308,0.000111,0.00011,7.8e-05,0.000312,0.012869,0.014018,0.011502,0.00962,0.258552,0.00099,0.433488,0.579173,0.314936,0.229277,0.003372,0.05793,0.036569,0.143464,0.152778,0.156715,0.148144,0.218204,0.41273,0.118381,0.137147,0.141049,0.145322,0.141328,0.285558,0.291899,0.19499,0.001539,0.00076,0.000124,0.000968,0.014017,0.006163,0.320063,0.0185,1.0,0.004123,0.515065,0.006447,0.306285,0.013026,0.066787,0.079287,0.11247,1,0,0,0,0,0
223,0.609742,0.847411,0.8299,0.229217,0.342981,0.794009,0.865284,0.771045,0.8475,0.699448,0.729598,0.718318,0.827996,0.702978,0.333361,0.335522,0.313021,0.291122,0.723432,0.519806,0.629485,0.00292,0.002078,0.087753,0.526959,0.007795,0.286035,0.016362,0.426256,0.399059,0.460212,0.358294,0.395932,0.131854,0.052504,0.132372,0.150225,0.235453,0.253786,0.280974,0.265158,0.267647,0.376331,0.302147,0.372373,0.387208,0.400343,0.407373,0.394568,0.53845,0.400508,0.92954,0.979966,1.0,0.52454,0.402044,0.924952,0.008097,0.008273,0.00113,0.000536,0.000532,0.012826,0.013411,0.000446,0.000103,0.139802,0.001689,0.001182,0.001349,0.475208,0.000504,0.218231,0.25468,0.027739,0.389593,0.451411,0.417013,0.380882,0.628019,0.598206,0.471976,0.67124,0.695484,0.75927,0.739801,0.684514,0.694534,0.520006,0.039553,0.056681,0.007613,0.003427,0.00159,0.027552,0.186027,0.320043,0.014124,0.019007,0.203087,0.136907,0.082333,0.061448,0.0547,0.076962,0.093608,1,0,0,0,0,0
224,0.612675,0.653205,0.632532,0.64017,0.6708,0.662756,0.712382,0.719476,0.557618,0.586434,0.604424,0.602336,0.560734,0.574432,0.452829,0.519217,0.563053,0.556449,0.487314,0.017232,0.019021,0.016724,0.017015,0.107394,0.108925,0.053489,0.135885,0.028987,0.025655,0.011786,0.125192,0.057643,0.00935,0.002529,0.003371,0.005959,0.004874,0.052579,0.016824,0.021255,0.054856,0.170809,0.36142,0.355638,0.381399,0.390466,0.407764,0.973532,0.554499,0.544808,0.494623,0.571708,0.572442,0.61441,0.569842,0.59094,0.744973,0.016157,0.042096,0.027334,0.010258,0.015846,0.04928,0.048133,0.044847,0.1113,0.331228,0.012249,0.01762,0.985637,0.339634,0.021765,0.020155,0.004095,0.003466,0.0,0.0,0.0,0.0,0.044529,0.072564,0.149132,0.432155,0.420156,0.38909,0.378623,0.580448,0.3854,0.519648,0.040149,0.028447,0.03801,0.031855,0.033994,0.198962,0.221863,0.535342,0.080197,0.075375,0.046769,0.125549,0.157152,0.113715,0.002439,0.003843,0.003307,1,0,0,0,0,0
225,0.714217,0.748025,0.717097,0.72479,0.75508,0.72608,0.71364,0.467976,0.765919,0.7687,0.769926,0.641677,0.450578,0.340666,0.58718,0.387435,0.288679,0.212455,0.289056,0.003131,0.003188,0.003662,0.004552,0.001057,0.003142,0.000812,0.328856,0.011033,0.00759,0.019275,0.302996,0.548146,0.029806,0.179817,0.570812,0.270579,0.610776,0.0,0.0,0.030473,0.062394,0.119986,0.200096,0.221043,0.201324,0.294678,0.3393,0.359383,0.344856,0.381379,0.361159,0.364746,0.380233,0.388066,0.467579,0.376049,0.333553,0.002861,0.002353,0.002982,0.008104,0.011511,0.0126,0.012864,0.008518,0.006514,0.009379,0.024045,0.023005,0.026741,0.001454,0.085233,0.008631,0.028487,0.011104,0.075427,0.125358,0.13313,0.155987,0.182065,0.240405,0.26655,0.35836,0.413759,0.515779,0.614734,0.56751,0.538949,0.557535,0.004274,0.005798,0.015468,0.024583,0.004415,0.161429,0.102865,0.055184,0.160302,0.162439,0.005408,0.004805,0.009188,0.122854,0.072234,0.099869,0.034374,1,0,0,0,0,0
226,0.900459,0.827293,0.184921,0.876603,0.938156,0.093335,0.751123,0.096207,0.822595,0.894369,0.873729,0.882312,0.306697,0.851785,0.800822,0.743985,0.899416,0.882775,0.706397,0.006484,0.006129,0.186448,0.548975,0.007767,0.001803,0.003903,0.008093,0.395822,0.227023,0.407829,0.392758,0.560279,0.00981,0.343434,0.283453,0.340313,0.01738,0.160168,0.15719,0.149366,0.263937,0.160905,0.235242,0.202631,0.245867,0.268654,0.278847,0.301014,0.216655,0.255722,0.364235,0.351851,0.348007,0.345062,0.339715,0.371198,0.368209,0.001885,0.004291,0.003334,0.05712,0.050363,0.00067,0.000931,0.001593,0.020951,0.001395,0.004949,0.007093,0.020826,0.009068,0.047006,0.00256,0.000432,0.000827,0.242518,0.323462,0.338507,0.329039,0.43739,0.438184,0.382609,0.383035,0.431951,0.417853,0.462337,0.447866,0.428707,0.479643,0.009112,0.011169,0.051326,0.409252,0.189835,0.027924,0.009322,0.016143,0.051164,0.114283,0.055074,0.003698,0.001935,0.027362,0.050213,0.020835,0.001197,1,0,0,0,0,0
227,0.854543,0.924227,0.818689,0.709307,0.78729,0.777789,0.302256,0.188099,0.435661,0.466355,0.516165,0.626977,0.41271,0.779668,0.671005,0.718507,0.926649,0.918963,0.689195,0.009226,0.0172,0.018858,0.018765,0.010953,0.051883,0.004726,0.044013,0.702095,0.848261,0.959438,1.0,1.0,0.003317,0.028084,0.006084,0.015019,0.007797,0.579143,0.529321,0.430089,0.544239,0.355055,0.786022,0.73225,0.461337,0.546529,0.67882,0.775206,0.511214,0.521454,0.493203,0.603182,0.575254,0.412984,0.57858,0.611008,0.630096,0.004925,0.02108,0.031904,0.017812,0.003068,0.01414,0.01645,0.009538,0.061724,0.061943,0.084151,0.030371,0.019838,0.183792,0.030204,0.029254,0.031571,0.001809,0.931428,0.956745,0.93457,0.9427,0.65308,0.750034,0.761876,0.6302,0.619576,0.526805,0.562835,0.674327,0.668053,0.932244,0.005209,0.002555,0.051426,0.006318,0.013812,0.098142,0.315125,0.367105,0.300558,0.211063,0.564989,0.005264,0.005182,0.166149,0.010821,0.015357,0.015764,0,1,0,0,0,0
228,0.994159,0.985835,0.916632,0.9321,0.97211,0.888737,0.872916,0.655547,0.628427,0.751042,0.522798,0.584937,0.397247,0.677041,0.520189,0.583045,0.736735,0.833252,0.68814,0.000565,0.0,0.000291,0.000613,0.004574,0.00171,0.00183,0.006257,0.430222,0.205408,0.464842,0.313417,0.307715,0.315964,0.583736,0.300852,0.632975,0.115577,0.512985,0.416539,0.434947,0.5771,0.503655,0.590692,0.563127,0.540428,0.563407,0.534297,0.514501,0.456194,0.509211,0.30758,0.468952,0.406627,0.474947,0.446606,0.397175,0.596902,0.002388,0.000565,0.00087,0.002621,0.003834,0.011925,0.008321,0.00716,0.006017,0.0022,0.018978,0.012333,0.004065,0.016224,0.008374,0.027391,0.003685,0.008447,0.882363,0.87035,0.859662,0.857424,0.781554,0.76762,0.762276,0.753311,0.779163,0.736833,0.73797,0.75801,0.764514,0.680405,0.005803,0.001715,0.001474,0.002659,0.004399,0.009776,0.005519,0.003083,0.019513,0.001015,0.075787,0.089218,0.079789,0.043392,0.099194,0.086993,0.005462,0,1,0,0,0,0
229,0.841524,1.0,0.855778,0.654457,0.710755,0.766786,0.609251,0.613889,0.644308,0.702652,0.768938,0.802614,0.680843,0.735435,0.498195,0.618278,0.632672,0.661338,0.622264,0.003186,0.002672,0.001558,0.005962,0.042396,0.075233,0.109941,0.009131,0.039031,0.051609,0.027101,0.031316,0.044584,0.031292,0.108686,0.031228,0.073028,0.05928,0.547975,0.531975,0.383741,0.551648,0.418595,0.569423,0.571177,0.469621,0.487547,0.482566,0.4834,0.459486,0.475925,0.49393,0.486749,0.502124,0.506868,0.519425,0.511641,0.414066,0.001833,0.001958,0.003236,0.009821,0.004634,0.011952,0.008753,0.069203,0.035905,0.008171,0.002207,0.004956,0.00632,0.001473,0.002694,0.007726,0.018696,0.013073,0.870761,0.928747,0.968604,0.960131,0.844017,0.908121,0.98023,0.760764,0.769202,0.80927,0.81254,0.817309,0.847006,0.800645,0.003996,0.002245,0.005803,0.011455,0.100004,0.006912,0.040504,0.085192,0.01574,0.034265,0.0109,0.010011,0.013953,0.036208,0.020109,0.028722,0.072217,0,1,0,0,0,0
