,attr1,attr2,attr3,attr4,attr6,attr7,attr8,attr9,attr13,attr14,attr21,attr23,attr27,attr31,attr34,attr35,attr36,attr38,attr39,attr43,attr44,attr45,attr49,attr50,attr51,attr52,attr53,attr55,attr56,attr58,attr63,attr64,attr65,attr66,attr71,attr76,attr81,attr82,attr85,attr86,attr91,attr94,attr96,attr98,attr101,attr103,attr107,attr108,attr113,attr114,attr117,attr118,attr119,attr123,attr124,attr125,attr126,attr135,attr136,attr138,attr140,attr141,attr144,attr147,attr148,attr149,attr153,attr155,attr156,attr158,attr159,attr161,attr163,attr164,attr166,attr167,attr169,attr170,attr171,attr173,attr175,attr178,attr179,attr181,attr182,attr185,attr193,attr195,attr196,attr197,attr200,attr204,attr208,attr209,attr210,attr211,attr214,attr218,attr221,attr222,attr223,attr224,attr226,attr229,attr230,attr231,attr232,attr235,attr237,attr238,attr239,attr241,attr246,attr247,attr248,attr249,attr250,attr254,attr256,attr257,attr258,attr260,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr271,attr273,attr275,attr278,attr279,attr282,attr286,attr290,attr291,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
905,0.744998,0.787595,0.800986,0.811618,0.817532,0.805889,0.792973,0.817412,0.84076,0.844675,0.872421,0.826547,0.754676,0.726852,0.682999,0.776726,0.401235,0.571821,0.609426,0.292829,0.344005,0.361993,0.384085,0.004354,0.00074,0.000209,0.000125,0.000195,0.001539,0.000447,0.000674,0.001344,0.000229,0.002161,0.005425,0.061476,0.017141,0.014616,0.185834,0.425584,0.272832,0.126284,0.076004,0.500699,0.201221,0.198519,0.221427,0.220974,0.251241,0.253697,0.241365,0.249239,0.250926,0.258429,0.224342,0.245281,0.293189,0.323086,0.273148,0.268306,0.317867,0.361749,0.362037,0.321893,0.000817,0.000195,0.000222,0.000615,0.000305,0.00033,0.000333,0.000344,0.00103,0.001948,0.00142,0.00047,0.000756,0.003425,0.006043,0.001153,0.009994,0.01352,0.002211,0.012207,0.00113,0.02854,0.003354,0.002546,0.004805,0.186438,0.244062,0.240092,0.283884,0.294373,0.299774,0.289106,0.326165,0.320954,0.223061,0.171688,0.23213,0.321133,0.335167,0.138665,0.23478,0.381508,0.593219,0.152666,0.301642,0.319053,0.57271,0.586353,0.0057,0.002691,0.001651,0.001705,0.001592,0.003364,0.002344,0.002062,0.003511,0.004179,0.002595,0.021813,0.046839,0.002129,0.001062,0.002633,0.026324,0.010389,0.110234,0.02629,0.011981,0.096316,0.348419,0.050701,0.039822,0.088544,0.131152,0.509853,0,0,0,0,1,0
906,0.462579,0.329558,0.457624,0.536787,0.53105,0.505578,0.467218,0.340484,0.672713,0.621441,0.757314,0.352557,0.331712,0.300106,0.319676,0.219634,0.272893,0.313958,0.470736,0.284451,0.390751,0.409706,0.296907,0.031054,0.506672,0.182567,0.008309,0.009401,0.011793,0.587322,0.009346,0.407522,0.617173,0.37686,0.28346,0.145451,0.07085,0.118051,0.489516,0.547932,0.286301,0.371987,0.263485,0.364683,0.190535,0.144726,0.303429,0.208292,0.246029,0.29727,0.31548,0.300631,0.317545,0.265316,0.228937,0.214232,0.258519,0.271091,0.332792,0.180219,0.192325,0.261221,0.149643,0.227174,0.003543,0.029315,0.000306,0.020671,0.028013,0.031337,0.035578,0.001103,0.028416,0.020177,0.012824,0.015303,0.041856,0.019404,0.020152,0.008148,0.01853,0.033992,0.006657,0.018009,0.030113,0.041394,0.027495,0.047462,0.054511,0.0,0.0,0.180522,0.266193,0.055276,0.0,0.469728,0.476516,0.527207,0.534499,0.486391,0.53035,0.479927,0.624061,0.67445,0.668434,0.618861,0.593275,0.778918,0.741154,0.756598,0.624318,0.739723,0.231518,0.65698,0.702317,0.012536,0.013806,0.369903,0.508755,0.698743,0.420783,0.49068,0.391385,0.046064,0.015751,0.029525,0.162741,0.106396,0.050459,0.131269,0.235879,0.155702,0.05689,0.088242,0.141817,0.184473,0.225808,0.189903,0.236363,0.20868,0,0,0,0,1,0
907,0.793557,0.817306,0.824715,0.821263,0.843396,0.674151,0.393819,0.556722,0.601652,0.208946,0.0,0.447269,0.124001,0.371188,0.236495,0.039781,0.462106,0.595711,0.633373,0.565736,0.600667,0.612709,0.450847,0.005835,0.004387,0.011701,0.055604,0.003073,0.519381,0.636186,0.777476,0.107079,0.114428,0.115205,0.789176,0.694568,0.113015,0.183543,0.195786,0.040453,0.307002,0.123776,0.113954,0.124397,0.039335,0.053086,0.182126,0.198176,0.278882,0.262099,0.296427,0.303189,0.342675,0.361399,0.322181,0.350158,0.371132,0.086571,0.118032,0.162565,0.114273,0.268882,0.358683,0.117894,0.000206,0.000404,0.000297,0.045369,0.028539,0.022631,0.025795,0.052398,0.021266,0.027273,0.021698,0.024957,0.032842,0.06894,0.032741,0.037883,0.021406,0.049987,0.021347,0.071306,0.074512,0.018031,0.012763,0.041751,0.014819,0.183709,0.269268,0.480699,0.316515,0.372182,0.384986,0.558642,0.474515,0.75293,0.579934,0.602154,0.55749,0.474213,0.718812,0.617754,0.624396,0.554941,0.338466,0.424226,0.259002,0.542002,0.721428,0.820607,0.019703,0.012936,0.027399,0.110072,0.030442,0.11831,0.170135,0.191401,0.061979,0.042426,0.107734,0.163505,0.082135,0.066927,0.053911,0.362525,0.343441,0.228899,0.160087,0.472343,0.112306,0.228665,0.121377,0.171153,0.358811,0.283228,0.801328,0.369862,0,0,0,0,1,0
908,0.329682,0.342877,0.363789,0.37556,0.419413,0.466146,0.593004,0.52352,0.687906,0.69283,0.780407,0.774184,0.636418,0.91276,0.768064,0.596908,0.725564,0.678861,0.510405,0.456639,0.304049,0.226921,0.308901,0.054731,0.048877,0.045816,0.054992,0.085711,0.042627,0.062278,0.019569,0.092768,0.0389,0.021361,0.203429,0.176488,0.013589,0.022775,0.07661,0.059802,0.269815,0.244111,0.304567,0.212135,0.1069,0.106118,0.034143,0.032147,0.211955,0.210583,0.15393,0.150027,0.141996,0.270802,0.258237,0.239904,0.235446,0.433443,0.3981,0.402833,0.401584,0.378004,0.362565,0.365267,0.012456,0.01509,0.004126,0.016475,0.010565,0.002967,0.007988,0.005661,0.012386,0.026529,0.038646,0.019338,0.043789,0.042863,0.059677,0.04309,0.030589,0.012867,0.002962,0.010213,0.0132,0.009271,0.005844,0.004963,0.004499,0.0,0.0,0.0,0.0,0.064569,0.0851,0.2604,0.244151,0.445641,0.416253,0.354782,0.305209,0.275485,0.821793,0.846048,0.82025,0.744588,0.804169,0.695507,0.606985,0.598329,0.677178,0.611145,0.014682,0.020183,0.014213,0.024454,0.033669,0.116368,0.04507,0.063653,0.03345,0.042884,0.107508,0.12602,0.166439,0.073617,0.024686,0.623866,0.987941,0.579122,0.594961,0.040388,0.028556,0.078769,0.019048,0.071664,0.060437,0.118522,0.050085,0.036002,0,0,0,0,1,0
909,0.669064,0.710561,0.757126,0.8101,0.899974,0.934184,0.72938,0.772289,0.945939,0.961897,0.976721,0.625241,0.815736,0.471823,0.515372,0.963999,0.572685,0.458476,0.355763,0.555606,0.564156,0.534201,0.602256,0.003876,0.003024,0.005157,0.005819,0.00468,0.002027,0.005439,0.000143,0.008811,0.048049,0.266629,0.514919,0.501081,0.108445,0.276531,0.169489,0.133248,0.398908,0.340094,0.22084,0.167793,0.09784,0.152853,0.077894,0.101118,0.086022,0.103676,0.250988,0.28275,0.312147,0.328656,0.279396,0.29585,0.34048,0.510789,0.36225,0.318957,0.294616,0.340069,0.3443,0.384904,0.006644,0.003401,0.002411,0.0039,0.000308,0.00233,0.002993,0.000907,0.004816,0.117318,0.002194,0.002146,0.048655,0.029692,0.0203,0.011306,0.000296,0.037984,0.017274,0.007907,0.002188,0.04083,0.02633,0.008454,0.043709,0.039128,0.272231,0.116848,0.411858,0.440944,0.459295,0.243492,0.410114,0.331589,0.372104,0.461196,0.492172,0.48128,0.550143,0.47721,0.586789,0.498513,0.72296,0.457606,0.657832,0.512871,0.870102,0.909029,0.006849,0.009155,0.01485,0.016695,0.013626,0.023088,0.013714,0.005475,0.002383,0.030237,0.14974,0.02317,0.002492,0.002154,0.001097,0.078722,0.047222,0.077332,0.000984,0.325035,0.251555,0.11819,0.117317,0.08495,0.336805,0.543013,0.102703,0.385269,0,0,0,0,1,0
910,0.672281,0.679403,0.690536,0.704889,0.718964,0.722312,0.765134,0.775054,0.80483,0.800554,0.897723,0.360948,0.814436,0.49518,0.635901,0.540284,0.536114,0.549814,0.333551,0.555367,0.458427,0.513967,0.447005,0.005733,0.005578,0.005362,0.004871,0.004319,0.003922,0.008554,0.00576,0.364803,0.260164,0.368483,0.065547,0.368748,0.386996,0.379727,0.468457,0.364589,0.196609,0.374915,0.232471,0.275719,0.0,0.012716,0.091447,0.092058,0.24751,0.345062,0.243114,0.191255,0.196159,0.300569,0.378944,0.382442,0.330521,0.44832,0.46251,0.437634,0.448278,0.428615,0.531159,0.47227,0.010398,0.008266,0.005109,0.005163,0.005917,0.002583,0.002485,0.001842,0.11035,0.058637,0.085299,0.005953,0.009666,0.056076,0.005239,0.065875,0.0207,0.056639,0.039789,0.032061,0.019837,0.024962,0.027669,0.014822,0.024201,0.132817,0.104793,0.216128,0.232857,0.24565,0.265947,0.319858,0.339875,0.225622,0.286892,0.416566,0.477657,0.459183,0.573862,0.681014,0.744252,0.65422,0.704296,0.65554,0.776022,0.654399,0.785281,0.751812,0.008645,0.004735,0.005303,0.00686,0.006121,0.029833,0.029442,0.027993,0.021362,0.030605,0.171778,0.058421,0.071434,0.020779,0.020007,0.029187,0.244196,0.198777,0.040984,1.0,0.283771,0.340417,0.138273,0.224367,0.277621,0.066392,0.05255,0.043948,0,0,0,0,1,0
911,0.42264,0.436451,0.446984,0.45172,0.450739,0.446263,0.475763,0.487631,0.774634,0.553693,0.700491,0.573693,0.809283,0.687387,0.652348,0.444192,0.742208,0.648977,0.545102,0.688143,0.532899,0.420414,0.337079,0.002042,0.002397,0.002427,0.001866,0.003083,0.05861,0.001528,0.151015,0.001021,0.001335,0.001181,0.00122,0.072649,0.110309,0.078806,0.083233,0.049669,0.263186,0.193268,0.173938,0.251242,0.108752,0.104774,0.072716,0.068231,0.045665,0.050665,0.264973,0.397023,0.507359,0.045473,0.467058,0.513052,0.584691,0.492949,0.469355,0.456776,0.504246,0.521296,0.476872,0.489691,0.002562,0.002491,0.001491,0.001552,0.00099,0.000447,0.032861,0.323051,0.000555,0.000267,0.138312,0.001375,0.000218,0.022907,0.000292,0.130389,0.077144,0.225785,0.187188,0.030025,0.090627,0.068921,0.079952,0.094375,0.071069,0.0,0.0,0.0,0.0,0.534085,0.289799,0.0,0.0,0.0,0.0,0.74896,0.935241,0.874463,0.778315,0.918791,0.908716,0.808429,0.449298,0.842324,0.848396,0.808016,0.805466,0.822855,0.001897,0.003048,0.004075,0.002219,0.002567,0.001332,0.001368,0.910134,1.0,0.000635,0.000959,0.001914,1.0,0.04917,0.335638,0.002999,0.331631,1.0,0.169203,1.0,0.149052,0.121643,0.037039,0.159431,0.16273,0.20205,0.165591,0.257691,0,0,0,0,1,0
912,0.413723,0.418828,0.44263,0.429793,0.431878,0.432829,0.495726,0.586636,0.500537,0.498174,0.563818,0.639022,0.65205,0.633152,0.755105,0.776914,0.700027,0.635616,0.652681,0.772958,0.71376,0.592278,0.591029,0.004182,0.014096,0.046753,0.003546,0.002523,0.001975,0.239181,0.002672,0.071571,0.229934,0.123404,0.153118,0.158491,0.1877,0.238186,0.245882,0.236579,0.265958,0.316401,0.29712,0.249016,0.231626,0.196626,0.454287,0.594712,0.220377,0.517606,0.264815,0.179904,0.178717,0.563244,0.549712,0.397812,0.232771,0.570254,0.632586,0.633752,0.57583,0.648724,0.517284,0.568813,0.000438,0.01595,0.000428,0.000407,0.24073,0.094036,0.00032,0.000486,0.068369,0.037485,0.045101,0.00051,0.020586,0.02221,0.06042,0.074257,0.083006,0.0907,0.053949,0.040466,0.051074,0.165308,0.112101,0.13223,0.131935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184962,0.758163,0.706488,0.629372,0.240819,0.0,0.801966,0.760501,0.739298,0.69034,0.854424,0.762111,0.733125,0.676384,0.900664,0.840501,0.001612,0.071117,0.806429,0.001685,0.001232,1.0,1.0,0.004415,0.005251,1.0,0.073258,1.0,1.0,0.011715,0.005008,0.194226,0.085095,0.13829,0.997445,0.093528,0.088809,0.070608,0.092233,0.081779,0.149376,0.103278,0.127033,0.077092,0,0,0,0,1,0
913,0.604667,0.36564,0.335605,0.335076,0.33018,0.566962,0.653389,0.530366,0.540011,0.696619,0.561467,0.682935,0.70005,0.69176,0.59132,0.560642,0.568827,0.652578,0.635421,0.575941,0.592172,0.565141,0.509445,0.264636,0.096286,0.001863,0.001747,0.00296,0.624236,0.26164,0.170329,0.125055,0.196562,0.408151,0.072803,0.120043,0.198143,0.167415,0.18299,0.159907,0.205989,0.138931,0.133383,0.216598,0.170069,0.17284,0.350734,0.129115,0.552394,0.498066,0.157572,0.601722,0.578134,0.346351,0.391145,0.489067,0.564451,0.410082,0.518567,0.481845,0.534191,0.431982,0.372778,0.414163,0.072774,0.144499,0.001187,0.031698,0.363936,0.001168,0.001945,0.034101,0.151681,0.130696,0.160799,0.059562,0.017828,0.01782,0.067587,0.163525,0.058301,0.013143,0.036537,0.035162,0.042916,0.085578,0.113017,0.156492,0.140786,0.780383,0.0,0.875637,0.0,0.127203,0.783436,0.864086,0.0,0.868648,0.536981,0.532318,0.812243,0.835514,0.866401,0.792505,0.82035,0.80777,0.887558,0.828346,0.853965,0.838992,0.891528,0.898942,1.0,1.0,0.005116,0.005698,0.003992,1.0,0.000537,0.002112,1.0,0.067243,1.0,1.0,1.0,0.148653,0.18057,0.049239,0.053711,1.0,0.114703,0.067307,0.133699,0.073875,0.098913,0.055443,0.096553,0.105569,0.081792,0.094463,0,0,0,0,1,0
914,0.411525,0.437436,0.445533,0.449566,0.442394,0.415629,0.472897,0.489092,0.493953,0.476526,0.46582,0.567341,0.6318,0.718367,0.636232,0.598483,0.749368,0.616852,0.639532,0.548407,0.452542,0.56478,0.619392,0.004318,0.00389,0.003861,0.003363,0.003855,0.004501,0.000872,0.002266,0.001478,0.000949,0.00118,0.001103,0.247694,0.166605,0.215524,0.329672,0.278317,0.10986,0.239214,0.207645,0.131179,0.051324,0.051283,0.017579,0.013224,0.0,0.0,0.376379,0.105953,0.182922,0.166447,0.421845,0.502016,0.638944,0.48487,0.58476,0.597517,0.690597,0.567997,0.650281,0.671584,0.001738,0.00235,0.002371,0.001603,0.000653,0.000397,0.16025,0.002526,0.000739,0.00106,0.034537,0.144881,0.00069,0.00126,0.006423,0.017756,0.117002,0.155003,0.213574,0.064748,0.045853,0.069875,0.053807,0.066808,0.062425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172224,0.661556,0.653292,0.741456,0.425132,0.725577,0.757381,0.740003,0.563898,0.788994,0.794641,0.787518,0.719874,0.778192,0.00103,0.001091,0.001516,0.001503,0.001069,0.001432,0.001212,1.0,0.02816,0.000946,0.001539,0.336089,0.439216,1.0,1.0,0.001818,0.002282,0.097726,0.216912,1.0,0.074148,0.074799,0.074111,0.110018,0.090656,0.083327,0.116011,0.057463,0,0,0,0,1,0
915,0.807774,0.829914,0.839469,0.853944,0.84462,0.836475,0.534637,0.672229,0.807425,0.840496,0.531356,0.415289,0.472518,0.540893,0.497614,0.58394,0.498744,0.486919,0.564597,0.767554,0.712566,0.763193,0.62667,0.062376,0.059521,0.029233,0.001231,0.001278,0.001413,0.27004,0.054807,0.026993,0.048946,0.037343,0.0961,0.149975,0.206734,0.073159,0.047862,0.078346,0.168959,0.251008,0.251101,0.132755,0.179959,0.194815,0.250103,0.186036,0.258354,0.241248,0.184143,0.212483,0.50037,0.291886,0.398546,0.608313,0.608258,0.38166,0.249287,0.192929,0.265062,0.318258,0.263244,0.233567,0.006416,0.016837,0.000236,0.006051,0.022468,0.007977,0.019954,0.033097,0.008091,0.002252,0.001435,0.043276,0.091316,0.045896,0.043933,0.151579,0.047172,0.051783,0.056401,0.14787,0.138691,0.047625,0.027132,0.029116,0.018297,0.259617,0.326188,0.0,0.088679,0.247596,0.359423,0.0,0.0,0.14675,0.045782,0.299439,0.679896,0.782441,0.153013,0.220008,0.361626,0.436426,0.139772,0.0,0.213019,0.188216,0.338802,0.221864,0.149663,0.106683,0.084435,0.00398,0.017805,0.642236,0.519141,0.501932,0.300069,0.021508,0.02347,0.033908,0.013186,0.354613,0.44023,1.0,0.806665,1.0,0.224751,0.425986,1.0,1.0,0.252628,0.363005,0.688831,0.654544,0.422392,0.293539,0,0,0,0,1,0
916,0.935199,0.954234,0.904362,0.803287,0.911614,0.896823,0.916607,0.860505,0.912551,0.893709,0.686281,0.632691,0.596017,0.520335,0.62145,0.659153,0.527116,0.494702,0.456689,0.419716,0.479555,0.37232,0.593121,0.004957,0.004199,0.080606,0.187328,0.005751,0.005941,0.10748,0.019203,0.259822,0.005902,0.008672,0.205273,0.066202,0.014662,0.030631,0.206248,0.170316,0.024676,0.276769,0.112639,0.017315,0.316996,0.307689,0.297318,0.248443,0.29155,0.265569,0.323429,0.330247,0.293086,0.326221,0.319218,0.358045,0.373512,0.316509,0.314335,0.290446,0.312538,0.378841,0.337353,0.321557,0.005446,0.001975,0.001905,0.002608,0.00457,0.005093,0.003664,0.001916,0.001787,0.002637,0.002825,0.006306,0.007326,0.003798,0.005302,0.006426,0.006875,0.004087,0.000734,0.0019,0.000521,0.017421,0.003075,0.000863,0.00032,0.446961,0.35382,0.409409,0.318874,0.42748,0.398707,0.334262,0.31609,0.385445,0.425691,0.417595,0.507246,0.530473,0.341787,0.386608,0.394816,0.362856,0.396325,0.474761,0.408145,0.378098,0.514582,0.485306,0.017091,0.012343,0.074165,0.104728,0.016143,0.061258,0.031143,0.066361,0.014152,0.120879,0.014061,0.035787,0.026241,0.076158,0.050052,0.056587,0.047155,0.057817,0.077184,0.017364,0.011216,0.006039,0.030697,0.004258,0.034517,0.017412,0.003836,0.00495,0,0,0,0,1,0
917,0.908434,0.899264,0.86682,0.842269,0.828364,0.82567,0.652029,0.667865,0.672927,0.555744,0.482563,0.496296,0.487011,0.456682,0.451616,0.416844,0.46308,0.477042,0.496376,0.651336,0.658416,0.635359,0.650628,0.023954,0.01573,0.005287,0.015663,0.009782,0.008287,0.086902,0.081159,0.026352,0.039352,0.042497,0.016649,0.009949,0.014448,0.014142,0.499335,0.533105,0.134239,0.199994,0.137507,0.126613,0.229623,0.212133,0.300686,0.276159,0.0,0.081447,0.04546,0.0,0.0,0.0,0.0,0.0,0.0,0.069527,0.069671,0.04476,0.010233,0.124314,0.139314,0.102407,0.008315,0.008221,0.000532,0.088761,0.065094,0.077168,0.08475,0.046886,0.099311,0.088734,0.028635,0.009196,0.006538,0.00391,0.006021,0.005444,0.004636,0.013489,0.007697,0.011527,0.03527,0.136224,0.031127,0.050865,0.056282,0.369878,0.270554,0.149087,0.225644,0.1597,0.102691,0.137469,0.184201,0.144592,0.14902,0.148696,0.149468,0.151525,0.414654,0.500481,0.533022,0.554829,0.389739,0.323191,0.344505,0.342704,0.252013,0.251521,0.083319,0.058101,0.024871,0.045394,0.015856,0.045557,0.138285,0.199021,0.105928,0.040531,0.048875,0.034309,0.055752,0.048677,0.028584,0.027697,0.029071,0.02763,0.060114,0.369076,0.238208,0.161725,0.427133,0.337296,0.105731,0.105136,0.100583,0.107746,0,0,0,0,1,0
918,0.864581,0.806775,0.87258,0.953065,0.97064,0.973887,0.616473,0.607191,0.967632,0.834211,0.642979,0.208166,0.568634,0.148309,0.395009,0.4027,0.218254,0.423717,0.468004,0.085648,0.158659,0.222456,0.327987,0.057848,0.089886,0.021885,0.011499,0.001416,0.034228,0.220603,0.344349,0.356856,0.147853,0.259807,0.091285,0.097482,0.019158,0.043906,0.216941,0.209066,0.148193,0.087868,0.278355,0.267087,0.244986,0.317188,0.1119,0.195137,0.292243,0.297764,0.271228,0.252112,0.322401,0.256749,0.288251,0.300562,0.367257,0.321962,0.31834,0.31177,0.342449,0.343676,0.345549,0.376536,0.032457,0.041738,0.000887,0.078542,0.030809,0.003294,0.009793,0.002877,0.009495,0.009108,0.007798,0.004679,0.005673,0.006401,0.003983,0.002645,0.009118,0.002113,0.002539,0.001028,0.003429,0.009221,0.003669,0.017381,0.008854,0.328089,0.438998,0.18769,0.334508,0.458758,0.512961,0.515555,0.355822,0.516248,0.401469,0.459575,0.531535,0.704084,0.482275,0.445429,0.470601,0.62755,0.559581,0.735239,0.838556,0.877192,0.500369,0.53593,0.056758,0.122859,0.055495,0.036291,0.018289,0.104089,0.016337,0.042614,0.021847,0.193685,0.171308,0.126827,0.199645,0.095553,0.385197,0.042461,0.09064,0.054311,0.14634,0.017974,0.02326,0.00782,0.190121,0.751588,0.058156,0.247746,0.676831,0.621513,0,0,0,0,1,0
919,0.321938,0.329285,0.322522,0.312181,0.255424,0.208556,0.495086,0.496128,0.528067,0.395863,0.828019,0.730108,0.785565,0.693815,0.65797,0.687854,0.273093,0.871484,0.838833,0.653595,0.805813,0.845383,0.773748,0.023218,0.02218,0.02333,0.022728,0.025367,0.025242,0.027113,0.041972,0.122255,0.18325,0.157542,0.359944,0.212107,0.263901,0.379846,0.271613,0.397661,0.820409,0.025877,0.83683,0.610824,0.289451,0.302291,0.214122,0.222421,0.275823,0.294842,0.345617,0.350151,0.343971,0.32345,0.342702,0.33858,0.341056,0.33013,0.349444,0.367949,0.428752,0.343882,0.388848,0.374808,0.001449,0.001703,0.001218,0.000847,0.000787,0.009355,0.013913,0.001761,0.021329,0.006107,0.000773,0.000609,0.002531,0.001873,0.002952,0.000945,0.00059,0.003139,0.001744,0.001608,0.002572,0.000309,0.029054,0.027849,0.009523,0.0,0.0,0.0,0.120806,0.064222,0.0,0.26541,0.381587,0.273819,0.355117,0.424338,0.400698,0.416186,0.219046,0.346641,0.372517,0.388811,0.222848,0.447039,0.393082,0.386686,0.370158,0.447363,0.005475,0.006822,0.007895,0.007139,0.00446,0.027085,0.374487,0.782255,0.578786,0.267223,0.137598,0.048448,0.034093,0.036304,0.096596,0.165362,0.050955,0.014625,0.023446,0.137223,0.089065,0.033819,0.191994,0.109238,0.002796,0.022637,0.010391,0.006269,0,0,0,0,1,0
920,0.511344,0.539092,0.563572,0.584346,0.596138,0.587997,0.587283,0.622531,0.659238,0.649487,0.699118,0.542,0.68637,0.426472,0.467202,0.467381,0.364211,0.438345,0.465983,0.123615,0.294978,0.393372,0.298035,0.001847,0.002696,0.003792,0.003282,0.003103,0.002701,0.01071,0.002477,0.35808,0.072289,0.103511,0.438102,0.229903,0.049514,0.088449,0.111413,0.081191,0.017694,0.107304,0.070119,0.067763,0.168155,0.1581,0.191331,0.185926,0.226289,0.207647,0.29061,0.248052,0.181934,0.292112,0.296001,0.299506,0.260151,0.304451,0.297215,0.300171,0.293176,0.346893,0.309499,0.342942,0.000957,0.000411,0.000174,0.000999,0.00123,0.001393,0.000766,0.000956,0.01374,0.01938,0.015415,0.016416,0.004851,0.003304,0.003003,0.004191,0.006804,0.003508,0.001467,0.002469,0.002661,0.001826,0.003198,0.005446,0.0064,0.02827,0.0,0.096261,0.038133,0.014772,0.0,0.147544,0.194389,0.36309,0.353149,0.368425,0.327205,0.279578,0.505904,0.42842,0.399669,0.34484,0.50643,0.475611,0.456052,0.472793,0.50804,0.506061,0.001591,0.001906,0.002722,0.00371,0.003715,0.024594,0.014064,0.009604,0.006784,0.085179,0.239756,0.12115,0.254323,0.219867,0.013379,0.153756,0.107962,0.0455,0.115,0.111014,0.031538,0.063444,0.022659,0.016234,0.01039,0.003746,0.053601,0.022522,0,0,0,0,1,0
921,0.733112,0.730574,0.732069,0.714208,0.690561,0.682599,0.762644,0.673267,0.730588,0.718961,0.625664,0.331361,0.397567,0.300136,0.282279,0.250299,0.192966,0.26235,0.202046,0.17743,0.280658,0.339639,0.303898,0.001113,0.001847,0.001934,0.001182,0.00149,0.002926,0.146382,0.022107,0.268794,0.279996,0.292876,0.145148,0.170614,0.560809,0.182895,0.212418,0.109572,0.184211,0.418663,0.237146,0.50389,0.207401,0.184403,0.240597,0.25059,0.288985,0.272682,0.309012,0.302051,0.306125,0.314108,0.30013,0.311097,0.321351,0.351159,0.394657,0.318875,0.315754,0.38356,0.339554,0.331687,0.000169,0.001271,0.001323,0.010552,0.005715,0.015491,0.019055,0.009525,0.00542,0.007286,0.002796,0.002381,0.003731,0.002852,0.001806,0.00233,0.004766,0.002809,0.003105,0.011127,0.010429,0.024606,0.007063,0.005726,0.007324,0.178207,0.151604,0.320496,0.269972,0.232667,0.220265,0.3732,0.463254,0.358416,0.446256,0.43022,0.435386,0.433866,0.465781,0.482074,0.463813,0.509774,0.384852,0.471417,0.566738,0.666767,0.452854,0.596384,0.004492,0.007193,0.008365,0.004919,0.006476,0.061831,0.171947,0.203523,0.107326,0.052036,0.127462,0.041012,0.023894,0.037357,0.030263,0.074357,0.022493,0.01914,0.023058,0.128302,0.026832,0.084294,0.038162,0.125265,0.123402,0.066379,0.096256,0.110793,0,0,0,0,1,0
922,0.738568,0.738426,0.802566,0.834858,0.811175,0.789554,0.584068,0.57897,0.598276,0.586523,0.43919,0.55988,0.458432,0.476379,0.470459,0.464724,0.523883,0.524515,0.476682,0.383332,0.549041,0.571764,0.28038,0.014335,0.119293,0.040961,0.012243,0.046326,0.036039,0.317021,0.355063,0.282444,0.243413,0.165483,0.247262,0.226634,0.249055,0.162085,0.104824,0.029512,0.01923,0.215108,0.059717,0.314691,0.311632,0.312997,0.299266,0.315604,0.353944,0.353347,0.342154,0.300343,0.31308,0.373909,0.364342,0.350055,0.334582,0.407901,0.397133,0.414856,0.340844,0.410665,0.40037,0.354856,0.001538,0.00225,0.000362,0.005498,0.006384,0.003637,0.002494,0.003127,0.001545,0.00168,0.003704,0.008519,0.004294,0.006169,0.008239,0.001769,0.001106,0.011799,0.009337,0.00057,0.00046,0.004102,0.004499,0.004312,0.00819,0.308866,0.344304,0.277185,0.348128,0.273763,0.294854,0.553487,0.510076,0.649233,0.542874,0.479838,0.476214,0.473329,0.656569,0.627538,0.527219,0.501767,0.723262,0.726024,0.669451,0.529835,0.666387,0.673689,0.011317,0.03331,0.027737,0.011792,0.006434,0.244529,0.062826,0.069796,0.126448,0.140521,0.01059,0.006738,0.067401,0.140735,0.150587,0.027651,0.044384,0.082591,0.013074,0.024565,0.069789,0.016357,0.020052,0.094997,0.053873,0.018782,0.049259,0.049522,0,0,0,0,1,0
