,attr2,attr3,attr4,attr7,attr8,attr14,attr21,attr23,attr27,attr28,attr30,attr33,attr35,attr41,attr43,attr44,attr46,attr49,attr51,attr58,attr60,attr64,attr65,attr66,attr70,attr72,attr74,attr76,attr77,attr78,attr81,attr83,attr85,attr88,attr90,attr91,attr92,attr94,attr95,attr96,attr97,attr99,attr102,attr103,attr105,attr107,attr108,attr110,attr114,attr116,attr117,attr118,attr121,attr123,attr124,attr125,attr128,attr140,attr141,attr142,attr143,attr144,attr146,attr147,attr150,attr151,attr159,attr160,attr162,attr165,attr166,attr167,attr168,attr170,attr171,attr174,attr177,attr178,attr182,attr186,attr187,attr189,attr190,attr191,attr192,attr193,attr195,attr197,attr199,attr201,attr202,attr210,attr211,attr212,attr216,attr218,attr220,attr222,attr223,attr224,attr227,attr232,attr234,attr236,attr237,attr238,attr239,attr241,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr255,attr257,attr260,attr261,attr263,attr268,attr270,attr271,attr272,attr274,attr276,attr280,attr282,attr285,attr286,attr287,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1269,0.726618,0.644547,0.635522,0.600045,0.919411,0.38405,0.34984,0.65611,0.402472,0.316946,0.536022,0.510667,0.258067,0.535567,0.629581,0.615679,0.480505,0.385481,0.169991,0.459593,0.269533,0.706627,0.230622,0.330372,0.393359,0.254474,0.149399,0.145286,0.246358,0.201255,0.149593,0.063147,0.376436,0.608482,0.083654,0.089655,0.503145,0.297543,0.41692,0.506646,0.552662,0.327565,0.32954,0.318717,0.319307,0.374369,0.390631,0.321543,0.424835,0.444623,0.347682,0.284794,0.48061,0.528601,0.355391,0.253505,0.620679,0.265809,0.518656,0.509328,0.472586,0.480508,0.432798,0.392126,0.007408,0.003536,0.01969,0.00682,0.048589,0.054605,0.04119,0.069335,0.058666,0.067143,0.098697,0.058207,0.311996,0.39756,0.014615,0.176446,0.074893,0.063475,0.08958,0.094031,0.194335,0.172905,0.025405,0.459888,0.225152,0.182904,0.185733,0.053576,0.627147,0.600599,0.224246,0.601516,0.615618,0.350879,0.193583,0.316995,0.561538,0.656065,0.515969,0.615998,0.444075,0.25284,0.721999,0.695619,0.316924,0.132268,0.035173,0.002254,0.001986,0.001567,0.010007,0.07377,0.498153,0.221944,0.048078,0.043436,0.066473,0.072074,0.3182,0.424875,0.077903,0.190518,0.095012,0.123066,0.073031,0.148325,0.221697,1,0,0,0,0,1
1270,0.92264,0.929196,0.92989,0.915135,0.88521,0.889966,0.667617,0.794866,0.609274,0.650782,0.748087,0.680742,0.587047,0.758077,0.716178,0.806036,0.418823,0.58385,0.001362,0.066823,0.036275,0.017633,0.027607,0.027024,0.146132,0.030879,0.112201,0.526386,0.465542,0.247901,0.590268,0.529822,0.729158,0.579622,0.373635,0.254665,0.356365,0.057453,1.0,0.009704,0.006493,0.228923,0.251324,0.258265,0.246728,0.272634,0.276262,0.29415,0.150796,0.183004,0.192263,0.216324,0.173594,0.242641,0.295226,0.393827,0.309033,0.372867,0.361509,0.365713,0.375315,0.376139,0.369698,0.435905,0.001904,0.002359,0.001147,0.002107,0.003991,0.003868,0.006605,0.006518,0.018272,0.003498,0.007643,0.058277,0.010809,0.012858,0.07418,0.018448,0.002608,0.00825,0.00875,0.000508,0.001591,0.05628,0.000204,0.421129,0.436505,0.438629,0.438831,0.437623,0.309816,0.327228,0.399412,0.388363,0.41386,0.463198,0.533213,0.547806,0.504764,0.488817,0.54747,0.541812,0.532564,0.546788,0.53565,0.537786,0.001228,0.001483,0.001218,0.001804,0.002,0.001797,0.022682,0.020503,0.002717,0.006028,0.006914,0.009518,0.004945,0.015857,0.040254,0.048092,0.00962,0.032027,0.027456,0.029368,0.005017,0.015894,0.010337,1,0,0,0,0,0
1271,0.79496,0.788798,0.769582,0.668972,0.836473,0.717577,0.756262,0.850855,0.772801,0.731534,0.869776,0.71757,0.652188,0.649051,0.765338,0.767639,0.73102,0.584392,0.004205,0.001263,0.001625,0.011795,0.006009,0.00042,0.002416,0.014094,0.002684,0.004489,0.003575,0.002271,0.018633,0.005772,0.004325,0.009297,0.008247,0.009641,0.022653,0.027781,0.045094,0.011985,0.007859,0.0,0.0,0.0,0.015946,0.005309,0.0,0.0,0.087332,0.045185,0.022359,0.015281,0.301749,0.094321,0.087908,0.088402,0.367551,0.11989,0.359602,0.362593,0.368148,0.338738,0.155809,0.144931,0.000535,0.001479,0.000268,0.000553,0.270701,0.002762,0.003155,0.002261,0.002181,0.143324,0.000839,0.001407,0.003164,0.052268,0.000799,0.039658,0.00244,0.003388,0.001037,0.00089,0.001848,0.004868,0.000937,0.192845,0.196849,0.112464,0.047448,0.058586,0.673074,0.366758,0.21407,0.900116,0.33207,0.236022,0.177883,0.110384,0.476561,0.729659,0.65753,0.132627,0.10221,0.119688,0.732097,0.73922,0.016538,0.017025,0.023414,0.021046,0.014866,0.01299,0.597055,0.009693,0.013033,0.938826,0.0167,0.003012,0.872104,0.009919,0.013573,0.015004,0.016525,0.411035,0.009112,0.007255,0.029843,0.020072,0.071917,1,0,0,0,0,0
1272,0.788808,0.837272,0.882135,0.774002,0.784568,0.27662,0.146293,0.830224,0.570416,0.619335,0.844285,0.797167,0.763845,0.841206,0.786874,0.808178,0.813485,0.775697,0.003029,0.004236,0.003965,0.057032,0.061241,0.067111,0.246375,0.016964,0.020731,0.109017,0.061558,0.004035,0.033002,0.034593,0.000861,0.003656,0.003655,0.009744,0.003657,0.004127,0.008714,0.0106,0.0062,0.314705,0.289472,0.287092,0.311838,0.30513,0.303848,0.315775,0.324973,0.353052,0.376804,0.383937,0.408944,0.414362,0.389705,0.369842,0.419067,0.414808,0.414643,0.418196,0.429438,0.432167,0.4162,0.410912,0.00042,0.001108,0.003749,0.015975,0.002565,0.002642,0.007432,0.010512,0.004651,0.002738,0.000592,0.001839,0.000253,0.000529,0.00058,0.000214,0.000401,0.000393,0.000117,0.000317,0.0004,0.000663,0.000251,0.249944,0.314602,0.397309,0.426429,0.611648,0.341519,0.375056,0.529276,0.511921,0.564602,0.517333,0.501129,0.514862,0.585581,0.564983,0.587046,0.588064,0.575628,0.560431,0.566179,0.581265,0.004081,0.007098,0.008163,0.010693,0.058721,0.365565,0.011986,0.01464,0.008848,0.003826,0.006902,0.060528,0.031342,0.00254,0.010645,0.013512,0.001044,0.000769,0.002008,0.001273,0.001095,0.002094,0.001444,1,0,0,0,0,0
1273,0.538794,0.524427,0.489795,0.467859,0.457185,0.485941,0.566654,0.51684,0.702087,0.780648,0.519407,0.78703,0.757153,0.639284,0.803464,0.815508,0.927099,0.737751,0.285349,0.275568,0.099308,0.10538,0.262649,0.076755,0.005616,0.176402,0.024055,0.07846,0.103711,0.17661,0.063741,0.007186,0.383287,0.133521,0.04727,0.0244,0.224598,0.054432,0.023319,0.064945,0.043176,0.283285,0.289348,0.18297,0.282236,0.444198,0.354348,0.244794,0.530974,0.322984,0.271838,0.268237,0.424726,0.271379,0.270171,0.288615,0.465953,0.337963,0.402003,0.398347,0.368663,0.361331,0.335823,0.325329,0.015349,0.045626,0.005704,0.000482,0.013425,0.019585,0.00168,0.000554,0.000429,0.104902,0.014308,0.003761,0.139559,0.008252,0.000259,0.006036,0.015519,0.00083,0.015851,0.013556,0.002819,0.001239,0.013673,0.473877,0.832551,0.0,0.0,0.0,0.986648,0.653482,0.0,0.954721,0.16188,0.049942,0.124922,0.237173,0.45925,0.646426,0.780272,0.546475,0.441224,0.227232,0.624396,0.614555,0.236362,0.454205,1.0,0.010693,0.229434,0.132652,1.0,0.835447,0.161496,0.333415,0.956144,0.705212,0.762411,0.056733,0.009807,0.188186,0.279229,0.958661,0.019699,0.273797,0.207123,0.366418,0.017034,1,0,0,0,0,0
1274,0.850169,0.818613,0.741496,0.157504,0.661128,0.538431,0.73666,0.796889,0.850146,0.859722,0.839612,0.864638,0.781094,0.85001,0.774397,0.794078,0.72168,0.788587,0.015472,0.356635,0.267395,0.024167,0.031091,0.108523,0.14784,0.048032,0.006353,0.170803,0.04929,0.023051,0.009624,0.053178,0.018391,0.007681,0.079544,0.023102,0.015643,0.027491,0.352783,0.180723,0.023898,0.254198,0.293086,0.273711,0.317579,0.281687,0.319883,0.345892,0.316454,0.382092,0.38299,0.391255,0.363896,0.370933,0.375309,0.383032,0.360247,0.363807,0.347579,0.358567,0.359431,0.406502,0.359829,0.35941,0.008089,0.008568,0.007751,0.010375,0.005696,0.00102,0.002926,0.010237,0.004202,0.002254,0.000383,0.013758,2.8e-05,0.000184,0.016089,0.000303,0.014773,0.002288,6.3e-05,0.000105,0.001002,0.020844,0.001676,0.353954,0.455896,0.435711,0.539151,0.526637,0.419652,0.512469,0.614108,0.60864,0.64155,0.63587,0.619006,0.587974,0.629864,0.592145,0.626174,0.604748,0.620113,0.594002,0.586979,0.614209,0.004393,0.058314,0.056799,0.065209,0.136086,0.040412,0.022544,0.021012,0.020718,0.047468,0.153746,0.005512,0.027054,0.001491,0.004618,0.028288,0.002927,0.000995,0.028911,0.001659,0.048087,0.014927,0.003106,1,0,0,0,0,0
1275,0.664942,0.643966,0.646481,0.560851,0.579501,0.659153,0.640515,0.774866,0.354986,0.410641,0.702712,0.617592,0.624261,0.653242,0.312629,0.263891,0.416802,0.839497,0.042813,0.052433,0.210885,0.113788,0.03576,0.158575,0.566529,0.256185,0.388492,0.66755,0.746273,0.614179,0.854023,1.0,0.536622,0.742393,0.773273,0.022638,0.769167,0.694499,0.479875,0.464404,0.038542,0.209294,0.223861,0.229636,0.237579,0.204815,0.242723,0.302942,0.298861,0.305089,0.29511,0.289753,0.325432,0.37808,0.311015,0.280123,0.821591,0.283786,0.465748,0.314904,0.309054,0.354198,0.286564,0.292346,0.007268,0.007187,0.016861,0.048654,0.002318,0.004804,0.005991,0.01239,0.082205,0.048823,0.400095,0.025105,1.0,0.91944,0.019241,0.060917,0.014239,0.000327,0.612888,0.010563,0.034054,0.095339,0.000453,0.31959,0.317935,0.324331,0.333859,0.479636,0.493145,0.516036,0.52222,0.501823,0.515287,0.48799,0.382448,0.384181,0.368246,0.345925,0.371623,0.411959,0.424741,0.430768,0.370941,0.372305,0.00317,0.005037,0.005053,0.005185,0.009868,0.028223,0.00929,0.092539,0.039411,0.011461,0.058669,0.005651,0.457001,0.014785,0.071095,0.062676,0.074838,0.103061,0.039669,0.085955,0.046613,0.019795,0.006795,1,0,0,0,0,0
1276,0.543795,0.618903,0.647374,0.776963,0.589182,0.747196,0.738972,0.679685,0.589368,0.541384,0.691117,0.684978,0.697081,0.756749,0.728283,0.741832,0.763988,0.764445,0.002923,0.004335,0.002632,0.00709,0.007469,0.01729,0.047225,0.035175,0.342634,0.471821,0.464147,0.089784,0.217548,0.360888,0.002652,0.001465,0.010661,0.01459,0.00441,0.006139,0.003384,0.003163,0.00508,0.056001,0.185364,0.23631,0.283059,0.156433,0.161111,0.185542,0.203457,0.219664,0.234904,0.278203,0.223402,0.370809,0.360405,0.393951,0.245,0.327112,0.283964,0.295816,0.304081,0.305398,0.314348,0.317791,0.00791,0.006205,0.000906,0.009461,0.003862,0.00684,0.008243,0.009436,0.001404,0.004018,0.042826,0.036244,0.010143,0.023466,0.031403,0.000331,0.00051,0.000261,0.000456,0.000685,0.000448,0.00046,0.000241,0.09994,0.189915,0.279075,0.314077,0.340658,0.255737,0.268049,0.358774,0.294306,0.436773,0.537484,0.566,0.610015,0.484221,0.5764,0.590703,0.574823,0.582461,0.573001,0.614567,0.613247,0.004249,0.029683,0.021019,0.013383,0.002231,0.001603,0.007365,0.003031,0.004561,0.018587,0.01745,0.03337,0.048001,0.052106,0.085214,0.08872,0.04998,0.107836,0.219417,0.001986,0.003078,0.002219,0.003254,1,0,0,0,0,0
1277,0.750868,0.755734,0.674991,0.407417,0.82152,0.610833,0.659185,0.671416,0.578084,0.505826,0.664804,0.757525,0.73858,0.753125,0.622499,0.650821,0.684221,0.28807,0.2584,0.136125,0.038852,0.454252,0.307999,0.02614,0.01361,0.281202,0.203479,0.362132,0.375021,0.507454,0.008882,0.02414,0.687707,0.035024,0.034091,0.789221,0.600164,0.43243,0.358094,0.133084,0.398488,0.309684,0.234499,0.176235,0.087648,0.404664,0.295727,0.247819,0.536763,0.333368,0.32428,0.295741,0.355089,0.293395,0.284911,0.229863,0.33144,0.431427,0.426461,0.389369,0.388999,0.395473,0.393553,0.510631,0.005455,0.007431,0.012705,0.021946,0.022145,0.000739,0.001195,0.001814,0.00373,0.040169,0.004882,0.039732,0.006185,0.000852,0.000939,0.002968,0.001967,0.133557,0.041633,0.010801,0.025771,0.007295,0.022105,0.321424,0.325394,0.226058,0.156826,0.286489,0.375727,0.486905,0.39958,0.24839,0.44261,0.448179,0.430813,0.345522,0.495795,0.45414,0.517836,0.529813,0.522824,0.502717,0.504484,0.517322,0.036687,0.019785,0.018031,0.008303,0.018093,0.039405,0.044108,0.025311,0.028878,0.199881,0.257319,0.006397,0.122039,0.025544,0.073922,0.138612,0.258233,0.003737,0.002051,0.020266,0.002149,0.001385,0.040647,1,0,0,0,0,0
1278,0.641447,0.507091,0.479118,0.640515,0.480299,0.740706,0.543922,0.479578,0.677033,0.774579,0.69509,0.678615,0.743058,0.851533,0.855483,0.87263,0.883655,0.8354,0.078357,0.255492,0.005295,0.184278,0.255406,0.18561,0.073543,0.170478,0.180709,0.213334,0.129256,0.467122,0.271718,0.481295,0.011132,0.007356,0.010119,0.00765,0.00663,0.014369,0.017901,0.025306,0.017484,0.327188,0.284239,0.273923,0.289575,0.315398,0.280542,0.277757,0.314211,0.291653,0.28487,0.269335,0.340014,0.312373,0.313868,0.318635,0.33513,0.21596,0.246331,0.245446,0.248052,0.24677,0.220569,0.209108,0.000857,0.000615,0.000898,0.001228,0.007231,0.006145,0.004453,0.001665,0.002771,0.011053,0.004734,0.006613,0.008739,0.009057,0.012936,0.001035,0.000696,0.000831,0.000654,0.000589,0.001479,0.000848,0.001056,0.333009,0.004641,0.0,0.022086,0.242921,0.21558,0.459116,0.0,0.276771,0.22267,0.397578,0.371153,0.332126,0.534174,0.569914,0.549852,0.550143,0.550512,0.530551,0.573224,0.566257,0.143766,0.034031,0.025083,0.007321,0.05929,0.406487,0.399069,0.31927,0.021161,0.829965,1.0,0.977556,0.716148,0.985105,0.670779,0.785895,0.221139,0.238788,0.190204,0.003238,0.002497,0.001495,0.006261,1,0,0,0,0,0
1279,0.742089,0.75026,0.754005,0.745276,0.754205,0.767086,0.706303,0.450537,0.414354,0.471147,0.518668,0.429217,0.42639,0.60782,0.749993,0.745903,0.744617,0.695838,0.001765,0.00369,0.002158,0.068862,0.062346,0.169487,0.191712,0.397081,0.222175,0.383134,0.519922,0.085372,0.315923,0.300767,0.045161,0.232427,0.115649,0.14817,0.022066,0.226063,0.056737,0.021584,0.029105,0.277387,0.242558,0.267476,0.241262,0.277003,0.26915,0.274492,0.292298,0.294822,0.282373,0.288573,0.302894,0.242209,0.219595,0.282901,0.394568,0.304616,0.403909,0.407846,0.416214,0.402346,0.407106,0.422675,0.002575,0.001412,0.000507,0.000227,0.002502,0.005045,0.003478,0.008724,0.002565,0.023677,0.224997,0.020222,0.333656,0.268659,0.023475,0.019764,0.028726,0.026001,0.000773,0.001105,0.011941,0.000634,0.001741,0.408548,0.407128,0.418243,0.404545,0.422202,0.429258,0.425725,0.432132,0.334228,0.395878,0.195596,0.317577,0.342391,0.589271,0.588466,0.613191,0.510333,0.468085,0.422101,0.641439,0.646046,0.002035,0.001487,0.001493,0.004082,0.001632,0.002346,0.001429,0.001589,0.002737,0.020439,0.011675,0.035593,0.242668,0.153463,0.076834,0.305566,0.073829,0.484281,0.182235,0.145426,0.230726,0.259484,0.225159,1,0,0,0,0,0
1280,0.759549,0.778839,0.793008,0.812704,0.772262,0.845573,0.644814,0.769598,0.518406,0.501339,0.773075,0.557531,0.485544,0.783018,0.803117,0.836323,0.867968,0.878332,0.003061,0.000648,6.6e-05,0.382899,0.214918,0.19348,0.232623,0.120367,0.030089,0.07619,0.037172,0.84094,0.210608,0.051365,0.322755,0.011098,0.151018,0.172868,0.023869,0.007995,0.005791,0.03787,0.012109,0.212942,0.187209,0.179911,0.172414,0.231077,0.215919,0.196907,0.360377,0.274383,0.266056,0.245535,0.374198,0.245576,0.224095,0.217497,0.439129,0.347449,0.407709,0.394671,0.396694,0.389376,0.368402,0.364458,0.000238,3.8e-05,0.000803,0.000424,0.02822,0.013165,0.013214,0.014557,0.016007,0.001694,0.031883,0.006089,0.083071,0.025848,0.005831,0.0049,0.004409,0.007128,0.000718,0.00029,0.000261,0.000618,0.000698,0.216787,0.232287,0.245337,0.254082,0.3125,0.526492,0.473978,0.229155,0.55361,0.257157,0.10136,0.100633,0.067376,0.53451,0.559883,0.573079,0.557893,0.486402,0.37944,0.585011,0.61186,0.006672,0.00623,0.004009,0.005278,0.003619,0.003676,0.03527,0.005939,0.004153,0.240075,0.11566,0.21849,0.143873,0.038578,0.027707,0.074673,0.229881,0.052776,0.044363,0.005941,0.018223,0.15602,0.236929,1,0,0,0,0,0
1281,0.647021,0.66829,0.679196,0.362856,0.605935,0.175825,0.433004,0.592149,0.746202,0.798209,0.592804,0.75505,0.829689,0.869645,0.392343,0.554439,0.684021,0.812748,0.000672,0.011954,0.372547,0.114443,0.102622,0.10821,1.0,0.006157,0.007114,0.122095,0.152489,0.01362,0.032403,0.116485,0.133941,0.176227,0.028377,0.009817,0.239109,0.204818,0.445753,0.138628,0.004601,0.275089,0.26893,0.263457,0.294369,0.258155,0.277126,0.328889,0.27797,0.344938,0.377647,0.399307,0.204424,0.236749,0.29489,0.37856,0.211269,0.372791,0.328443,0.372984,0.373477,0.420014,0.369952,0.375981,9.1e-05,0.000305,0.015729,0.015482,0.031334,0.033659,0.012598,0.010828,0.011877,0.000935,0.000662,0.010215,0.006365,0.004359,0.001307,0.039068,0.024512,0.000343,0.060868,0.016609,0.011776,0.023742,0.000278,0.172124,0.198168,0.218912,0.318483,0.59626,0.236592,0.245751,0.475599,0.215132,0.281636,0.371779,0.49177,0.488381,0.376051,0.763106,0.596618,0.507571,0.54217,0.543489,0.658324,0.589931,0.000643,0.002542,0.001569,0.039294,0.429718,0.385912,0.011031,0.045196,0.173087,0.251967,0.21959,0.101452,0.014753,0.009382,0.018808,0.038789,0.414374,0.039408,0.018993,0.4883,0.069594,0.016837,0.003202,1,0,0,0,0,0
1282,0.568813,0.595897,0.539306,0.445,0.619897,0.486253,0.604656,0.568657,0.652064,0.695418,0.632479,0.847406,0.675425,0.477456,0.589238,0.543256,0.4894,0.504402,0.01742,0.089562,0.001735,0.04967,0.173557,0.083951,0.149785,0.104381,0.0508,0.127094,0.018606,0.081714,0.120593,0.551563,0.065282,0.177699,0.629745,0.326625,0.101217,0.387813,0.37371,0.356691,0.391577,0.038663,0.067778,0.048587,0.024033,0.28463,0.102071,0.107881,0.289198,0.125741,0.251728,0.335514,0.194486,0.394588,0.471756,0.514431,0.332695,0.614136,0.289753,0.308477,0.496358,0.643868,0.358265,0.375775,0.092026,0.004371,0.001255,0.003589,0.033716,0.03947,0.094644,0.09313,0.032818,0.071416,0.138111,0.25844,0.037703,0.028648,0.045467,0.300854,0.268826,0.215591,0.002683,0.033964,0.238413,0.268068,0.452456,0.187254,0.424394,0.180265,0.190094,0.410762,0.301317,0.609512,0.593644,0.466105,0.636775,0.69554,0.677368,0.724984,0.793501,0.750369,0.643675,0.616289,0.515242,0.668322,0.761306,0.61914,0.685285,1.0,0.010017,0.005705,0.00581,0.015362,0.093318,0.015317,0.020607,0.030657,1.0,0.127696,0.28261,0.042099,0.069022,0.113531,0.100468,0.241684,0.287881,0.376567,1.0,0.831715,1.0,1,0,0,0,0,0
1283,0.579648,0.570262,0.577101,0.568087,0.533119,0.500714,0.526703,0.623119,0.663309,0.655573,0.845052,0.857832,0.863846,0.829942,0.796345,0.802724,0.743545,0.786079,0.0,0.022552,0.022655,0.009052,0.009198,0.096283,0.019848,0.040448,0.032448,0.032338,0.112619,0.077091,0.284715,0.127979,0.041572,0.312301,0.056413,0.032106,0.011129,0.086632,0.092111,0.08923,0.044553,0.229691,0.219684,0.219602,0.225446,0.170185,0.355473,0.169444,0.122119,0.141982,0.152284,0.141763,0.150254,0.156756,0.159945,0.165645,0.249835,0.290213,0.33583,0.338018,0.347819,0.388395,0.343306,0.33358,0.146743,0.000496,0.011905,0.014755,0.004409,0.006383,0.004682,0.003006,0.044011,0.002868,0.016271,0.006517,0.006424,0.019573,0.002539,0.067314,0.282339,0.004056,0.000686,0.000405,0.001602,0.00703,0.00087,0.158022,0.160102,0.152968,0.150944,0.22305,0.311818,0.313529,0.303811,0.393396,0.427883,0.404634,0.413726,0.423175,0.464383,0.452563,0.487084,0.74934,0.50974,0.474884,0.570641,0.592816,0.000832,0.012057,0.002421,0.000423,0.000817,0.001031,0.074143,0.074318,0.073265,0.005488,0.004558,0.009404,0.01216,0.005067,0.010232,0.02029,0.011996,0.063927,0.012007,0.010842,0.706257,0.07988,0.012303,1,0,0,0,0,0
1284,0.579324,0.53613,0.57562,0.716881,0.440945,0.635614,0.658468,0.610199,0.650171,0.698231,0.604601,0.670561,0.681125,0.635495,0.554522,0.569208,0.562601,0.616021,0.432033,0.251288,0.174395,0.097037,0.073198,0.033623,0.05569,0.212832,0.184501,0.143419,0.166666,0.20095,0.162431,0.178232,0.171402,0.241615,0.274132,0.066486,0.18182,0.018633,0.115278,0.174333,0.157638,0.328951,0.298464,0.294739,0.299595,0.395171,0.359012,0.319733,0.456838,0.429849,0.423265,0.443786,0.470748,0.481852,0.41607,0.43168,0.440919,0.42882,0.517922,0.390638,0.40823,0.426756,0.409794,0.507743,0.003943,0.002705,0.003458,0.004263,0.022361,0.020196,0.01877,0.025857,0.018592,0.074338,0.047317,0.057261,0.06797,0.029265,0.054562,0.057652,0.037379,0.097851,0.117805,0.004717,0.001796,0.020723,0.08105,0.463064,0.458848,0.370493,0.365148,0.436303,0.600476,0.595601,0.577317,0.605028,0.618872,0.659812,0.657631,0.614265,0.579073,0.611749,0.689591,0.63389,0.672034,0.744297,0.601371,0.727042,0.072186,0.104799,0.083345,0.018405,0.019451,0.004278,0.037743,0.021869,0.030111,0.072963,0.063086,0.067069,0.156872,0.142582,0.110778,0.118799,0.234934,0.098678,0.179351,0.073344,0.175873,0.324923,0.148202,1,0,0,0,0,0
1285,0.688368,0.683617,0.672668,0.637924,0.690938,0.669813,0.535342,0.627706,0.539816,0.502402,0.7462,0.689732,0.665614,0.674212,0.712474,0.777744,0.814978,0.610002,0.002495,0.014972,0.002469,0.165163,0.110093,0.167178,0.339075,0.126794,0.153821,0.132344,0.232695,0.373703,0.001478,0.020311,0.412494,0.048519,0.247155,0.213613,0.268125,0.178442,0.082278,0.184565,0.197771,0.236514,0.247967,0.249528,0.240051,0.25374,0.259078,0.25618,0.315367,0.321358,0.318911,0.31939,0.274415,0.297901,0.310094,0.32345,0.248228,0.409993,0.421649,0.468976,0.460007,0.4587,0.473588,0.482527,0.001217,0.001964,0.000285,0.000118,0.004298,0.004745,0.006919,0.009616,0.015933,0.003208,0.006125,0.002281,0.002452,0.008409,0.018838,0.032726,0.037685,0.007708,0.009291,0.018947,0.022519,0.005934,0.06779,0.191271,0.205042,0.227183,0.2004,0.192443,0.459458,0.495335,0.477539,0.24929,0.35512,0.505044,0.563276,0.598442,0.256654,0.374041,0.429668,0.461045,0.521502,0.659645,0.664701,0.63825,0.00242,0.002571,0.016715,0.051256,0.002728,0.003987,0.011134,0.002172,0.002274,0.093244,0.038983,0.18604,0.276924,0.260443,0.159625,0.05519,0.115139,0.077918,0.128351,0.202024,0.411229,0.417413,0.043141,1,0,0,0,0,0
1286,0.277256,0.522976,0.685594,0.317189,0.686308,0.325617,0.48218,0.633384,0.556339,0.534789,0.799369,0.782049,0.739547,0.748018,0.598233,0.686154,0.777171,0.769005,0.265217,0.438174,0.00031,0.0,0.0,0.0,0.355019,0.189397,0.193141,0.168059,0.172845,0.136663,0.125613,0.177755,0.115042,0.130599,0.154337,0.128829,0.182652,0.148716,0.046856,0.065612,0.152341,0.232798,0.216049,0.2088,0.282064,0.261934,0.237881,0.238032,0.254019,0.253573,0.25284,0.250261,0.23797,0.217517,0.209294,0.180583,0.354664,0.348594,0.377078,0.389012,0.3688,0.374088,0.362387,0.363498,0.012449,0.000938,0.000479,0.000449,0.000139,0.000247,3.5e-05,0.000237,0.011442,0.02617,0.025395,0.025131,0.007215,0.005759,0.04763,0.001116,0.000931,0.001205,0.008845,0.002965,0.001769,0.002519,0.006199,0.196278,0.107253,0.008834,0.069467,0.257604,0.185263,0.157888,0.118369,0.258443,0.193248,0.15289,0.118369,0.116099,0.547292,0.589383,0.556361,0.550389,0.557937,0.552234,0.762323,0.637234,0.141553,0.196635,0.004702,0.00551,0.07623,0.35079,0.011755,0.055693,0.006673,0.004514,0.005338,0.001561,0.220442,0.114863,0.105202,0.033958,0.05605,0.039613,0.244778,0.006239,0.006145,0.00921,0.004332,1,0,0,0,0,0
1287,0.425046,0.450344,0.45397,0.413998,0.385959,0.492015,0.472918,0.80398,0.632728,0.591784,0.701703,0.636873,0.719235,0.635169,0.212267,0.377747,0.838755,0.710786,0.014606,0.110456,0.023429,0.617753,0.227419,0.226309,0.140499,0.107515,0.161344,0.288589,0.491849,0.077389,0.181754,0.226685,0.030335,0.044591,0.202879,0.341209,0.017464,0.277866,0.056125,0.04391,0.047815,0.118429,0.069781,0.066461,0.090206,0.210583,0.216797,0.176283,0.335638,0.328669,0.33225,0.308779,0.304335,0.33677,0.35155,0.36131,0.152435,0.3531,0.269472,0.063882,0.150686,0.256008,0.37904,0.348114,0.006538,0.00465,0.005541,0.00802,0.078761,0.010587,0.00746,0.017413,0.031275,0.015124,0.001618,0.004368,0.097843,0.018924,0.001754,0.01606,0.005036,0.003638,0.011842,0.032361,0.130757,0.008173,0.001375,0.108315,0.148964,0.135747,0.110228,0.226729,0.507861,0.574231,0.559447,0.399356,0.635132,0.576355,0.588679,0.549886,0.535841,0.284241,0.491848,0.619219,0.661836,0.578357,0.262715,0.516606,0.053924,0.049101,0.037016,0.035807,0.03627,0.045194,0.05433,0.095631,0.02783,0.107361,0.050312,0.074473,0.077291,0.098864,0.025515,0.058364,0.109738,0.049828,0.034091,0.038375,0.046526,0.131034,0.094758,1,0,0,0,0,1
