,attr1,attr8,attr22,attr28,attr34,attr36,attr38,attr41,attr44,attr49,attr50,attr51,attr57,attr59,attr63,attr70,attr73,attr77,attr78,attr82,attr84,attr85,attr89,attr92,attr93,attr96,attr99,attr102,attr104,attr106,attr111,attr114,attr115,attr126,attr129,attr133,attr135,attr137,attr141,attr145,attr148,attr152,attr154,attr156,attr157,attr159,attr160,attr166,attr167,attr169,attr177,attr182,attr183,attr188,attr191,attr192,attr195,attr204,attr215,attr216,attr217,attr219,attr220,attr227,attr236,attr238,attr244,attr246,attr247,attr250,attr251,attr254,attr256,attr259,attr262,attr264,attr267,attr270,attr274,attr275,attr278,attr280,attr282,attr287,attr288,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
670,0.561193,0.61238,0.700578,0.795172,0.777623,0.535604,0.537887,0.490756,0.406019,0.343738,0.02715,0.01636,0.001119,0.001712,0.052377,0.15443,0.012298,0.041934,0.011525,0.091297,0.144128,0.248764,0.264301,0.109741,0.126269,0.088459,0.089509,0.162911,0.174757,0.130473,0.18441,0.199296,0.23504,0.23379,0.259472,0.265581,0.221096,0.249581,0.128561,0.226882,0.010177,0.000419,0.011215,0.000347,0.000592,0.002157,0.002133,0.025867,0.040463,0.000394,0.018254,0.024859,0.081624,0.086912,0.289903,0.136817,0.232594,0.083218,0.24724,0.27737,0.315762,0.140185,0.16346,0.334665,0.858889,0.822806,0.761233,0.018223,0.012116,0.005213,0.005935,0.001139,0.00164,0.085037,0.057717,0.192266,0.005674,0.03382,0.098002,0.112554,0.08037,0.598278,0.31273,0.386667,0.149357,0.219737,0.200748,0,0,0,1,0,0
671,0.680039,0.788097,0.731736,0.729423,0.701769,0.673628,0.695153,0.684639,0.703203,0.609229,0.013699,0.01038,0.005421,0.006662,0.00731,0.142193,0.043062,0.062936,0.06974,0.084974,0.079788,0.091432,0.098075,0.109982,0.147926,0.136215,0.129962,0.146616,0.139759,0.127353,0.140859,0.148622,0.12731,0.069333,0.081689,0.054613,0.224755,0.230483,0.232137,0.11619,0.001093,0.000746,0.003648,0.000311,0.000299,0.005874,0.000284,0.019151,0.011836,0.005821,0.07575,0.013998,0.048823,0.017511,0.029058,0.036995,0.049366,0.283429,0.63449,0.604664,0.627517,0.768042,0.772038,0.778542,0.692054,0.805039,0.82413,0.017885,0.017049,0.011871,0.011222,0.025992,0.042958,0.034354,0.4468,0.321631,0.020708,0.019986,0.458734,0.172788,0.048789,0.045635,0.223274,0.067286,0.18602,0.192603,0.169943,0,0,0,1,0,0
672,0.882716,0.761181,0.697947,0.693774,0.648739,0.668141,0.735702,0.694258,0.665349,0.628783,0.147448,0.064581,0.086841,0.017655,0.013801,0.020858,0.041538,0.035683,0.124409,0.041058,0.057663,0.115287,0.068896,0.129104,0.071326,0.085714,0.279367,0.306861,0.30142,0.260708,0.271928,0.20575,0.227299,0.228313,0.21618,0.226365,0.236291,0.210149,0.215181,0.200661,0.005196,0.003073,0.010172,0.010802,0.008191,0.007578,0.009202,0.00754,0.007422,0.006994,0.009579,0.007548,0.007058,0.010376,0.021348,0.011079,0.019248,0.638087,0.685738,0.667737,0.677956,0.680323,0.691574,0.710911,0.697164,0.686617,0.735579,0.300038,0.131651,0.142887,0.128375,0.016118,0.01207,0.009458,0.018324,0.018751,0.041316,0.029051,0.0436,0.039614,0.045204,0.0395,0.051839,0.037786,0.077477,0.039057,0.040126,0,0,0,1,0,0
673,0.85768,0.68659,0.735077,0.712283,0.757783,0.656767,0.758628,0.767701,0.720196,0.742349,0.348188,0.240982,0.139282,0.055365,0.070952,0.010746,0.030467,0.030752,0.115555,0.01417,0.010732,0.157716,0.008023,0.155178,0.02398,0.007992,0.260226,0.272072,0.260622,0.187745,0.181606,0.178782,0.182742,0.172126,0.115982,0.143562,0.131119,0.112834,0.178041,0.149908,0.004782,0.004154,0.002648,0.017908,0.021073,0.023913,0.017518,0.024574,0.022348,0.005654,0.002312,0.009033,0.036175,0.006999,0.014256,0.005951,0.005532,0.657354,0.78037,0.79175,0.78364,0.90859,0.890285,0.968417,0.948939,0.865803,0.882667,0.103177,0.018883,0.024922,0.023338,0.327284,0.272101,0.262694,0.057236,0.045329,0.061695,0.097679,0.07257,0.03888,0.066865,0.037253,0.095246,0.01671,0.20147,0.017475,0.027625,0,0,0,1,0,0
674,0.838557,0.738275,0.825975,0.768245,0.80612,0.802356,0.695105,0.782968,0.784732,0.725219,0.050634,0.02055,0.038859,0.022247,0.082423,0.000553,0.003996,0.010445,0.003148,0.002448,0.00179,0.001888,0.004664,0.010686,0.006882,0.029981,0.195637,0.193481,0.193876,0.201567,0.139163,0.119619,0.112898,0.066602,0.08782,0.093729,0.104999,0.080661,0.144496,0.15688,0.00057,0.000524,0.000829,0.004061,0.012835,0.023551,0.022042,0.000667,0.00048,0.002633,0.005526,0.00181,0.002637,0.003532,0.017706,0.047692,0.019617,0.468065,0.819161,0.814965,0.823274,0.858877,0.887167,0.841955,0.882925,0.894433,0.797715,0.015214,0.005948,0.005361,0.003437,0.160311,0.436285,0.398305,0.067396,0.025941,0.010454,0.00399,0.012868,0.026575,0.003785,0.008556,0.018696,0.017156,0.033388,0.07904,0.049649,0,0,0,1,0,0
675,0.874331,0.84395,0.509992,0.595235,0.590583,0.436277,0.548821,0.530184,0.43299,0.446036,0.14771,0.0151,0.182806,0.00313,0.018601,0.10398,0.003068,0.010837,0.07082,0.013289,0.017847,0.058561,0.020512,0.036207,0.025938,0.028868,0.326872,0.343971,0.342081,0.291615,0.348571,0.208474,0.24041,0.182268,0.166052,0.126541,0.144949,0.150527,0.130631,0.173175,0.002213,3.5e-05,0.000392,0.009765,0.009524,6.2e-05,0.000249,0.032812,0.021349,0.021048,0.00345,0.0109,0.039267,0.006812,0.01183,0.019949,0.021629,0.337888,0.648963,0.590836,0.571686,0.751858,0.761186,0.755092,0.741873,0.743279,0.737712,0.165647,0.057803,0.002705,0.018728,0.07671,0.002534,0.021911,0.085355,0.159947,0.022163,0.00593,0.024784,0.007608,0.007871,0.009477,0.010795,0.02095,0.042629,0.029234,0.031803,0,0,0,1,0,0
676,0.809576,0.779404,0.441276,0.518719,0.683705,0.551584,0.682997,0.637153,0.600705,0.52151,0.143126,0.013128,0.569142,0.160335,0.036815,0.121952,0.049845,0.066007,0.0725,0.010018,0.010677,0.06529,0.009848,0.050104,0.013398,0.011562,0.274846,0.34267,0.306207,0.304446,0.343856,0.24588,0.25204,0.260996,0.251091,0.357916,0.373973,0.412025,0.370437,0.380471,0.006326,0.002013,0.000723,0.006721,0.004502,3e-06,0.000604,0.005878,0.005613,0.008281,0.021093,0.018695,0.00659,0.001305,0.001897,0.002373,0.00203,0.563635,0.48555,0.472518,0.516032,0.80143,0.791164,0.944849,0.930493,0.958983,0.938451,0.134119,0.012294,0.042576,0.005467,0.090982,0.0,0.04147,0.053145,0.020863,0.192191,0.196123,0.231935,0.068705,0.030611,0.020943,0.015446,0.018426,0.166605,0.021585,0.019131,0,0,0,1,0,0
677,0.691315,0.656933,0.588513,0.581869,0.564794,0.611901,0.636234,0.573729,0.582836,0.496019,0.007966,0.069718,0.048589,0.282602,0.160574,0.290066,0.037514,0.014627,0.011305,0.033948,0.016095,0.018644,0.02585,0.033432,0.041178,0.033523,0.173923,0.334735,0.210041,0.150491,0.167123,0.124377,0.147429,0.117894,0.036291,0.02676,0.050602,0.059551,0.001344,0.0,0.000765,0.0747,0.013095,0.021011,0.023011,0.009611,0.053987,0.035008,0.048796,0.018164,0.018124,0.016083,0.01943,0.021903,0.029202,0.017276,0.020386,0.330118,0.677253,0.638052,0.55276,0.776831,0.770163,0.838591,0.92536,0.899801,0.981941,0.007464,0.064252,0.226516,0.178244,0.709383,0.188048,0.117937,0.264724,0.150388,0.110457,0.024378,0.035922,0.03896,0.0927,0.069471,0.066531,0.103841,0.099474,0.077276,0.088192,0,0,0,1,0,0
678,0.862558,0.578259,0.421862,0.650368,0.570834,0.470699,0.531654,0.524988,0.488439,0.484432,0.08081,0.146011,0.099701,0.053951,0.055984,0.27063,0.064135,0.035951,0.070553,0.005775,0.003882,0.038348,0.002913,0.018248,0.011255,0.01234,0.245901,0.285592,0.287727,0.219766,0.272863,0.223447,0.286922,0.181829,0.119137,0.103964,0.028442,0.05398,0.002602,0.005513,0.00535,0.005497,0.006006,0.010642,0.008544,0.008399,0.008939,0.027367,0.024218,0.023329,0.005832,0.009665,0.026905,0.00431,0.00659,0.008063,0.008999,0.724833,0.634689,0.791363,0.78923,0.701969,0.704067,0.712762,0.758022,0.765006,0.765112,0.192281,0.280245,0.0979,0.126605,0.123922,0.053796,0.054085,0.040915,0.111003,0.055462,0.051327,0.036136,0.005666,0.005274,0.007086,0.006561,0.008791,0.024924,0.100269,0.016571,0,0,0,1,0,0
679,0.767308,0.809427,0.701093,0.581301,0.605983,0.676776,0.717686,0.636114,0.71165,0.603925,0.031104,0.030599,0.058445,0.026143,0.028959,0.075128,0.141799,0.161985,0.03366,0.061897,0.133777,0.019279,0.00935,0.024624,0.024966,0.032496,0.22492,0.163112,0.164579,0.232474,0.203026,0.228952,0.225804,0.162279,0.18975,0.132586,0.148449,0.171536,0.199252,0.231037,0.001267,0.001444,0.007172,0.000354,0.002797,0.006137,0.005029,0.005116,0.003999,0.002739,0.015313,0.027169,0.012781,0.00626,0.003289,0.007497,0.005244,0.281249,0.222724,0.286546,0.329966,0.278882,0.425864,0.708262,0.780898,0.742611,0.630329,0.002901,0.011285,0.011564,0.007837,0.022112,0.183424,0.057027,0.083097,0.065116,0.231034,0.578807,0.053254,0.070469,0.058367,0.074759,0.052933,0.049774,0.047005,0.027557,0.030641,0,0,0,1,0,0
680,0.54955,0.407728,0.760421,0.82661,0.901425,0.768367,0.893543,0.894347,0.88556,0.771833,0.307618,0.468566,0.105706,0.018732,0.035565,0.194242,0.050225,0.015834,0.144263,0.050161,0.009061,0.138939,0.12828,0.140403,0.012833,0.0962,0.186638,0.180902,0.191813,0.237513,0.164967,0.178034,0.164255,0.199619,0.265121,0.220773,0.266724,0.267263,0.202818,0.242084,0.014599,0.02486,0.012378,0.051285,0.004623,0.007119,0.013655,0.015938,0.013132,0.005274,0.00339,0.004967,0.006669,0.007001,0.006296,0.006378,0.00774,0.568839,0.635146,0.659252,0.635462,0.768522,0.798699,0.752022,0.751494,0.719337,0.767737,0.202532,0.138991,0.016117,0.035808,0.023724,0.014704,0.034081,0.24545,0.286353,0.041039,0.018112,0.038606,0.020442,0.045176,0.028679,0.055944,0.107247,0.050763,0.049359,0.043289,0,0,0,1,0,0
681,1.0,0.933772,0.673626,0.642217,0.581724,0.892771,0.904094,0.830398,0.930721,0.918389,0.08009,0.0,0.170835,0.112584,0.078203,0.081701,0.082758,0.068684,0.161089,0.064342,0.178779,0.101335,0.079024,0.113078,0.007887,0.005666,0.352058,0.34589,0.275055,0.291479,0.332327,0.209934,0.217157,0.211723,0.2183,0.187091,0.070476,0.095899,0.060356,0.104014,0.003737,0.004014,0.010283,0.024791,0.017779,0.004891,0.007946,0.012896,0.008536,0.010795,0.012728,0.015754,0.011247,0.018943,0.004459,0.004943,0.005665,0.617591,0.637232,0.663764,0.653275,0.746244,0.641861,0.594961,0.998172,0.902039,1.0,0.019845,0.0,0.001602,0.000638,0.199311,0.238297,0.023469,0.069928,0.104716,0.168555,0.129121,0.38142,0.217855,0.111368,0.081718,0.029809,0.139138,0.071138,0.034705,0.029898,0,0,0,1,0,0
682,0.815472,0.685943,0.623306,0.656243,0.629558,0.482492,0.487957,0.71508,0.618415,0.651747,0.002367,0.050866,0.0682,0.012,0.00703,0.006694,0.003645,0.086717,0.121815,0.061283,0.050631,0.215023,0.011188,0.034138,0.02291,0.036808,0.253815,0.255317,0.293786,0.31039,0.327468,0.289373,0.285003,0.272539,0.229571,0.292787,0.182066,0.167756,0.072072,0.092543,0.000503,0.023163,0.014634,0.017018,0.005664,0.006244,0.005669,0.000524,0.00059,0.010078,0.01323,0.044177,0.023597,0.00173,0.020655,0.077315,0.015956,0.487695,0.494187,0.409821,0.314696,0.619219,0.532861,0.649268,1.0,1.0,0.995922,0.0105,0.192606,0.373746,0.305053,0.126075,0.081448,0.039428,0.046906,0.010531,0.086505,0.003058,0.257399,0.212669,0.434982,0.386727,0.573443,0.025016,0.065517,0.06761,0.040005,0,0,0,1,1,0
683,0.769619,0.651959,0.655112,0.484593,0.69536,0.668249,0.80317,0.646927,0.740347,0.557636,0.056034,0.015116,0.050776,0.090087,0.045442,0.182707,0.024013,0.113493,0.08651,0.021579,0.02712,0.083935,0.048123,0.06707,0.060017,0.08008,0.217919,0.199856,0.185028,0.161323,0.209057,0.173434,0.198469,0.12782,0.219055,0.206347,0.211817,0.236744,0.192553,0.23379,0.004089,0.01041,0.004134,0.007689,0.005552,0.009686,0.002618,0.011452,0.008326,0.011515,0.005732,0.006022,0.009896,0.009145,0.005132,0.004436,0.012473,0.176362,0.355069,0.503656,0.529509,0.623485,0.671651,0.669893,0.595476,0.562604,0.576163,0.011296,0.016737,0.168371,0.021555,0.084306,0.09774,0.07434,0.309814,0.691748,0.090484,0.051206,0.059244,0.03349,0.028095,0.074738,0.043325,0.015648,0.037788,0.030739,0.033561,0,0,0,1,0,0
684,0.783873,0.665857,0.69903,0.806972,0.585202,0.667046,0.611456,0.695278,0.674562,0.700168,0.057861,0.059239,0.088501,0.098984,0.095109,0.024337,0.294702,0.186739,0.10817,0.184313,0.087927,0.03196,0.110795,0.032244,0.034273,0.032425,0.227184,0.145057,0.175224,0.175547,0.17894,0.235874,0.228557,0.226149,0.22543,0.130516,0.182138,0.174246,0.209934,0.120712,0.003279,0.001575,0.004479,0.000343,0.005177,0.00355,0.001125,0.014184,0.003722,0.004911,0.007316,0.02058,0.003354,0.041211,0.004297,0.010716,0.013467,0.187132,0.364655,0.207371,0.333036,0.348588,0.46094,0.566706,0.759498,0.615411,0.792465,0.00794,0.014457,0.031266,0.018567,0.012369,0.003777,0.138133,0.236227,0.25731,0.139225,0.336725,0.01931,0.014328,0.082602,0.048293,0.051169,0.201845,0.023132,0.058645,0.048938,0,0,0,1,0,0
685,0.436626,0.761737,0.726531,0.774425,0.770439,0.543473,0.622699,0.646903,0.560144,0.353721,0.162137,0.095573,0.284968,0.131339,0.022295,0.067162,0.233694,0.043044,0.104283,0.073288,0.079565,0.153347,0.04605,0.048393,0.011097,0.058826,0.121315,0.0857,0.13927,0.248446,0.132708,0.257747,0.177057,0.260305,0.25012,0.250739,0.225775,0.285125,0.280474,0.28575,0.023846,0.001408,0.014932,0.034217,0.028584,0.001305,0.032572,0.013199,0.031026,0.001965,0.013546,0.00689,0.044705,0.010399,0.002093,0.004909,0.010492,0.355479,0.18657,0.281753,0.372225,0.326521,0.31002,0.353463,0.515868,0.532767,0.636974,0.065413,0.053586,0.004515,0.004754,0.093949,0.019916,0.00402,0.087604,0.003612,0.042243,0.21654,0.049157,0.083131,0.060869,0.029973,0.294944,0.24551,0.006635,0.006036,0.005025,0,0,0,1,0,0
686,0.597533,0.669207,0.60637,0.669681,0.712269,0.534764,0.675541,0.671534,0.618184,0.625542,0.089924,0.004235,0.109642,0.004481,0.186,0.077133,0.023719,0.016732,0.093083,0.015153,0.013548,0.1019,0.025207,0.115946,0.030129,0.030991,0.151576,0.152949,0.149592,0.169243,0.182627,0.254634,0.274731,0.122624,0.067565,0.130789,0.034336,0.064899,0.013448,0.069779,0.007128,0.000379,0.004985,0.000761,0.001134,0.000994,0.005659,0.0117,0.00994,0.042866,0.004197,0.00951,0.061823,0.01366,0.017608,0.017699,0.013542,0.158326,0.239681,0.353627,0.321059,0.618845,0.591902,0.736962,0.839072,0.761877,0.822184,0.134894,0.002636,0.00181,0.001915,0.004509,0.004915,0.440885,0.163663,0.106994,0.252902,0.276632,0.080311,0.028457,0.026787,0.053013,0.073615,0.052084,0.223974,0.068294,0.04432,0,0,0,1,0,0
687,0.92662,0.972962,0.763037,0.666666,0.770608,0.765037,0.78571,0.756823,0.748185,0.675609,0.002856,0.000944,0.003258,0.001079,0.001736,0.164226,0.024761,0.067981,0.007363,0.031444,0.004621,0.009268,0.003148,0.018934,0.004737,0.060429,0.075759,0.089775,0.097229,0.059846,0.087748,0.127626,0.136374,0.11706,0.138875,0.106933,0.101822,0.146487,0.280489,0.194904,0.001356,0.000239,0.000559,0.000243,0.000277,0.000391,0.000279,0.014326,0.011264,0.002667,0.010749,0.001935,0.002016,0.007566,0.004836,0.008116,0.066381,0.391117,0.55215,0.583839,0.554998,0.835509,0.750897,0.833154,0.87989,0.87805,0.84042,0.013429,0.007664,0.011412,0.009913,0.012933,0.012,0.011756,0.145256,0.141609,0.023927,0.098352,0.01952,0.089534,0.17799,0.013838,0.011967,0.03857,0.017142,0.032412,0.080512,0,0,0,1,0,0
688,0.609917,0.603838,0.482141,0.541504,0.7293,0.606539,0.650649,0.689165,0.589465,0.537221,0.025686,0.006981,0.003022,0.003362,0.024906,0.027682,0.186166,0.162851,0.586537,0.093864,0.062645,0.085842,0.077827,0.117478,0.127014,0.155542,0.190343,0.102737,0.18345,0.180199,0.170768,0.155926,0.159191,0.283711,0.619122,0.734966,0.764088,0.717867,0.645069,0.627757,0.004703,0.013327,0.006121,0.000799,0.000532,0.001974,0.002543,0.003273,0.005602,0.00819,0.254771,0.024544,0.037424,0.033696,0.034109,0.047945,0.032943,0.20632,0.294194,0.278102,0.265432,0.374989,0.349112,0.682099,0.934704,0.88994,0.85798,0.106518,0.024894,0.04501,0.048052,0.0132,0.010191,0.042063,0.028411,0.047087,0.100793,0.845043,1.0,0.7135,0.105467,0.074459,0.084851,0.095021,0.066951,0.090754,0.095718,0,0,0,1,0,0
689,0.650736,0.663146,0.297844,0.578458,0.764833,0.535503,0.604573,0.641606,0.520606,0.420525,0.005585,0.004375,0.001937,0.0009,0.002286,0.142601,0.262248,0.231868,0.011692,0.004977,0.017785,0.086054,0.187995,0.020889,0.018918,0.030325,0.270178,0.252641,0.240315,0.264863,0.260665,0.282277,0.280089,0.270364,0.213484,0.233916,0.190137,0.221372,0.262414,0.175583,0.003485,0.00508,0.003296,0.000706,0.000602,0.000975,0.001407,0.003788,0.002148,0.020516,0.000459,0.000702,0.011042,0.003974,0.023289,0.00391,0.014273,0.21747,0.476706,0.459664,0.45584,0.749128,0.679348,1.0,1.0,1.0,0.793355,0.017896,0.019191,0.014921,0.024975,0.011443,0.003795,0.006387,0.480902,0.513747,0.442623,1.0,0.037,0.019491,0.018265,0.037289,0.304774,0.209595,0.051417,0.022743,0.031293,0,0,0,1,0,0
690,0.95668,0.795488,0.343226,0.422484,0.666706,0.529032,0.542085,0.52648,0.422989,0.444876,0.004766,0.011095,0.488625,0.301146,0.146273,0.297924,0.363854,0.489548,0.124408,0.045029,0.036776,0.128041,0.095074,0.159129,0.17477,0.120176,0.239774,0.050027,0.036838,0.249403,0.064348,0.276715,0.219246,0.338841,0.284815,0.241619,0.171811,0.18177,0.158368,0.203916,0.006726,0.001043,0.002548,0.002168,0.014924,0.093241,0.017401,0.075395,0.056166,0.039096,0.014222,0.018767,0.026628,0.020176,0.02263,0.02024,0.019544,0.539911,0.5989,0.528974,0.732879,0.782284,0.790794,1.0,0.975141,0.97286,0.910136,0.008194,0.0161,0.004686,0.005849,0.006868,0.027987,0.750238,0.053824,0.2455,0.523875,0.610027,0.104362,0.078827,0.073754,0.06155,0.100422,0.08856,0.119251,0.109884,0.106861,0,0,0,1,0,0
691,0.783138,0.724888,0.333533,0.211601,0.473063,0.313067,0.649177,0.497844,0.544117,0.10263,0.011553,0.001715,0.124664,0.0,0.611387,0.216238,0.111102,0.391641,0.148716,0.150315,0.2435,0.19017,0.209313,0.272971,0.139234,0.145094,0.257579,0.248141,0.303313,0.317051,0.407305,0.346749,0.268573,0.483134,0.407606,0.603217,0.438203,0.394486,0.520075,0.412963,0.001777,0.004141,0.012668,0.001672,0.000244,0.005082,0.076643,0.006464,0.042336,0.018092,0.024004,0.087099,0.031309,0.02941,0.00819,0.006349,0.035598,0.492619,0.518317,0.606146,0.57148,0.821703,0.550937,0.705001,0.776749,0.626554,0.711017,0.0091,0.001836,0.005326,0.021545,0.005954,0.0,0.043788,0.006809,0.0116,0.143231,0.391068,0.106017,0.115203,0.060632,0.117012,0.073019,0.075291,0.144336,0.049431,0.124343,0,0,0,1,0,0
692,0.641838,0.762169,0.590191,0.584213,0.603179,0.434398,0.503438,0.535214,0.399053,0.429127,0.009053,0.028257,0.008328,0.024865,0.021773,0.011759,0.669719,0.267358,0.01511,0.008792,0.010697,0.062979,0.033289,0.104124,0.098612,0.092652,0.313059,0.273189,0.289554,0.262839,0.245302,0.302202,0.321927,0.314211,0.423086,0.423772,0.419417,0.433306,0.478196,0.470741,0.00125,0.004957,0.006592,0.009058,0.006252,0.004147,0.003987,0.00239,0.001855,0.021276,0.00209,0.007141,0.01071,0.007086,0.023765,0.020883,0.012482,0.186303,0.291398,0.291052,0.183139,0.45348,0.427469,0.835682,0.813451,0.8333,0.744465,0.004738,0.006898,0.110848,0.004855,0.12387,0.061598,0.030311,0.143022,0.15382,0.558507,0.583901,0.011277,0.007567,0.008908,0.009336,0.040486,0.028526,0.062137,0.061313,0.053373,0,0,0,1,0,0
693,0.848465,0.571879,0.523199,0.252685,0.319038,0.186875,0.224863,0.229346,0.15726,0.161936,0.034389,0.311694,0.135924,0.131134,0.184257,0.374715,0.488992,0.524961,0.44015,0.152596,0.512089,0.683465,0.497229,0.5584,0.62959,0.540787,0.311193,0.296749,0.270233,0.142538,0.183443,0.175823,0.167112,0.210727,0.235727,0.142613,0.291447,0.231008,0.22546,0.094438,0.002478,0.047245,0.066654,0.029525,0.022266,0.019826,0.022228,0.03495,0.07788,0.03412,0.056212,0.060977,0.078799,0.086218,0.107353,0.100908,0.08378,0.768675,0.539833,0.502896,0.437321,0.572307,0.443237,0.342883,0.659398,0.698772,0.83075,0.011015,0.054539,0.027648,0.013779,0.16386,0.243834,0.074267,0.116007,0.5366,0.144039,0.883827,0.415348,0.740799,0.377653,0.471155,0.494956,0.351492,0.494317,0.834631,0.527321,0,0,0,1,0,0
694,0.935121,0.86347,0.23127,0.427396,0.497159,0.762077,0.670049,0.708372,0.751757,0.689785,0.008638,0.00316,0.188307,0.153779,0.308493,0.277649,0.508448,0.387078,0.772109,0.060095,0.012612,0.032205,0.021919,0.030341,0.019335,0.026068,0.325604,0.335604,0.325219,0.292044,0.277647,0.344074,0.277023,0.296955,0.337085,0.283278,0.297778,0.289479,0.283704,0.285946,0.000879,0.001523,0.001334,0.006152,0.003383,0.007676,0.004072,0.003097,0.006916,0.012051,0.046259,0.000604,0.000655,0.001462,0.0016,0.001683,0.001426,0.392903,0.392982,0.453681,0.534353,0.590859,0.305902,0.270095,0.897041,0.875447,0.923868,0.006063,0.004306,0.00805,0.005097,0.032458,0.091049,0.09847,0.078594,0.056428,0.150954,0.28087,0.129857,0.514175,0.066791,0.018122,0.268763,0.018135,0.0204,0.026381,0.025595,0,0,0,1,0,0
695,0.894867,0.883072,0.505257,0.54408,0.49794,0.331988,0.415617,0.432815,0.320905,0.234591,0.001717,0.000843,0.001932,0.000287,1.1e-05,0.408951,0.046751,0.152156,0.139454,0.021837,0.047142,0.053397,0.018903,0.060043,0.111485,0.058234,0.35786,0.352682,0.346008,0.356811,0.346667,0.34858,0.352606,0.366934,0.481248,0.366749,0.325514,0.29642,0.309335,0.305672,0.00045,0.000227,0.0,1.2e-05,7.5e-05,4.8e-05,0.0,0.000965,0.00129,0.005129,0.061194,0.021977,0.024815,0.002285,0.00456,0.005313,0.006536,0.418612,0.526917,0.497886,0.492899,0.73629,0.728082,0.682893,0.804929,0.797694,0.720455,0.003508,0.001139,0.000544,0.001565,0.003415,0.000565,8.5e-05,0.046141,0.049326,0.041335,0.026501,0.100882,0.130777,0.016895,0.058029,0.037624,0.030016,0.045354,0.044737,0.044309,0,0,0,1,0,0
696,0.977766,0.719703,0.648656,0.624881,0.624678,0.574928,0.560824,0.564555,0.548365,0.591959,0.010111,0.00043,0.078834,0.048251,0.094637,0.065712,0.097627,0.122604,0.172338,0.224701,0.113893,0.172501,0.14483,0.38846,0.275185,0.26239,0.347407,0.349726,0.329184,0.281728,0.282867,0.257888,0.258793,0.245912,0.269808,0.233182,0.244623,0.256941,0.292942,0.261811,0.000115,0.00128,0.001861,0.004744,0.006037,0.003495,0.004698,0.002625,0.003175,0.00524,0.007682,0.007926,0.008464,0.007476,0.010537,0.007612,0.006415,0.634572,0.703748,0.70802,0.704766,0.742273,0.718275,0.707797,0.700394,0.672359,0.684223,0.001669,0.001348,0.034046,0.070299,0.177217,0.175969,0.326172,0.02507,0.032323,0.057014,0.053106,0.082146,0.081739,0.083273,0.081929,0.090586,0.125821,0.068049,0.076434,0.073898,0,0,0,1,0,0
697,0.691822,0.768344,0.506334,0.7066,0.656007,0.56439,0.631334,0.59869,0.532841,0.584073,0.00357,0.003627,0.007171,0.005689,0.002345,0.000365,0.579559,0.368049,0.105295,0.015055,0.024263,0.046871,0.077414,0.079102,0.136659,0.072674,0.086639,0.119993,0.145686,0.114177,0.180096,0.414938,0.304733,0.251694,0.1969,0.170281,0.165021,0.221331,0.245377,0.221303,0.001347,0.000815,0.003192,0.001404,0.000896,0.003455,0.004801,0.007992,0.006694,0.104402,0.034343,0.007594,0.031878,0.008513,0.037242,0.033247,0.016574,0.15157,0.488683,0.468331,0.473911,0.557636,0.583624,0.870538,0.823716,0.938473,0.894525,0.004658,0.007755,0.020322,0.017285,0.036521,0.026364,0.005092,0.223951,0.086074,0.211831,0.144414,0.092029,0.09078,0.026441,0.055492,0.051473,0.090245,0.06684,0.102601,0.120342,0,0,0,1,0,0
