,attr1,attr2,attr3,attr5,attr9,attr14,attr22,attr26,attr29,attr36,attr43,attr45,attr49,attr50,attr52,attr53,attr54,attr55,attr56,attr60,attr62,attr63,attr65,attr71,attr72,attr73,attr77,attr84,attr86,attr88,attr89,attr90,attr91,attr93,attr94,attr95,attr99,attr101,attr102,attr107,attr109,attr111,attr112,attr115,attr117,attr120,attr121,attr122,attr123,attr125,attr126,attr127,attr128,attr130,attr131,attr132,attr135,attr140,attr141,attr142,attr146,attr147,attr148,attr150,attr151,attr153,attr155,attr156,attr158,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr169,attr174,attr181,attr182,attr184,attr187,attr188,attr191,attr195,attr198,attr199,attr201,attr202,attr203,attr206,attr207,attr208,attr210,attr212,attr213,attr215,attr216,attr217,attr218,attr221,attr224,attr227,attr229,attr230,attr233,attr234,attr237,attr239,attr241,attr242,attr244,attr246,attr247,attr249,attr251,attr254,attr258,attr259,attr261,attr262,attr263,attr264,attr267,attr269,attr271,attr273,attr277,attr279,attr281,attr283,attr284,attr285,attr286,attr287,attr289,attr290,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1168,0.419085,0.712029,0.97976,0.932862,0.485754,0.718727,0.372605,0.750195,0.468463,0.458284,0.45939,0.554866,0.626009,0.674837,0.004788,0.001001,0.001482,0.001388,0.256533,0.000803,0.009784,0.275797,0.312019,0.178271,0.370696,0.51004,0.323088,0.463054,0.334922,0.632899,0.613156,0.426864,0.480034,0.351058,0.569183,0.40694,0.254552,0.252769,0.232029,0.253475,0.228131,0.242503,0.325105,0.262254,0.261415,0.408447,0.311218,0.301321,0.249599,0.27959,0.326883,0.331985,0.328519,0.27884,0.270379,0.299635,0.312644,0.334111,0.318962,0.323951,0.329997,0.329779,0.005112,0.000742,0.000412,0.001187,0.00486,0.005956,0.000277,0.006238,0.009612,0.005392,0.000397,0.003656,0.004683,0.003423,0.089971,0.005367,0.012524,0.003473,0.009905,0.014115,0.008063,0.008174,0.015028,0.376508,0.410069,0.377221,0.367552,0.470118,0.380516,0.386917,0.388506,0.484319,0.392194,0.390668,0.431158,0.402964,0.487347,0.4772,0.416596,0.495138,0.520836,0.491013,0.488043,0.513907,0.506771,0.516629,0.473187,0.501273,0.495134,0.506717,0.019337,0.023228,0.001838,0.002993,0.021842,0.002065,0.01203,0.024575,0.012513,0.000281,0.023883,0.026359,0.027291,0.032509,0.012805,0.08488,0.070992,0.019834,0.096645,0.060735,0.041604,0.043863,0.059326,0.037303,0.025734,0.028672,0,0,0,0,0,1
1169,0.868312,0.880928,0.84059,0.775615,0.46306,0.650432,0.724521,0.446109,0.433203,0.278309,0.259595,0.203713,0.050652,0.016533,0.092161,0.265426,0.307697,0.498928,0.444158,0.355497,0.313071,0.264978,0.363219,0.897543,0.127403,0.090961,0.217994,0.209039,0.606179,1.0,0.832731,0.562694,0.743507,0.539011,0.313623,0.438618,0.163962,0.147173,0.296952,0.214676,0.321434,0.302118,0.386722,0.311609,0.389934,0.282348,0.251215,0.245435,0.323804,0.264867,0.392431,0.281423,0.24456,0.343787,0.331736,0.313181,0.283718,0.3492,0.290152,0.247204,0.285011,0.296188,0.087188,0.024301,0.043044,0.040936,0.092561,0.021089,0.032258,0.028293,0.022654,0.026975,0.013441,0.014872,0.027594,0.028013,0.018633,0.02031,0.015955,0.01371,0.075368,0.052719,0.079089,0.043198,0.052415,0.396703,0.379374,0.602087,0.518801,0.587291,0.586952,0.486914,0.60466,0.589945,0.438976,0.53032,0.600449,0.513411,0.602191,0.464042,0.518814,0.582253,0.428662,0.522443,0.550719,0.456535,0.507904,0.556275,0.428273,0.403126,0.430567,0.428937,0.01607,0.004937,0.17319,0.112908,0.101097,0.105406,0.036807,0.105529,0.180364,0.065606,0.078925,0.207548,0.0159,0.076981,0.04347,0.034878,0.03441,0.223002,0.134818,0.083991,0.112936,0.063687,0.108692,0.132294,0.217915,0.088148,0,0,0,0,0,1
1170,0.778337,0.738581,0.744292,0.715159,0.706356,0.662058,0.643641,0.740211,0.58538,0.590636,0.474207,0.534439,0.314418,0.021302,0.101073,0.144689,0.190372,0.13569,0.262176,0.26454,0.178674,0.32435,0.433268,0.282932,0.415105,0.333155,0.568529,0.321882,0.57021,0.35979,0.38041,0.358633,0.482992,0.788453,1.0,0.692363,0.135309,0.233108,0.271557,0.241844,0.288586,0.181212,0.235459,0.307318,0.294421,0.383665,0.393595,0.377505,0.362202,0.336493,0.342537,0.400223,0.394591,0.397249,0.399958,0.388096,0.393559,0.332217,0.332854,0.41578,0.268744,0.283983,0.007481,0.018341,0.029237,0.017305,0.045892,0.028627,0.047286,0.061566,0.035141,0.032212,0.009501,0.032047,0.038941,0.027871,0.015768,0.02189,0.006698,0.014836,0.015264,0.018767,0.024178,0.077357,0.025565,0.359169,0.378008,0.376124,0.358296,0.373191,0.414133,0.483859,0.423058,0.409583,0.526818,0.517837,0.499632,0.460327,0.499228,0.601852,0.562133,0.567157,0.61718,0.597596,0.570843,0.608829,0.6157,0.574276,0.548584,0.530688,0.43879,0.49232,0.008877,0.035768,0.078966,0.047765,0.08165,0.038866,0.082744,0.131462,0.093328,0.038048,0.12449,0.082409,0.072255,0.089618,0.103052,0.03123,0.015083,0.047329,0.039227,0.039095,0.060977,0.058844,0.088496,0.09245,0.232053,0.109878,0,0,0,0,0,1
1171,0.732467,0.699224,0.701985,0.788214,0.692162,0.719562,0.322062,0.497412,0.26142,0.297387,0.276259,0.631142,0.49284,0.177405,0.130188,0.144755,0.193267,0.135687,0.132165,0.07792,0.024495,0.111596,0.310691,0.275612,0.429934,0.440662,0.344822,0.340328,0.377901,0.333258,0.310015,0.21931,0.169856,0.400189,0.486785,0.512842,0.386874,0.343541,0.328415,0.315972,0.276182,0.295182,0.31314,0.309527,0.297891,0.290118,0.324678,0.351885,0.399098,0.333415,0.370541,0.315437,0.302485,0.409555,0.40326,0.361311,0.328092,0.384196,0.332734,0.365692,0.356768,0.391381,0.011587,0.020709,0.022647,0.017489,0.010745,0.010392,0.012566,0.007727,0.014916,0.028981,0.054146,0.009996,0.004057,0.012494,0.008904,0.010733,0.00788,0.011283,0.023584,0.015979,0.014924,0.016592,0.014374,0.531421,0.532659,0.593085,0.56661,0.548584,0.52526,0.533234,0.53017,0.541108,0.502352,0.545556,0.486742,0.546095,0.590131,0.4501,0.63987,0.597995,0.569721,0.625754,0.583412,0.526493,0.588208,0.580882,0.495291,0.602343,0.596419,0.569826,0.048881,0.065896,0.093017,0.056183,0.04758,0.00276,0.025784,0.069742,0.050939,0.04601,0.055086,0.044994,0.123442,0.068703,0.089221,0.03727,0.050403,0.130563,0.08234,0.055729,0.093323,0.064012,0.051294,0.091256,0.065445,0.025902,0,0,0,0,0,1
1172,0.447783,0.509158,0.733491,0.810185,0.387673,0.455702,0.414794,0.525815,0.374676,0.304074,0.225422,0.519776,0.338179,0.408654,0.150756,0.003888,0.008981,0.000718,0.610618,0.070679,0.194579,0.940979,0.397676,0.108011,0.206854,0.21525,0.359751,0.389102,0.481655,0.3905,0.50857,0.543428,0.53027,0.744768,0.418913,0.386179,0.713782,0.345605,0.314826,0.657936,0.321092,0.414202,0.385504,0.642641,0.478188,0.734333,0.727431,0.687543,0.489182,0.582826,0.537006,0.673748,0.739989,0.543392,0.503084,0.62623,0.610207,0.507448,0.444543,0.511445,0.473535,0.452681,0.165733,0.180389,0.001368,0.001894,0.154801,0.173729,0.043226,0.112991,0.144126,0.141719,0.051208,0.071066,0.103352,0.08237,0.087369,0.090615,0.087541,0.12558,0.186875,0.052477,0.123926,0.061655,0.070184,0.634719,0.468396,0.438423,0.395442,0.5318,0.636121,0.509837,0.543446,0.550187,0.657271,0.696136,0.672726,0.681234,0.570757,0.724447,0.627471,0.584664,0.698018,0.619186,0.633737,0.629823,0.629937,0.591725,0.574274,0.673182,0.61303,0.584897,0.127546,0.38612,0.010841,0.001462,0.159155,0.418793,0.178522,0.12715,0.109232,0.23078,0.163607,0.068449,0.079623,0.1263,0.081245,0.100702,0.106932,0.093008,0.123996,0.075638,0.068709,0.101935,0.128154,0.10996,0.114222,0.147103,0,0,0,0,0,1
1173,0.768672,0.797477,0.813878,0.852402,0.768475,0.763656,0.598662,0.33416,0.631523,0.614558,0.523334,0.228801,0.680292,0.003207,0.012372,0.122007,0.013778,0.000269,0.000717,0.134654,0.189338,0.237895,0.448204,0.39478,0.500441,0.86847,0.200535,0.33522,0.098316,0.3037,0.388359,0.229543,0.024166,0.023735,0.249107,0.258033,0.207965,0.239197,0.297032,0.251689,0.296609,0.345457,0.393056,0.334618,0.37995,0.398441,0.383123,0.359582,0.316445,0.448555,0.467234,0.461152,0.458259,0.329565,0.443068,0.517752,0.414477,0.467063,0.355299,0.367063,0.47131,0.471487,0.000585,0.014397,0.017054,0.000571,0.004105,0.008455,0.017223,0.002614,0.006497,0.014912,0.018909,0.013922,0.051517,0.053279,0.034895,0.079265,0.042666,0.038315,0.010933,0.026207,0.021383,0.002197,0.010011,0.334356,0.362686,0.379288,0.404165,0.417512,0.403171,0.428025,0.41103,0.519089,0.458138,0.45171,0.478762,0.486336,0.553463,0.498059,0.49178,0.577161,0.522913,0.538689,0.578701,0.521495,0.549527,0.615078,0.458047,0.522371,0.539768,0.58539,0.008753,0.002227,0.122722,0.001975,0.013621,0.101876,0.083237,0.006958,0.051721,0.163384,0.077304,0.071143,0.039428,0.057359,0.093002,0.174114,0.073277,0.00744,0.02125,0.11076,0.033394,0.02359,0.023286,0.007856,0.049049,0.028822,0,0,0,0,0,1
1174,0.480231,0.472723,0.475351,0.493345,0.531897,0.514677,0.61965,0.447665,0.573519,0.48979,0.46934,0.621183,0.522769,0.004535,0.001534,0.001148,0.091894,0.001149,0.001572,0.002804,0.064103,0.001839,0.01453,0.024355,0.31451,0.309171,0.019812,0.357605,0.445937,0.594103,0.528011,0.634388,0.385647,0.565014,0.699613,0.710098,0.180936,0.180313,0.181027,0.177303,0.181362,0.194421,0.182572,0.179599,0.276445,0.193444,0.253605,0.261373,0.190894,0.248303,0.194095,0.239529,0.321764,0.211866,0.304441,0.312641,0.324264,0.288217,0.324754,0.354048,0.262677,0.333627,0.000383,0.000269,0.00033,0.000534,0.000202,0.00032,0.000623,0.00049,0.000925,0.000293,0.000406,0.017371,0.036501,7.7e-05,0.002299,0.033386,0.012696,0.009374,0.013266,0.008848,0.014336,0.027442,0.023586,0.033927,0.076773,0.126738,0.077735,0.071465,0.104051,0.093524,0.231506,0.096716,0.139801,0.152842,0.358353,0.279697,0.139458,0.184056,0.18063,0.199065,0.433862,0.429154,0.414795,0.38786,0.485596,0.436466,0.446198,0.443066,0.437089,0.406561,0.010681,0.004877,0.00697,0.003011,0.003926,0.106023,0.003239,0.023861,0.001197,0.002696,0.143324,0.018771,0.256459,0.107805,0.048462,0.048062,0.136078,0.062493,0.074579,0.075935,0.061769,0.136311,0.079111,0.072408,0.102939,0.083447,0,0,0,0,0,1
1175,0.895679,0.892933,0.889745,0.893117,0.907682,0.901048,0.564602,0.718424,0.553119,0.543609,0.5945,0.586292,0.561083,3.2e-05,0.000533,0.00059,0.000293,0.000402,0.000169,0.121958,0.012876,3e-05,0.179173,0.256809,0.275212,0.197673,0.00016,0.00064,0.200645,0.178953,0.209518,0.229236,0.096736,0.029091,0.058083,0.035665,0.116544,0.130826,0.135934,0.181512,0.193948,0.194295,0.198038,0.227324,0.209445,0.126954,0.137404,0.253785,0.21821,0.20598,0.247587,0.144204,0.142517,0.208567,0.22231,0.219107,0.155115,0.273461,0.074515,0.069072,0.080366,0.105379,0.000284,0.00073,0.000474,0.001177,0.017951,0.003669,0.005696,0.02034,0.013024,0.020238,0.00912,0.015592,0.00622,0.000401,0.003825,0.015265,0.015138,0.000243,0.010214,0.015735,0.039324,0.020961,0.024411,0.317212,0.302634,0.303625,0.315381,0.304173,0.377242,0.352138,0.38623,0.337484,0.406179,0.438175,0.362678,0.381303,0.365635,0.247041,0.377915,0.391363,0.283093,0.41732,0.418046,0.349365,0.338004,0.43795,0.274169,0.278714,0.269484,0.261498,0.001622,0.002467,0.006219,0.003653,0.018403,0.021739,0.002311,0.071852,0.092789,0.045871,0.126666,0.118684,0.128328,0.052563,0.001039,0.071666,0.0577,0.276245,0.30394,0.076109,0.061719,0.089205,0.040106,0.039926,0.061285,0.075396,0,0,0,0,0,1
1176,0.564189,0.675981,0.781824,0.770134,0.755498,0.63154,0.762829,0.907771,0.711824,0.518775,0.593567,0.763291,0.488096,0.031598,0.011637,0.006379,0.008975,0.010207,0.025493,0.004426,0.028058,0.022293,0.04539,0.240473,0.344093,0.162098,0.035964,0.213002,0.390077,0.283801,0.272321,0.411952,0.544121,0.023418,0.091177,0.032598,0.178596,0.259866,0.252331,0.320951,0.277323,0.257574,0.19369,0.369169,0.326679,0.434707,0.443324,0.420787,0.40755,0.373561,0.358588,0.444853,0.456162,0.40715,0.416081,0.454674,0.477141,0.317834,0.368445,0.370383,0.307896,0.177523,0.030919,0.009913,0.004312,0.003989,0.008437,0.004712,0.001557,0.037585,0.014149,0.006666,0.002499,0.003758,0.00573,0.010168,0.042965,0.005935,0.029704,0.030018,0.047201,0.058455,0.043136,0.006143,0.009489,0.350978,0.343445,0.328166,0.336804,0.304868,0.380967,0.369763,0.41886,0.377188,0.482716,0.483566,0.438949,0.435319,0.431714,0.592905,0.600223,0.487806,0.6306,0.610238,0.629998,0.720361,0.657025,0.635319,0.630715,0.665019,0.638866,0.528273,0.043571,0.019259,0.009107,0.004882,0.006737,0.017715,0.010831,0.086813,0.071761,0.012095,0.022411,0.050425,0.122152,0.086961,0.065302,0.09516,0.187578,0.142375,0.171665,0.198898,0.136278,0.115153,0.394859,0.028951,0.030003,0.043746,0,0,0,0,0,1
1177,0.668931,0.697848,0.703636,0.694492,0.707663,0.653536,0.64413,0.588079,0.513903,0.423776,0.4638,0.412631,0.0,0.004618,0.000455,0.000468,0.001606,0.00077,0.011683,0.002548,0.000564,0.005014,0.058054,0.173991,0.168411,0.201068,0.318957,0.500256,0.512589,0.535585,0.419534,0.477749,0.399265,0.223054,0.323393,0.404896,0.252279,0.25032,0.249252,0.276995,0.292965,0.280201,0.27596,0.328438,0.382032,0.395831,0.368938,0.38954,0.378686,0.359631,0.392028,0.373314,0.339324,0.413565,0.369891,0.345249,0.360264,0.311912,0.38496,0.40076,0.343593,0.250818,0.000701,0.000845,0.000791,0.000936,0.002471,0.001271,0.004322,0.018924,0.012476,0.005233,0.014919,0.013724,0.003097,0.000962,0.02412,0.028364,0.036596,0.035263,0.050974,0.072514,0.093017,0.008229,0.072511,0.345147,0.34202,0.342989,0.333279,0.327469,0.402199,0.405698,0.445125,0.388244,0.428757,0.456876,0.55164,0.442908,0.42125,0.537484,0.501956,0.602558,0.521555,0.507139,0.502401,0.545838,0.522233,0.490124,0.634769,0.570633,0.515632,0.570243,0.005932,0.005236,0.003113,0.008553,0.003992,0.003261,0.003988,0.020641,0.06804,0.211246,0.173533,0.126628,0.137511,0.135629,0.207517,0.131212,0.131047,0.144023,0.168127,0.180379,0.158846,0.135237,0.057039,0.15271,0.169395,0.025953,0,0,0,0,0,1
1178,0.74202,0.783823,0.789395,0.792939,0.750871,0.742051,0.604431,0.656443,0.489095,0.457243,0.353949,0.439419,0.424054,0.008106,0.000372,0.032358,0.000483,0.000761,0.012934,0.032512,0.010135,0.005964,0.112669,0.188227,0.147276,0.188201,0.18129,0.181662,0.112743,0.157599,0.194426,0.111361,0.169235,0.082463,0.466371,0.075593,0.24344,0.249635,0.242433,0.276535,0.27986,0.271818,0.267652,0.291988,0.304916,0.328237,0.355313,0.337343,0.359901,0.374418,0.35896,0.328787,0.35672,0.380698,0.357862,0.355448,0.314171,0.324893,0.294756,0.312237,0.256903,0.347985,0.000676,0.000592,0.00127,0.001199,0.000858,0.002769,0.00212,0.014686,0.007267,0.004576,0.003224,0.008136,0.004581,0.006602,0.0058,0.05614,0.018775,0.015314,0.010316,0.022639,0.011785,0.010347,0.005002,0.320698,0.316772,0.313286,0.307758,0.290927,0.367214,0.372912,0.358761,0.359057,0.356477,0.369619,0.433006,0.409252,0.429264,0.485229,0.478041,0.501391,0.483941,0.513088,0.516552,0.480083,0.529475,0.409108,0.46847,0.606035,0.452291,0.361771,0.004232,0.005622,0.010312,0.007908,0.035537,0.00696,0.00498,0.116412,0.078357,0.050599,0.175327,0.082532,0.068758,0.105737,0.205877,0.067617,0.064688,0.128071,0.125888,0.140968,0.070238,0.093306,0.126997,0.122322,0.131476,0.080963,0,0,0,0,0,1
1179,0.856106,0.796168,0.795357,0.85782,0.573745,0.860067,0.602603,0.640781,0.610319,0.495919,0.460589,0.535592,0.365273,0.024185,0.189006,0.000353,0.000257,0.000235,0.000225,0.008488,0.248104,0.008197,0.312983,0.143534,0.278239,0.293244,0.340493,0.257062,0.235748,0.256902,0.292203,0.287199,0.195288,0.255929,0.164503,0.181792,0.107602,0.151722,0.110753,0.220073,0.126467,0.168396,0.143106,0.24115,0.244483,0.260444,0.270374,0.28915,0.252084,0.278616,0.301534,0.283002,0.31585,0.262239,0.276731,0.267319,0.208991,0.156142,0.273464,0.178086,0.344215,0.352157,0.000608,0.038312,0.00021,0.00025,0.035719,0.021678,0.000452,0.005401,0.013148,0.0304,0.031063,0.018991,0.034537,0.016851,0.004348,0.031878,0.043591,0.033715,0.019297,0.110678,0.126053,0.017674,0.038264,0.252021,0.248719,0.202239,0.207484,0.184394,0.31605,0.224149,0.244775,0.221631,0.395073,0.35938,0.413883,0.347539,0.284381,0.45304,0.536802,0.477579,0.652883,0.5662,0.616696,0.735518,0.843245,0.854556,0.714654,0.856244,0.974339,0.911702,0.004302,0.072249,0.00265,0.00159,0.06691,0.104369,0.028799,0.050401,0.126232,0.200826,0.084332,0.029319,0.194097,0.138328,0.292881,0.196569,0.385794,0.313005,0.118798,0.32713,0.385489,0.253409,0.171965,0.143324,0.159006,0.36356,0,0,0,0,0,1
1180,0.856106,0.796168,0.795357,0.85782,0.573745,0.860067,0.602603,0.640781,0.610319,0.495919,0.460589,0.535592,0.365273,0.024185,0.189006,0.000353,0.000257,0.000235,0.000225,0.008488,0.248104,0.008197,0.312983,0.143534,0.278239,0.293244,0.340493,0.257062,0.235748,0.256902,0.292203,0.287199,0.195288,0.255929,0.164503,0.181792,0.107602,0.151722,0.110753,0.220073,0.126467,0.168396,0.143106,0.24115,0.244483,0.260444,0.270374,0.28915,0.252084,0.278616,0.301534,0.283002,0.31585,0.262239,0.276731,0.267319,0.208991,0.156142,0.273464,0.178086,0.344215,0.352157,0.000608,0.038312,0.00021,0.00025,0.035719,0.021678,0.000452,0.005401,0.013148,0.0304,0.031063,0.018991,0.034537,0.016851,0.004348,0.031878,0.043591,0.033715,0.019297,0.110678,0.126053,0.017674,0.038264,0.252021,0.248719,0.202239,0.207484,0.184394,0.31605,0.224149,0.244775,0.221631,0.395073,0.35938,0.413883,0.347539,0.284381,0.45304,0.536802,0.477579,0.652883,0.5662,0.616696,0.735518,0.843245,0.854556,0.714654,0.856244,0.974339,0.911702,0.004302,0.072249,0.00265,0.00159,0.06691,0.104369,0.028799,0.050401,0.126232,0.200826,0.084332,0.029319,0.194097,0.138328,0.292881,0.196569,0.385794,0.313005,0.118798,0.32713,0.385489,0.253409,0.171965,0.143324,0.159006,0.36356,0,0,0,0,0,1
1181,0.897252,0.894689,0.890015,0.887949,0.909922,0.901274,0.82093,0.735027,0.756358,0.639632,0.630966,0.614501,0.617724,2.1e-05,0.000163,3.8e-05,0.000131,0.000376,0.000624,0.000873,0.000436,0.000274,0.078558,0.17307,0.226948,0.406536,0.061811,0.066911,0.156899,0.063967,0.105536,0.128716,0.070516,0.023516,0.042543,0.125021,0.132326,0.133309,0.133333,0.139792,0.176892,0.17603,0.190324,0.210221,0.214423,0.257178,0.133507,0.162353,0.248308,0.209756,0.234738,0.241764,0.124125,0.208212,0.220766,0.22045,0.131831,0.264283,0.1153,0.098782,0.102619,0.130364,6.9e-05,2e-06,0.0,0.000334,0.000431,0.002324,0.003674,0.004368,0.017617,0.005119,0.012878,0.0072,0.02021,0.001717,0.024576,0.015512,0.009548,0.008716,0.006248,0.007048,0.006537,0.025218,0.031846,0.304168,0.284884,0.281949,0.289483,0.273164,0.334935,0.333683,0.33769,0.321654,0.440571,0.392197,0.390142,0.403845,0.359501,0.487926,0.407408,0.383654,0.235918,0.385422,0.397846,0.289379,0.276242,0.440768,0.321923,0.314892,0.332458,0.296958,0.003235,0.002077,0.002169,0.002717,0.006057,0.0086,0.004134,0.031217,0.027704,0.061239,0.044533,0.144273,0.197543,0.079008,0.019437,0.1986,0.077745,0.158598,0.286761,0.112114,0.050713,0.035269,0.040676,0.11551,0.094978,0.104952,0,0,0,0,0,1
1182,0.882871,0.934276,0.885019,0.904309,0.748505,0.703774,0.654628,0.761152,0.649851,0.642421,0.530961,0.671616,0.746513,0.043831,0.019696,0.021826,0.015905,0.015997,0.00273,0.055912,0.065636,0.110483,0.305383,0.353439,0.395139,0.146707,0.033202,0.043444,0.50752,0.283988,0.634772,0.334141,0.043765,0.260568,0.215435,0.182163,0.243335,0.256391,0.25352,0.244923,0.22425,0.165853,0.145833,0.298716,0.314204,0.276034,0.302709,0.307699,0.225398,0.278225,0.118544,0.272636,0.300477,0.276332,0.329002,0.276808,0.277482,0.224099,0.290287,0.252505,0.29038,0.185431,0.001402,0.000771,0.000308,0.000248,0.003778,0.008226,0.009363,0.019587,0.018337,0.010806,0.006054,0.026228,0.07617,0.006884,0.025393,0.013076,0.026162,0.021344,0.026261,0.01288,0.021071,0.023128,0.040688,0.389676,0.37499,0.360291,0.353255,0.355517,0.490757,0.304433,0.245134,0.178265,0.511531,0.504263,0.464194,0.274496,0.045381,0.528344,0.321681,0.112608,0.517167,0.508431,0.430816,0.567613,0.525217,0.473743,0.558824,0.539418,0.523673,0.525836,0.019154,0.002582,0.004094,0.007277,0.018719,0.138762,0.233026,0.02085,0.019033,0.053928,0.142508,0.021609,0.015635,0.025503,0.101166,0.15162,0.139447,0.025867,0.03641,0.044602,0.032551,0.083321,0.084297,0.035131,0.03346,0.369549,0,0,0,0,0,1
1183,0.557395,0.572133,0.652122,0.608623,0.618991,0.63119,0.357118,0.65177,0.580452,0.703748,0.565508,0.471796,0.460453,0.001908,0.217724,0.15621,0.127309,0.007131,0.002129,0.197385,0.004256,0.064122,0.113095,0.450591,0.52966,0.388744,0.269579,0.331643,0.472224,0.411164,0.311614,0.144734,0.795801,0.086295,0.16313,0.114379,0.060662,0.192848,0.166363,0.153816,0.250846,0.09436,0.100868,0.258507,0.254591,0.193406,0.237361,0.259638,0.258469,0.291509,0.285025,0.210846,0.287125,0.260497,0.245011,0.257175,0.288149,0.30755,0.189251,0.214481,0.265759,0.240831,0.000329,0.037681,0.038209,0.002054,0.000514,0.039943,0.004112,0.001371,0.028987,0.003971,0.003883,0.004681,0.015336,0.01679,0.026905,0.064076,0.075141,0.086742,0.054073,0.147018,0.084773,0.018369,0.206586,0.152205,0.306659,0.176646,0.061852,0.068636,0.442307,0.431287,0.425818,0.136559,0.30582,0.445143,0.437448,0.182474,0.388819,0.334877,0.436918,0.464356,0.502149,0.467165,0.497092,0.559595,0.517548,0.522964,0.58798,0.556436,0.584157,0.501974,0.002451,0.296905,0.428314,0.016083,0.32791,0.009558,0.095018,0.279553,0.007799,0.005615,0.007535,0.14236,0.011985,0.006635,0.144861,0.076057,0.057732,0.024271,0.061202,0.044274,0.03867,0.007663,0.052089,0.018687,0.052373,0.023767,0,0,0,0,0,1
1184,0.848468,0.83713,0.785286,0.7528,0.751607,0.41664,0.664396,0.630601,0.606948,0.584933,0.565487,0.605596,0.636707,0.01186,0.00868,0.107031,0.240643,0.459132,0.169974,0.377032,0.695523,0.114396,0.420526,0.090519,0.523101,0.573874,0.789959,0.613671,0.487328,0.630933,0.551942,0.392167,0.54117,0.649088,0.693896,0.583328,0.24633,0.254046,0.263458,0.256746,0.285146,0.279414,0.15326,0.293903,0.285603,0.186221,0.288674,0.293738,0.292296,0.298001,0.282821,0.157702,0.279609,0.292296,0.289896,0.292709,0.267718,0.278869,0.263364,0.250625,0.266862,0.261479,0.000693,0.001048,0.004267,0.00928,0.029121,0.016955,0.008282,0.004701,0.023019,0.004745,0.00623,0.006937,0.008741,0.028745,0.022023,0.005337,0.005572,0.006093,0.009439,0.00749,0.005645,0.012523,0.010845,0.381438,0.366931,0.428259,0.389209,0.210594,0.477036,0.471961,0.474245,0.112949,0.44176,0.483569,0.469265,0.472585,0.336299,0.253049,0.472711,0.452582,0.510751,0.488989,0.502261,0.543878,0.54884,0.532055,0.585821,0.543703,0.538682,0.515588,0.004446,0.001626,0.038201,0.045736,0.127981,0.031297,0.567988,0.22228,0.009084,0.017226,0.024132,0.144693,0.012106,0.017727,0.030834,0.01479,0.011211,0.895792,0.035408,0.023856,0.027539,0.013289,0.029832,0.038141,0.043444,0.024742,0,0,0,0,0,1
1185,0.671401,0.673843,0.675792,0.681629,0.713345,0.323199,0.774777,0.613382,0.809186,0.845528,0.566863,0.748908,0.29771,0.000833,0.000961,0.000771,0.000598,0.196293,0.486608,0.047229,0.233579,0.281755,0.039561,0.000659,0.255755,0.169186,0.1309,0.160925,0.294426,0.515559,0.759399,0.769956,0.234499,0.180126,0.269663,0.587563,0.006896,0.019,0.01982,0.015304,0.02244,0.104149,0.214946,0.105359,0.012359,0.055796,0.15847,0.278335,0.208011,0.057368,0.269837,0.066053,0.164348,0.228436,0.03962,0.067236,0.168542,0.235118,0.212612,0.257665,0.272429,0.251523,0.000271,0.000312,0.000247,0.063499,0.000721,0.000459,0.005592,0.000606,0.041983,0.11375,0.031612,0.018635,0.072294,0.025173,0.000149,0.052407,0.072625,0.036364,0.056384,0.020012,0.016006,0.027375,0.02061,0.0,0.0,0.0,0.112994,0.392534,0.025697,0.035868,0.02777,0.300013,0.116171,0.21788,0.137825,0.184368,0.393373,0.078422,0.377915,0.390367,0.528905,0.212891,0.231399,0.38072,0.5606,0.553816,0.618894,0.584018,0.458052,0.486983,0.004186,0.001834,0.001309,0.381205,0.005985,0.32256,0.279521,0.316016,0.556501,0.111716,0.074207,0.001759,0.042589,0.005349,0.24739,0.260658,0.23137,0.01225,0.023273,0.204296,0.094223,0.078382,0.133605,0.25108,0.048867,0.048975,0,0,0,0,0,1
