,attr1,attr3,attr5,attr8,attr9,attr13,attr22,attr26,attr30,attr31,attr33,attr34,attr38,attr41,attr42,attr43,attr44,attr45,attr49,attr51,attr53,attr56,attr57,attr59,attr60,attr61,attr66,attr70,attr71,attr72,attr76,attr77,attr78,attr79,attr80,attr81,attr84,attr86,attr87,attr89,attr90,attr93,attr101,attr102,attr103,attr105,attr106,attr110,attr113,attr114,attr116,attr117,attr118,attr121,attr122,attr124,attr127,attr128,attr129,attr130,attr131,attr133,attr134,attr135,attr137,attr142,attr143,attr155,attr156,attr160,attr167,attr172,attr173,attr174,attr175,attr176,attr178,attr181,attr182,attr184,attr185,attr191,attr193,attr197,attr200,attr202,attr204,attr205,attr212,attr213,attr214,attr216,attr217,attr218,attr219,attr222,attr223,attr226,attr228,attr230,attr231,attr233,attr237,attr238,attr239,attr240,attr244,attr248,attr250,attr254,attr256,attr268,attr269,attr270,attr272,attr273,attr274,attr275,attr278,attr279,attr280,attr283,attr284,attr285,attr288,attr289,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
966,0.440566,0.656854,0.788206,0.567187,0.65004,0.710809,0.604647,0.600869,0.594988,0.587194,0.649994,0.494927,0.591536,0.276542,0.393475,0.113171,0.159738,0.364668,0.408746,0.015072,0.006435,0.030092,0.018715,0.009765,0.012362,0.149037,0.049534,0.020094,0.088578,0.063577,0.187172,0.194856,0.313187,0.172519,0.051562,0.127438,0.34414,0.096367,0.195526,0.173861,0.167638,0.059145,0.11177,0.149486,0.146392,0.145274,0.031276,0.136687,0.205487,0.168141,0.13417,0.078944,0.019856,0.139945,0.10882,0.15085,0.172668,0.158429,0.056852,0.213217,0.203759,0.208635,0.256125,0.088203,0.236955,0.27275,0.121893,0.017422,0.004643,0.011192,0.007788,0.015649,0.054933,0.033415,0.052131,0.026175,0.040339,0.025184,0.019668,0.026351,0.08266,0.048402,0.041277,0.0,0.153158,0.263598,0.060331,0.085704,0.196077,0.227489,0.198247,0.090859,0.029064,0.532598,0.375626,0.339909,0.249944,0.575114,0.431484,0.471216,0.39854,0.027577,0.430198,0.530506,0.0,0.0,0.262212,0.006716,0.022229,0.005894,0.024387,0.262151,0.051622,0.184767,0.533166,0.248547,0.386893,0.249229,0.315715,0.156945,0.176235,0.857816,0.096846,0.178513,0.109058,0.029868,0.215921,0.475385,0,0,0,0,1,0
967,0.601354,0.780435,0.948211,0.23367,0.40594,0.555344,0.616078,0.714175,0.580444,0.469604,0.630169,0.541687,0.454687,0.534573,0.599888,0.656503,0.529803,0.474362,0.579919,0.257735,0.095898,0.036483,0.224812,0.133374,0.060039,0.150915,0.191602,0.17609,0.042645,0.077827,0.211432,0.236439,0.01076,0.092086,0.179072,0.114996,0.108154,0.247304,0.121685,0.11848,0.107539,0.140631,0.381749,0.351577,0.370089,0.387798,0.517606,0.359733,0.352003,0.298148,0.306632,0.261495,0.281427,0.103374,0.172785,0.09203,0.0,0.087867,0.203704,0.204684,0.314506,0.359321,0.221612,0.336543,0.357085,0.393519,0.413148,0.052953,0.014714,0.002001,0.024837,0.07051,0.0679,0.022575,0.071944,0.044644,0.081266,0.011741,0.003071,0.036906,0.004437,0.023095,0.027688,0.351952,0.466363,0.342727,0.43268,0.395352,0.627516,0.628355,0.45518,0.579196,0.483025,0.356247,0.463757,0.247093,0.559045,0.606705,0.506139,0.560107,0.538782,0.575751,0.616222,0.558016,0.541018,0.619453,0.563954,0.013855,0.025432,0.061948,0.017263,0.520437,0.299295,0.263826,0.128757,0.092486,0.256498,0.639363,0.159862,0.047258,0.011835,0.09034,0.110883,0.124129,0.014381,0.076521,0.07148,0.022155,0,0,0,0,1,0
968,0.914526,0.939475,0.966525,0.882397,0.724133,0.973683,0.608615,0.528389,0.536663,0.368432,0.435938,0.538957,0.689275,0.607327,0.583901,0.784977,0.741051,0.637516,0.63597,0.000846,0.001005,0.0,0.053995,0.087296,0.179611,0.092574,0.04201,0.091404,0.134813,0.114852,0.115811,0.083572,0.276852,0.231481,0.05044,0.060924,0.122696,0.18469,0.073669,0.075125,0.182302,0.243108,0.284424,0.325487,0.298649,0.340034,0.170069,0.236317,0.009664,0.030487,0.0,0.0,0.05904,0.125027,0.148073,0.055343,0.131406,0.151722,0.071036,0.026667,0.103306,0.172901,0.350665,0.379479,0.360446,0.411838,0.411344,0.034841,0.157228,0.003098,0.082145,0.069727,0.054632,0.055992,0.066597,0.066258,0.01453,0.090008,0.092458,0.010582,0.037536,0.007335,0.039608,0.380759,0.482779,0.482141,0.36734,0.305488,0.276872,0.265343,0.247428,0.282844,0.344717,0.332025,0.352702,0.241725,0.260456,0.370247,0.246925,0.288413,0.327664,0.548656,0.515432,0.451266,0.62339,0.618715,0.58056,0.021273,0.007268,0.258576,0.167153,0.127995,0.139557,0.098186,0.058162,0.032952,0.211969,0.096777,0.174115,0.139016,0.102092,0.087087,0.107853,0.060381,0.059881,0.035088,0.109747,0.029039,0,0,0,0,1,0
969,0.385988,0.48161,0.49072,0.489873,0.52369,0.621319,0.293504,0.527236,0.628647,0.395177,0.519945,0.538252,0.694109,0.692805,0.616747,0.256724,0.69012,0.680179,0.632215,0.008136,0.331807,0.151332,0.01017,0.097351,0.130608,0.037221,0.082971,0.25193,0.281527,0.235432,0.469934,0.281616,0.215093,0.421719,0.306132,0.149668,0.702714,0.128504,0.029713,0.016367,0.033042,0.110532,0.130041,0.274911,0.131989,0.171502,0.09177,0.128217,0.440268,0.301481,0.20858,0.236557,0.272743,0.393861,0.404609,0.431523,0.531715,0.428724,0.457675,0.419314,0.462051,0.474918,0.526482,0.400082,0.402881,0.411989,0.413361,0.001125,0.000813,0.031916,0.015168,0.005554,0.057396,0.053969,0.079163,0.026202,0.013653,0.054184,0.071014,0.004329,0.00175,0.008973,0.000799,0.0,0.285952,0.010277,0.033783,0.05465,0.385534,0.228239,0.183072,0.301966,0.324745,0.600186,0.536422,0.445339,0.435644,0.579408,0.56505,0.61157,0.565318,0.593767,0.619845,0.681249,0.541264,0.604826,0.640891,0.088586,0.075317,0.003395,0.263912,0.251603,0.076982,0.017642,0.181657,0.396384,0.043183,0.08356,0.100882,0.061646,0.08856,0.0059,0.00923,0.004773,0.054803,0.04244,0.005565,0.006718,0,0,0,0,1,0
970,0.930836,0.983817,0.981461,0.949046,0.970975,0.828943,0.47467,0.49442,0.413748,0.355359,0.437172,0.329767,0.754976,0.217037,0.074412,0.642747,0.716828,0.765166,0.62497,0.000345,0.057058,0.002465,0.002705,0.083351,0.045652,0.116383,0.395726,0.329706,0.279155,0.188882,0.405935,0.471553,0.303112,0.287478,0.22878,0.254877,0.185647,0.05421,0.144326,0.34346,0.148273,0.011463,0.334417,0.339698,0.338265,0.25832,0.294252,0.358374,0.283251,0.311783,0.306461,0.307407,0.306687,0.287867,0.328971,0.394979,0.282133,0.279513,0.316475,0.327257,0.368512,0.332298,0.213114,0.21952,0.310748,0.161694,0.184911,0.003401,0.001437,0.012948,0.01117,0.034578,0.024812,0.051701,0.039773,0.014686,0.01526,0.050586,0.01117,0.007139,0.030448,0.001786,0.003876,0.410281,0.468487,0.453748,0.44166,0.473788,0.549897,0.584239,0.573862,0.70045,0.539631,0.701322,0.661757,0.726494,0.701769,0.570809,0.577362,0.657385,0.466944,0.313652,0.567018,0.459731,0.114835,0.171408,0.212102,0.001183,0.003571,0.002611,0.049809,0.103221,0.156866,0.222787,0.203727,0.145192,0.237786,0.208753,0.064509,0.106357,0.096211,0.08842,0.212783,0.32379,0.013124,0.023406,0.043314,0.043306,0,0,0,0,1,0
971,0.733252,0.955433,0.969912,0.431449,0.553684,0.78227,0.394703,0.268688,0.60757,0.667813,0.755482,0.527606,0.723887,0.377019,0.506088,0.611527,0.684646,0.690766,0.199912,0.04914,0.022895,0.319116,0.375306,0.192166,0.123284,0.095658,0.20748,0.012518,0.443885,0.29532,0.539231,0.519207,0.29943,0.007926,0.026623,0.014816,0.095535,0.037075,0.013603,0.017246,0.760416,0.006465,0.35607,0.355672,0.350185,0.365096,0.546214,0.414342,0.575233,0.557462,0.499431,0.515556,0.564239,0.313429,0.317229,0.388402,0.262064,0.0,0.0,0.0,0.068951,0.0,0.0,0.0,0.0,0.0,0.0,0.019336,0.023624,0.013677,0.023643,0.429593,0.447704,0.359778,0.595665,0.443264,0.136523,0.071467,0.056625,0.067594,0.047183,0.018135,0.72505,0.235966,0.468174,0.476897,0.031982,0.102389,0.259796,0.235093,0.234926,0.407855,0.434928,0.27298,0.173343,0.253735,0.329352,0.133879,0.139045,0.340569,0.111961,0.105878,0.380994,0.337806,0.076188,0.125649,0.544272,0.014358,0.017931,0.275121,0.147079,0.153858,0.08576,0.292275,0.241025,0.417655,0.233895,0.024141,0.019372,0.243162,0.115214,0.013277,0.013606,0.024464,0.00889,0.007135,0.273423,0.155813,0,0,0,0,1,0
972,0.51526,0.522875,0.494107,0.677439,0.693498,0.642416,0.500115,0.711248,0.652447,0.611738,0.446314,0.61296,0.575248,0.924592,0.907846,0.750365,0.830513,0.934462,0.901014,0.022824,0.026402,0.035887,0.022381,0.144067,0.420941,0.106649,0.242973,0.103751,0.643104,0.541085,0.176226,0.501164,0.748445,0.477758,0.61222,0.650787,0.647969,0.550327,0.603071,0.396214,0.041875,0.355446,0.0,0.0,0.0,0.044582,0.0,0.0,0.155871,0.157078,0.302812,0.165123,0.132243,0.194307,0.235048,0.217051,0.247593,0.178402,0.217058,0.221036,0.185494,0.210082,0.215604,0.208285,0.36594,0.226591,0.27332,0.030172,0.059273,0.006772,0.054436,0.037923,0.055337,0.025906,0.025071,0.041245,0.055077,0.032624,0.026802,0.070896,0.376978,0.028677,0.001319,0.0,0.0,0.0,0.112576,0.122831,0.247506,0.364678,0.411836,0.19166,0.321625,0.151738,0.227981,0.268675,0.411131,0.243782,0.09711,0.180656,0.232152,0.297862,0.425769,0.417796,0.286668,0.349347,0.4305,0.025598,0.036681,0.095152,0.490648,0.279412,0.265749,0.380648,0.094479,0.280542,0.540279,0.243415,0.366356,0.474774,0.542549,0.261547,0.175208,0.30601,0.257133,0.334337,6.6e-05,0.006525,0,0,0,0,1,0
973,0.807958,0.778804,0.78193,0.814682,0.735932,0.752753,0.698337,0.738557,0.727304,0.776551,0.80618,0.696029,0.776531,0.751369,0.707771,0.390184,0.644885,0.659419,0.615364,0.066587,0.002528,0.001483,0.0313,0.205512,0.059778,0.004778,0.080852,0.024257,0.061772,0.029911,0.222927,0.031652,0.038093,0.051071,0.04459,0.112845,0.022035,0.040169,0.075811,0.132222,0.131977,0.120637,0.263073,0.220247,0.22607,0.225267,0.236907,0.240384,0.340796,0.336193,0.340219,0.338004,0.33928,0.335151,0.32893,0.340364,0.344499,0.333402,0.328354,0.348944,0.339746,0.344959,0.336235,0.328587,0.325535,0.329911,0.310926,0.02271,0.039848,0.015044,0.002642,0.003507,0.004276,0.001574,0.000762,0.000483,0.001315,0.001212,0.000736,0.001165,0.001282,0.001802,0.002811,0.261328,0.241747,0.249049,0.319299,0.447307,0.466709,0.456019,0.457461,0.393038,0.386295,0.467145,0.472815,0.490506,0.446189,0.462449,0.485798,0.442029,0.451456,0.454889,0.427357,0.430846,0.482734,0.467559,0.434313,0.116431,0.000864,0.079016,0.136784,0.005794,0.004587,0.003095,0.009981,0.006939,0.00884,0.006132,0.015282,0.011304,0.005756,0.00918,0.009681,0.01083,0.016295,0.012016,0.008669,0.017975,0,0,0,0,1,0
974,0.411249,0.420424,0.418162,0.483679,0.49289,0.487073,0.660978,0.699669,0.781105,0.54533,0.573215,0.657825,0.451681,0.287976,0.278784,0.810631,0.79569,0.770108,0.382252,0.003033,0.003665,0.00228,0.00557,0.004269,0.004425,0.005157,0.005266,0.183547,0.009165,0.011473,0.456563,0.524585,0.063848,0.271597,0.398901,0.243874,0.444402,0.199606,0.132692,0.734753,0.201767,0.089683,0.050803,0.05037,0.052119,0.05299,0.022202,0.024712,0.02083,0.033354,0.028052,0.031317,0.047229,0.180521,0.213999,0.240082,0.281626,0.337353,0.361207,0.372949,0.398011,0.416523,0.397078,0.40987,0.423285,0.352311,0.36725,0.001053,0.000708,0.000647,0.029904,0.049635,0.089373,0.024554,0.005124,0.05097,0.010032,0.005697,0.014328,0.007182,0.005128,0.005675,0.018141,0.0,0.0,0.0,0.0,0.0,0.029366,0.012033,0.012301,0.033112,0.1146,0.081801,0.245628,0.29822,0.461207,0.440508,0.496231,0.49915,0.531759,0.544932,0.57687,0.574969,0.392713,0.426876,0.470187,0.001978,0.001751,0.001379,0.0019,1.0,1.0,0.254371,0.138918,0.004524,0.326266,0.123513,0.0064,0.017473,0.043655,0.017127,0.032074,0.038678,0.008111,0.044918,0.104457,0.027484,0,0,0,0,1,0
975,0.668387,0.645748,0.612119,0.750756,0.742001,0.692573,0.647507,0.589855,0.533565,0.609556,0.280449,0.318037,0.777087,0.457479,0.367463,0.723552,0.777753,0.837182,0.785992,0.004176,0.00488,0.006878,0.004997,0.098415,0.007354,0.006604,0.281177,0.032807,0.258265,0.137293,0.245804,0.323516,0.385829,0.470346,0.4104,0.31774,0.806768,0.688891,0.501816,0.720196,0.816192,0.256564,0.107003,0.087956,0.072716,0.035007,0.166509,0.129856,0.197558,0.250206,0.124925,0.159451,0.179019,0.2757,0.234527,0.172915,0.192956,0.246118,0.264575,0.24273,0.26524,0.37952,0.325734,0.32275,0.34784,0.261667,0.296269,0.001164,0.001429,0.002601,0.00601,0.018201,0.015252,0.010947,0.026565,0.031121,0.012118,0.077934,0.104809,0.003808,0.00559,0.039842,0.007153,0.156065,0.116434,0.094796,0.220377,0.204699,0.336699,0.273618,0.152565,0.242754,0.275608,0.272231,0.348385,0.196088,0.147813,0.296307,0.187321,0.269078,0.429717,0.433631,0.508454,0.47532,0.324689,0.348441,0.443505,0.003276,0.003554,0.007407,0.006976,0.069737,0.108636,0.116451,0.06552,0.140467,0.121434,0.117301,0.340371,0.344673,0.162668,0.019973,0.037885,0.111541,0.187767,0.142798,0.128577,0.018908,0,0,0,0,1,0
976,0.820423,0.810508,0.789901,0.830664,0.779467,0.826948,0.71955,0.702308,0.843235,0.843978,0.806647,0.760153,0.848881,0.786752,0.750422,0.791334,0.794339,0.802693,0.736014,0.01522,0.001759,0.003922,0.174818,0.056234,0.014574,0.002845,0.031011,0.103413,0.107929,0.073359,0.095913,0.123126,0.187879,0.107127,0.131999,0.09403,0.190225,0.049027,0.046864,0.028591,0.021411,0.030355,0.183172,0.185487,0.182176,0.170755,0.301165,0.184183,0.329817,0.328015,0.311084,0.252183,0.226198,0.347963,0.352176,0.352821,0.335985,0.329443,0.315201,0.304059,0.301465,0.292344,0.266996,0.266044,0.24326,0.281026,0.269912,0.003091,0.003978,0.000174,0.02948,0.000828,0.000946,0.001956,0.001463,0.004201,0.003277,0.012583,0.018298,0.000912,0.001209,0.001181,0.001181,0.148172,0.145258,0.149092,0.473256,0.445007,0.57463,0.573423,0.527532,0.347002,0.454216,0.771011,0.770987,0.739453,0.755232,0.657525,0.599654,0.628834,0.587996,0.549761,0.58397,0.567965,0.552711,0.563892,0.566818,0.004319,0.004622,0.061938,0.122292,0.11014,0.01485,0.017467,0.097427,0.084258,0.097205,0.167969,0.059932,0.086729,0.053525,0.001893,0.002516,0.002722,0.004638,0.005361,0.004991,0.004164,0,0,0,0,1,0
977,0.697115,0.74241,0.768102,0.777028,0.803574,0.86169,0.736807,0.641362,0.68368,0.674312,0.600255,0.586238,0.77978,0.606302,0.501853,0.705743,0.645301,0.696353,0.544019,0.003621,0.003631,0.00372,0.006654,0.066817,0.044258,0.013987,0.09853,0.062245,0.046137,0.030943,0.014869,0.006962,0.066373,0.08335,0.038184,0.016642,0.056238,0.082056,0.075001,0.120032,0.088538,0.165137,0.016999,0.019359,0.019118,0.010988,0.020513,0.049894,0.108446,0.161652,0.165166,0.094631,0.13043,0.109253,0.132195,0.079103,0.144661,0.118884,0.112391,0.096561,0.066501,0.060075,0.189351,0.20279,0.23089,0.269201,0.289487,0.000363,0.00339,0.008794,0.025929,0.005593,0.004137,0.002332,0.003006,0.010758,0.005542,0.011831,0.018009,0.008883,0.014708,0.005043,0.002893,0.205538,0.228408,0.230388,0.228175,0.253676,0.4292,0.471756,0.456288,0.392718,0.357773,0.430885,0.413892,0.37848,0.395055,0.478654,0.46203,0.420765,0.423655,0.649383,0.58719,0.475089,0.792372,0.775539,0.791658,0.001618,0.003271,0.021876,0.09985,0.011821,0.019002,0.019251,0.021814,0.020677,0.057606,0.044652,0.013646,0.018444,0.025067,0.130591,0.203066,0.257632,0.028032,0.054262,0.02937,0.066331,0,0,0,0,1,0
978,0.788999,0.633736,0.489228,0.742441,0.91127,0.571864,0.648096,0.805903,0.627934,0.746855,0.748438,0.726141,0.747863,0.782665,0.763475,0.589223,0.685233,0.796426,0.797355,0.067373,0.012228,0.038665,0.277924,0.051806,0.135231,0.027142,0.113513,0.046479,0.053368,0.050952,0.057545,0.08363,0.200232,0.21158,0.08318,0.123207,0.076496,0.121502,0.04841,0.020411,0.022067,0.208321,0.079288,0.042976,0.0,0.070268,0.236809,0.071583,0.201941,0.26827,0.283033,0.242839,0.250264,0.288381,0.283766,0.273847,0.246275,0.217308,0.273704,0.275522,0.268995,0.280252,0.255835,0.267134,0.296237,0.287698,0.296906,0.005734,0.003125,0.016268,0.014585,0.003397,0.002459,0.002176,0.002763,0.008297,0.002706,0.001778,0.001966,0.008558,0.004846,0.00486,0.000821,0.450123,0.26844,0.149115,0.58337,0.571979,0.70661,0.647744,0.654119,0.582995,0.674686,0.733939,0.729462,0.664924,0.661373,0.631267,0.625946,0.689031,0.679562,0.708063,0.719407,0.712317,0.734525,0.745939,0.693379,0.032859,0.021358,0.01783,0.127042,0.042664,0.049973,0.044075,0.021428,0.032425,0.064241,0.056833,0.02824,0.025893,0.033191,0.037162,0.034534,0.015914,0.064143,0.084833,0.030269,0.030495,0,0,0,0,1,0
979,0.899288,0.956974,0.951673,0.880042,0.912897,0.79149,0.591038,0.630177,0.625106,0.624444,0.624774,0.620374,0.615515,0.597071,0.567537,0.547045,0.568801,0.575407,0.490222,0.013328,0.011436,0.009915,0.002545,0.042869,0.077462,0.064511,0.032311,0.016894,0.014708,0.005702,0.004082,0.003195,0.011849,0.007739,0.012977,0.014784,0.004951,0.01323,0.010702,0.005222,0.008312,0.007006,0.41462,0.42308,0.437851,0.312561,0.385984,0.460004,0.306588,0.32327,0.482171,0.468133,0.419968,0.433876,0.47269,0.428615,0.375928,0.390548,0.371975,0.35821,0.329754,0.321732,0.298846,0.314875,0.292385,0.272158,0.277348,0.004786,0.005363,0.004641,0.004523,0.002215,0.0178,0.007631,0.004708,0.003343,0.005129,0.001961,0.001209,0.003986,0.002632,0.00088,0.001032,0.501816,0.65235,0.451916,0.488644,0.576116,0.457647,0.466589,0.540513,0.467116,0.402953,0.705543,0.721446,0.675378,0.642799,0.754963,0.741193,0.782843,0.768405,0.769483,0.739587,0.721235,0.725302,0.73504,0.6893,0.012178,0.00796,0.055421,0.05413,0.015687,0.01066,0.015931,0.166013,0.228323,0.011179,0.010848,0.010033,0.005563,0.012026,0.009354,0.005682,0.003878,0.015009,0.006729,0.008654,0.016883,0,0,0,0,1,0
980,0.608767,0.681414,0.691016,0.654055,0.783483,0.68718,0.743134,0.62442,0.5603,0.642359,0.529279,0.488751,0.568892,0.441728,0.376191,0.455112,0.435784,0.467797,0.341632,0.017162,0.068402,0.23379,0.048286,0.041993,0.066632,0.066684,0.03759,0.333065,0.173647,0.296763,0.039446,0.366413,0.11869,0.097273,0.102248,0.095787,0.248925,0.014333,0.016295,0.026835,0.010779,0.010872,0.130904,0.197369,0.142994,0.063087,0.182814,0.277592,0.285563,0.36299,0.304719,0.223411,0.193222,0.296776,0.340155,0.201057,0.240798,0.200769,0.228341,0.178602,0.151296,0.176927,0.146171,0.160697,0.13204,0.124543,0.140586,0.036229,0.049398,0.019791,0.008983,0.006616,0.003354,0.001855,0.050094,0.030789,0.014267,0.002817,0.022433,0.00241,0.003441,0.004733,0.009007,0.144205,0.298617,0.179784,0.297035,0.436705,0.588972,0.629474,0.479128,0.297516,0.541392,0.474909,0.496683,0.282667,0.259217,0.343736,0.285538,0.250897,0.310524,0.302285,0.256147,0.313489,0.278507,0.288832,0.254623,0.114928,0.338312,0.2848,0.033407,0.300352,0.182164,0.063089,0.009034,0.36421,0.140955,0.111512,0.006306,0.006658,0.065088,0.014668,0.017934,0.010468,0.006358,0.005263,0.011979,0.067825,0,0,0,0,1,0
981,0.577379,0.520828,0.48635,0.750679,0.691748,0.584875,0.455458,0.402298,0.503716,0.262733,0.179401,0.292013,0.230014,0.521095,0.481922,0.487201,0.483023,0.498011,0.515169,0.006937,0.0047,0.005573,0.047724,0.079348,0.149876,0.07704,0.156818,0.249029,0.277757,0.173551,0.196874,0.166445,0.18117,0.098974,0.224198,0.107698,0.270827,0.103191,0.163238,0.154973,0.39938,0.040995,0.230095,0.223729,0.206234,0.212264,0.291377,0.255253,0.328784,0.431722,0.30948,0.302916,0.313136,0.408549,0.385465,0.352073,0.392718,0.387707,0.364454,0.366799,0.361575,0.385011,0.363897,0.378425,0.358271,0.364821,0.363333,0.001792,0.005521,0.004248,0.004653,0.007089,0.00677,0.004055,0.006615,0.004366,0.002383,0.003622,0.007397,0.004952,0.0024,0.001056,0.000462,0.317953,0.245497,0.23495,0.469661,0.453201,0.639393,0.533206,0.430495,0.516603,0.460643,0.576887,0.718669,0.429634,0.367869,0.62248,0.308827,0.410738,0.68274,0.555948,0.62678,0.625705,0.603798,0.603356,0.629861,0.006363,0.003836,0.100196,0.083652,0.15132,0.261328,0.028178,0.085189,0.152363,0.052321,0.035279,0.031023,0.292401,0.177941,0.154196,0.099588,0.1884,0.015736,0.022821,0.011863,0.036477,0,0,0,0,1,0
982,0.485898,0.615944,0.659588,0.695271,0.715326,0.756682,0.781238,0.576403,0.551128,0.51031,0.657346,0.439965,0.623626,0.2866,0.167141,0.575525,0.586308,0.589732,0.155598,0.020757,0.007644,0.007059,0.080389,0.029875,0.019765,0.013845,0.209596,0.23185,0.12236,0.225703,0.176819,0.1047,0.393521,0.274152,0.280358,0.27443,0.239795,0.260476,0.17355,0.253219,0.226985,0.11403,0.102051,0.122198,0.129267,0.102667,0.270242,0.177407,0.343238,0.356242,0.353736,0.276212,0.21096,0.368696,0.347194,0.298447,0.319582,0.304476,0.292549,0.364703,0.3437,0.31844,0.30537,0.32167,0.382645,0.328938,0.323963,0.04277,0.034229,0.001401,0.010019,0.003552,0.012309,0.029998,0.023383,0.00589,0.008639,0.02693,0.019371,0.004524,0.005897,0.003224,0.010674,0.0656,0.084209,0.085607,0.385619,0.225717,0.520963,0.526469,0.520473,0.274916,0.231737,0.538306,0.555136,0.474713,0.354861,0.610941,0.622647,0.507274,0.362554,0.660021,0.524893,0.477711,0.681892,0.734711,0.572181,0.002764,0.002314,0.28246,0.172384,0.009885,0.010263,0.020317,0.220613,0.129851,0.025068,0.030553,0.096565,0.174652,0.119483,0.055056,0.025978,0.09236,0.055984,0.044177,0.122513,0.010903,0,0,0,0,1,0
983,0.774755,0.815659,0.801366,0.889137,0.881628,0.858086,0.537195,0.431188,0.450686,0.443277,0.492966,0.648688,0.62679,0.556103,0.658292,0.458239,0.673828,0.69098,0.668507,0.004299,0.024963,0.002788,0.027216,0.011527,0.023457,0.014558,0.121124,0.386768,0.175196,0.189828,0.180666,0.214032,0.300206,0.278757,0.432414,0.369788,0.158796,0.178536,0.042506,0.086519,0.210546,0.044728,0.287705,0.286928,0.252905,0.239891,0.350574,0.325846,0.313471,0.305338,0.306333,0.293515,0.254277,0.221903,0.22297,0.2078,0.22923,0.202237,0.2361,0.222919,0.396449,0.300051,0.28679,0.18655,0.217872,0.180806,0.18793,0.001421,0.010292,0.000124,0.008078,0.026,0.018275,0.014506,0.023832,0.039488,0.025178,0.005908,0.006652,0.030813,0.013095,0.015015,0.02023,0.197168,0.288837,0.166051,0.541406,0.444077,0.554596,0.580125,0.578692,0.516068,0.57733,0.705207,0.726153,0.764339,0.768436,0.797113,0.838069,0.654412,0.713626,0.843611,0.901132,0.941899,0.773207,0.982938,0.910628,0.380108,0.100915,0.229021,0.005958,0.227095,0.128176,0.155167,0.155091,0.171463,0.229643,0.175506,0.213832,0.139188,0.162529,0.828817,0.605745,0.74444,0.608411,0.068418,0.405686,0.108384,0,0,0,0,1,0
984,0.186891,0.25321,0.269152,0.316264,0.356504,0.727268,0.51356,0.717969,0.628429,0.683144,0.716238,0.631791,0.55209,0.605505,0.595006,0.481201,0.52285,0.530887,0.416166,0.008996,0.010695,0.04749,0.016896,0.008673,0.267381,0.249456,0.179683,0.296562,0.006173,0.005339,0.173785,0.255963,0.034457,0.110685,0.163842,0.211434,0.179497,0.167413,0.075883,0.158444,0.34155,0.1175,0.340055,0.343889,0.343066,0.356379,0.373896,0.421241,0.371056,0.362428,0.411577,0.418793,0.404294,0.299904,0.343724,0.421187,0.458217,0.40585,0.448649,0.444458,0.424211,0.52262,0.557675,0.543567,0.467414,0.535069,0.545487,0.002943,0.000623,0.019898,0.005124,0.013416,0.010346,0.008962,0.028127,0.097264,0.015443,0.026114,0.022796,0.045868,0.022422,0.021072,0.043291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542449,0.653963,0.608752,0.0,0.0,0.654947,0.633521,0.316492,0.664486,0.603932,0.620404,0.801899,0.631866,0.606649,0.73941,0.844427,0.801966,0.0,0.933392,0.000426,1.0,0.013289,1.0,0.038395,0.025485,0.039517,1.0,1.0,0.037841,0.026942,0.028415,0.111143,0.0935,0.170808,0.05935,0.063649,0.118298,0.080867,0,0,0,0,1,0
985,0.978877,0.984198,0.98691,0.954668,0.945087,0.800593,0.355333,0.631846,0.334849,0.478012,0.486428,0.400991,0.584596,0.670472,0.561395,0.737863,0.828582,0.885793,0.860296,0.0,0.0,0.063744,0.030172,0.043587,0.030933,0.028031,0.021613,0.180975,0.323304,0.220798,0.075601,0.102188,0.136661,0.249468,0.101802,0.075555,0.170918,0.373857,0.31414,0.442194,0.22151,0.092637,0.346667,0.345034,0.340713,0.337702,0.343957,0.345322,0.327771,0.333944,0.334307,0.327949,0.315981,0.304259,0.309527,0.292942,0.275871,0.254451,0.251084,0.233162,0.230364,0.298711,0.365583,0.24369,0.308114,0.329355,0.358066,0.000165,0.000248,0.000986,0.00247,0.002475,0.002038,0.004382,0.00832,0.011246,0.013555,0.008571,0.022674,0.024891,0.024649,0.02412,7.2e-05,0.50596,0.498748,0.50936,0.502393,0.482331,0.41632,0.371164,0.40809,0.553252,0.642713,0.64344,0.459429,0.389493,0.667024,0.628209,0.664542,0.704106,0.723631,0.780864,0.776626,0.864835,0.716374,0.673745,0.557468,0.0,0.000117,0.01741,0.007419,0.154675,0.044902,0.12081,0.067686,0.037881,0.059861,0.140329,0.329524,0.070711,0.17491,0.210512,0.158985,0.048742,0.27778,0.309905,0.002272,0.234264,0,0,0,0,1,0
