,attr1,attr3,attr4,attr6,attr13,attr23,attr26,attr27,attr30,attr32,attr34,attr35,attr36,attr37,attr40,attr43,attr47,attr51,attr53,attr54,attr56,attr57,attr58,attr60,attr61,attr62,attr63,attr70,attr74,attr77,attr78,attr79,attr80,attr81,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr91,attr93,attr94,attr95,attr98,attr103,attr104,attr108,attr110,attr111,attr114,attr115,attr116,attr118,attr120,attr121,attr123,attr129,attr131,attr133,attr138,attr139,attr141,attr142,attr144,attr146,attr147,attr148,attr150,attr152,attr153,attr155,attr157,attr160,attr168,attr171,attr175,attr178,attr183,attr184,attr185,attr186,attr187,attr189,attr190,attr192,attr198,attr199,attr200,attr206,attr207,attr209,attr210,attr212,attr214,attr222,attr224,attr225,attr226,attr227,attr232,attr233,attr235,attr236,attr237,attr238,attr240,attr241,attr242,attr244,attr245,attr247,attr250,attr251,attr254,attr256,attr257,attr260,attr262,attr265,attr266,attr267,attr268,attr269,attr279,attr280,attr281,attr283,attr284,attr288,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1212,0.01816,0.3695,0.454558,0.37996,0.765708,0.811575,0.864813,0.776092,0.862774,0.81041,0.768186,0.692612,0.807381,0.802384,0.745063,0.760786,0.719721,0.086064,0.484163,0.230765,0.695307,0.480479,0.509896,0.277101,0.300608,0.25168,0.16226,0.04299,0.044772,0.048255,0.06597,0.051661,0.068639,0.076392,0.1198,0.085853,0.098881,0.087462,0.103324,0.108714,0.128337,0.135591,0.118784,0.124943,0.104964,0.172408,0.266461,0.237826,0.352503,0.334684,0.315329,0.36797,0.365871,0.358045,0.332675,0.361557,0.365933,0.347846,0.347455,0.3431,0.328772,0.337565,0.335192,0.334712,0.338546,0.339575,0.330617,0.327812,0.003384,0.007801,0.007181,0.015001,0.001121,0.001358,0.001885,0.000437,0.000601,0.00056,0.000131,0.000406,0.000416,0.000466,0.000464,0.000383,0.000517,0.000128,0.000296,0.55834,0.624631,0.621958,0.647276,0.611503,0.497305,0.477668,0.657475,0.626163,0.52931,0.505122,0.549394,0.536042,0.54539,0.533738,0.543031,0.55257,0.549394,0.537361,0.531233,0.54359,0.555511,0.536086,0.559447,0.547974,0.027502,0.029701,0.034933,0.024537,0.022576,0.017539,0.005557,0.004482,0.001638,0.002714,0.004512,0.051881,0.060926,0.003814,0.002595,0.002482,0.00354,0.004771,0.003232,0.025994,1,0,0,0,0,0
1213,0.7628,0.799371,0.795679,0.756109,0.548009,0.606507,0.627285,0.508042,0.625767,0.679515,0.651519,0.550703,0.498783,0.630362,0.665845,0.554224,0.531133,0.008786,0.009248,0.010157,0.015237,0.008883,0.007366,0.008872,0.422101,0.681403,0.614678,0.185171,0.019033,0.05046,0.010805,0.065005,0.180171,0.226751,0.126562,0.071911,0.324374,0.243386,0.065893,0.014944,0.04798,0.045147,0.036266,0.047057,0.085508,0.123402,0.214204,0.206948,0.272449,0.258272,0.263292,0.295158,0.292147,0.328937,0.407586,0.168169,0.174438,0.214767,0.30808,0.373779,0.393957,0.442503,0.423999,0.452085,0.490213,0.457682,0.415857,0.413642,0.001037,0.000859,0.001023,0.001382,0.002331,0.003579,0.021914,0.010235,0.010011,0.007487,0.011373,0.007627,0.005185,0.009053,0.016185,0.008818,0.003585,0.016274,0.009371,0.243458,0.252695,0.243671,0.388688,0.386239,0.428498,0.50473,0.397075,0.484803,0.499978,0.738068,0.366322,0.431126,0.478138,0.482566,0.584932,0.673824,0.733584,0.759561,0.76636,0.77591,0.791231,0.782888,0.717861,0.712169,0.012346,0.014632,0.019229,0.020605,0.025435,0.046783,0.2305,0.164329,0.063703,0.054362,0.109973,0.135095,0.091076,0.060978,0.05139,0.100502,0.058951,0.053155,0.064678,0.057795,1,0,0,0,0,0
1214,0.758518,0.709982,0.686717,0.687867,0.389821,0.491471,0.574134,0.599252,0.872745,0.623496,0.484804,0.558532,0.804529,0.853347,0.605747,0.800545,0.58907,0.004212,0.007449,0.035855,0.438363,0.007973,0.008966,0.296287,0.45884,0.22173,0.136037,0.149405,0.476152,0.275722,0.038882,0.021449,0.014669,0.658291,0.053892,0.064725,0.098877,0.037715,0.102636,0.658187,0.027045,0.093431,0.082907,0.64512,0.7992,0.047002,0.25906,0.283937,0.27762,0.316907,0.303251,0.298724,0.378347,0.366207,0.301811,0.309925,0.44703,0.521159,0.469726,0.462023,0.433368,0.45227,0.443155,0.449602,0.462531,0.44249,0.458375,0.40537,0.000418,0.000762,0.002995,0.005484,0.000225,0.000432,0.00288,0.005289,0.053659,0.019199,0.000695,0.005924,0.001772,0.002292,0.031026,0.006105,0.004025,0.007491,0.023688,0.101762,0.063887,0.031748,0.186896,0.283447,0.644066,0.675255,0.416477,0.687958,0.833769,0.827742,0.765857,0.818975,0.833434,0.821055,0.844091,0.622484,0.744957,0.86148,0.881419,0.827093,0.688462,0.665381,0.842649,0.804191,0.006701,0.105366,0.686021,0.034085,0.307844,0.38674,0.024678,0.376668,0.148687,0.124779,0.264235,0.195218,0.174675,0.048223,0.060642,0.05543,0.025824,0.360178,0.046501,0.061698,1,0,0,0,1,0
1215,0.948445,0.965691,0.969223,0.966511,0.828598,0.718541,0.605483,0.490231,0.667553,0.679972,0.621996,0.406693,0.717606,0.714899,0.647978,0.783002,0.807652,0.000171,0.00273,0.00224,0.004343,0.051043,0.038373,0.022457,0.02019,0.043629,0.029756,0.079325,0.197228,0.558539,0.126373,0.123488,0.126321,0.111085,0.197408,0.653967,0.101928,0.176552,0.172259,0.216662,0.193695,0.081231,0.003185,0.001361,0.001367,0.023955,0.31965,0.319026,0.271564,0.275288,0.296036,0.277764,0.279582,0.279026,0.317668,0.301509,0.316639,0.341502,0.389259,0.418498,0.381324,0.342215,0.367702,0.285405,0.272641,0.268059,0.311866,0.318052,0.000422,0.001839,0.000981,0.001696,0.001271,0.000607,0.002484,0.000357,0.013301,0.004379,0.002423,0.01423,0.015998,0.013242,0.014939,0.012687,0.009054,0.000581,5.9e-05,0.467671,0.457841,0.462326,0.289464,0.29605,0.301351,0.294977,0.280294,0.30475,0.481079,0.551239,0.503646,0.516204,0.565463,0.309637,0.328413,0.364667,0.373077,0.405998,0.434279,0.288468,0.301463,0.297459,0.281367,0.267557,0.001958,0.009258,0.01267,0.102473,0.048409,0.037832,0.031993,0.040048,0.010203,0.012678,0.101486,0.147832,0.132214,0.190785,0.030984,0.161951,0.087294,0.149663,0.004646,0.000813,1,0,0,0,0,0
1216,0.923776,0.94588,0.87029,0.807903,0.557032,0.61832,0.650814,0.599176,0.59282,0.580669,0.384668,0.384781,0.571548,0.543366,0.560934,0.458563,0.548198,0.011257,0.331159,0.408725,0.483608,0.006913,0.007462,0.040122,0.09788,0.170074,0.209053,0.130485,0.102192,0.079107,0.00812,0.097302,0.08949,0.095739,0.209363,0.214401,0.08374,0.207372,0.204284,0.115749,0.100909,0.094801,0.207989,0.087592,0.196054,0.065848,0.332462,0.320062,0.279883,0.584849,0.609108,0.401091,0.432517,0.548704,0.844026,0.440823,0.423299,0.643484,0.622826,0.736639,0.654074,0.740857,0.639225,0.544609,0.658148,0.692922,0.683361,0.61489,0.008298,0.002484,0.007853,0.009822,0.001101,0.050603,0.250759,0.234411,0.019853,0.156779,0.112216,0.00936,0.127176,0.089876,0.065215,0.040943,0.056509,0.08253,0.042913,0.476964,0.480956,0.472133,0.338321,0.419809,0.741535,0.71265,0.46029,0.56666,0.751946,0.815933,0.513084,0.51362,0.611145,0.516752,0.617977,0.746444,0.727031,0.730687,0.639839,0.66188,0.737665,0.729905,0.70688,0.745549,0.020118,0.031059,0.036635,0.004196,0.11048,0.147355,0.058733,0.004741,0.020893,0.141641,0.007053,0.002688,0.012949,0.170911,0.15209,0.014567,0.092772,0.044885,0.084109,0.047363,1,0,0,0,0,0
1217,0.675467,0.746918,0.793081,0.857262,0.746679,0.739163,0.901834,0.450114,0.830699,0.367619,0.446748,0.868492,0.842877,0.616244,0.372462,0.804851,0.730276,0.070556,0.035586,0.00983,0.000385,0.641728,0.855965,0.39996,0.336122,0.16806,0.030343,0.006014,1.0,1.0,0.001237,0.167773,0.1745,1.0,1.0,0.003375,0.001478,0.489382,0.367308,0.431411,0.969213,0.002623,0.482364,0.682432,0.500701,0.004703,0.2393,0.252874,0.208992,0.163471,0.155597,0.332161,0.322579,0.306687,0.248827,0.322257,0.337764,0.368608,0.343786,0.394609,0.320775,0.453752,0.335823,0.303381,0.337558,0.335727,0.321125,0.309856,0.003055,0.001039,0.001578,0.001214,0.009862,0.014433,0.013091,0.020242,0.024736,0.009749,0.008065,0.000564,0.132536,0.091798,0.143718,0.139287,0.000152,0.000633,0.072296,0.198459,0.216139,0.245191,0.549729,0.506452,0.319657,0.229044,0.534745,0.528773,0.565743,0.547895,0.555857,0.588198,0.639236,0.56108,0.638956,0.446424,0.601315,0.599873,0.585637,0.602668,0.586699,0.596305,0.640331,0.610138,0.392604,0.030218,0.016881,0.156501,0.240008,0.226594,0.003158,0.002093,0.104391,0.02816,0.013953,0.089505,0.074584,0.076151,0.003112,0.005116,1.0,1.0,0.003655,0.005006,1,0,0,0,0,0
1218,0.85405,0.838826,0.82545,0.843222,0.801495,0.888402,0.859439,0.831944,0.743855,0.063242,0.670502,0.661722,0.829496,0.522055,0.724682,0.823098,0.817306,0.003222,0.003615,0.115541,0.00716,0.053927,0.030629,0.069673,0.331552,0.044763,0.096255,0.140711,0.887577,0.019065,0.000344,0.443076,0.493965,0.188613,0.281373,0.370462,0.041849,0.616718,0.487837,0.404228,0.306255,0.002302,0.000531,0.204327,0.049803,0.000746,0.207963,0.243786,0.209115,0.393134,0.215281,0.18677,0.232627,0.285734,0.340466,0.312853,0.336022,0.375226,0.406228,0.365377,0.364492,0.36177,0.367874,0.371269,0.385199,0.387867,0.380014,0.362977,0.001829,0.001998,0.064326,0.015602,0.013254,0.008571,0.013353,0.000717,0.00028,0.00017,0.00887,0.001064,0.009743,0.022306,0.029766,0.005959,0.000666,0.000388,0.003866,0.271829,0.259282,0.243973,0.377907,0.389537,0.38691,0.377091,0.436572,0.543389,0.513598,0.46539,0.479334,0.549405,0.668847,0.495717,0.635814,0.438115,0.508107,0.492798,0.490137,0.50142,0.545771,0.510344,0.502527,0.499061,0.013645,0.199069,0.037333,0.018783,0.196473,0.465439,0.040022,0.030932,0.090972,0.09381,0.016631,0.010847,0.002226,0.096077,0.070781,0.012285,0.104891,0.165415,0.001244,0.001529,1,0,0,0,0,0
1219,0.640951,0.720948,0.862712,0.901241,0.875413,0.554189,0.8132,0.804772,0.568395,0.64333,0.865061,0.816411,0.312943,0.495471,0.722061,0.407288,0.668084,0.283029,0.001005,0.00064,0.001448,0.13218,0.096311,0.204698,0.081049,0.013384,0.001171,0.156788,0.228063,0.001661,0.259759,0.506751,0.331112,0.249835,0.053964,0.030378,0.238018,0.273021,0.411079,0.183851,0.039263,0.037973,0.299024,0.324848,0.204909,0.066183,0.347613,0.348621,0.290905,0.344698,0.34548,0.354287,0.3369,0.373224,0.349856,0.330837,0.359191,0.386461,0.370158,0.371139,0.319554,0.372085,0.344691,0.342483,0.360357,0.38214,0.352359,0.343395,0.019725,0.004017,0.00014,0.000309,0.038247,0.017294,0.00028,0.003957,0.004528,0.000447,0.005186,0.004806,0.005344,0.004872,0.001176,0.001017,0.00023,0.006537,0.012602,0.475253,0.483137,0.427178,0.720601,0.505144,0.449834,0.429057,0.671788,0.654601,0.522432,0.499642,0.467358,0.641763,0.70707,0.549774,0.664822,0.676049,0.634226,0.509807,0.505681,0.654623,0.620795,0.654466,0.566928,0.480844,0.503303,0.001457,0.001251,0.104789,0.129462,0.008851,0.083002,0.055559,0.053542,0.019085,0.187636,0.070034,0.044095,0.001686,0.005161,0.130078,0.063577,0.052239,0.034199,0.039771,1,0,0,0,0,0
1220,0.917907,0.925441,0.914616,0.87345,0.840693,0.730903,0.489347,0.533094,0.838845,0.731654,0.53119,0.400603,0.701102,0.83723,0.401143,0.120033,0.288936,0.003274,0.002857,0.003369,0.002408,0.124525,0.195186,0.112621,0.130194,0.099983,0.053199,0.115103,0.130327,0.016623,0.02107,0.056206,0.074058,0.170235,0.135157,0.15666,0.225771,0.175301,0.088108,0.322738,0.091661,0.065937,0.785243,0.822391,0.784664,0.059513,0.195658,0.207538,0.252881,0.253841,0.246152,0.308347,0.333916,0.342298,0.197469,0.365453,0.327881,0.381111,0.370315,0.273841,0.15607,0.134328,0.165151,0.691893,0.474767,0.293724,0.377599,0.538539,0.002574,0.000118,0.000361,0.000243,0.009684,0.016905,0.007931,0.056902,0.009375,0.00527,0.006559,0.021713,0.004515,0.0024,0.068305,0.011358,0.039052,0.210412,0.065755,0.402532,0.391014,0.372685,0.52194,0.481437,0.427961,0.391573,0.867597,0.602333,0.284924,0.13247,0.858315,0.841486,0.841922,0.845165,0.854916,0.461688,0.185107,0.124318,0.054426,0.69809,0.780037,0.588578,0.187411,0.112844,0.019671,0.016199,0.012246,0.28018,0.073852,0.073496,0.054831,0.069313,0.244596,0.199263,0.031157,0.059152,0.030123,0.065179,0.121909,0.082782,0.040438,0.91031,0.283935,0.139448,1,0,0,0,0,0
1221,0.655129,0.717997,0.735599,0.74244,0.471701,0.381373,0.621741,0.329149,0.427244,0.726048,0.358032,0.281422,0.327133,0.632516,0.410719,0.621861,0.290229,0.007353,0.008936,0.009163,0.011993,0.387396,0.247803,0.150413,0.254607,0.405871,0.396388,0.414115,0.514956,0.418293,0.614163,0.450755,0.452583,0.435542,0.22277,0.431177,0.572194,0.460622,0.237645,0.393358,0.096005,0.041626,0.344473,0.382445,0.039063,0.077593,0.32144,0.330103,0.19454,0.292366,0.27356,0.148237,0.226317,0.261468,0.297558,0.239534,0.219259,0.320322,0.212202,0.24775,0.349678,0.182284,0.199575,0.248299,0.287195,0.152942,0.132826,0.249225,0.001976,0.002426,0.002026,0.000716,0.016901,0.058703,0.005133,0.024063,0.035809,0.033239,0.054853,0.026498,0.011776,0.006474,0.034755,0.027419,0.00757,0.028378,0.022998,0.334049,0.356291,0.361838,0.276458,0.348508,0.417069,0.4548,0.226047,0.39987,0.415,0.543098,0.210301,0.220131,0.333814,0.241691,0.395095,0.379037,0.309962,0.469684,0.542584,0.481604,0.426429,0.333031,0.4445,0.522891,0.00561,0.003307,0.001076,0.181809,0.106188,0.103344,0.221341,0.139785,0.047544,0.153416,0.267991,0.253685,0.130087,0.12987,0.021509,0.183325,0.011624,0.075815,0.042595,0.128754,1,0,0,0,0,0
1222,0.582909,0.637111,0.660859,0.617013,0.676562,0.471265,0.640627,0.651193,0.74599,0.539924,0.612698,0.735199,0.916678,0.945485,0.842797,0.485976,0.804995,0.01927,0.015882,0.01134,0.008426,0.22993,0.007098,0.005219,0.005335,0.006103,0.007547,0.005369,0.554157,0.093225,0.212837,0.38201,0.343728,0.385987,0.425245,0.111192,0.081981,0.049472,0.106415,0.129814,0.170875,0.277312,0.064992,0.120157,0.10207,0.009115,0.017565,0.0,0.0,0.011248,0.04251,0.109931,0.136632,0.203004,0.129143,0.312428,0.406132,0.327538,0.369088,0.299108,0.0,0.246289,0.186413,0.20917,0.17858,0.201488,0.335398,0.325693,0.02004,0.046499,0.023703,0.015556,0.113888,0.02042,0.010888,0.015615,0.146639,0.1052,0.102728,0.004276,0.002409,0.008796,0.095945,0.040798,0.083046,0.003139,0.020146,0.011373,0.040135,0.083423,0.066671,0.095724,0.109501,0.102556,0.807233,0.679873,0.558676,0.187768,0.569377,0.617564,0.651167,0.472032,0.482141,0.517467,0.618391,0.650564,0.619129,0.297068,0.358327,0.364734,0.498077,0.516975,0.085249,0.040694,0.032822,0.114628,0.026313,0.02635,0.690627,1.0,0.013739,0.021894,0.401007,0.250118,0.373879,0.213161,0.113408,0.005406,0.051443,0.093308,0.03943,0.007547,1,0,0,0,0,0
1223,0.771835,0.829305,0.850421,0.871576,0.88115,0.52223,0.654957,0.672298,0.700829,0.771164,0.755557,0.814252,0.392451,0.443703,0.462782,0.188458,0.328605,0.001007,0.000992,0.000841,0.001396,0.001042,0.000617,0.00026,0.000206,0.011283,0.187006,0.229408,0.236725,0.006951,0.180886,0.140607,0.099848,0.115119,0.212268,0.119894,0.254544,0.207944,0.160864,0.075821,0.055273,0.116221,0.042277,0.085861,0.02622,0.045665,0.184616,0.176605,0.245247,0.225508,0.219781,0.22513,0.238868,0.281907,0.32201,0.097737,0.092538,0.307627,0.207709,0.239568,0.277702,0.393052,0.399616,0.532963,0.502757,0.462455,0.474623,0.518656,0.001261,0.001078,0.000794,0.000875,0.00106,0.001421,0.001765,0.023147,0.124024,0.005133,0.073057,0.011573,0.005554,0.003052,0.00266,0.002434,0.012572,0.012589,0.01533,0.276313,0.275161,0.273014,0.318997,0.320004,0.369252,0.520509,0.215423,0.363784,0.100633,0.151604,0.207852,0.290392,0.350488,0.316447,0.349079,0.370941,0.368525,0.369308,0.35874,0.295323,0.335436,0.347446,0.366993,0.346093,0.003502,0.003844,0.004576,0.001498,0.002261,0.00209,0.333743,0.0853,0.371658,0.279081,0.036389,0.023329,0.864556,0.472172,0.310442,0.225051,0.138009,0.118653,0.015994,0.011102,1,0,0,0,0,0
1224,0.312801,0.48689,0.424468,0.354729,0.528892,0.660887,0.615332,0.672353,0.757564,0.87009,0.935376,0.853616,0.700971,0.813708,0.934673,0.700316,0.903262,0.020062,0.030576,0.010596,0.053335,0.181109,0.301368,0.306224,0.373125,0.103656,0.250287,0.268992,0.354837,0.923034,0.012519,0.004015,0.01,0.016272,0.0041,0.014268,0.019397,0.011153,0.004116,0.001379,0.002798,0.017954,0.007713,0.002058,0.002292,0.015377,0.129225,0.129856,0.227106,0.236646,0.120837,0.279122,0.266763,0.289074,0.274554,0.170898,0.187037,0.222003,0.185453,0.409671,0.453278,0.404643,0.416296,0.38952,0.460713,0.475377,0.457462,0.491008,0.019312,0.021723,0.000894,0.005739,0.032896,0.02604,0.022543,0.124559,0.073257,0.07855,0.043955,0.03141,0.019781,0.015177,0.001395,0.002247,0.001066,0.009142,0.000505,0.0,0.0,0.0,0.202071,0.284812,0.019838,0.286679,0.287641,0.335525,0.6025,0.621164,0.456052,0.499463,0.519055,0.49943,0.524602,0.582338,0.629674,0.629182,0.586744,0.53319,0.58217,0.591732,0.605777,0.565027,0.018786,0.00839,0.00693,0.458218,0.453595,0.614362,0.046782,0.032681,0.637458,0.128445,0.087723,0.071474,0.058702,0.002542,0.004006,0.002775,0.005205,0.003704,0.002598,0.004076,1,0,0,0,0,0
1225,0.628148,0.637918,0.623367,0.615373,0.708414,0.751105,0.719099,0.649726,0.739046,0.720603,0.708494,0.716458,0.919592,0.849999,0.60982,0.883253,0.678941,0.006258,0.023984,0.004736,0.004206,0.030477,0.00888,0.11205,0.053234,0.008224,0.017801,0.002871,0.088314,0.240222,0.22578,0.31508,0.291566,0.224774,0.210512,0.227528,0.091496,0.316633,0.402549,0.367851,0.278004,0.141814,0.284206,0.096947,0.361555,0.09895,0.249129,0.244945,0.228676,0.250823,0.23692,0.233642,0.246763,0.236694,0.241934,0.33177,0.290261,0.270802,0.649294,0.317503,0.322565,0.364904,0.357853,0.325926,0.326145,0.330597,0.338704,0.331495,0.000301,0.000859,0.000215,0.000362,0.000875,0.000446,0.000276,0.000351,0.079565,0.031758,1.0,0.000994,0.578672,0.011801,0.052109,0.043904,0.001068,0.001836,0.000383,0.0,0.0,0.010724,0.035382,0.098396,0.025072,0.049763,0.264247,0.192074,0.340647,0.352165,0.613426,0.528315,0.541007,0.569098,0.514526,0.612755,0.548197,0.543053,0.568181,0.544227,0.592827,0.590669,0.593174,0.582495,0.002547,0.003735,0.00507,0.026542,0.250437,0.34405,0.481845,0.050405,0.121528,0.02922,0.057355,0.520508,0.260536,0.338956,0.07682,0.004363,0.035625,0.30554,0.002388,0.006882,1,0,0,0,0,0
1226,0.229089,0.359892,0.392887,0.45972,0.505548,0.490828,0.672332,0.863088,0.510708,0.556274,0.694366,0.629469,0.469758,0.503778,0.579062,0.362487,0.477633,0.395379,0.343711,0.325951,0.30987,0.707906,0.394005,0.345375,0.37834,0.36056,0.500369,0.351834,0.023344,0.421864,0.007352,0.01905,0.055257,0.161989,0.11154,0.192638,0.016214,0.010195,0.006612,0.085217,0.187527,0.710517,0.101332,0.317578,0.284175,0.462482,0.399527,0.485137,0.302661,0.406488,0.428957,0.051886,0.115652,0.267689,0.40308,0.0,0.0,0.0,0.0,0.214102,0.534012,0.09856,0.406687,0.083587,0.051605,0.236845,0.31227,0.438635,0.105511,0.095277,0.072609,0.116537,0.297715,0.052894,0.05313,0.051708,0.006045,0.03524,0.047396,0.014159,0.005756,0.004922,0.063604,0.285515,0.214122,0.044071,0.140117,0.410572,0.577418,0.736055,0.715557,0.830258,0.826758,0.759539,0.388811,0.592604,0.44554,0.779153,0.140723,0.174416,0.164855,0.215076,0.245862,0.372506,0.505368,0.864242,0.653628,0.467682,0.532967,0.74102,0.725655,0.714707,1.0,0.146957,0.125247,0.156919,0.199554,0.150594,0.720463,0.481097,0.295038,0.230677,0.017594,0.008063,0.003234,0.814424,0.259338,0.105238,0.022468,0.301643,0.763757,0.357227,1,0,0,0,0,0
1227,0.521247,0.809028,0.79107,0.710637,0.35436,0.896936,0.899329,0.783873,0.396486,0.960938,0.860898,0.879951,0.113961,0.194601,0.842636,0.321608,0.728723,0.084673,0.062016,0.262869,0.34747,0.200423,0.392333,0.436236,0.862891,0.908414,0.487028,0.006128,0.012129,0.015463,0.180588,0.753338,0.122067,0.019917,0.078041,0.011487,0.284127,0.403389,0.613669,0.027092,0.127935,0.051449,0.344778,0.433415,0.445448,0.659512,0.234575,0.186145,0.178731,0.164273,0.12668,0.341824,0.169129,0.137366,0.0,0.228759,0.335549,0.099424,0.337209,0.09393,0.0,0.274026,0.090048,0.094033,0.020624,0.19631,0.260967,0.067291,0.014794,0.000888,0.012275,0.011009,0.03834,0.020255,0.194098,0.006028,0.057828,0.005682,0.00512,0.067216,0.073697,0.083369,0.000356,0.043739,0.013579,0.075388,0.082479,0.338477,0.335223,0.347144,0.394458,0.395733,0.224649,0.181104,0.595433,0.482041,0.483327,0.434313,0.582674,0.694847,0.549506,0.63909,0.689368,0.524915,0.610284,0.561728,0.516796,0.897701,0.747406,0.772444,0.621254,0.609098,0.007968,0.027334,0.04969,0.480936,0.072377,0.163102,0.151635,0.005759,0.012772,0.01327,0.201375,0.103317,0.006479,0.042297,0.007384,0.223884,0.249879,0.021772,0.291212,0.043831,1,0,0,0,0,0
1228,0.535475,0.554566,0.573355,0.617762,0.681015,0.312415,0.336886,0.351836,0.609903,0.631125,0.555388,0.601053,0.741453,0.741572,0.785138,0.848699,0.877058,0.065319,0.004314,0.004423,0.010741,0.012487,0.004104,0.00363,0.002876,0.002834,0.00282,0.203305,0.137705,0.115448,0.086262,0.07158,0.103948,0.084299,0.237687,0.382484,0.00739,0.055657,0.04271,0.171129,0.060708,0.067661,0.009698,0.005232,0.041859,0.005259,0.087675,0.093669,0.110007,0.132668,0.13323,0.224595,0.218724,0.217654,0.22666,0.226351,0.235446,0.23987,0.0,0.0,0.133525,0.154156,0.237181,0.283313,0.298484,0.328182,0.329479,0.326694,0.017256,0.003051,0.001662,0.001169,0.009407,0.002678,0.001563,0.005031,0.073389,0.076934,0.060409,0.043758,0.079722,0.055108,0.167232,0.097919,0.028608,0.007093,0.001511,0.064256,0.0,0.0,0.068047,0.078558,0.136485,0.156815,0.301675,0.378534,0.321905,0.369252,0.16972,0.217224,0.255658,0.379205,0.412015,0.53659,0.478294,0.466396,0.480967,0.493044,0.507302,0.540962,0.532609,0.548544,0.165256,0.006606,0.005933,0.017677,0.014156,0.013349,0.052567,0.479566,0.200615,0.117951,0.992302,0.77545,0.797299,0.528448,0.457668,0.024447,0.05325,0.770302,0.008668,0.005283,1,0,0,0,1,0
1229,0.544294,0.643842,0.747676,0.747596,0.398502,0.782311,0.9569,0.863222,0.833239,0.965055,0.411649,0.174339,0.826263,0.806936,0.500717,0.532529,0.370855,0.26243,0.0732,0.01494,0.525406,0.212847,0.340588,0.321757,0.353094,0.132838,0.145991,0.417507,0.013045,0.368948,0.022074,0.122422,0.129662,0.020574,0.322105,0.183766,0.111837,0.178934,0.195473,0.083282,0.325197,0.231989,0.232269,0.45485,0.264409,0.276948,0.266763,0.272846,0.272647,0.268258,0.463457,0.06382,0.090912,0.090309,0.409218,0.0,0.0,0.068855,0.131447,0.361283,0.460501,0.399671,0.467929,0.274266,0.328244,0.364945,0.265871,0.329424,0.010142,0.018787,0.001441,0.004436,0.098532,0.133617,0.035364,0.068676,0.012516,0.047334,0.043036,0.01657,0.043764,0.022569,0.000898,0.021007,0.042038,0.071438,0.029986,0.268362,0.344382,0.307479,0.420379,0.431327,0.625593,0.618324,0.471887,0.461934,0.479614,0.688741,0.4462,0.537663,0.574935,0.529779,0.583143,0.550233,0.767042,0.714998,0.642646,0.667718,0.674461,0.783604,0.884382,0.766181,0.065491,0.005469,0.024438,0.078822,0.048776,0.057039,0.031908,0.021909,0.090088,0.094502,0.008748,0.043338,0.06795,0.0835,0.075641,0.043339,0.080852,0.07306,0.067585,0.14303,1,0,0,0,0,0
1230,0.077259,0.396961,0.474041,0.546905,0.393039,0.724197,0.79591,0.838725,0.841134,0.89547,0.910909,0.929272,0.830823,0.872412,0.900291,0.827905,0.902539,0.132713,0.004783,0.00342,0.478251,0.067356,0.025446,0.007043,0.006353,0.549462,0.290655,0.186633,0.044657,0.383622,0.020355,0.005509,0.005708,0.00132,0.005411,0.000108,0.005029,0.002094,0.001368,0.000897,0.000712,0.001765,0.002152,0.001346,0.000596,0.002065,0.0,0.0,0.0,0.0,0.088553,0.184143,0.185089,0.186056,0.293107,0.038011,0.066406,0.123793,0.249602,0.375466,0.370103,0.394712,0.371715,0.320261,0.36107,0.406091,0.369547,0.373134,0.022739,0.00699,0.001769,0.002656,0.034096,0.004432,0.146344,0.040671,0.019191,0.011153,0.026959,0.022104,0.005953,0.001474,0.000717,0.000464,0.00034,0.001037,0.000832,0.0,0.0,0.0,0.0,0.0,0.123367,0.603306,0.268943,0.357074,0.542818,0.576613,0.505032,0.525172,0.547649,0.557188,0.59011,0.618548,0.608383,0.579039,0.584932,0.61933,0.625268,0.612621,0.584519,0.59484,0.233155,0.002231,0.011205,0.046623,0.013349,0.019047,0.310072,0.300163,0.087714,0.081937,0.140359,0.071195,0.052295,0.012255,0.002637,0.007105,0.00239,0.001674,0.003768,0.000638,1,0,0,0,0,0
