,attr2,attr6,attr7,attr8,attr13,attr23,attr27,attr29,attr31,attr33,attr34,attr37,attr38,attr39,attr43,attr45,attr47,attr48,attr49,attr50,attr52,attr53,attr56,attr57,attr59,attr62,attr64,attr65,attr70,attr71,attr72,attr76,attr78,attr79,attr81,attr82,attr83,attr85,attr88,attr89,attr91,attr92,attr93,attr94,attr98,attr99,attr102,attr103,attr105,attr106,attr109,attr110,attr111,attr112,attr114,attr115,attr116,attr119,attr122,attr123,attr124,attr127,attr128,attr135,attr136,attr139,attr144,attr146,attr147,attr156,attr157,attr159,attr161,attr163,attr165,attr167,attr168,attr169,attr171,attr175,attr176,attr178,attr179,attr183,attr185,attr188,attr190,attr191,attr195,attr198,attr201,attr203,attr205,attr206,attr207,attr211,attr213,attr215,attr217,attr218,attr225,attr228,attr230,attr231,attr232,attr236,attr237,attr240,attr244,attr245,attr249,attr252,attr254,attr255,attr256,attr257,attr261,attr262,attr264,attr265,attr266,attr267,attr268,attr271,attr272,attr274,attr276,attr278,attr282,attr284,attr286,attr287,attr288,attr289,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
943,0.640005,0.653577,0.597656,0.700599,0.682076,0.588808,0.636668,0.601517,0.67848,0.57923,0.517432,0.647236,0.689459,0.670405,0.542673,0.61431,0.477493,0.391153,0.633265,0.012674,0.015775,0.022618,0.013071,0.094508,0.033544,0.062615,0.15781,0.123218,0.139076,0.176843,0.43704,0.157766,0.358178,0.223464,0.140496,0.129316,0.170699,0.088289,0.072519,0.314946,0.111373,0.107173,0.097658,0.102179,0.111651,0.199088,0.200919,0.150748,0.160185,0.259122,0.395981,0.328265,0.229781,0.162915,0.329829,0.342853,0.366043,0.306118,0.338676,0.337394,0.329472,0.337888,0.35273,0.330802,0.341235,0.326536,0.323409,0.307661,0.323628,0.030673,0.111824,0.067853,0.018235,0.002182,0.002888,0.006063,0.004408,0.002469,0.00314,0.001272,0.005534,0.002088,0.001093,0.000899,0.001459,0.002358,0.001439,0.000668,0.008447,0.0,0.0,0.0,0.326232,0.39221,0.469885,0.594505,0.633823,0.626342,0.565967,0.622182,0.609915,0.588925,0.547705,0.616948,0.599794,0.548455,0.587415,0.596115,0.599638,0.625157,0.083985,0.015684,0.599105,0.948433,0.665494,0.627239,0.11698,0.178735,0.202157,0.203689,0.150465,0.053003,0.078597,0.045552,0.046732,0.040153,0.022056,0.014548,0.01927,0.020726,0.038548,0.028864,0.019138,0.022752,0.029952,0,0,0,0,1,0
944,0.731328,0.712814,0.62215,0.872995,0.683311,0.206455,0.587582,0.100332,0.193214,0.124656,0.283112,0.427956,0.579735,0.554821,0.379781,0.467978,0.313997,0.258828,0.162274,0.078072,0.061777,0.011154,0.013438,0.065712,0.080387,0.134215,0.362761,0.326326,0.076312,0.265864,0.240702,0.305956,0.276525,0.275724,0.528349,0.29545,0.724536,0.359516,0.39881,0.636045,0.706509,0.968872,0.726906,0.374785,0.439421,0.226104,0.178176,0.17727,0.224643,0.321543,0.310247,0.300075,0.278306,0.284095,0.294163,0.325288,0.32738,0.335377,0.331893,0.30677,0.291269,0.411763,0.489088,0.41692,0.357798,0.383889,0.433443,0.432394,0.472449,0.001508,0.000714,0.008095,0.00568,0.006182,0.002458,0.001656,0.00159,0.024894,0.009003,0.013179,0.02502,0.023324,0.014132,0.057411,0.011947,0.027683,0.043375,0.019648,0.022034,0.105811,0.037842,0.094773,0.401324,0.442465,0.318662,0.187947,0.367206,0.303587,0.422784,0.081153,0.214406,0.283828,0.257258,0.180198,0.581634,0.356582,0.425042,0.552581,0.526894,0.464014,0.038676,0.042813,0.047164,0.038007,0.201366,0.163779,0.223987,0.068693,0.177989,0.07676,0.079907,0.061783,0.055836,0.119733,0.171247,0.375021,0.437325,0.255758,0.075522,0.292584,0.338763,0.153872,0.083356,0.083331,0.204472,0,0,0,0,1,0
945,0.860955,0.803962,0.634094,0.673857,0.638666,0.672027,0.564937,0.411169,0.765901,0.709098,0.703272,0.466731,0.782639,0.74405,0.0,0.108702,0.168276,0.271003,0.242452,0.20261,0.092017,0.133069,0.22327,0.139819,0.276331,0.048673,0.076227,0.074321,0.086114,0.067045,0.026317,0.068524,0.212897,0.086723,0.016757,0.080062,0.111165,0.384998,0.031251,0.047556,0.110737,0.0,0.127629,0.826414,1.0,0.281303,0.321728,0.324232,0.231303,0.264691,0.28939,0.277407,0.243663,0.243594,0.266591,0.257092,0.237106,0.263409,0.28821,0.256612,0.250556,0.266653,0.280789,0.277551,0.280734,0.316941,0.302044,0.301269,0.314081,0.00504,0.010033,0.0012,0.005917,0.003113,0.002534,0.001983,0.002523,0.003212,0.000806,0.004103,0.003293,0.000908,0.000384,0.00681,0.000669,0.001572,0.000337,0.007727,0.009448,0.494822,0.488616,0.426295,0.482958,0.473363,0.481962,0.494219,0.497875,0.476651,0.529008,0.49877,0.49934,0.486368,0.576937,0.598352,0.428297,0.60732,0.618033,0.50038,0.578592,0.560599,0.010765,0.029455,0.003856,0.008518,0.002818,0.002225,0.003739,0.006151,0.003698,0.015489,0.007507,0.009753,0.002738,0.013241,0.011999,0.042462,0.008526,0.020977,0.096421,0.040539,0.009768,0.008248,0.003461,0.044751,0.067965,0,0,0,0,1,0
946,0.47069,0.46678,0.440584,0.571107,0.593553,0.81851,0.73632,0.482885,0.569899,0.557122,0.522108,0.540835,0.549762,0.564443,0.524919,0.484494,0.623356,0.514635,0.423407,0.008655,0.008657,0.008167,0.01056,0.015451,0.011655,0.014712,0.140146,0.140793,0.163144,0.188027,0.158118,0.353977,0.113704,0.049016,0.018352,0.025503,0.066397,0.057233,0.0695,0.092202,0.247729,0.044883,0.075912,0.070312,0.368235,0.058279,0.022929,0.027298,0.064856,0.056619,0.098429,0.086646,0.06952,0.072696,0.270123,0.284575,0.267839,0.239904,0.339616,0.348855,0.3393,0.300748,0.333484,0.382771,0.419849,0.435631,0.45059,0.40596,0.423107,0.010841,0.005461,0.006528,0.05849,0.039203,0.039029,0.052507,0.094608,0.003199,0.000987,0.023231,0.01669,0.004591,0.000847,0.012853,0.003626,0.02663,0.002053,0.002798,0.009444,0.0,0.0,0.0,0.0,0.0,0.0,0.206634,0.346316,0.211901,0.259338,0.408761,0.235641,0.392568,0.313395,0.555913,0.313998,0.542349,0.59087,0.548891,0.667964,0.659353,0.007815,0.011038,0.016991,0.019788,0.016375,0.013903,0.424681,0.351811,0.376223,0.483061,0.862375,0.025231,0.035777,0.034434,0.087351,0.061708,0.079952,0.024831,0.059196,0.040259,0.062991,0.115761,0.042649,0.026345,0.086486,0,0,0,0,1,0
947,0.870318,0.881809,0.89494,0.838911,0.948511,0.684326,0.607588,0.598942,0.594336,0.560027,0.584165,0.445308,0.364519,0.424601,0.675896,0.616267,0.413628,0.503298,0.464612,0.045162,0.056298,0.057879,0.088471,0.0238,0.011194,0.010893,0.018312,0.012775,0.038021,0.123909,0.082466,0.078669,0.129698,0.102911,0.040705,0.032515,0.018452,0.249055,0.2532,0.235133,0.266907,0.107123,0.103493,0.191939,0.37297,0.147881,0.155322,0.168567,0.251077,0.169904,0.229136,0.274829,0.275768,0.278546,0.170501,0.169122,0.171962,0.202565,0.178182,0.19085,0.225967,0.325597,0.305069,0.330453,0.342805,0.318745,0.32893,0.324774,0.322634,0.019126,0.009787,0.01948,0.019254,0.000536,0.001329,0.007693,0.003374,0.011306,0.0024,0.00659,0.002985,0.028709,0.015072,0.004533,0.009854,0.005314,0.001879,0.001307,0.005223,0.325852,0.297504,0.376677,0.336241,0.364421,0.411903,0.271963,0.314714,0.334944,0.331991,0.319366,0.5833,0.369476,0.387536,0.358886,0.642579,0.63323,0.615383,0.646012,0.619476,0.587001,0.201707,0.274117,0.049211,0.029127,0.02257,0.015183,0.013557,0.003367,0.029629,0.038313,0.035225,0.090308,0.013318,0.020373,0.021166,0.046593,0.289871,0.063507,0.042285,0.03979,0.037624,0.074628,0.112933,0.131202,0.045037,0,0,0,0,1,0
948,0.556899,0.55486,0.541575,0.672256,0.820393,0.464373,0.562082,0.504788,0.539807,0.586989,0.573541,0.469179,0.549541,0.52922,0.632576,0.624564,0.679779,0.703977,0.668708,0.013034,0.290253,0.092128,0.011988,0.13366,0.056732,0.20262,0.095923,0.16433,0.121908,0.066202,0.066336,0.06582,0.138062,0.159536,0.040811,0.040055,0.069552,0.260941,0.160573,0.134069,0.106768,0.182924,0.262299,0.454562,0.203463,0.131392,0.185686,0.164582,0.149829,0.324499,0.359856,0.325995,0.303464,0.339239,0.389047,0.391139,0.400405,0.379959,0.366838,0.371187,0.363395,0.385226,0.364863,0.42061,0.416797,0.346118,0.471708,0.449602,0.471269,0.009859,0.000462,0.016877,0.021727,0.010401,0.004547,0.002969,0.012974,0.00683,0.007667,0.013263,0.040629,0.003307,0.006134,0.040735,0.019874,0.006175,0.022558,0.046638,0.021975,0.010355,0.0,0.0,0.450405,0.492977,0.467257,0.337862,0.357186,0.339383,0.295312,0.500559,0.625839,0.566157,0.611301,0.591519,0.722781,0.638699,0.616524,0.771146,0.76513,0.737632,0.208033,0.021783,0.248401,0.019881,0.065105,0.403934,0.059103,0.081792,0.090284,0.120971,0.08642,0.057121,0.051209,0.248805,0.374935,0.102973,0.006423,0.017751,0.116338,0.092415,0.073612,0.059247,0.042758,0.055709,0.064587,0,0,0,0,1,0
949,0.925559,0.743246,0.758113,0.870793,0.819849,0.489884,0.500452,0.292859,0.34446,0.37274,0.46102,0.318801,0.311575,0.454067,0.495318,0.408275,0.559377,0.562599,0.576256,0.005269,0.067339,0.061858,0.001397,0.038358,0.355592,0.057629,0.304432,0.33043,0.211531,0.422235,0.311974,0.23778,0.365893,0.207736,0.157379,0.132962,0.130312,0.608761,0.047421,0.125286,0.031027,0.202544,0.141511,0.015407,0.00528,0.353553,0.330604,0.318663,0.285713,0.353395,0.362229,0.364575,0.33465,0.306351,0.422407,0.453045,0.408361,0.362428,0.391804,0.388779,0.382812,0.295096,0.322318,0.35201,0.355398,0.363903,0.375597,0.35107,0.348464,0.005788,0.006085,0.004831,0.000519,0.008248,0.005275,0.006407,0.009504,0.014841,0.017714,0.011294,0.012532,0.009992,0.009294,0.007653,0.003331,0.000995,0.00251,0.002874,0.001502,0.503366,0.310364,0.216497,0.46851,0.502729,0.492899,0.542349,0.538234,0.522332,0.476829,0.602322,0.679605,0.589283,0.507996,0.51995,0.543646,0.579062,0.498032,0.578234,0.500671,0.492653,0.054307,0.002772,0.016985,0.024485,0.008935,0.056177,0.025083,0.022785,0.014145,0.034642,0.101296,0.080263,0.04904,0.025514,0.041725,0.266546,0.251708,0.091487,0.033478,0.008668,0.0129,0.00961,0.007148,0.006684,0.004442,0,0,0,0,1,0
950,0.367837,0.393861,0.369445,0.390423,0.420038,0.634971,0.523828,0.542418,0.471028,0.663463,0.513923,0.453123,0.601634,0.590817,0.555996,0.57175,0.454057,0.488943,0.394313,0.000948,0.001129,0.01382,0.001714,0.001746,0.208387,0.000351,0.000351,0.017097,0.003072,0.230402,0.356289,0.409935,0.337949,0.235941,0.441546,0.394296,0.511248,0.304775,0.382968,0.348957,0.311358,0.539122,0.291537,0.307215,0.398551,0.13332,0.134335,0.124451,0.117634,0.140089,0.336173,0.236529,0.139643,0.132853,0.163347,0.363436,0.397586,0.150192,0.374979,0.388409,0.374088,0.3969,0.363608,0.400446,0.391523,0.363711,0.349595,0.382483,0.378347,0.000545,0.086839,0.060256,0.000331,0.004669,0.015507,0.048649,0.001197,0.056667,0.007781,0.068196,0.009663,0.015363,0.00753,0.006548,0.011938,0.010869,0.017861,0.014731,0.016859,0.0,0.0,0.0,0.0,0.0,0.197497,0.0,0.331578,0.365875,0.0,0.0,0.43835,0.364209,0.401536,0.299114,0.387983,0.343286,0.324611,0.458333,0.385892,0.294686,0.060138,0.004471,0.001577,0.884103,0.618422,0.884512,0.063017,1.0,0.127084,0.822279,0.013943,0.992746,0.451077,0.167862,0.338666,0.111957,0.141017,0.270377,0.224725,0.145416,0.237427,0.101693,0.108525,0.225673,0.215581,0,0,0,0,1,0
951,0.749904,0.743997,0.701003,0.737572,0.695721,0.609455,0.220571,0.69063,0.65704,0.54513,0.518436,0.69858,0.710885,0.739804,0.564121,0.552816,0.448792,0.433426,0.380895,0.011441,0.065649,0.075155,0.037133,0.079676,0.083194,0.11474,0.010977,0.030743,0.240376,0.012477,0.101195,0.257767,0.063894,0.221905,0.128074,0.246563,0.260599,0.225441,0.080998,0.090392,0.194174,0.069561,0.066451,0.079757,0.068517,0.257942,0.327455,0.287641,0.28216,0.3012,0.348875,0.359774,0.327867,0.252881,0.300933,0.352929,0.36773,0.266557,0.326728,0.344739,0.299883,0.300837,0.317675,0.371091,0.360974,0.295267,0.09225,0.044355,0.0,0.006455,0.005447,0.002207,0.0115,0.007394,0.009643,0.008656,0.027601,0.002059,0.004389,0.028875,0.018394,0.02958,0.032898,0.017601,0.028722,0.087027,0.024474,0.017255,0.036366,0.22182,0.267836,0.257604,0.268362,0.327518,0.350018,0.288088,0.337795,0.332584,0.414732,0.298555,0.625962,0.739063,0.62254,0.594796,0.518876,0.607611,0.619509,0.842816,0.877013,0.90299,0.06184,0.043039,0.022802,0.021914,0.026796,0.011968,0.022487,0.014473,0.022249,0.035475,0.236168,0.052364,0.065935,0.169293,0.093231,0.534655,0.268542,0.228806,0.178504,0.324897,0.56707,0.543767,0.057923,0.053936,0.072383,0,0,0,0,1,0
952,0.923815,0.469788,0.840737,0.753702,0.198176,0.754979,0.369909,0.916012,0.687865,0.474826,0.268339,0.810137,0.752714,0.657573,0.874352,0.776134,0.320037,0.175177,0.083949,0.006425,0.000298,0.000538,0.648049,0.125881,0.000503,0.038765,0.096061,0.181937,0.068168,0.056368,0.099063,0.051311,0.009965,0.02054,0.020988,0.22082,0.073236,0.007562,0.013,0.133699,0.006108,0.00729,0.001509,0.004457,0.008574,0.34701,0.34679,0.321838,0.335487,0.368546,0.349575,0.277112,0.204534,0.263052,0.37094,0.36,0.364719,0.263484,0.36059,0.383134,0.331742,0.383855,0.387689,0.400926,0.404952,0.379705,0.399026,0.390508,0.83452,0.000241,3.1e-05,0.059409,0.053623,0.001162,0.000867,0.093317,0.140027,0.001615,9.2e-05,0.466382,0.000293,0.001678,0.000847,0.000372,0.000306,0.312831,0.000483,0.000192,0.550848,0.435789,0.436997,0.445194,0.43589,0.434783,0.435386,0.448918,0.434783,0.378388,0.322318,0.452597,0.455851,0.398171,0.309056,0.349928,0.441716,0.353115,0.291007,0.43703,0.306137,0.433541,0.001603,0.046102,0.001978,0.0,0.000173,0.045567,0.006314,0.0,0.023111,0.025164,0.025762,0.004318,0.00345,0.020156,0.01758,0.000192,0.003862,0.028489,8.5e-05,0.003817,0.020282,0.053836,0.001602,0.000594,0.055228,0,0,0,0,1,0
953,0.691751,0.646421,0.640979,0.765434,0.682459,0.762784,0.694291,0.890154,0.653458,0.751543,0.865394,0.333731,0.217955,0.585813,0.051367,0.065361,0.234818,0.371576,0.363766,0.004298,0.011277,0.006467,0.010706,0.010938,0.008572,0.002884,0.004147,0.006619,0.003569,0.014805,0.045447,0.003864,0.0377,0.350099,0.127651,0.090759,0.078806,0.755008,0.688404,0.380676,0.417821,0.12005,0.483471,0.07213,0.504425,0.281406,0.311488,0.316811,0.256015,0.298038,0.236735,0.305014,0.270199,0.248416,0.289191,0.251468,0.292133,0.132654,0.185165,0.176907,0.208676,0.311111,0.311125,0.285261,0.288999,0.322716,0.328951,0.314067,0.306385,0.011463,0.021747,0.00197,0.016952,0.00646,0.005569,0.015392,0.005636,0.001782,0.010167,0.007207,0.001806,0.01227,0.021631,0.00361,0.003211,0.002967,0.007203,0.007501,0.004375,0.255077,0.382135,0.221115,0.263263,0.128612,0.170525,0.354614,0.217861,0.254574,0.048947,0.42199,0.437131,0.321021,0.396415,0.392322,0.392915,0.392065,0.525933,0.336084,0.556741,0.555667,0.051598,0.074219,0.075243,0.090454,0.058602,0.015823,0.05171,0.143173,0.0729,0.071096,0.02057,0.007501,0.193484,0.036469,0.021849,0.014698,0.068444,0.145646,0.053913,0.137793,0.046345,0.027732,0.027964,0.061184,0.037066,0,0,0,0,1,0
954,0.528533,0.509425,0.494822,0.609899,0.610532,0.644678,0.737641,0.65898,0.536488,0.684016,0.648504,0.569934,0.600786,0.699058,0.124049,0.63177,0.621767,0.49016,0.416483,0.004336,0.003409,0.002924,0.00375,0.012626,0.009818,0.017799,0.102226,0.001333,0.004206,0.333082,0.175137,0.063027,0.408848,0.070949,0.189131,0.141379,0.120801,0.472685,0.404886,0.224459,0.06784,0.332323,0.691415,0.827653,1.0,0.0,0.0,0.0,0.0,0.006118,0.021619,0.032668,0.028711,0.015453,0.135919,0.143752,0.164362,0.172284,0.179822,0.166996,0.172798,0.254822,0.069204,0.194973,0.16963,0.296372,0.31738,0.301351,0.295528,0.026452,0.023168,0.026447,0.038838,0.000621,0.00302,0.000744,0.00235,0.069742,0.019501,0.020819,0.02424,0.079556,0.045424,0.025636,0.066254,0.000627,0.016451,0.020511,0.01056,0.032385,0.034532,0.018787,0.094695,0.086308,0.100018,0.166007,0.162742,0.207987,0.211621,0.317845,0.357969,0.263229,0.260702,0.358595,0.378523,0.429918,0.445015,0.485518,0.569523,0.563674,0.002741,0.004393,0.010821,0.011667,0.014675,0.015872,0.002635,0.005248,0.003981,0.0022,0.007891,0.202212,0.063164,0.041379,0.057846,0.077463,0.172815,0.11251,0.179662,0.200489,0.012888,0.027568,0.089623,0.083803,0.069696,0,0,0,0,1,0
955,0.36679,0.614292,0.613277,0.415633,0.635114,0.631421,0.781721,0.708554,0.881127,0.951492,0.960106,0.884312,0.898357,0.869773,0.82449,0.71424,0.949421,0.947891,0.940311,0.017896,0.038786,0.018689,0.009343,0.12085,0.243626,0.004682,0.086907,0.556475,0.008935,0.564082,0.626027,0.347437,0.120487,0.195095,0.008216,0.02545,0.019829,0.037396,0.104619,0.027229,0.005155,0.017649,0.203465,0.178389,0.008666,0.24454,0.089458,0.148841,0.260988,0.121763,0.325487,0.252586,0.286413,0.292106,0.293086,0.33286,0.364294,0.256008,0.37548,0.404294,0.431763,0.358203,0.357428,0.329472,0.3343,0.333525,0.342785,0.332709,0.323841,0.035189,0.002712,0.012728,0.003679,0.050002,0.017557,0.00199,0.006231,0.002935,0.007487,0.015038,0.001275,0.001853,0.00017,0.00119,0.000247,5.1e-05,0.000639,0.002846,7.6e-05,0.053889,0.221495,0.283962,0.341519,0.39032,0.421621,0.171129,0.425389,0.318349,0.234411,0.450047,0.46426,0.539229,0.524009,0.519234,0.467827,0.544373,0.549819,0.506106,0.557937,0.542818,0.022619,0.006639,0.126518,0.040387,0.146079,0.034835,0.17521,0.042732,0.10747,0.00615,0.008047,0.014484,0.023846,0.09341,0.238195,0.003,0.005988,0.002982,0.001499,0.005795,0.001516,0.001449,0.001849,0.010633,0.000861,0,0,0,0,1,0
956,0.850127,0.855469,0.79668,0.656048,0.921204,0.605071,0.792585,0.598414,0.362542,0.572614,0.531999,0.772301,0.561699,0.550292,0.579863,0.069302,0.094131,0.093856,0.0,0.084542,0.007078,0.005679,0.012325,0.228496,0.020543,0.019183,0.123332,0.236737,0.193438,0.287157,0.30896,0.205982,0.325727,0.384879,0.430778,0.354539,0.320526,0.003356,0.895862,0.523931,0.532069,0.33535,0.782238,0.369273,0.102117,0.244835,0.194444,0.185089,0.183224,0.296152,0.214273,0.22273,0.219225,0.210953,0.32869,0.34166,0.318971,0.300754,0.35262,0.395233,0.371337,0.290432,0.264156,0.248923,0.245357,0.375377,0.368374,0.360919,0.394595,0.009043,0.005954,0.005449,0.00957,0.006895,0.023587,0.025779,0.005296,0.010274,0.119479,0.005903,0.009885,0.550664,0.197673,0.000387,0.012725,0.021165,0.01198,0.019507,0.018863,0.333367,0.375895,0.267165,0.384449,0.405741,0.392646,0.301194,0.364992,0.369632,0.340882,0.310744,0.409454,0.35042,0.36167,0.383857,0.394011,0.456723,0.463477,0.457987,0.490931,0.469471,0.014802,0.021796,0.039021,0.021096,0.023071,0.036963,0.085187,0.011221,0.07383,0.073977,0.09671,0.057546,0.03534,0.027259,0.035015,0.031603,0.210919,0.086143,0.003648,0.102672,0.022261,0.019297,0.050916,0.076291,0.089098,0,0,0,0,1,0
957,0.377124,0.294872,0.258977,0.403276,0.326405,0.456999,0.500948,0.536089,0.507023,0.705387,0.571814,0.595158,0.748248,0.658328,0.685865,0.84643,0.726558,0.395801,0.543564,9e-05,0.000946,0.000792,0.001949,0.002334,0.482212,0.004544,0.152982,0.604592,0.008168,0.268714,0.357421,0.007058,0.470851,0.305022,0.362181,0.359959,0.047381,0.445431,0.309985,0.216445,0.051505,0.166944,0.286501,0.086936,0.376545,0.085377,0.092771,0.114184,0.195693,0.051289,0.077065,0.088923,0.132023,0.18751,0.303635,0.303244,0.144307,0.110885,0.33454,0.301831,0.138519,0.326653,0.318374,0.281742,0.256722,0.064458,0.22773,0.048999,0.097668,0.078198,0.067578,0.002349,0.003473,0.03665,0.110143,0.005646,0.005192,0.060587,0.022554,0.008475,0.016619,0.027513,0.019635,0.012196,0.011747,0.029652,0.006136,0.00717,0.031465,0.052782,0.075819,0.14325,0.147656,0.387558,0.056092,0.118961,0.523495,0.0,0.0,0.491222,0.568404,0.517177,0.10316,0.068863,0.552861,0.338489,0.226103,0.53943,0.240271,0.301429,0.016388,0.035489,0.424152,0.36589,0.238141,0.005719,0.156826,0.026295,0.011554,0.001905,0.003272,0.296547,0.037394,0.572697,0.003454,0.047698,0.052318,0.330047,0.049179,0.04339,0.056066,0.054225,0.042168,0.056613,0.072966,0,0,0,0,1,0
958,0.966674,0.6954,0.362996,0.907986,0.474755,0.376791,0.643943,0.312344,0.42049,0.533537,0.39663,0.404578,0.260621,0.401705,0.536642,0.345801,0.385233,0.330387,0.409973,0.000709,0.000506,0.001932,0.233092,0.299305,0.208101,0.153085,0.134012,0.210125,0.120688,0.174856,0.25285,0.083894,0.63526,0.283034,0.180138,0.194217,0.262569,0.41858,0.434216,0.182381,0.187518,0.253839,0.263784,0.539814,0.372189,0.30308,0.214444,0.148004,0.329321,0.33382,0.284081,0.271111,0.345521,0.353436,0.338004,0.354767,0.313464,0.371687,0.365233,0.364582,0.367942,0.34607,0.350357,0.373649,0.49751,0.369163,0.353052,0.328285,0.353937,0.000744,0.002006,0.016237,0.001917,0.002269,0.007769,0.001881,0.002752,0.002908,0.003431,0.003214,0.017861,0.002653,0.003179,0.019269,0.309537,0.003502,0.038942,0.029044,0.009153,0.466899,0.399568,0.281871,0.483975,0.457036,0.459351,0.316179,0.39372,0.48478,0.530249,0.406334,0.584798,0.528762,0.431987,0.399524,0.740573,0.57224,0.55125,0.680824,0.549047,0.550199,0.002482,0.175351,0.003003,0.013081,0.0049,0.005582,0.067871,0.024705,0.013705,0.025987,0.049703,0.014703,0.08014,0.024191,0.010668,0.345072,0.011563,0.0531,0.323057,0.24303,0.045757,0.057897,0.169371,0.295431,0.037001,0,0,0,0,1,0
959,0.457132,0.361991,0.592136,0.608535,0.461413,0.721198,0.885796,0.833747,0.348586,0.776618,0.788736,0.27095,0.421475,0.447699,0.473747,0.409646,0.472599,0.69035,0.721919,0.015966,0.056158,0.027297,0.503683,0.36081,0.255605,0.232924,0.630148,0.192808,0.248096,0.44628,0.207846,0.072789,0.150428,0.405096,0.453281,0.267125,0.173937,0.628666,0.421782,0.51369,0.179876,0.535959,0.006619,0.428277,0.227122,0.079691,0.101372,0.128923,0.273519,0.174074,0.238896,0.144588,0.170048,0.324945,0.310055,0.246324,0.217058,0.346015,0.131276,0.173539,0.255816,0.343909,0.225267,0.418004,0.278635,0.348388,0.392798,0.342497,0.34142,0.154949,0.080185,0.077383,0.02744,0.027579,0.054645,0.059228,0.002928,0.046491,0.03259,0.00067,0.001593,0.032212,0.050281,0.032081,0.051113,0.001047,0.032164,0.029359,0.002302,0.073224,0.028069,0.246567,0.286187,0.266584,0.364555,0.343666,0.369453,0.148651,0.454688,0.384013,0.46719,0.402979,0.508387,0.438417,0.476572,0.484713,0.497797,0.27137,0.519245,0.485138,0.049682,0.404425,0.164719,0.175625,0.257857,0.218393,0.056066,0.161094,0.018551,0.260555,0.029665,0.19462,0.085752,0.26552,0.022387,0.010393,0.059637,0.035776,0.400527,0.174749,0.021965,0.034892,0.090734,0.294672,0.022305,0,0,0,0,1,0
960,0.897923,0.734311,0.675547,0.785517,0.365355,0.499157,0.320939,0.582892,0.658615,0.580003,0.591458,0.65258,0.695384,0.648796,0.673379,0.777957,0.853907,0.852527,0.811014,0.037328,0.045584,0.035392,0.085369,0.12306,0.044442,0.309576,0.462889,0.081579,0.128141,0.389235,0.20541,0.190647,0.079812,0.016884,0.404703,0.108325,0.211121,0.028481,0.25076,0.574119,0.12305,0.114421,0.070873,0.098493,0.008457,0.279952,0.281413,0.29915,0.285274,0.242332,0.272757,0.319897,0.282599,0.264239,0.263635,0.298422,0.328971,0.248436,0.315295,0.309259,0.281296,0.274307,0.287455,0.283121,0.332044,0.36583,0.406159,0.361866,0.36323,0.004545,0.009657,0.003346,0.007014,0.008509,0.004242,0.002876,0.011155,0.016694,0.004951,0.017438,0.019712,0.016167,0.044369,0.003907,0.022007,0.013648,0.005676,0.004316,0.001156,0.39174,0.324745,0.321715,0.249888,0.264258,0.344225,0.616468,0.41386,0.662697,0.572139,0.652286,0.553621,0.553587,0.60146,0.629115,0.506229,0.476919,0.528102,0.530942,0.544373,0.525519,0.044282,0.017524,0.069735,0.165123,0.419966,0.04263,0.07973,0.039036,0.019289,0.034888,0.102788,0.075439,0.444075,0.058858,0.080073,0.049402,0.097032,0.024253,0.01832,0.20532,0.161946,0.007365,0.017296,0.013179,0.002734,0,0,0,0,1,0
961,0.741567,0.757962,0.764785,0.58721,0.686409,0.467978,0.418479,0.455917,0.45722,0.311618,0.317708,0.483351,0.538743,0.279957,0.57657,0.584332,0.256267,0.444568,0.729743,0.185811,0.079176,0.011562,0.031277,0.074956,0.0768,0.12758,0.109053,0.091843,0.152101,0.113395,0.080906,0.246243,0.08057,0.028372,0.008868,0.006416,0.063693,0.212247,0.044684,0.007759,0.300082,0.158777,0.275235,0.256629,0.051722,0.328265,0.300885,0.309122,0.307359,0.350384,0.348649,0.350501,0.343505,0.302483,0.319554,0.31963,0.381571,0.372112,0.29441,0.380919,0.374904,0.307757,0.293004,0.329307,0.410082,0.350734,0.375988,0.378128,0.412846,0.003889,0.002026,0.002883,0.001953,0.005986,0.005129,0.007664,0.00648,0.007175,0.00126,0.00428,0.0032,0.015487,0.00075,0.04797,0.01146,0.001884,0.011868,0.017701,0.00496,0.228328,0.203279,0.232443,0.163312,0.163949,0.265197,0.159633,0.132123,0.220243,0.253556,0.155305,0.176217,0.153997,0.147589,0.303285,0.229088,0.158884,0.164799,0.578189,0.291879,0.508029,0.01683,0.040506,0.169792,0.074254,0.150793,0.188708,0.13632,0.119999,0.110483,0.191773,0.088708,0.193329,0.132231,0.009093,0.193185,0.13674,0.274526,0.005442,0.156588,0.038329,0.058376,0.156314,0.673723,0.576441,0.030999,0,0,0,0,1,0
