,attr8,attr9,attr13,attr14,attr22,attr23,attr27,attr30,attr33,attr35,attr36,attr38,attr39,attr40,attr45,attr46,attr50,attr61,attr62,attr63,attr66,attr76,attr86,attr88,attr92,attr94,attr96,attr97,attr99,attr111,attr113,attr114,attr115,attr118,attr119,attr122,attr125,attr128,attr129,attr131,attr132,attr134,attr136,attr137,attr138,attr143,attr145,attr147,attr149,attr150,attr152,attr156,attr157,attr158,attr159,attr161,attr168,attr169,attr170,attr175,attr176,attr179,attr180,attr181,attr190,attr191,attr193,attr195,attr201,attr204,attr206,attr207,attr217,attr218,attr219,attr223,attr225,attr235,attr244,attr246,attr254,attr258,attr259,attr264,attr270,attr271,attr277,attr279,attr280,attr288,attr290,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
217,0.766982,0.803464,0.523072,0.428647,0.20854,0.366391,0.188079,0.419505,0.325739,0.226916,0.672817,0.8609,0.871695,0.877561,0.819399,0.805149,0.002196,0.015824,0.006408,0.065938,0.03976,0.136283,0.056733,0.267904,0.045296,0.013615,0.032956,0.022794,0.357394,0.232112,0.315686,0.306578,0.316337,0.284005,0.349177,0.305857,0.385391,0.27989,0.280453,0.355912,0.321577,0.141516,0.28415,0.343093,0.34821,0.127723,0.271811,0.364204,0.000404,0.00185,0.000367,0.00029,0.000618,0.00182,0.001346,0.003509,0.02505,0.004332,0.001893,0.024727,0.006182,0.012194,0.007995,0.005229,0.006569,0.003364,0.017202,0.005067,0.0,0.088545,0.083468,0.0,0.36101,0.11526,0.191134,0.54047,0.318964,0.515018,0.539631,0.005584,0.024833,0.006564,0.049767,0.408716,0.48763,0.119472,0.141447,0.087423,0.14876,0.009094,0.010771,0.015093,0.009947,1,0,0,0,1,0
218,0.760823,0.753824,0.55757,0.524533,0.927981,0.915787,0.896072,0.868933,0.833223,0.807898,0.867968,0.787832,0.646577,0.723462,0.809561,0.769012,0.005284,0.026691,0.026423,0.029512,0.048817,0.006635,0.237431,0.313152,0.005651,0.045917,0.082214,0.080102,0.414554,0.331392,0.343567,0.34906,0.340864,0.26251,0.244067,0.38406,0.271968,0.349691,0.292915,0.263217,0.250062,0.44417,0.48476,0.610761,0.512497,0.424033,0.422881,0.420988,0.002919,0.00648,0.00388,0.001171,0.001605,0.004274,0.007676,0.013277,0.001071,0.022195,0.049818,0.001014,0.019604,0.128105,0.030516,0.011533,0.000605,0.000572,0.000796,0.001958,0.0,0.171184,0.127382,0.0,0.047538,0.447922,0.596193,0.298332,0.415526,0.704252,0.659197,0.0054,0.339398,0.011529,0.015229,0.071797,0.697296,0.189371,0.178239,0.101143,0.139564,0.005135,0.005772,0.007944,0.011392,1,0,0,0,0,0
219,0.947499,0.959939,0.739978,0.032077,0.757537,0.789175,0.432299,0.818299,0.77632,0.097032,0.729224,0.755144,0.66189,0.557505,0.66564,0.633942,0.018697,0.00729,0.761789,0.031904,0.041166,0.410552,0.078315,0.172273,0.174526,0.019678,0.060364,0.05113,0.230055,0.261495,0.23882,0.259534,0.247277,0.235857,0.349451,0.218793,0.235576,0.235597,0.242195,0.281975,0.302613,0.265576,0.323519,0.321584,0.330199,0.338004,0.332181,0.306097,0.004686,0.008864,0.001629,0.001177,0.003642,0.004434,0.008633,0.008091,0.001664,0.000764,0.00117,0.004045,0.000993,0.005412,0.00663,0.014095,0.001909,0.000278,1e-05,0.000306,0.438372,0.497394,0.50189,0.496869,0.495013,0.357533,0.389851,0.460637,0.419541,0.526223,0.533,0.027376,0.000886,0.02308,0.031745,0.004508,0.001348,0.000373,0.022777,0.027684,0.048314,0.026752,0.001793,0.002603,0.005365,1,0,0,0,1,0
220,0.824046,0.815368,0.623691,0.785145,0.959224,0.958239,0.561758,0.840388,0.317061,0.079737,0.675637,0.68502,0.70626,0.444226,0.559921,0.541031,0.017619,0.116957,0.229424,0.04112,0.007067,0.477164,0.023399,0.019304,0.054654,0.023902,0.03899,0.124025,0.059609,0.182257,0.117874,0.131454,0.145082,0.160912,0.155048,0.25144,0.197695,0.183038,0.205933,0.201516,0.183416,0.133944,0.190679,0.215693,0.172332,0.138649,0.131413,0.381063,0.001198,0.001492,0.005902,0.000793,0.000928,0.000378,0.013809,0.008895,0.021082,0.004939,0.007538,0.020972,0.032392,0.028109,0.015841,0.029581,0.007916,0.004419,0.002445,0.035688,0.199488,0.26532,0.251644,0.238817,0.551429,0.454979,0.453603,0.595623,0.410348,0.378243,0.500302,0.014687,0.007175,0.448145,0.144855,0.024698,0.004664,0.262543,0.194903,0.078545,0.019847,0.006351,0.007823,0.013001,0.029589,1,0,0,0,0,0
221,0.924571,0.895978,0.20597,0.064294,0.951644,0.884992,0.036158,0.650787,0.114641,0.0,0.839975,0.735702,0.636923,0.546884,0.670194,0.626846,0.011863,0.494096,0.230818,0.320674,0.013062,0.103512,0.013383,0.102191,0.046082,0.165375,0.03789,0.020486,0.244335,0.209218,0.258121,0.267373,0.23799,0.207147,0.307812,0.25428,0.268594,0.252044,0.225645,0.261008,0.297997,0.272469,0.278162,0.283793,0.272318,0.298505,0.262449,0.233964,0.004933,0.007421,0.012183,0.002573,0.002933,0.012276,0.01177,0.01941,0.008721,0.002728,0.007734,0.014466,0.002479,0.016095,0.019169,0.016989,0.002104,0.003234,0.000652,0.000798,0.170323,0.369163,0.34446,0.259248,0.51655,0.425904,0.335402,0.47267,0.177905,0.255703,0.311963,0.056655,0.020767,0.18669,0.286513,0.277455,0.260598,0.353373,0.397943,0.076562,0.037628,0.025419,0.023105,0.00653,0.006191,1,0,0,0,0,0
222,0.514607,0.523824,0.514793,0.510567,0.614963,0.618459,0.608154,0.64264,0.632791,0.628611,0.615163,0.614032,0.606194,0.595903,0.705047,0.707377,0.000206,0.025533,0.021188,0.017929,0.058971,0.003926,0.05947,0.014467,0.023144,0.032461,0.047748,0.042816,0.11864,0.0,0.0,0.0,0.07943,0.0,0.0,0.219808,0.0,0.053561,0.283469,0.175085,0.122236,0.0326,0.062956,0.022571,0.009167,0.228868,0.225677,0.233981,0.000308,0.000111,0.000236,0.014018,0.015089,0.133102,0.011502,0.007598,0.001083,0.00099,0.001377,0.001645,0.003736,0.314936,0.369835,0.229277,0.023859,0.022403,0.050259,0.046666,0.15258,0.035268,0.034235,0.081731,0.112656,0.137147,0.141049,0.141328,0.173449,0.171718,0.340754,0.001539,0.025698,0.018241,0.014017,0.0185,0.505631,0.01167,0.563868,0.29738,0.165069,0.084977,0.079287,0.11247,0.091483,1,0,0,0,0,0
223,0.229217,0.342981,0.802919,0.794009,0.877117,0.876444,0.828922,0.699448,0.737978,0.827996,0.682227,0.385695,0.334881,0.343309,0.321254,0.313021,0.454717,0.007795,0.000711,0.000527,0.815357,0.081938,0.22509,0.131854,0.153548,0.132372,0.136101,0.220312,0.235453,0.265096,0.379191,0.376331,0.415007,0.282894,0.27963,0.400343,0.412133,0.53845,0.594993,0.549952,0.410466,0.553704,0.979966,1.0,1.0,1.0,0.937984,0.417167,0.008097,0.008273,0.000447,0.013411,0.010104,0.008852,0.000446,0.000503,0.016757,0.001689,0.002428,0.005894,0.001541,0.475208,0.399878,0.000504,0.299504,0.270529,0.288107,0.294025,0.411802,0.512704,0.511339,0.420044,0.430611,0.67124,0.695484,0.739801,0.714182,0.470232,0.472971,0.039553,0.070213,0.000235,0.00159,0.320043,0.016666,0.006194,0.224872,0.008754,0.007982,0.049685,0.076962,0.093608,0.031749,1,0,0,0,0,0
224,0.64017,0.6708,0.678392,0.662756,0.729249,0.754451,0.746305,0.586434,0.564406,0.560734,0.516674,0.578033,0.588523,0.590351,0.545058,0.563053,0.02027,0.053489,0.139732,0.139497,0.09256,0.159809,0.004938,0.002529,0.013652,0.005959,0.003676,0.004788,0.052579,0.195014,0.419431,0.36142,0.332469,0.35275,0.332174,0.407764,0.410391,0.544808,0.54487,0.559739,0.522174,0.599918,0.572442,0.61441,0.56906,0.630748,0.617222,0.682318,0.016157,0.042096,0.010662,0.048133,0.045783,0.050748,0.044847,0.091567,0.037771,0.012249,0.011731,0.029557,0.025222,0.339634,0.0464,0.021765,0.020188,0.004372,0.002081,0.004758,0.0,0.110876,0.07451,0.081511,0.074477,0.432155,0.420156,0.378623,0.527867,0.595019,0.639258,0.040149,0.027977,0.039795,0.033994,0.535342,0.312124,0.096325,0.300714,0.109465,0.076438,0.007683,0.003843,0.003307,0.00102,1,0,0,0,0,0
225,0.72479,0.75508,0.754935,0.72608,0.728969,0.803353,0.442754,0.7687,0.309172,0.450578,0.708641,0.495439,0.067286,0.085618,0.345615,0.288679,0.003021,0.000812,0.002114,0.001727,0.149571,0.406628,0.057695,0.179817,0.082962,0.270579,0.369795,0.142959,0.0,0.117778,0.129246,0.200096,0.208004,0.205,0.239726,0.3393,0.353704,0.381379,0.404479,0.430981,0.459198,0.338594,0.380233,0.388066,0.388882,0.338128,0.413663,0.34094,0.002861,0.002353,0.009937,0.012864,0.019231,0.013723,0.008518,0.004242,0.031579,0.024045,0.01982,0.003377,0.001024,0.001454,0.034654,0.085233,0.000773,0.016797,0.027114,0.002558,0.143094,0.1319,0.202462,0.204028,0.394749,0.35836,0.413759,0.614734,0.579766,0.427939,0.613258,0.004274,0.006626,0.003934,0.004415,0.055184,0.154994,0.124317,0.068625,0.191527,0.059163,0.013135,0.099869,0.034374,0.077129,1,0,0,0,0,0
226,0.876603,0.938156,0.719319,0.093335,0.913171,0.925791,0.348707,0.894369,0.821085,0.306697,0.951302,0.996619,0.916797,0.853348,0.803646,0.899416,0.007958,0.003903,0.40503,0.168477,0.002087,0.520765,0.001836,0.343434,0.592356,0.340313,0.003499,0.009011,0.160168,0.148023,0.234763,0.235242,0.243977,0.225681,0.320113,0.278847,0.289725,0.255722,0.299633,0.334583,0.329797,0.358742,0.348007,0.345062,0.338843,0.350409,0.34228,0.358883,0.001885,0.004291,0.007886,0.000931,0.002007,0.001395,0.001593,0.028049,0.026513,0.004949,0.006572,0.023901,0.039278,0.009068,0.027688,0.047006,0.003869,0.007613,0.000857,0.000279,0.293018,0.271607,0.370422,0.352322,0.510028,0.383035,0.431951,0.462337,0.338493,0.460448,0.414273,0.009112,0.006968,0.083976,0.189835,0.016143,0.03826,0.028288,0.040024,0.061711,0.135743,0.027696,0.020835,0.001197,0.004092,1,0,0,0,0,0
227,0.709307,0.78729,0.897271,0.777789,0.183054,0.21974,0.254411,0.466355,0.619755,0.41271,0.673404,0.792705,0.931892,0.928776,0.798554,0.926649,0.00625,0.004726,0.046268,0.03604,0.069225,0.269576,0.006684,0.028084,0.004623,0.015019,0.047007,0.01644,0.579143,0.482558,0.806859,0.786022,0.805761,0.788724,0.804266,0.67882,0.680494,0.521454,0.572743,0.57297,0.55535,0.629801,0.575254,0.412984,0.417167,0.574911,0.424595,0.619966,0.004925,0.02108,0.032772,0.01645,0.045626,0.057956,0.009538,0.020996,0.00377,0.084151,0.062468,0.114945,0.116809,0.183792,0.185462,0.030204,0.00188,0.002114,0.021971,0.002295,0.928386,0.875727,0.951031,0.736178,0.643843,0.6302,0.619576,0.562835,0.754384,0.842056,0.922415,0.005209,0.010684,0.003293,0.013812,0.367105,0.188194,0.200517,0.620576,0.538105,0.409907,0.008699,0.015357,0.015764,0.010928,0,1,0,0,0,0
228,0.9321,0.97211,0.931878,0.888737,0.825051,0.889312,0.848395,0.751042,0.56218,0.397247,0.241315,0.263236,0.578973,0.727758,0.562871,0.736735,0.011993,0.00183,0.00185,0.005231,0.00941,0.001101,0.208358,0.583736,0.506216,0.632975,0.005007,0.0074,0.512985,0.557103,0.625064,0.590692,0.570516,0.543418,0.490386,0.534297,0.46745,0.509211,0.405686,0.355831,0.344194,0.424302,0.406627,0.474947,0.471907,0.591684,0.577294,0.506509,0.002388,0.000565,0.001599,0.008321,0.006045,0.006536,0.00716,0.001704,0.019324,0.018978,0.054971,0.01181,0.041937,0.016224,0.013305,0.008374,0.070094,0.050553,0.026539,0.003084,0.854436,0.86537,0.847463,0.830775,0.759534,0.753311,0.779163,0.73797,0.709797,0.743478,0.783195,0.005803,0.005723,0.004698,0.004399,0.003083,0.00839,0.001442,0.056659,0.055518,0.050335,0.133724,0.086993,0.005462,0.020805,0,1,0,0,0,0
229,0.654457,0.710755,0.878232,0.766786,0.673614,0.745107,0.725568,0.702652,0.82209,0.680843,0.622798,0.733515,0.74633,0.778841,0.642243,0.632672,0.009095,0.109941,0.132922,0.090388,0.00424,0.213961,0.033085,0.108686,0.099308,0.073028,0.124444,0.092998,0.547975,0.499996,0.530825,0.569423,0.595615,0.614713,0.63499,0.482566,0.500636,0.475925,0.50106,0.519044,0.517571,0.464129,0.502124,0.506868,0.517671,0.473811,0.493125,0.516313,0.001833,0.001958,0.005228,0.008753,0.003078,0.01431,0.069203,0.008383,0.016738,0.002207,0.001269,0.006878,0.0052,0.001473,0.001892,0.002694,0.008918,0.008524,0.019681,0.016051,0.976761,0.802848,0.860987,0.926532,0.876034,0.760764,0.769202,0.81254,0.763108,0.821188,0.84942,0.003996,0.069917,0.139263,0.100004,0.085192,0.021876,0.048272,0.016624,0.024336,0.027,0.024043,0.028722,0.072217,0.029934,0,1,0,0,0,0
230,0.737951,0.750866,0.792236,0.748347,0.424537,0.480799,0.520902,0.63281,0.690554,0.666804,0.652727,0.344958,0.275964,0.268548,0.464807,0.393535,0.000865,0.135318,0.048976,0.028269,0.200673,0.141087,0.567602,1.0,0.002399,0.616734,0.703868,0.297627,0.388512,0.464534,0.502092,0.570075,0.511879,0.587586,0.519877,0.440364,0.340041,0.406852,0.554307,0.471461,0.396564,0.375905,0.46716,0.456248,0.443498,0.358711,0.346324,0.33751,0.000343,0.001354,0.000726,0.014924,0.006405,0.010617,0.01101,0.037505,0.085399,0.045191,0.068025,0.002808,0.011353,0.011161,0.014823,0.005527,0.002949,0.037018,0.008774,0.019342,0.250604,0.483539,0.538457,0.609601,0.466441,0.363705,0.393876,0.371433,0.353238,0.383007,0.478127,0.05575,0.144281,0.179863,0.089739,0.335601,0.033358,0.02276,0.058985,0.010028,0.006749,0.010854,0.035307,0.06829,0.012387,0,1,0,0,0,0
231,0.250043,0.530131,0.583048,0.519472,0.2509,0.218124,0.42527,0.357742,0.428942,0.28376,0.143151,0.243281,0.065556,0.018505,0.175022,0.028066,0.382006,0.029922,0.010454,0.004772,0.128673,0.168134,0.057551,0.133161,0.023046,0.185666,0.005851,0.011988,0.234933,0.294016,0.30658,0.411867,0.553761,0.402753,0.3452,0.375806,0.310843,0.261082,0.33738,0.394329,0.295677,0.220305,0.264381,0.331853,0.285111,0.320338,0.314322,0.293283,0.001837,0.000405,0.000703,0.003978,0.020386,0.080243,0.120337,0.001863,0.105678,0.015503,0.005856,0.016468,0.005262,0.028124,0.017165,0.004889,0.0078,0.012995,0.006353,0.005598,0.158444,0.326169,0.213501,0.240396,0.344451,0.340736,0.386499,0.309375,0.228196,0.491879,0.512809,0.063223,0.02376,0.030001,0.005784,0.714015,0.051584,0.165437,0.054742,0.135295,0.126579,0.395115,0.022679,0.092781,0.453358,0,1,0,0,0,0
232,0.524264,0.612438,0.674833,0.553424,0.366372,0.38952,0.371567,0.380475,0.572529,0.143284,0.283124,0.56106,0.677802,0.618719,0.58495,0.708232,0.04668,0.082982,0.121055,0.252341,0.012753,0.106474,0.152481,0.295608,0.114172,0.372188,0.424474,0.442435,0.637154,0.621454,0.484239,0.554986,0.60939,0.524842,0.452661,0.588224,0.456879,0.436221,0.638779,0.635384,0.457737,0.327133,0.604808,0.605583,0.611872,0.616399,0.592778,0.367888,0.00486,0.016296,0.017967,0.015041,0.059914,0.08023,0.070078,0.024371,0.023023,0.007014,0.008589,0.005978,0.001215,0.043698,0.059163,0.04795,0.015135,0.054517,0.054581,0.080503,0.747808,0.692789,0.759237,0.788569,0.59682,0.591273,0.605039,0.606045,0.532721,0.747954,0.592939,0.01474,0.020144,0.02258,0.084734,0.045684,0.068063,0.068624,0.062797,0.068491,0.095607,0.028176,0.089036,0.172608,0.198054,0,1,0,0,0,0
233,0.122892,0.093934,0.444688,0.48776,0.149326,0.217792,0.536787,0.36061,0.585044,0.473961,0.218635,0.637134,0.622352,0.530499,0.240366,0.360868,0.131709,0.325187,0.099605,0.043585,0.356289,0.392814,1.0,0.962597,0.01116,0.03598,0.065727,0.084658,0.722661,0.748086,0.620185,0.820686,0.945905,0.531763,0.671303,0.821056,0.629369,0.766488,0.828278,0.832819,0.741337,0.711831,0.854842,0.517092,0.470967,0.781214,0.776022,0.515672,0.344304,0.368156,0.134091,0.345947,0.337909,0.317961,0.424988,0.243634,0.347719,0.345455,0.344613,0.112927,0.160858,0.099213,0.083115,0.061163,0.008461,0.233964,0.027081,0.026541,0.657072,0.559749,0.57857,0.659141,0.639012,0.562534,0.605542,0.792807,0.575092,0.978663,0.70575,0.079857,0.110154,0.061436,0.070384,0.238131,0.143703,0.214497,0.106081,0.068952,0.080086,0.017664,0.072799,0.062729,0.05573,0,1,0,0,0,0
234,0.636138,0.712568,0.753293,0.671191,0.552469,0.617447,0.715622,0.462929,0.571649,0.445985,0.325624,0.502303,0.516484,0.483149,0.000636,0.044202,0.004822,0.007662,0.012728,0.011632,0.029927,0.068863,0.059093,0.045479,0.00772,0.083604,0.065705,0.127602,1.0,0.893251,1.0,0.881893,0.622016,0.637119,0.922202,0.971701,0.949547,0.92334,1.0,1.0,1.0,0.801756,1.0,1.0,0.989129,0.657531,0.752627,0.450912,0.003715,0.003348,0.003688,0.022986,0.045521,0.052574,0.031982,0.021005,0.155507,0.078391,0.033497,0.032382,0.012749,0.001525,0.006398,0.032485,0.041685,0.102565,0.122424,0.169758,0.89126,0.782877,1.0,1.0,0.927145,0.733394,0.781077,0.898909,0.778605,0.707562,0.485619,0.015761,0.039102,0.07085,0.040154,0.208931,0.390536,0.434168,0.014799,0.007602,0.008695,0.017975,0.09259,0.106855,0.071519,0,1,0,0,0,0
235,0.133915,0.155614,0.617771,0.56507,0.229589,0.136964,0.290996,0.100394,0.146731,0.101889,0.098214,0.098214,0.098242,0.098297,0.098958,0.098958,0.137425,0.001078,0.001268,0.031691,0.456383,0.24066,0.0,0.0,0.0,0.0,0.0,0.0,0.431015,0.783813,0.705734,0.583827,0.926516,0.996337,0.917181,0.893731,0.84823,0.348704,0.361324,0.504959,0.387071,0.346667,0.346667,0.346667,0.346667,0.346667,0.346667,0.346667,0.09413,0.02036,0.008815,0.126293,0.191849,0.047053,0.024298,0.032752,0.060217,0.416463,0.296389,0.520777,0.002836,0.297815,0.375364,0.051674,0.0,0.0,0.0,0.0,0.784622,0.510299,0.692644,0.863594,0.710771,0.480441,0.482521,0.551138,0.490651,0.5,0.5,0.056187,0.076073,0.005258,0.016594,0.246287,0.2722,0.198961,0.084855,0.020227,0.008729,0.0,0.0,0.0,0.0,0,1,0,0,0,0
236,0.232191,0.127365,0.316158,0.426025,0.291407,0.27524,0.464945,0.329912,0.484931,0.59265,0.369633,0.209358,0.193016,0.653933,0.165546,0.281259,0.019674,0.430908,0.367464,0.036868,0.514441,0.669361,0.398617,0.386973,0.049674,0.278709,1.0,1.0,0.472798,0.454417,0.459554,0.463848,0.498923,0.496989,0.479129,0.455789,0.585501,0.619767,0.472339,0.549856,0.636221,0.53155,0.547229,0.505226,0.469829,0.533779,0.562401,0.487908,0.008236,0.00814,0.006897,0.015776,0.021997,0.024514,0.009389,0.001173,0.002009,0.13893,0.130208,0.004717,0.146994,0.082809,0.084339,0.034536,0.067321,0.256544,0.302301,0.120097,0.241456,0.25832,0.174215,0.185655,0.047225,0.336487,0.33831,0.172661,0.429415,0.495795,0.69535,0.011724,0.204991,0.107958,0.012834,0.247807,0.205491,0.207685,0.060368,0.096739,0.086581,0.026003,0.088122,0.438894,0.279774,0,1,0,0,0,0
237,0.622508,0.638145,0.490146,0.398943,0.826437,0.818526,0.655113,0.524416,0.494824,0.347034,0.27987,0.452753,0.415746,0.355097,0.433523,0.367837,0.013112,0.011676,0.01324,0.015551,0.004317,0.003389,0.186701,0.021744,0.055458,0.053421,0.049897,0.019048,0.399465,0.39035,0.577147,0.513326,0.453916,0.383944,0.39144,0.628457,0.539492,0.613957,0.611708,0.691838,0.638224,0.420912,0.417064,0.408711,0.42428,0.472517,0.417277,0.402222,0.000607,0.000279,0.000173,0.001636,0.000934,0.000613,0.000349,0.000563,0.001192,0.003887,0.001078,0.045498,0.239805,0.238044,0.194918,0.156023,0.01712,0.015436,0.002007,0.001231,0.190967,0.443136,0.420983,0.365696,0.350074,0.706197,0.635489,0.464014,0.697039,0.409018,0.333076,0.037743,0.004893,0.027671,0.019179,0.009383,0.0662,0.035357,0.234671,0.142103,0.092633,0.011141,0.006704,0.011278,0.013769,0,1,0,0,0,0
238,0.51123,0.546149,0.531771,0.49459,0.670506,0.638241,0.618809,0.405322,0.388503,0.287182,0.294794,0.29631,0.307305,0.3327,0.336314,0.390088,0.011678,0.038858,0.019162,0.007425,0.005976,0.059989,0.13564,0.201421,0.133291,0.061474,0.018003,0.010017,0.581468,0.75548,0.797339,0.821132,0.787181,0.855782,0.80046,0.889211,0.879033,0.674733,0.735199,0.74393,0.689156,0.522874,0.583361,0.671365,0.694019,0.625658,0.720247,0.618738,0.052952,0.028683,0.037787,0.008815,0.007575,0.013017,0.028006,0.012774,0.077618,0.049104,0.045138,0.030002,0.131819,0.178713,0.120054,0.150183,0.014776,0.036267,0.030487,0.01654,0.449879,0.493357,0.522153,0.559525,0.478798,0.755972,0.701143,0.68041,0.496366,0.40611,0.440475,0.012262,0.015569,0.028398,0.009402,0.03833,0.238579,0.339936,0.453473,0.257914,0.171705,0.030148,0.032283,0.008823,0.012894,0,1,0,0,0,0
239,0.684207,0.55892,0.856376,0.825638,0.609538,0.495742,0.76419,0.179972,0.263267,0.357662,0.0,0.223235,0.236547,0.172879,0.114779,0.075181,0.003341,0.017635,0.056,0.048941,0.003895,0.066802,0.281328,0.168516,0.171845,0.151919,0.359668,0.400996,0.339602,0.397188,0.525,0.400165,0.515343,0.431084,0.472634,0.443594,0.499232,0.323992,0.336886,0.33155,0.361536,0.304527,0.335535,0.330405,0.335158,0.326715,0.320528,0.33013,0.008708,0.001417,0.002765,0.028785,0.003682,0.003133,0.003211,0.013661,0.013488,0.041195,0.026531,0.04858,0.00434,0.001341,0.002221,0.01735,0.007036,0.00449,0.021085,0.005843,0.572743,0.573627,0.635657,0.653795,0.970824,0.602087,0.535483,0.792528,0.509091,0.553442,0.507951,0.004803,0.044938,0.218564,0.222093,0.026661,0.1458,0.208626,0.011576,0.06438,0.034015,0.016671,0.012945,0.006209,0.010307,0,1,0,0,0,0
240,0.186416,0.325528,0.178243,0.123666,0.048473,0.089504,0.044381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451747,0.354245,0.238491,0.215634,0.291886,0.290579,0.00022,0.0,0.0,0.0,0.000121,0.0,0.783793,1.0,1.0,1.0,1.0,1.0,1.0,0.899321,0.622517,0.491022,0.454609,0.382311,0.346255,0.345844,0.348601,0.346667,0.346667,0.346667,0.346337,0.346667,0.144215,0.126015,0.085324,0.116702,0.066919,0.041683,0.101833,0.135023,0.128855,0.721232,0.610076,0.572104,0.100104,0.10855,0.028785,3e-05,0.000317,0.0,6.4e-05,0.0,0.743111,0.480844,0.633465,0.689502,0.583848,0.447151,0.510076,0.520531,0.481135,0.5,0.5,0.172217,0.201577,0.197971,0.117731,0.08811,0.422338,0.249907,0.021925,0.001726,0.010383,0.000229,0.0,0.0,0.0,0,1,0,0,0,0
241,0.627556,0.657293,0.663353,0.656241,0.571833,0.608344,0.594662,0.526287,0.528446,0.403896,0.00984,0.075202,0.162604,0.243067,0.0,0.076322,0.000564,0.0,0.013082,0.00063,0.000322,0.024273,0.286148,0.185474,0.024343,0.044128,0.057174,0.08646,0.581036,0.632709,0.52011,0.532702,0.563786,0.646687,0.569362,0.481145,0.505789,0.375802,0.389122,0.421365,0.370329,0.332037,0.329719,0.337078,0.342606,0.320556,0.33692,0.316577,0.001384,0.000297,0.000389,0.000661,0.001304,0.002257,0.002046,0.001379,0.00343,0.003938,0.002752,0.005484,0.005101,0.009011,0.01201,0.010875,0.008493,0.011165,0.002763,0.005179,0.71492,0.667438,0.695384,0.695104,0.656021,0.638833,0.629283,0.624732,0.601852,0.536668,0.513788,0.009109,0.003816,0.01568,0.003321,0.333064,0.00377,0.354786,0.004739,0.009095,0.033567,0.006411,0.007365,0.00981,0.024897,0,1,0,0,0,0
242,0.358971,0.395101,0.914552,0.897657,0.22109,0.305285,0.73076,0.27942,0.616361,0.554646,0.186076,0.330697,0.441351,0.63315,0.345132,0.443987,0.083035,0.041283,0.063054,0.025354,0.123377,0.174958,0.061879,0.083913,0.055829,0.061662,0.233222,0.150982,0.3693,0.437051,0.414918,0.505075,0.626509,0.433237,0.604108,0.428498,0.571056,0.363422,0.368121,0.559547,0.564904,0.356228,0.370508,0.442634,0.563278,0.377003,0.57059,0.574191,0.036375,0.075604,0.082872,0.004183,0.044114,0.021846,0.079764,0.052615,0.03984,0.00756,0.023575,0.018748,0.000478,0.004917,0.03064,0.027016,0.001486,0.00117,0.014098,0.045615,0.693192,0.415917,0.532698,0.647913,0.869465,0.333635,0.385143,0.694992,0.299204,0.472524,0.651011,0.007175,0.009,0.249615,0.044638,0.05748,0.097573,0.171434,0.009869,0.049992,0.015703,0.011726,0.00824,0.028445,0.035414,0,1,0,0,0,0
243,0.624837,0.630399,0.201194,0.182248,0.157869,0.454181,0.068051,0.104192,0.031911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011564,0.552646,0.421508,0.169597,0.078343,0.032302,0.0,0.014693,0.0,3.4e-05,0.000123,0.0,0.859012,0.665316,1.0,1.0,1.0,0.839986,0.839781,0.956529,0.80869,0.588594,0.684259,0.697023,0.439005,0.347263,0.348333,0.383731,0.363793,0.346008,0.344815,0.346667,0.125566,0.038689,0.034981,0.229712,0.0413,0.176586,0.266343,0.093351,0.035495,0.50532,0.132549,0.07629,0.105975,0.096169,0.195123,0.063666,0.0,0.0,0.0,0.0,0.777688,0.787059,0.76248,0.691302,0.47712,0.547482,0.701098,0.488359,0.50463,0.489768,0.5,0.074109,0.32452,0.299737,0.165224,0.030937,0.033111,0.095129,0.071961,0.017032,0.00914,0.0,0.000104,0.0,0.0,0,1,0,0,0,0
