,attr4,attr5,attr7,attr8,attr13,attr14,attr22,attr26,attr27,attr30,attr31,attr37,attr40,attr41,attr43,attr44,attr47,attr49,attr50,attr51,attr56,attr60,attr61,attr74,attr79,attr85,attr89,attr95,attr97,attr102,attr104,attr111,attr114,attr115,attr117,attr119,attr122,attr123,attr124,attr130,attr133,attr138,attr141,attr144,attr146,attr153,attr155,attr158,attr162,attr163,attr164,attr167,attr168,attr169,attr175,attr176,attr177,attr184,attr189,attr192,attr193,attr195,attr197,attr201,attr210,attr211,attr214,attr216,attr218,attr220,attr221,attr223,attr227,attr231,attr234,attr236,attr237,attr240,attr243,attr245,attr247,attr251,attr252,attr256,attr259,attr262,attr265,attr266,attr271,attr273,attr274,attr276,attr277,attr279,attr280,attr283,attr286,attr287,attr288,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
400,0.884962,0.971914,0.945774,0.446789,0.756673,0.61335,0.567789,0.522021,0.571667,0.667082,0.731647,0.813269,0.71571,0.599599,0.783909,0.802398,0.797679,0.663318,0.18319,0.22597,0.108411,0.071252,0.084963,0.043018,0.223997,0.046679,0.090329,0.002164,0.045036,0.358148,0.339588,0.42286,0.407709,0.373423,0.367243,0.696365,0.349294,0.411632,0.341797,0.363628,0.423416,0.369705,0.387318,0.400048,0.389273,0.000251,0.02803,0.013745,0.063312,0.026888,0.027553,0.157116,0.170794,0.024083,0.054239,0.011895,0.007603,0.000708,0.111397,0.001022,0.000164,0.007016,0.850599,0.520051,0.801239,0.580638,0.86337,0.897041,0.676094,0.785013,0.728786,0.903292,0.524412,0.738482,0.524926,0.5782,0.614186,0.448157,0.45405,0.561695,0.130453,0.00161,0.076585,0.18813,0.335075,0.214978,0.149749,0.073026,0.121445,0.089179,0.096833,0.184426,0.124661,0.142476,0.198969,0.234374,0.099455,0.154621,0.008011,0.181307,0,0,1,0,0,0
401,0.709962,0.724098,0.712318,0.67568,0.701067,0.609171,0.451653,0.625921,0.579696,0.393819,0.663991,0.520062,0.778219,0.714655,0.850545,0.844088,0.850244,0.837331,0.032461,0.043277,0.066326,0.083077,0.057565,0.317946,0.468533,0.014514,0.584747,0.010381,0.012887,0.284081,0.229787,0.396372,1.0,0.374417,0.32155,0.437956,0.367483,0.389986,0.327936,0.24594,0.216399,0.246379,0.243121,0.216694,0.215501,0.016655,0.460391,0.042717,0.577637,0.262711,0.12096,0.06133,0.210133,0.317025,0.109421,0.035691,0.060886,0.012201,0.004634,0.001912,0.002237,0.002155,0.595813,0.526268,0.852433,0.794149,0.907318,0.987095,0.828167,0.984434,0.95112,0.93135,0.855151,0.977154,0.865238,0.93485,0.928565,0.986983,1.0,1.0,0.236032,0.351713,0.456236,0.089622,0.330032,0.269368,0.263325,0.270339,0.263459,0.297866,0.183002,0.453573,0.070011,0.782514,0.206124,0.305358,0.300956,0.178887,0.03973,0.034175,0,0,1,1,0,0
402,0.858284,0.601875,0.537094,0.596582,0.558532,0.509526,0.593265,0.611713,0.42498,0.653947,0.621071,0.47882,0.462081,0.292229,0.406092,0.46367,0.450291,0.351046,0.193218,0.092304,0.342142,0.110623,0.227121,0.08851,0.098869,0.391042,0.241197,0.085215,0.113652,0.376241,0.173772,0.254513,0.388326,0.350412,0.298889,0.30906,0.372881,0.335617,0.320679,0.33618,0.316962,0.528388,0.514993,0.620089,0.587586,0.018131,0.023945,0.016133,0.018535,0.02025,0.013605,0.066678,0.05493,0.019661,0.068011,0.019178,0.020286,0.080696,0.022978,0.024746,0.031243,0.035388,0.920916,0.909678,0.822262,0.881285,1.0,0.963902,0.924215,0.970064,1.0,0.733986,0.950103,0.6632,0.820552,0.731537,0.559391,0.781658,0.769782,0.670614,0.093205,0.094757,0.163444,0.116765,0.195242,0.142437,0.235287,0.219903,0.589683,0.730964,0.100395,0.120966,0.1791,0.224607,0.780284,0.214984,0.529029,0.298903,0.197621,0.061188,0,0,1,0,0,0
403,0.906985,0.908484,0.889245,0.781206,0.789393,0.800147,0.689824,0.461018,0.611283,0.629434,0.664694,0.746672,0.862167,0.864627,0.766178,0.803408,0.829675,0.833742,0.002957,0.00154,0.02843,0.053545,0.016889,0.138151,0.449798,0.21541,0.014626,0.014718,0.015451,0.195823,0.189739,0.313025,0.281344,0.300933,0.355864,0.2919,0.526406,0.253018,0.84083,0.191043,0.188265,0.334211,0.273128,0.320357,0.326701,0.001393,0.007128,0.006314,0.009249,0.027558,0.040571,0.064055,0.035046,0.019467,0.046588,0.015267,0.074449,0.023142,0.002175,0.002872,0.003286,0.002179,0.469281,0.465893,0.608718,0.589081,0.868346,0.801049,0.959362,0.941817,0.977199,0.922996,0.927503,0.939714,0.993134,0.972983,0.966855,0.96161,0.981057,0.999061,0.00643,0.001637,0.012877,0.022944,0.014641,0.408734,0.31622,0.256615,0.571075,0.13383,0.210294,0.604368,0.242585,0.451079,0.146476,0.094505,0.018106,0.02908,0.087398,0.034519,0,0,1,0,1,0
404,0.572614,0.695021,0.626052,0.548682,0.68265,0.617126,0.382064,0.557324,0.63028,0.488201,0.465847,0.506696,0.587759,0.486913,0.457902,0.555411,0.655729,0.565097,0.169042,0.115103,0.134451,0.202765,0.110096,0.351349,0.356668,0.400777,0.21802,0.111547,0.21877,0.495192,0.458457,0.483944,0.382277,0.304588,0.419053,0.337503,0.237284,0.271866,0.287222,0.22989,0.311392,0.334246,0.206173,0.282716,0.317826,0.022678,0.051335,0.097702,0.053592,0.052787,0.034414,0.034294,0.060363,0.039406,0.034581,0.037218,0.033854,0.037339,0.019707,0.021196,0.016484,0.011964,0.769055,0.923723,0.924618,0.845668,0.835603,0.887994,0.748826,0.953167,0.724604,0.822408,0.765276,0.464406,0.817074,0.706086,0.562332,0.629473,0.350834,0.423399,0.123195,0.246107,0.22486,0.166286,0.101232,0.13886,0.148976,0.364822,0.36361,0.632595,0.427183,0.37227,0.520435,0.689063,1.0,0.192597,0.239329,0.23218,0.147705,0.08302,0,0,1,0,0,0
405,0.589745,0.604236,0.656918,0.54631,0.690111,0.686999,0.647089,0.734157,0.733792,0.58148,0.547396,0.457477,0.57508,0.499463,0.392196,0.311143,0.523382,0.232069,0.005095,0.003797,0.000532,0.132815,0.110433,0.113624,0.088748,0.18345,0.387555,0.415867,0.524902,0.249287,0.27179,0.33166,0.272647,0.293217,0.333909,0.290473,0.32952,0.37738,0.353086,0.366914,0.392593,0.433731,0.401056,0.413457,0.32799,0.025388,0.000367,0.012371,0.002859,0.022027,0.011118,0.009482,0.009646,0.010635,0.004786,0.060868,0.082092,0.122717,0.114736,0.048703,0.093745,0.031704,0.0,0.356918,0.131318,0.00284,0.669809,0.781927,0.20074,0.424249,0.821804,0.377091,0.628623,0.366423,0.856839,0.703748,0.832383,0.613504,0.616602,0.507559,0.005405,1.0,0.006897,0.536099,0.310092,0.386789,0.626204,1.0,0.99347,0.137579,0.267433,0.451206,0.217548,0.88106,0.596458,0.159234,0.17129,0.639986,0.718348,0.976888,0,0,1,0,0,0
406,0.77933,0.754641,0.505417,0.509287,0.588751,0.271378,0.437663,0.301335,0.339334,0.524218,0.591688,0.236582,0.508841,0.327636,0.216493,0.280804,0.572,0.375225,0.287038,0.187686,0.821923,0.098743,0.071787,0.551579,0.579116,0.173756,0.047401,0.080523,0.215153,0.436392,0.263985,0.272483,0.396475,0.363717,0.367483,0.360617,0.324863,0.306605,0.291139,0.318642,0.345693,0.346235,0.319808,0.414163,0.243697,0.021096,0.024547,0.047076,0.014138,0.025683,0.016114,0.0306,0.006527,0.006896,0.00637,0.007298,0.006935,0.015088,0.023161,0.008736,0.012853,0.004631,0.846596,0.825841,0.567186,0.720053,0.941917,0.674439,0.628959,0.5989,0.489656,0.305835,0.732208,0.369051,0.811706,0.976326,0.763811,0.706936,0.567599,0.429996,0.16904,0.498616,0.415381,0.142436,0.877401,0.344114,0.557659,0.721111,0.117573,0.040211,0.19739,0.173321,0.221079,0.328171,0.184746,0.257265,0.184497,0.275083,0.183744,0.120567,0,0,1,0,0,0
407,0.624194,0.754175,0.606677,0.72859,0.653917,0.635476,0.720764,0.68807,0.460141,0.656131,0.508258,0.502002,0.616065,0.558791,0.497336,0.374665,0.44179,0.538564,0.043871,0.021961,0.144199,0.177831,0.207381,0.344901,0.237665,0.419957,0.130202,0.202798,0.224177,0.792414,0.400048,0.419616,0.221879,0.893326,0.674547,0.431804,0.241063,0.270542,0.390741,0.351577,0.334671,0.355199,0.225528,0.175487,0.318032,0.026647,0.011709,0.413316,0.019752,0.030669,1.0,0.179313,0.164784,0.025054,0.234323,0.015442,0.037868,0.039525,0.015904,0.029895,0.023157,0.041864,0.514761,0.694579,0.881855,0.998669,0.647063,0.696144,0.950617,0.839786,0.865931,0.672068,0.785561,0.749206,0.935968,0.935129,0.890264,0.724134,0.826635,0.884427,0.005723,0.454161,0.173649,0.346737,0.274103,0.789794,0.526482,0.519929,0.33996,0.389935,0.450927,0.532764,0.243436,0.121269,0.388623,0.444399,0.145776,0.155719,0.514994,0.243433,0,0,1,0,0,0
408,0.531572,0.599927,0.519997,0.537857,0.643604,0.538367,0.678137,0.634179,0.542845,0.59877,0.436878,0.642986,0.661915,0.668545,0.662742,0.676128,0.759365,0.621553,0.174895,0.13022,0.20223,0.136562,0.143336,0.233845,0.230016,0.217267,0.284919,0.142376,0.129172,0.688278,0.654767,0.625418,0.573532,0.621461,0.608086,0.512593,0.519019,0.602929,0.542531,0.399383,0.31046,0.340761,0.294835,0.33441,0.333128,0.081731,0.278184,0.08484,0.210931,0.113867,0.092239,0.081943,0.188146,0.051561,0.12372,0.018365,0.017483,0.026851,0.012822,0.004354,0.006314,0.012508,0.261194,0.840993,0.839842,0.482432,0.790582,0.885277,0.698392,0.599593,0.797269,0.901134,0.649524,0.587314,0.585872,0.822251,0.878019,0.889146,0.858114,0.912171,0.174019,0.157453,0.276304,0.118112,0.14361,0.226825,0.163473,0.166676,0.181542,0.385518,0.253955,0.747831,0.338691,0.680475,0.807249,0.14838,0.426651,0.488282,0.283027,0.104717,0,0,1,0,0,0
409,0.846292,0.798062,0.626624,0.628649,0.696768,0.61301,0.61989,0.670706,0.637754,0.576501,0.530504,0.4993,0.299603,0.391351,0.623615,0.635658,0.386567,0.297589,0.268521,0.095734,0.323856,0.283007,0.238454,0.003114,0.186239,0.137009,0.072159,0.356186,0.349013,0.400844,0.417517,0.416481,0.461557,0.36845,0.322894,0.455706,0.337469,0.293066,0.310021,0.308477,0.359451,0.330473,0.315597,0.347695,0.342922,0.016471,0.016505,0.01233,0.013604,0.011702,0.026907,0.026728,0.037166,0.010967,0.009119,0.014641,0.012452,0.009882,0.003676,0.018917,0.016987,0.02238,0.839428,0.792472,0.860004,0.910438,0.645118,0.829162,0.836409,0.516595,0.32356,0.588712,0.236491,0.393854,0.335659,0.260154,0.399792,0.92388,0.680231,0.552749,0.430606,0.353004,0.328416,0.412183,0.376764,0.939976,0.659868,0.544713,0.003917,0.370865,1.0,0.41894,0.044082,0.872679,0.225405,0.723321,0.30478,0.095093,0.24196,0.404174,0,0,1,0,0,0
410,0.6822,0.736258,0.723497,0.736028,0.765809,0.694973,0.685957,0.653834,0.625413,0.605349,0.616999,0.629473,0.712804,0.624853,0.880387,0.90388,0.901568,0.88952,0.11285,0.120091,0.100886,0.133516,0.074789,0.086161,0.381289,0.656414,0.394245,0.00543,0.005724,0.214986,0.310782,0.307106,0.478635,0.491187,0.461193,0.525967,0.605288,0.516701,0.612826,0.434472,0.466104,0.30321,0.035583,0.045494,0.055617,0.111945,0.05854,0.248376,0.050818,0.187517,0.231145,0.096299,0.066715,0.059701,0.29399,0.34443,0.128124,0.29745,0.183711,0.003878,0.007259,0.003998,0.83368,1.0,0.994342,1.0,0.76371,1.0,1.0,0.813652,0.884226,0.861558,0.770218,0.855721,0.871276,0.94998,0.931294,1.0,1.0,1.0,0.525531,0.334276,0.17081,0.22925,0.175544,0.209218,0.166645,0.186307,0.230045,0.271383,0.360128,0.152311,0.215828,0.369546,0.449013,0.362196,0.248437,0.181075,0.013668,0.019052,0,0,1,1,0,0
411,0.921168,0.913142,0.842142,0.73144,0.775236,0.776138,0.313997,0.730244,0.496406,0.257783,0.460182,0.543405,0.653393,0.665078,0.481463,0.507271,0.414244,0.547977,0.052813,0.00137,0.012252,0.12178,0.068061,0.162292,0.119243,0.148252,0.1535,0.08275,0.160478,0.302085,0.314643,0.518224,0.402874,0.406187,0.523038,0.538361,0.622867,0.44273,0.504451,0.300096,0.270137,0.202627,0.235569,0.273073,0.242723,0.001009,0.056921,0.004617,0.21588,0.101656,0.102372,0.055553,0.016399,0.082007,0.053223,0.123562,0.178378,0.006929,0.029987,0.125995,0.041052,0.058584,0.463276,0.416242,1.0,0.585044,0.848665,0.998826,0.626118,0.801642,1.0,0.854513,0.784308,1.0,0.968375,1.0,1.0,0.933866,0.533682,0.816537,0.002832,0.011478,0.999722,0.190943,0.238405,1.0,0.180573,0.101782,0.10639,0.144158,0.236054,1.0,0.083787,0.035937,0.012788,0.214994,0.581312,1.0,0.156717,1.0,0,0,1,1,0,0
412,0.417445,0.446183,0.227823,0.307785,0.499056,0.44717,0.468481,0.422183,0.393537,0.561051,0.653965,0.608172,0.749019,0.689041,0.600339,0.591323,0.572997,0.498723,0.498415,0.18108,0.257546,0.245513,0.200701,0.4254,0.158875,0.220448,0.071682,0.146328,0.139911,0.206591,0.228848,0.449321,0.254204,0.266962,0.286811,0.353951,0.316324,0.291804,0.308999,0.352942,0.296427,0.345809,0.286962,0.467497,0.439664,0.025318,0.030513,0.016656,0.035106,0.009726,0.004816,0.14255,0.034255,0.042309,0.031387,0.036257,0.017423,0.007561,0.017662,0.009309,0.067424,0.0825,0.446737,0.580895,0.780059,0.650362,0.523059,0.731839,0.770576,0.51806,0.400933,0.661478,0.686807,0.668243,0.715747,0.783693,0.628243,0.673678,0.683676,0.686337,0.072312,0.126834,0.184921,0.171524,1.0,0.057826,0.354072,0.463879,0.142881,0.110229,0.047257,0.239254,0.251468,0.4292,0.670857,0.080629,0.379677,0.383608,0.04363,0.288026,0,0,1,0,0,0
413,0.662692,0.593461,0.633942,0.622146,0.625232,0.613428,0.706586,0.635026,0.520831,0.76258,0.843637,0.73251,0.742856,0.759128,0.695985,0.68415,0.662058,0.555188,0.129458,0.175049,0.186103,0.213803,0.153391,0.23828,0.200909,0.049651,0.082598,0.083239,0.085087,0.337277,0.33094,0.347997,0.305192,0.387874,0.355418,0.284095,0.315405,0.308134,0.256372,0.275432,0.31275,0.386241,0.303525,0.458443,0.389623,0.008233,0.0143,0.012057,0.033571,0.011455,0.025098,0.00211,0.009303,0.049048,0.007987,0.017539,0.036913,0.070547,0.118068,0.053137,0.056804,0.069826,0.361872,0.384494,0.51418,0.564289,0.522175,0.295234,0.747182,0.646862,0.53281,0.469784,0.986413,0.516506,0.799159,0.900743,0.809458,0.868179,0.827429,0.653113,0.77992,0.295349,0.590531,1.0,0.576207,0.463382,0.107706,0.203592,0.560838,0.101517,0.158817,0.167694,0.336615,0.611356,0.321592,0.179623,0.236585,0.219405,0.196803,0.086553,0,0,1,0,0,0
414,0.967009,0.939424,0.980673,0.736297,0.891465,0.937082,0.538619,0.300453,0.521942,0.254618,0.196008,0.529036,0.478769,0.545736,0.727931,0.731318,0.754281,0.755121,0.156878,0.148511,0.0,0.248819,0.307168,0.182389,0.173305,0.449351,0.696039,0.064808,0.058981,0.344225,0.354486,0.393025,0.646975,0.352449,0.403765,0.487826,0.333477,0.374191,0.314506,0.352634,0.58679,0.441193,0.509801,0.520748,0.512846,0.002192,0.175546,0.001531,0.108843,0.106832,0.049124,0.021318,0.04768,0.118787,0.062381,0.141704,0.211955,0.064463,0.015139,0.00872,0.005958,0.006288,0.559145,0.627125,0.474716,0.853954,0.535986,0.624206,0.823761,0.58784,0.635814,0.758253,0.562254,0.847457,0.637692,0.639191,0.684783,0.82772,0.799439,0.791532,0.273062,0.095533,0.001004,0.009324,0.002075,0.050983,0.141993,0.059227,0.149987,0.145059,0.129424,0.081734,0.127825,0.159591,0.119079,0.211876,0.085529,0.050904,0.090667,0.051798,0,0,1,0,0,0
415,0.68944,0.721542,0.633715,0.529622,0.70925,0.523137,0.347486,0.660177,0.767862,0.247692,0.291258,0.239103,0.617661,0.579207,0.114831,0.21994,0.511705,0.247743,0.257198,0.179618,0.109471,0.164567,0.115114,0.145544,0.020341,0.023677,0.016897,0.050917,0.042577,0.325213,0.352599,0.33786,0.387051,0.455014,0.294479,0.327503,0.395734,0.466797,0.379115,0.440268,0.431173,0.289314,0.478807,0.312853,0.300453,0.012402,0.074866,0.080651,0.143998,0.098548,0.063925,0.015327,0.03223,0.047286,0.021802,0.008856,0.002913,0.004968,0.00761,0.017548,0.001518,0.001695,0.832405,0.673007,0.774635,0.777308,0.7378,0.688663,0.712706,0.787059,0.772455,0.828424,0.662428,0.714182,0.612688,0.255737,0.264224,0.529589,0.266081,0.465736,0.141553,0.269722,0.101815,0.171661,0.173847,0.130797,0.494428,0.1814,0.500566,0.181383,0.053344,0.031512,0.057512,1.0,0.199393,0.016921,0.029333,0.162986,0.007856,0.407951,0,0,1,0,0,0
416,0.557014,0.444518,0.365973,0.720192,0.530012,0.456324,0.614131,0.412708,0.412271,0.63527,0.507351,0.543906,0.370552,0.690357,0.454999,0.486283,0.737905,0.702512,0.023519,0.021778,0.301032,0.397055,0.34484,0.653994,0.081574,0.100054,0.363917,0.259113,0.022078,0.454733,0.38653,0.445103,0.394328,0.415261,0.47489,0.40797,0.445254,0.472531,0.503724,0.48332,0.323251,0.401571,0.457284,0.37655,0.27299,0.053569,0.023508,0.019243,0.009912,0.010937,0.012527,0.038274,0.008685,0.022681,0.01313,0.019202,0.004335,0.051325,0.007438,0.018764,0.031695,0.005782,0.935968,0.829554,0.622629,0.963008,0.745482,0.769346,0.818751,0.6041,0.609959,0.744219,0.722882,0.780831,0.867083,0.788245,0.954777,0.844404,0.940955,0.98601,0.217858,0.242201,0.089117,0.374643,0.142824,0.2595,0.161267,0.111933,0.258027,0.144771,0.093929,0.155637,0.093625,0.130024,0.28463,0.069968,0.105979,0.049959,0.071356,0.063529,0,0,1,0,0,0
417,0.931697,0.899271,0.627478,0.501934,0.398258,0.420662,0.766571,0.694061,0.658078,0.767731,0.758345,0.739071,0.724287,0.643599,0.713735,0.716695,0.595929,0.576708,0.391796,0.356683,0.550364,0.336477,0.340356,0.190256,0.016146,0.032997,0.042702,0.102294,0.130423,0.353848,0.355206,0.466989,0.371536,0.364499,0.328539,0.349033,0.3112,0.28701,0.27142,0.300494,0.240336,0.28094,0.310988,0.277613,0.184396,0.056893,0.146148,0.194723,0.045937,0.038753,0.026827,0.207808,0.02912,0.000894,0.035382,0.000656,0.000449,0.001009,0.001815,0.001469,0.003108,0.032138,0.619263,0.506072,0.728361,0.635713,0.49404,0.520297,0.260098,0.235675,0.202988,0.174998,0.24196,0.159968,0.23118,0.196256,0.280372,0.25936,0.368111,0.566011,0.26623,0.14736,0.383748,0.232087,0.243431,0.569032,0.126294,0.172375,0.04337,0.601845,0.006233,0.009227,0.005472,0.007753,0.006341,0.014367,0.404768,0.040991,0.033612,1.0,0,0,1,0,0,0
418,0.668107,0.740874,0.781684,0.635777,0.588441,0.71923,0.525507,0.628435,0.694656,0.420575,0.481459,0.455095,0.541008,0.444185,0.251575,0.42664,0.505948,0.553241,0.076186,0.150142,0.112375,0.092673,0.172071,0.190061,0.22283,0.311998,0.095939,0.295702,0.073976,0.311043,0.309506,0.353532,0.362305,0.427051,0.475569,0.372126,0.307174,0.380261,0.435645,0.339396,0.41845,0.350706,0.398326,0.258772,0.292455,0.05508,0.011814,0.041081,0.015281,0.007406,0.069873,0.051034,0.045549,0.019388,0.059819,0.034166,0.02689,0.007083,0.00749,0.007194,0.012184,0.030327,0.981929,1.0,1.0,0.982577,0.978004,0.948291,0.832338,0.715278,0.88077,0.955728,0.833926,0.934503,0.646247,0.938171,0.83708,0.323056,0.641204,0.925456,0.654365,0.133907,0.09631,0.095768,0.222623,0.237937,0.245335,0.230541,0.207066,0.210386,0.194951,0.266772,0.182881,0.312959,0.135732,0.715335,0.366763,0.454747,0.614329,0.26077,0,0,1,0,0,0
419,0.818103,0.819006,0.692281,0.601246,0.597397,0.508111,0.517595,0.549959,0.463783,0.583717,0.545238,0.461831,0.432342,0.349291,0.178422,0.210207,0.183777,0.205812,0.0879,0.154982,0.06056,0.250221,0.101984,0.339967,0.452479,0.322602,0.144652,0.175974,0.192023,0.246269,0.409925,0.923038,0.266351,0.255288,0.675878,0.606365,0.389973,0.414026,0.743423,0.515199,0.722298,0.474479,0.349959,0.27225,0.353162,0.452297,0.004472,0.003352,0.004197,0.011212,0.003863,0.125311,0.171614,0.005229,0.155728,0.009958,0.027773,0.114225,0.085708,0.040679,0.02668,0.052609,0.443382,0.266483,0.694098,0.628332,0.447989,0.843688,0.655014,0.680477,0.677547,0.822151,0.783973,0.806987,0.781289,0.816783,0.745728,0.583389,0.537417,0.593431,0.174218,0.486999,0.472196,0.056221,0.210915,0.042057,0.076275,0.164745,0.145455,0.131701,0.140685,0.219144,0.300631,0.095192,0.09048,0.15007,0.157833,0.167433,0.48975,0.179839,0,0,1,0,0,0
420,0.625303,0.885646,0.805328,0.475752,0.691668,0.727603,0.666256,0.530669,0.435959,0.663004,0.641858,0.623953,0.554492,0.61386,0.503148,0.524659,0.504003,0.472298,0.084513,0.060416,0.232671,0.063308,0.051937,0.089887,0.020626,0.029042,0.368977,0.1219,0.079247,0.393059,0.415514,0.314842,0.441214,0.460185,0.228731,0.309794,0.361276,0.335898,0.349719,0.383553,0.423416,0.238978,0.191811,0.278004,0.337291,0.049609,0.013283,0.037243,0.03034,0.051565,0.046183,0.013036,0.015669,0.033334,0.057166,0.00809,0.005866,0.01112,0.019163,0.009831,0.014195,0.057354,0.924237,0.646728,0.883342,0.644078,0.73345,0.686125,0.806573,0.839506,0.750503,0.579196,0.802212,0.519715,0.909655,0.757079,0.865148,0.845433,0.730207,0.722278,0.110867,0.432085,0.394268,0.1642,0.255854,0.496092,0.084859,0.231627,0.255734,0.482811,0.055962,0.041852,0.383134,0.081436,0.089441,0.019184,0.03886,0.059712,0.06545,0.106022,0,0,1,1,0,0
421,0.629072,0.635352,0.632112,0.540633,0.740229,0.760972,0.15678,0.659375,0.816032,0.205839,0.430767,0.320707,0.703226,0.790626,0.303183,0.313464,0.719218,0.555907,0.00616,0.006049,0.005642,0.006326,0.006276,0.247689,0.208823,0.366564,0.252096,0.195006,0.15059,0.0,0.0,0.0,0.365192,0.312003,0.174595,0.472915,0.373114,0.386283,0.379444,0.421509,0.485809,0.502798,0.626145,0.571701,0.4888,0.003504,0.32685,0.003669,0.065982,0.006132,0.088604,0.177567,0.033906,0.085099,0.024344,0.070729,0.023226,0.10949,0.064421,0.137386,0.052811,0.027761,0.0,0.0,0.446782,0.527364,0.249396,0.347211,0.513688,0.333658,0.416924,0.707774,0.41717,1.0,0.870203,0.999687,1.0,0.682009,1.0,0.874061,0.026832,0.030848,0.032006,0.03267,1.0,0.41337,0.741161,0.295775,0.140307,0.203916,0.202884,1.0,1.0,0.501818,0.275146,0.974053,0.144765,0.342802,0.363767,0.493856,0,0,1,0,1,0
422,0.830761,0.871509,0.634762,0.294331,0.814624,0.780423,0.280054,0.55587,0.551909,0.68426,0.493487,0.62993,0.431196,0.452386,0.184588,0.542415,0.326398,0.142864,0.374902,0.416149,0.427305,0.420004,0.744469,0.198034,0.231484,1.0,0.425561,0.184781,0.488097,0.182545,0.19585,0.141488,0.500892,0.561481,0.509396,0.389554,0.536173,0.608368,0.609719,0.574163,0.501728,0.42489,0.360165,0.400638,0.483855,0.019155,0.069672,0.267817,0.083586,0.083007,0.083419,0.049397,0.026422,0.089554,0.125538,0.041265,0.020816,0.021656,0.080207,0.046889,0.035995,0.078425,0.608908,0.330594,0.786523,0.498871,0.798186,0.808832,0.620751,0.863627,0.888811,0.891998,0.786523,0.63077,0.84767,0.699108,0.714126,0.882023,0.718677,0.530652,0.139902,0.943966,0.645628,0.873499,0.963296,0.289011,1.0,0.133187,0.245564,0.357655,0.988162,0.370618,0.1599,0.364535,0.322285,0.170538,0.167445,0.207451,0.597492,0.081646,0,0,1,0,0,0
423,0.537866,0.485863,0.62779,0.756506,0.705766,0.686809,0.0827,0.802474,0.736228,0.341235,0.738362,0.643668,0.714068,0.611527,0.469453,0.500967,0.681031,0.413906,0.012446,0.00563,0.25975,0.005535,0.144393,0.039547,0.915319,0.697543,0.201112,0.160344,0.607089,0.02856,0.142277,0.402222,0.063964,0.021454,0.416022,0.374451,0.247078,0.355069,0.478244,0.461509,0.577908,0.445562,0.653107,0.505857,0.555528,0.052241,0.025849,0.004272,0.35638,0.005408,0.003009,0.021044,0.051195,0.127526,0.09473,0.005523,0.133514,0.066942,0.213029,0.086249,0.049455,0.174119,0.126532,0.0,0.984724,0.104413,0.217358,1.0,0.268563,0.332047,0.843018,1.0,0.907105,0.893317,0.937634,1.0,0.93797,0.738415,0.961778,0.800781,0.016665,1.0,1.0,0.024109,0.367218,0.035119,0.17507,0.811869,0.312202,0.280416,0.010776,0.910454,0.099951,0.330297,0.284641,0.3602,0.499945,0.328608,0.367768,0.405405,0,0,1,0,1,0
424,0.661511,0.681701,0.677419,0.630498,0.610128,0.601174,0.624316,0.434388,0.399579,0.536458,0.50894,0.711151,0.629561,0.579177,0.576582,0.675981,0.718642,0.672256,0.161359,0.134086,0.095948,0.13804,0.135423,0.165558,0.358861,0.0645,0.220559,0.193302,0.092858,0.709362,0.756667,0.60847,0.428978,0.566125,0.53356,0.488841,0.506948,0.524986,0.415631,0.478484,0.446255,0.392305,0.346701,0.339294,0.321159,0.090005,0.03808,0.078524,0.032396,0.054165,0.084575,0.074409,0.06813,0.023002,0.081353,0.034458,0.049527,0.005264,0.023356,0.005554,0.003585,0.003183,0.876812,0.815016,0.849604,0.906602,0.829934,0.859915,0.675948,0.649155,0.659275,0.689177,0.592257,0.617586,0.531379,0.46435,0.448906,0.504741,0.507258,0.529164,0.144903,0.081132,0.078995,0.138151,0.127836,0.182034,0.1807,0.135044,0.248629,0.223385,0.069072,0.134511,0.056896,0.233294,0.127262,0.05998,0.083783,0.073513,0.047186,0.026417,0,0,1,0,0,0
