,attr2,attr5,attr21,attr22,attr31,attr32,attr42,attr44,attr46,attr48,attr49,attr54,attr55,attr58,attr59,attr62,attr63,attr65,attr70,attr72,attr73,attr76,attr79,attr85,attr87,attr90,attr92,attr96,attr99,attr100,attr101,attr102,attr105,attr108,attr111,attr112,attr113,attr115,attr116,attr118,attr124,attr129,attr130,attr132,attr143,attr150,attr151,attr152,attr155,attr156,attr157,attr162,attr163,attr165,attr170,attr179,attr180,attr185,attr188,attr191,attr192,attr197,attr199,attr200,attr202,attr206,attr207,attr208,attr212,attr220,attr222,attr226,attr227,attr228,attr233,attr235,attr236,attr240,attr241,attr243,attr247,attr248,attr249,attr250,attr253,attr255,attr256,attr259,attr260,attr262,attr263,attr270,attr272,attr275,attr276,attr278,attr283,attr284,attr289,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
174,0.948374,0.930337,0.907538,0.82387,0.511951,0.44291,0.947267,0.973008,0.976448,0.968314,0.957415,0.016038,0.018671,0.140645,0.195641,0.003097,0.002449,0.279695,0.004094,0.120993,0.327209,0.002532,0.376726,0.00032,0.771657,0.056134,7.5e-05,5.6e-05,0.163244,0.300295,0.377654,0.156653,0.073642,0.785137,0.027483,0.002654,0.516139,0.907366,0.302058,0.155453,0.275823,0.501337,0.297764,0.297826,0.32,0.296787,0.067333,0.055601,0.201769,0.148592,0.192509,0.407455,0.326871,0.209426,0.254714,0.042187,0.031802,0.074525,0.015124,0.0,0.0,0.4566,0.469695,0.457137,0.43296,0.445742,0.452563,0.453066,0.516181,0.504797,0.504305,0.528292,0.516606,0.644737,0.534644,0.49764,0.593677,0.543478,0.543478,0.54283,0.008413,0.006345,0.005129,0.00283,0.005403,0.016955,0.003791,0.003143,0.006238,0.018277,0.01111,0.007516,0.001602,0.019671,0.330875,0.064906,0.087079,0.102874,0.0,0.000186,0.001599,0.001872,1,0,0,0,0,0
175,0.744234,0.920766,0.907465,0.814163,0.830846,0.84699,0.582265,0.785661,0.661637,0.706804,0.648215,0.002402,0.001991,0.236882,0.004331,0.000994,0.001107,0.335453,0.06101,0.107673,0.081753,0.020925,0.020251,0.006384,0.060934,0.023068,0.00434,0.067865,0.335384,0.253992,0.245021,0.228244,0.144074,0.310192,0.261968,0.248903,0.345439,0.342407,0.333416,0.27738,0.172016,0.304781,0.259609,0.121543,0.352881,0.008771,0.008447,0.005833,0.005205,0.004392,0.002192,0.010856,0.056725,0.007637,0.007811,0.009198,0.005585,0.014142,0.037272,0.00066,0.010004,0.851091,0.489063,0.45887,0.412529,0.483438,0.476572,0.474884,0.750123,0.481873,0.347826,0.498043,0.444064,0.413189,0.506374,0.456533,0.362185,0.504831,0.476885,0.452999,0.453743,0.069807,0.034199,0.00415,0.11372,0.006195,0.002794,0.002503,0.15748,0.361016,0.231534,0.091572,0.019353,0.05829,0.105788,0.009721,0.073183,0.042224,0.002282,0.115292,0.017338,0.025543,1,0,0,0,0,0
176,0.321842,0.464263,0.58075,0.326508,0.662735,0.661135,0.680682,0.836011,0.806607,0.763436,0.73449,0.251322,0.467983,0.354373,0.387841,0.269147,0.340496,0.229062,0.013486,0.390965,0.505526,0.007771,0.29122,0.455366,0.382545,0.340876,0.126896,0.491098,0.475151,0.463765,0.495247,0.376043,0.242606,0.455706,0.172538,0.144801,0.402531,0.390727,0.444376,0.057785,0.0,0.31323,0.196084,0.025549,0.491399,0.025497,0.004696,0.009783,0.01205,0.015589,0.025713,0.026016,0.010252,0.021334,0.022883,0.127109,0.10206,0.083424,0.068619,0.028791,0.076741,0.357108,0.407407,0.197072,0.215032,0.44601,0.405193,0.186572,0.54047,0.397287,0.11469,0.402822,0.29926,0.181361,0.555131,0.555365,0.559995,0.591698,0.575964,0.595086,0.116408,0.123732,0.126598,0.132293,0.10532,0.089432,0.137525,0.328735,0.054265,0.046851,0.036701,0.286258,0.01793,0.12566,0.595417,0.123343,0.159641,0.230966,0.13863,0.134784,0.036918,0.045248,1,0,0,0,0,0
177,0.838239,0.862994,0.952388,0.952376,0.700388,0.921324,0.949811,0.892235,0.921276,0.922043,0.914559,0.003172,0.003089,0.045102,0.062386,0.039082,0.054151,0.005054,0.005963,0.005819,0.676049,0.030464,0.722888,0.000606,0.594995,0.000402,0.002437,0.002042,0.235768,0.252956,0.267531,0.27035,0.26653,0.276056,0.319568,0.31035,0.347531,0.353073,0.347606,0.345487,0.358848,0.47607,0.390425,0.452634,0.361687,0.006661,0.007487,0.006937,0.056975,0.05357,0.036981,6e-05,5.9e-05,0.000132,0.000752,0.025808,0.173022,0.289937,5.4e-05,0.012325,0.000197,0.275183,0.339148,0.353473,0.36072,0.3871,0.423768,0.43514,0.471093,0.442823,0.485641,0.464763,0.487878,0.481851,0.548533,0.486268,0.477176,0.481526,0.477635,0.476941,0.019774,0.015103,0.01408,0.013455,0.100366,0.092986,0.05115,0.078861,0.003261,0.003813,0.000828,0.084123,0.003636,0.058627,0.065394,0.01049,0.057578,0.002197,0.003977,0.000365,0.001335,0.002414,1,0,0,0,0,0
178,0.412012,0.434673,0.608785,0.646263,0.77025,0.715868,0.833074,0.817433,0.85955,0.908622,0.908092,0.02576,0.010322,0.006261,0.004545,0.002971,0.008187,0.018448,0.004634,0.005515,0.006173,0.155075,0.025341,0.001968,0.073587,0.015672,0.001092,0.007718,0.140137,0.11321,0.093107,0.090755,0.094973,0.028368,0.093279,0.077449,0.073553,0.094396,0.162414,0.181392,0.249595,0.077984,0.267757,0.134966,0.129472,0.001584,0.006306,0.007125,0.003967,0.002771,0.00116,0.022127,0.02384,0.135379,0.037505,0.256006,0.084886,0.050721,0.012272,0.000302,0.001755,0.0,0.0,0.0,0.0,0.0,0.021661,0.02515,0.0,0.143809,0.203558,0.316861,0.360474,0.458244,0.38512,0.429728,0.365685,0.412518,0.427022,0.460078,0.004236,0.003504,0.019757,0.102989,0.011131,0.005645,1.0,0.01513,0.041953,0.056622,1.0,1.0,0.229077,0.033222,0.145316,0.050318,0.027802,0.063314,0.001253,0.008567,0.003236,0.002354,1,0,0,0,0,0
179,0.471012,0.286231,0.252283,0.663785,0.567226,0.510649,0.606911,0.664333,0.712214,0.711691,0.703453,0.325716,0.314659,0.444323,0.776323,0.341087,0.246883,0.077666,0.415676,0.004405,0.006536,0.653312,0.087506,0.239067,0.036431,0.236203,0.193837,0.21053,0.271564,0.284266,0.297023,0.348834,0.514451,0.351214,0.363484,0.459925,0.148649,0.2888,0.289081,0.346475,0.265583,0.24893,0.242977,0.413779,0.511276,0.040206,0.064042,0.081319,0.014426,0.032908,0.008756,0.026426,0.01911,0.0352,0.002107,0.037729,0.140672,0.026952,0.037439,0.018927,0.019815,0.0,0.540157,0.45736,0.522667,0.527465,0.46568,0.493044,0.190799,0.193785,0.330437,0.199924,0.268004,0.236133,0.404366,0.571838,0.742664,0.735619,0.757984,0.780887,1.0,1.0,1.0,1.0,0.439721,0.07328,0.531926,0.109623,0.239159,0.401134,0.350861,0.252265,0.514915,0.070536,0.065575,0.62777,0.472556,0.553603,0.050587,0.078987,0.089612,0.090202,1,0,0,0,0,0
180,0.552841,0.469377,0.481966,0.7865,0.738217,0.737328,0.495556,0.69204,0.742096,0.669255,0.661458,0.130147,0.116378,0.051756,0.131432,0.413976,0.537042,0.000681,0.246338,0.000235,0.000378,0.057145,0.058194,0.001697,0.076627,0.25308,0.147322,0.189829,0.250027,0.262291,0.293615,0.364211,0.329232,0.254019,0.220789,0.375864,0.236639,0.229959,0.245494,0.289829,0.24179,0.201674,0.202579,0.199177,0.333923,0.021817,0.017234,0.033874,0.000309,0.005054,0.007376,0.000321,0.000525,0.001487,5.4e-05,0.007117,0.007924,0.002539,0.00389,0.00345,0.004212,0.223475,0.409499,0.564815,0.834619,0.42455,0.612543,0.670704,0.188931,0.206287,0.202127,0.269715,0.267423,0.25605,0.613761,0.614455,0.616143,0.544686,0.554393,0.571524,0.403914,0.382991,0.18581,0.115144,0.002014,0.854676,0.393047,0.372655,0.006465,0.009434,0.043032,0.001427,0.093121,0.134764,0.106908,0.07622,0.029773,0.032719,0.043645,0.038753,0.043607,0.050386,1,0,0,0,0,0
181,0.46523,0.377168,0.197471,0.72608,0.697632,0.732315,0.562002,0.850134,0.948447,0.91008,0.849298,0.160382,0.163323,0.001596,0.05745,0.196727,0.283812,0.001866,0.240333,0.137353,0.145655,0.216259,0.231599,0.034553,0.097446,0.330882,0.037982,0.041374,0.0,0.022366,0.155713,0.166591,0.193354,0.165425,0.228944,0.320377,0.096379,0.161996,0.195693,0.190809,0.266132,0.24024,0.262229,0.316379,0.338765,0.024149,0.038735,0.087369,0.007503,0.003547,0.013215,0.007709,0.000411,0.015792,0.009777,0.00939,0.013094,0.039138,0.011825,0.001875,0.000693,0.038815,0.376375,0.430802,0.365662,0.303789,0.439133,0.10722,0.097446,0.198649,0.427413,0.292472,0.322799,0.335626,0.435051,0.497562,0.528941,0.539341,0.549181,0.584955,0.005223,1.0,1.0,1.0,0.002309,0.961693,0.732666,0.307477,0.002931,0.56278,0.604481,0.154705,0.565205,0.017806,0.015701,0.064436,0.0428,0.038968,0.006462,0.007434,0.005291,0.011085,1,0,0,0,0,0
182,0.695962,0.442332,0.704165,0.776483,0.521779,0.448766,0.556157,0.891475,0.87636,0.77505,0.704797,0.013764,0.007434,0.008724,0.010264,0.017609,0.263378,0.088221,0.231225,0.067049,0.063739,0.050958,0.750483,0.070034,0.152677,0.060303,0.014514,0.07446,0.311228,0.325007,0.157119,0.218011,0.161029,0.175075,0.089698,0.271447,0.293182,0.217257,0.309513,0.291783,0.319582,0.304753,0.21297,0.143704,0.42561,0.032314,0.041464,0.008503,0.025745,0.02166,0.006961,0.016455,0.017866,0.024422,0.004017,0.314609,0.310926,0.03217,0.1818,0.002435,0.001899,0.103529,0.0,0.0,0.0,0.0,0.0,0.0,0.111916,0.132023,0.220601,0.502527,0.368425,0.423499,0.744644,0.557222,0.502673,0.75681,0.756184,0.744699,0.206131,0.21968,0.219063,0.05272,0.058985,0.031793,0.061985,0.603446,0.371742,0.0885,0.310044,0.139392,0.071135,0.474813,0.540653,0.541937,0.377146,0.377533,0.014988,0.040554,0.14747,0.206273,1,0,0,0,0,0
183,0.487895,0.364696,0.732646,0.632569,0.872504,0.779006,0.764206,0.855078,0.859233,0.793855,0.75274,0.03333,0.037952,0.043915,0.046307,0.158724,0.330225,0.022095,0.475698,0.057636,0.242612,0.504564,0.010603,0.027841,0.005465,0.003458,0.022157,0.000769,0.133032,0.142757,0.183141,0.108477,0.253772,0.021626,0.280864,0.42596,0.28954,0.080062,0.179897,0.512579,0.501029,0.438669,0.493285,0.519774,0.470734,0.040071,0.008692,0.011889,0.030082,0.015753,0.018042,0.012477,0.034023,0.23602,0.039465,0.027957,0.033636,0.00109,0.000671,0.001801,0.002394,0.0,0.030316,0.0,0.0,0.0,0.0,0.254384,0.15119,0.429918,0.529522,0.478798,0.530842,0.609344,0.552581,0.622965,0.64996,0.592581,0.62462,0.64646,0.277229,0.417888,0.04099,0.026747,0.169499,0.082183,0.073584,0.139576,0.047443,0.046419,0.360404,0.030085,0.012677,0.009447,0.004739,0.097035,0.004324,0.01056,0.011524,0.001684,0.002123,7.2e-05,1,0,0,0,0,0
184,0.231392,0.389346,0.671181,0.721545,0.700032,0.837986,0.938765,0.977839,0.953596,0.975717,0.963461,0.017977,0.025562,0.028263,0.209039,0.010926,0.021928,0.019877,0.089566,0.056977,0.122227,0.008002,0.121912,0.196132,0.141486,0.082206,0.021506,0.041723,0.351934,0.33559,0.364534,0.392167,0.361632,0.523697,0.421564,0.395734,0.371399,0.466598,0.454348,0.357558,0.388724,0.528779,0.372106,0.326433,0.397517,0.006405,0.006396,0.008762,0.00626,0.004754,0.151841,0.002994,0.002983,0.032897,0.001097,0.054701,0.001866,0.059487,0.005525,0.001586,0.017445,0.0,0.0,0.0,0.0,0.395811,0.0,0.0,0.040135,0.706846,0.554214,0.392982,0.766215,0.548197,0.497104,0.578133,0.569724,0.627259,0.744442,0.628444,0.029275,0.062136,0.03232,0.029328,0.084752,1.0,0.403931,0.050724,0.12208,1.0,1.0,0.28676,0.047336,0.035436,0.936044,0.012039,0.977478,0.154673,0.059903,0.063033,0.041334,0.023039,1,0,0,0,0,0
185,0.806419,0.812066,0.799663,0.304302,0.819431,0.731847,0.829434,0.840946,0.852352,0.819649,0.802701,0.00026,0.000913,0.014505,9e-06,2.8e-05,0.001787,0.78669,0.07001,0.709311,0.115637,0.007993,0.064828,0.541294,0.040526,0.005266,0.232319,0.002714,0.310144,0.298237,0.294321,0.291509,0.300247,0.280185,0.290322,0.290501,0.454136,0.32072,0.322881,0.295905,0.352071,0.426674,0.373519,0.386756,0.438066,0.000483,0.000534,0.000372,0.01508,0.011391,2.3e-05,0.0215,0.024067,0.00631,0.012567,0.023262,0.001539,0.002428,0.000401,0.000663,0.000161,0.410583,0.396057,0.399143,0.392288,0.408459,0.409845,0.397432,0.537227,0.577943,0.484478,0.626129,0.611111,0.605509,0.623569,0.59531,0.585816,0.592883,0.591508,0.573168,0.000814,0.001095,0.001478,0.000971,0.126389,0.0011,0.000982,0.000539,0.067053,0.027417,0.016562,0.097798,0.001149,0.017374,0.015043,0.007986,0.02281,0.010149,0.001271,0.002081,0.002689,0.002494,1,0,0,0,0,0
186,0.828706,0.894116,0.677217,0.665371,0.769366,0.717528,0.70823,0.708494,0.772445,0.534313,0.685286,0.000433,0.000713,0.114045,0.083264,0.031121,0.041339,0.075035,0.01017,0.215824,0.241123,0.132342,0.301834,0.349407,0.185639,0.390348,0.125183,0.395226,0.250857,0.258505,0.272764,0.273813,0.280562,0.267853,0.206653,0.1988,0.405034,0.298992,0.257702,0.211742,0.311852,0.425315,0.44441,0.353951,0.459698,0.001358,0.000431,0.000348,0.075104,0.04959,0.033588,0.044905,0.015223,0.002085,0.03196,0.065288,0.069844,0.023249,0.195335,0.056894,0.123203,0.364119,0.393194,0.401369,0.403471,0.403762,0.379115,0.344449,0.463612,0.561225,0.460145,0.586163,0.577261,0.634069,0.557132,0.571211,0.579419,0.651447,0.648092,0.561303,0.010518,0.004584,0.00257,0.001797,0.121243,0.080437,0.056,0.017002,0.052545,0.017098,0.037224,0.077197,0.118294,0.082108,0.071543,0.12412,0.068482,0.166028,0.16934,0.053422,0.203388,0.465949,1,0,0,0,0,0
187,0.611107,0.737161,0.574919,0.806869,0.832004,0.809786,0.616404,0.82073,0.849397,0.843759,0.541044,0.002751,0.006484,0.212442,0.24918,0.198124,0.290662,0.401423,0.020889,0.192695,0.236117,0.061252,0.190804,0.179575,0.094343,0.141617,0.066104,0.115666,0.24308,0.217593,0.224835,0.231763,0.229726,0.27751,0.222449,0.233786,0.319986,0.374218,0.402476,0.204321,0.381488,0.37823,0.40915,0.4143,0.373649,0.002529,0.001225,0.000307,0.009865,0.010022,0.018245,0.044671,0.019601,0.014115,0.02833,0.031553,0.033724,0.011678,0.029771,0.021908,0.031923,0.576288,0.544239,0.448001,0.374911,0.775496,0.687578,0.57857,0.699085,0.736245,0.636127,0.674193,0.668914,0.681059,0.654422,0.656725,0.636283,0.65809,0.65441,0.676586,0.757571,0.631165,0.299783,0.006946,0.086729,0.132096,0.074265,0.13036,0.091597,0.062547,0.059886,0.115354,0.098612,0.06237,0.063708,0.093963,0.047843,0.066628,0.036731,0.07431,0.022609,0.110441,1,0,0,0,0,0
188,0.806718,0.772595,0.610266,0.519166,0.727651,0.685332,0.761255,0.702252,0.674936,0.802053,0.735647,0.002352,0.005842,0.023839,0.035913,0.103543,0.199512,0.076496,0.275321,0.077564,0.235756,0.235218,0.115363,0.560462,0.082914,0.027207,0.336132,0.419437,0.253176,0.24631,0.242949,0.24323,0.223539,0.303244,0.328978,0.321557,0.327401,0.425919,0.42583,0.404698,0.514684,0.485439,0.48059,0.454739,0.4738,0.00036,0.000349,0.000381,0.014841,0.011943,0.023821,0.021255,0.012471,0.030748,0.013675,0.051145,0.064968,0.003147,0.002276,0.005353,0.05418,0.25189,0.299785,0.285091,0.228261,0.400698,0.404466,0.43211,0.654265,0.676351,0.64571,0.705057,0.708837,0.7101,0.719181,0.697576,0.615573,0.696401,0.665302,0.437578,0.00294,0.001511,0.003511,0.003116,0.264666,0.260245,0.259775,0.216422,0.586462,0.075135,0.096152,0.165052,0.10721,0.065445,0.091801,0.311466,0.036807,0.21466,0.020024,1.0,0.002269,0.00299,1,0,0,0,0,0
189,0.482928,0.838392,0.768622,0.686767,0.757773,0.825613,0.846839,0.887771,0.655024,0.365715,0.666804,0.017757,0.047412,0.583598,0.531516,0.067097,0.283253,0.422711,0.364428,0.170028,0.425086,0.402396,0.491521,0.037568,0.010172,0.68282,0.032974,1.0,0.198621,0.214458,0.253875,0.18738,0.107037,0.322236,0.257257,0.258738,0.301385,0.362606,0.356385,0.369986,0.403683,0.391289,0.429047,0.339588,0.369684,0.023784,0.058673,0.029168,0.022422,0.078333,0.067462,0.035017,0.067085,0.043733,0.040408,0.10034,0.064219,0.000594,0.009812,0.000697,0.000596,0.461554,0.590993,0.415649,0.397958,0.487777,0.488336,0.397298,0.527263,0.564233,0.665906,0.575416,0.724067,0.77988,0.769223,0.787182,0.669876,0.81014,0.83018,0.492821,0.28221,0.275166,0.484769,0.097321,0.052253,0.155457,0.272539,0.226624,0.424891,0.194666,0.179367,0.133023,0.129134,0.116678,0.09676,0.279325,0.009859,0.228754,0.022396,0.066378,0.264507,0.202519,1,0,0,0,0,0
190,0.699405,0.69644,0.675974,0.744383,0.707339,0.763278,0.464476,0.375749,0.437973,0.068469,0.165043,0.006361,0.00662,0.162857,0.138802,0.083797,0.057021,0.285467,0.274427,0.160907,0.26469,0.212137,0.144038,0.313868,0.338046,0.355227,0.255166,0.853145,0.13286,0.135645,0.135542,0.128313,0.121626,0.17035,0.148546,0.131975,0.276557,0.317853,0.291818,0.324067,0.277538,0.206763,0.393937,0.226118,0.296502,0.000437,0.000272,0.00027,0.005947,0.01444,0.018871,0.017157,0.01353,0.013565,0.01922,0.016856,0.03241,0.02127,0.00624,0.023657,0.022672,0.082036,0.08803,0.082383,0.058854,0.304214,0.286992,0.276648,0.575069,0.462762,0.589104,0.473352,0.474168,0.766696,0.78839,0.829945,0.81477,0.71615,0.736916,0.542013,0.008184,0.008492,0.006394,0.005954,0.153238,0.290967,0.279601,0.25523,0.055347,0.027411,0.038769,0.762412,0.223314,0.37316,1.0,0.190557,0.118048,0.156892,0.270901,0.147028,0.085869,0.142087,1,0,0,0,0,0
191,0.644685,0.656096,0.544358,0.797164,0.785705,0.672899,0.378649,0.758405,0.623177,0.518114,0.4173,0.003991,0.005728,0.184663,0.240448,0.132223,0.11896,0.23539,0.511555,0.136831,0.053365,0.019577,0.04229,0.487447,0.015338,0.012766,0.599994,0.006162,0.313025,0.302476,0.315562,0.299547,0.372819,0.381989,0.420432,0.414259,0.455117,0.466859,0.406941,0.323045,0.203484,0.224115,0.20046,0.181852,0.258601,0.005682,0.009082,0.008242,0.065316,0.051163,0.029755,0.086316,0.042518,0.036233,0.025224,0.0025,0.000491,0.004577,0.001154,0.182332,0.009721,0.083702,0.305242,0.150989,0.141673,0.575684,0.55815,0.581689,0.712012,0.726069,0.382392,0.729737,0.697732,0.543009,0.639996,0.546587,0.447262,0.623982,0.674718,0.531233,0.082719,0.501269,0.046798,0.072873,0.529576,0.24585,0.3886,0.063012,0.095348,0.082245,0.061177,0.071581,0.054028,0.144702,0.051738,0.037933,0.053981,0.013171,0.077239,0.007776,0.043936,0.037436,1,0,0,0,0,1
192,0.771426,0.813499,0.674863,0.609644,0.607327,0.601138,0.524769,0.22042,0.543848,0.461955,0.40286,0.00147,0.001524,0.271613,0.315037,0.116236,0.111716,0.359336,0.419188,0.125653,0.126394,0.102618,0.027527,0.102085,0.149588,0.035774,0.213603,0.378269,0.341804,0.333807,0.328855,0.327215,0.323374,0.412785,0.390789,0.396029,0.503141,0.535048,0.516982,0.420439,0.446783,0.439801,0.402929,0.443786,0.42166,0.000647,0.000573,0.000449,0.033113,0.075808,0.052891,0.066088,0.048271,0.066211,0.048067,0.002411,0.000981,0.007704,0.001074,0.004369,0.00269,0.197956,0.242127,0.254317,0.257179,0.535002,0.402934,0.428431,0.67767,0.567499,0.493659,0.278896,0.382615,0.308765,0.243805,0.275821,0.275463,0.215334,0.274669,0.310006,0.01506,0.014638,0.014883,0.012591,0.331334,0.563062,0.151464,0.318388,0.472736,0.119907,0.204898,0.466846,0.12867,0.024597,0.073449,0.043066,0.155699,0.070524,0.058624,0.1888,0.105525,0.04057,1,0,0,0,0,1
193,0.856798,0.692933,0.113979,0.460853,0.597916,0.553576,0.912811,0.799716,0.574324,0.745993,0.797686,0.038169,0.160074,0.002922,0.038102,0.032375,0.701158,0.465255,0.259586,0.117069,0.25322,0.346404,0.347378,0.612042,0.380574,0.013178,0.185231,0.727832,0.206701,0.276433,0.222908,0.198471,0.293546,0.224602,0.290604,0.284575,0.220316,0.253628,0.219383,0.243628,0.236866,0.296941,0.47037,0.356228,0.392092,0.00793,0.001975,0.003615,0.000674,0.000516,0.005791,0.003659,0.005731,0.0033,0.004666,0.80547,0.063065,0.016978,0.000857,0.25556,0.055582,0.146325,0.202563,0.130289,0.217156,0.23506,0.335715,0.367832,0.341732,0.496366,0.480632,0.58784,0.580258,0.500045,0.572587,0.534912,0.563149,0.587292,0.526402,0.541298,0.120112,0.153634,0.054833,0.067177,0.00504,0.071093,0.097472,0.107274,0.181372,0.097393,0.138824,0.073473,0.103329,0.099055,0.103159,0.1119,0.083874,0.336414,0.051795,0.135148,0.058154,0.383606,1,0,0,0,1,0
194,0.611499,0.583205,0.727764,0.484141,0.705261,0.76374,0.639739,0.62875,0.889417,0.707426,0.340905,0.096113,0.083558,0.036817,0.07468,0.110896,0.099752,0.047802,0.084335,0.026115,0.038793,0.068736,0.184414,0.075272,0.211836,0.205317,0.017059,0.337166,0.15118,0.157394,0.151886,0.149719,0.122874,0.13072,0.119259,0.11046,0.13701,0.140096,0.138381,0.195878,0.265357,0.276852,0.294479,0.371385,0.359877,0.00619,0.008453,0.011915,0.004221,0.006086,0.01548,0.00349,0.004368,0.002125,0.003617,0.007065,0.005328,0.023314,0.010105,0.024988,0.011218,0.055656,0.051351,0.051496,0.052782,0.166801,0.150072,0.159141,0.134729,0.30361,0.541667,0.514101,0.58113,0.588556,0.669172,0.717839,0.741456,0.702138,0.695171,0.70887,0.062381,0.037878,0.045935,0.073134,0.023932,0.140973,0.059683,0.120067,0.027537,0.022772,0.040339,0.146239,0.191625,0.261643,0.054129,0.08011,0.145217,0.095294,0.140936,0.116062,0.070724,0.189163,1,0,0,0,0,0
195,0.844836,0.843539,0.771334,0.293159,0.839134,0.765095,0.733084,0.84646,0.626484,0.684253,0.485326,0.0,0.000229,0.000122,0.000106,0.0,0.000589,0.030668,0.023216,0.630135,0.233155,0.024916,1.0,0.805391,0.06349,0.125168,0.111781,0.098938,0.175206,0.18142,0.17858,0.178731,0.16262,0.187222,0.180672,0.177675,0.154438,0.152901,0.167942,0.147449,0.209767,0.3362,0.347503,0.328292,0.341927,0.000449,0.000512,0.000531,0.000288,4.5e-05,8.7e-05,0.016152,0.011725,0.019236,0.048356,0.024855,0.021832,0.004583,0.02005,0.016295,0.011556,0.31146,0.314166,0.314669,0.306092,0.325975,0.324745,0.322531,0.318427,0.475823,0.457897,0.562288,0.564267,0.614991,0.675199,0.724504,0.752628,0.639974,0.65233,0.806842,0.001412,0.001865,0.001955,0.001724,0.000397,3.3e-05,0.000371,0.000793,0.006188,0.002905,0.046917,0.179228,0.019307,0.139353,0.150006,0.183594,0.020468,0.091306,0.012078,0.077726,0.030864,0.193321,1,0,0,0,0,0
196,0.621346,0.619064,0.663139,0.513567,0.903216,0.965946,0.680291,0.971912,0.801328,0.598465,0.406989,0.010762,0.010233,0.000559,0.014689,0.026049,0.037003,0.055743,0.3209,0.002383,0.105587,0.436076,0.220873,0.181912,0.006776,0.608468,0.032928,0.769781,0.137215,0.128882,0.133422,0.140322,0.127503,0.181859,0.168964,0.162702,0.159863,0.2269,0.231619,0.311111,0.358066,0.331001,0.374746,0.317085,0.379883,0.002686,0.007729,0.003069,0.001287,0.000451,0.003094,0.00605,0.00884,0.017089,0.001164,0.002252,0.014274,0.001251,0.00523,0.001,0.000424,0.023036,0.01021,0.0139,0.01683,0.164329,0.161511,0.227523,0.109389,0.1875,0.526783,0.328838,0.483394,0.529645,0.499653,0.544977,0.491087,0.503221,0.519626,0.438808,0.046627,0.051342,0.068047,0.04946,0.012026,0.022077,0.083935,0.062357,0.093755,0.200254,0.195619,0.182792,0.092602,0.2558,0.029356,0.171674,0.002501,0.04219,0.001211,0.321381,0.064149,0.45145,1,0,0,0,0,1
197,0.768183,0.782568,0.801872,0.573833,0.407224,0.582987,0.847842,0.458333,0.400899,0.599489,0.766833,0.007507,0.007125,0.046535,0.025698,0.01247,0.024229,0.535344,0.056745,0.585528,0.332354,0.104147,0.339823,0.089607,0.410569,0.060785,0.233353,0.777687,0.128724,0.120823,0.11775,0.122545,0.135233,0.215556,0.191049,0.184527,0.439877,0.428937,0.287538,0.296879,0.203409,0.456475,0.411529,0.301255,0.461372,0.001039,0.001735,0.000759,0.081932,0.03186,0.028493,0.020594,0.024804,0.013448,0.02437,0.04256,0.033816,0.024694,0.000554,0.039283,0.049535,0.172314,0.186997,0.197911,0.186851,0.336834,0.344382,0.326244,0.666723,0.666096,0.496086,0.720399,0.658537,0.694087,0.708971,0.648293,0.615014,0.685834,0.682244,0.621791,0.020094,0.021637,0.028869,0.023602,0.484269,0.086149,0.083225,0.016012,0.082148,0.148138,0.037673,0.184038,0.017849,0.068989,0.112174,0.032546,0.111674,0.153302,0.102147,0.221667,0.156518,0.053709,1,0,0,0,1,0
