,attr1,attr5,attr13,attr21,attr23,attr26,attr28,attr34,attr36,attr40,attr41,attr42,attr43,attr49,attr50,attr54,attr55,attr58,attr62,attr65,attr70,attr72,attr73,attr76,attr78,attr83,attr84,attr87,attr88,attr89,attr90,attr91,attr92,attr95,attr97,attr98,attr100,attr106,attr108,attr109,attr110,attr112,attr116,attr117,attr118,attr119,attr122,attr126,attr129,attr131,attr132,attr134,attr135,attr136,attr137,attr140,attr142,attr144,attr145,attr146,attr147,attr149,attr150,attr151,attr152,attr154,attr156,attr160,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr176,attr181,attr185,attr187,attr190,attr197,attr198,attr199,attr200,attr201,attr203,attr204,attr206,attr208,attr209,attr211,attr212,attr215,attr216,attr217,attr218,attr219,attr221,attr224,attr226,attr234,attr237,attr240,attr246,attr247,attr248,attr249,attr255,attr256,attr258,attr264,attr267,attr268,attr270,attr271,attr275,attr276,attr278,attr281,attr283,attr284,attr285,attr286,attr287,attr290,attr292,Beach,Sunset,FallFoliage,Field,Mountain,Urban
791,0.766775,0.776402,0.795355,0.838174,0.845479,0.781663,0.668648,0.590425,0.464998,0.449504,0.416297,0.390898,0.25273,0.177338,0.002134,0.00185,0.006488,0.007774,0.001332,0.000352,0.002674,0.038023,0.053815,0.081188,0.08732,0.002968,0.005066,0.300829,0.270635,0.260897,0.259564,0.238123,0.17623,0.127669,0.105196,0.109953,0.248724,0.319952,0.281612,0.259609,0.255892,0.266742,0.320466,0.310254,0.295617,0.2757,0.311358,0.278704,0.27094,0.269232,0.268258,0.342442,0.334849,0.296399,0.286001,0.289801,0.317599,0.315316,0.321022,0.318025,0.336708,0.000246,0.000149,0.000231,0.001763,0.001101,0.004311,0.000408,0.000913,0.000336,0.000208,0.000973,0.001658,0.002916,0.00199,0.003483,0.000215,0.001581,0.002666,0.002286,0.234624,0.235876,0.235943,0.239913,0.250123,0.333747,0.369644,0.319925,0.284588,0.267233,0.380491,0.401044,0.382034,0.358796,0.333255,0.455717,0.369644,0.398886,0.326389,0.395319,0.304516,0.288826,0.22608,0.003738,0.002702,0.002503,0.001944,0.025763,0.012766,0.003398,0.010827,0.253612,0.008273,0.057717,0.065685,0.238811,0.001292,0.001284,0.904037,0.060795,0.035574,0.032605,0.026,0.010462,0.036189,0.026283,0,0,0,0,1,0
792,0.585965,0.522005,0.521391,0.545961,0.714398,0.62263,0.583382,0.646621,0.396341,0.737567,0.440433,0.302111,0.340967,0.271476,0.001094,0.128781,0.55087,0.00071,0.21524,0.000558,0.262493,0.051126,0.123917,0.321336,0.109212,0.573232,0.080036,0.035729,0.232701,0.478626,0.284404,0.04549,0.009373,0.386432,0.100435,0.074522,0.066948,0.104321,0.104218,0.108546,0.129938,0.261365,0.211536,0.270947,0.301619,0.227606,0.271207,0.258717,0.221433,0.339465,0.34144,0.174787,0.187819,0.208834,0.261619,0.646715,0.179342,0.269465,0.37585,0.600151,0.628361,0.001723,0.002347,0.026457,0.017602,0.01951,0.000459,0.025688,0.00035,0.000496,0.011505,0.040062,0.02042,0.005048,0.031736,0.007629,0.007046,0.002613,0.00854,0.002206,0.075304,0.08406,0.086185,0.14495,0.126409,0.430209,0.099492,0.121455,0.166499,0.183508,0.126588,0.135512,0.48128,0.492988,0.349559,0.239857,0.369979,0.398215,0.52761,0.398786,0.213511,0.66471,0.178062,0.001594,0.00074,0.001281,0.056529,0.003038,0.002895,0.087407,0.259261,0.182616,0.2427,0.443777,0.377971,0.105495,0.121254,0.262158,0.08018,0.055104,0.660199,0.352568,0.082623,0.061221,0.055658,0.279535,0,0,0,0,1,0
793,0.709277,0.669505,0.508586,0.413142,0.475616,0.451387,0.470052,0.53746,0.567924,0.443845,0.533953,0.394664,0.419131,0.221657,0.055996,0.065667,0.076867,0.155626,0.06411,0.025231,0.016463,0.094263,0.126724,0.052837,0.203945,0.176937,0.15049,0.187875,0.236213,0.337104,0.275707,0.421738,0.567738,0.176586,0.371219,0.458161,0.202565,0.163464,0.180953,0.147112,0.140144,0.118203,0.169609,0.164595,0.152058,0.141365,0.177195,0.153827,0.368018,0.328182,0.329602,0.353628,0.230617,0.176104,0.203423,0.331756,0.214328,0.095473,0.279499,0.330261,0.320432,0.02503,0.014712,0.002964,0.008069,0.003647,0.020183,0.010177,0.002284,0.002441,0.005744,0.00537,0.001822,0.003834,0.0024,0.034217,0.023279,0.091125,0.031061,0.116653,0.296207,0.209217,0.164184,0.147701,0.17852,0.223419,0.22163,0.324734,0.129261,0.191503,0.070909,0.173298,0.085346,0.098072,0.090826,0.244308,0.310632,0.266562,0.233181,0.468252,0.771527,0.505882,0.693505,0.267164,0.270788,0.110922,0.042266,0.238747,0.316569,0.117634,0.023139,0.259644,0.124787,0.14388,0.236507,0.047315,0.049476,0.063156,0.092395,0.503501,0.566043,0.160624,0.147646,0.190939,0.292749,0.574286,0,0,0,0,1,0
794,0.698998,0.7309,0.791692,0.761827,0.463815,0.462155,0.67983,0.544843,0.296032,0.440731,0.409226,0.399804,0.102849,0.634774,0.002908,0.006102,0.007838,0.039771,0.083617,0.048802,0.100056,0.193579,0.294134,0.203473,0.325013,0.177424,0.140801,0.13671,0.137884,0.178064,0.08176,0.282558,0.155155,0.146208,0.204619,0.128986,0.23644,0.282154,0.27775,0.270384,0.253381,0.333107,0.14489,0.231413,0.300727,0.3219,0.214198,0.25085,0.245343,0.22179,0.194911,0.288957,0.280748,0.188368,0.224534,0.237085,0.19631,0.18297,0.174904,0.197401,0.192984,0.000793,0.001031,0.000755,0.000981,0.038259,0.003844,0.014313,0.011619,0.007121,0.007325,0.008469,0.012281,0.00665,0.004335,0.011217,0.012344,0.019061,0.016409,0.042563,0.252024,0.242519,0.226237,0.213142,0.191593,0.299707,0.313674,0.331298,0.305108,0.488169,0.174852,0.211677,0.563171,0.663312,0.659678,0.221093,0.29472,0.571916,0.814155,0.472222,0.644503,0.828022,0.63843,0.001554,0.00149,0.001798,0.003105,0.063095,0.060551,0.289702,0.469293,0.390968,0.376786,0.111798,0.054284,0.122408,0.097842,0.06773,0.193759,0.197959,0.078312,0.16707,0.067353,0.152362,0.401138,0.173558,0,0,0,0,1,0
795,0.813949,0.839637,0.913169,0.711486,0.350364,0.43383,0.641436,0.358077,0.455704,0.150741,0.223609,0.366634,0.455917,0.330775,0.030741,0.027179,0.019546,0.215973,0.006547,0.112346,0.015162,0.171699,0.128824,0.072019,0.076024,0.282297,0.125154,0.335315,0.317988,0.131173,0.219609,0.174314,0.126047,0.158592,0.31035,0.214824,0.328992,0.303992,0.318381,0.308333,0.321481,0.317661,0.2062,0.207215,0.228025,0.195741,0.318621,0.16655,0.345,0.344438,0.293539,0.329362,0.342593,0.344506,0.355021,0.334979,0.356001,0.359678,0.356975,0.367702,0.345809,0.000875,0.0003,0.002362,0.002017,0.001977,0.004282,0.001534,0.002698,0.004987,0.019993,0.005406,0.0054,0.007887,0.007684,0.011336,0.038265,0.002782,0.003377,0.002805,0.351024,0.404567,0.40034,0.379943,0.378545,0.436382,0.382414,0.40393,0.393966,0.419373,0.283951,0.531792,0.313987,0.327295,0.297057,0.703558,0.537004,0.34399,0.315754,0.747271,0.45632,0.404455,0.570004,0.03213,0.007731,0.003344,0.021048,0.003876,0.007281,0.012482,0.007808,0.160645,0.17726,0.060846,0.099138,0.199685,0.283029,0.109694,0.166713,0.118635,0.156306,0.027876,0.199524,0.085076,0.038942,0.108012,0,0,0,0,1,0
796,0.794549,0.809345,0.810109,0.631315,0.574377,0.60269,0.581733,0.537111,0.431991,0.475851,0.421691,0.436846,0.464651,0.467285,0.002878,0.034215,0.004658,0.009387,0.121389,0.102261,0.132411,0.025055,0.016519,0.027899,0.130876,0.167736,0.24573,0.281439,0.239764,0.310423,0.314235,0.378972,0.288708,0.248894,0.293995,0.310773,0.097744,0.194554,0.222503,0.291742,0.33085,0.248381,0.266077,0.271351,0.210171,0.299335,0.239863,0.307977,0.460171,0.352867,0.340556,0.309033,0.316824,0.394156,0.288189,0.437078,0.151934,0.188628,0.579835,0.54085,0.482874,0.006237,0.007282,0.010088,0.049226,0.016073,0.007113,0.026888,0.043244,0.032436,0.021253,0.015668,0.016625,0.028605,0.00564,0.048614,0.137697,0.192875,0.298001,0.069747,0.263565,0.265544,0.26891,0.264996,0.270297,0.189066,0.352601,0.375973,0.43618,0.318874,0.165671,0.185454,0.285785,0.17719,0.340088,0.246768,0.284275,0.322039,0.451892,0.613817,0.622271,0.445283,0.731582,0.008472,0.009616,0.010081,0.015,0.0288,0.039731,0.098531,0.137143,0.186204,0.179163,0.124844,0.110126,0.108955,0.193801,0.161232,0.107418,0.216524,0.122169,0.19235,0.16989,0.140467,0.138186,0.228731,0,0,0,0,1,0
797,0.420617,0.461698,0.532545,0.751098,0.500519,0.604564,0.606433,0.527934,0.409247,0.581267,0.569479,0.536582,0.275904,0.374605,0.013411,0.012729,0.012254,0.003539,0.01431,0.233828,0.272042,0.290741,0.250038,0.147465,0.166139,0.134024,0.128908,0.123304,0.085048,0.058886,0.034876,0.102626,0.199852,0.314519,0.221999,0.220571,0.298909,0.209204,0.20642,0.272963,0.24227,0.2,0.342929,0.351365,0.298073,0.238539,0.44725,0.416406,0.432668,0.432915,0.394822,0.342764,0.30727,0.307572,0.291118,0.314774,0.483957,0.45845,0.392133,0.408731,0.428676,0.007614,0.007309,0.006767,0.007464,0.00672,0.009515,0.009211,0.059792,0.078863,0.001172,0.000821,0.001405,0.053686,0.087223,0.03894,0.0127,0.033016,0.004784,0.028305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031032,0.084407,0.0,0.125101,0.299774,0.457305,0.352836,0.21615,0.385187,0.401,0.412182,0.408984,0.623121,0.833848,0.847614,0.565575,0.006351,0.008633,0.0066,0.006623,0.503475,0.959996,0.037841,0.003335,0.123849,0.022714,0.015953,0.016389,0.112503,0.102561,0.095281,0.04621,0.107307,0.06575,0.039015,0.0205,0.073711,0.08782,0.173954,0,0,0,1,1,0
798,0.440508,0.433123,0.526244,0.647464,0.626908,0.639718,0.523313,0.656165,0.67004,0.632982,0.470018,0.491926,0.739092,0.651372,0.014262,0.014344,0.01247,0.008852,0.012883,0.097736,0.374664,0.097268,0.042461,0.105335,0.034388,0.032508,0.038072,0.419027,0.32796,0.413051,0.693805,0.58211,0.043493,0.054969,0.064093,0.070204,0.03118,0.0,0.0,0.0,0.0,0.046475,0.263635,0.258059,0.368086,0.353512,0.393052,0.37131,0.293978,0.303978,0.293683,0.3743,0.412133,0.420075,0.417531,0.469026,0.386845,0.400309,0.409444,0.387846,0.393985,0.009759,0.007377,0.008953,0.01021,0.0056,0.004245,0.006244,0.225488,0.144686,0.115764,0.09834,0.123514,0.066825,0.016673,0.001612,0.012289,0.029368,0.026443,0.001474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189177,0.249228,0.324432,0.344863,0.377661,0.292013,0.417729,0.522958,0.394749,0.48761,0.651044,0.595042,0.683206,0.01944,0.015139,0.015761,0.016633,0.039445,0.050112,0.045275,0.300493,0.119932,0.140032,0.046154,0.047276,0.014517,0.00607,0.026657,0.279174,0.26125,0.189187,0.22106,0.249176,0.263018,0.023998,0.018362,0,0,0,1,1,0
799,0.682145,0.665661,0.770032,0.681123,0.517069,0.542009,0.572428,0.539772,0.573468,0.572832,0.564923,0.559269,0.506154,0.717122,0.009152,0.011114,0.007583,0.107257,0.137806,0.033097,0.108804,0.021431,0.009994,0.076222,0.040843,0.596344,0.599837,0.336177,0.485728,0.432782,0.49269,0.494476,0.286968,0.051543,0.023517,0.021896,0.229959,0.296722,0.31561,0.277977,0.273793,0.261461,0.311481,0.312785,0.31585,0.311502,0.31513,0.322442,0.335494,0.329588,0.330713,0.332099,0.326468,0.326283,0.321475,0.325583,0.318182,0.322778,0.323443,0.320316,0.316934,0.006857,0.003388,0.000932,0.00069,0.000631,0.0039,0.024884,0.000755,0.000462,0.000769,0.00065,0.000622,0.000752,0.001127,0.000562,0.003015,0.001187,0.002205,0.002588,0.015935,0.061438,0.028628,0.0,0.0,0.0,0.297884,0.355251,0.20802,0.161657,0.327742,0.308966,0.356426,0.361558,0.381587,0.346149,0.35514,0.339998,0.741322,0.522578,0.624843,0.606426,0.647757,0.053809,0.233167,0.148118,0.085729,0.209755,0.416532,0.634233,0.057266,0.015948,0.01466,0.016698,0.152608,0.071694,0.048318,0.042582,0.046075,0.036369,0.032632,0.047445,0.056755,0.047667,0.07441,0.021073,0,0,0,0,1,0
800,0.03714,0.266622,0.399368,0.537372,0.205072,0.640205,0.274944,0.343151,0.238573,0.174222,0.234019,0.239774,0.063318,0.093346,0.071121,0.024869,0.022885,0.381161,0.010579,0.626969,0.128931,0.339642,0.500279,0.661424,0.283298,0.350664,0.43257,0.288099,0.223437,0.211834,0.324123,0.456898,0.035303,0.129731,0.130844,0.095682,0.278793,0.269602,0.140926,0.075967,0.069294,0.086639,0.21107,0.190432,0.069856,0.050631,0.440309,0.483649,0.510254,0.5607,0.539808,0.565446,0.588738,0.53061,0.626866,0.596406,0.681818,0.696845,0.668395,0.670055,0.716077,0.020135,0.021415,0.015731,0.012459,0.011332,0.089316,0.006208,0.115487,0.151751,0.012623,0.244871,0.151474,0.121682,0.083429,0.030623,0.032844,0.032276,0.040881,0.019151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341116,0.407564,0.245024,0.052659,0.0,0.375347,0.344102,0.454229,0.296621,0.320887,0.368022,0.385288,0.430075,0.178622,0.021638,0.011592,0.011519,0.670825,0.009167,0.010917,1.0,0.163394,0.065382,0.015219,0.019776,0.049666,0.036601,0.021316,0.045986,0.029988,0.030595,0.02124,0.028111,0.040341,0.073288,0.051105,0,0,0,0,1,0
801,0.032596,0.651251,0.275445,0.594928,0.376008,0.824118,0.539396,0.582369,0.193028,0.262798,0.320701,0.193294,0.163293,0.205562,0.05584,0.020216,0.045332,0.108913,0.185787,0.168781,0.26965,0.20905,0.514184,0.259171,0.301973,0.618749,0.533918,0.278069,0.310233,0.194868,0.498373,0.174157,0.03826,0.236577,0.219771,0.167624,0.247599,0.321914,0.186385,0.217936,0.201763,0.208141,0.184952,0.22275,0.324479,0.324143,0.243546,0.376948,0.362613,0.436701,0.46607,0.575652,0.530014,0.49858,0.42594,0.596859,0.62153,0.521975,0.560658,0.611276,0.61799,0.004497,0.002281,0.001735,0.002975,0.003358,0.003051,0.024655,0.016387,0.012865,0.014491,0.0208,0.020915,0.022397,0.031693,0.064644,0.037605,0.047523,0.039823,0.023264,0.0,0.164889,0.254741,0.295547,0.293668,0.241837,0.0,0.137804,0.210514,0.0,0.0,0.022544,0.284308,0.355386,0.382381,0.054672,0.0,0.442353,0.478641,0.378388,0.447777,0.59077,0.557826,0.102912,0.322069,0.012957,0.012242,0.213212,0.043309,0.340715,0.236224,0.700062,0.411898,0.038439,0.004933,0.076134,0.122214,0.199078,0.089804,0.160314,0.071367,0.127049,0.033071,0.031054,0.046848,0.048433,0,0,0,0,1,0
802,0.844255,0.899103,0.923772,0.820331,0.425763,0.595987,0.519129,0.486003,0.02663,0.437204,0.379721,0.346875,0.026379,0.192231,0.554342,0.002851,0.002556,0.00258,0.001422,0.220199,0.104572,0.572903,0.003156,0.044943,0.0,0.0201,0.011555,0.093859,0.321945,0.048317,0.033067,0.055424,0.0,0.001104,0.112741,0.142288,0.277846,0.416475,0.335446,0.327257,0.319966,0.286941,0.309342,0.322394,0.327709,0.326125,0.342167,0.363299,0.367339,0.384856,0.370926,0.351077,0.352572,0.357545,0.393388,0.382421,0.358107,0.350665,0.40716,0.366982,0.368512,0.002407,0.002395,0.001851,0.001603,0.000262,0.000663,0.002887,0.051963,0.015478,0.005415,0.005527,0.00405,0.002269,0.001221,0.000305,0.001398,0.005729,0.024765,0.001563,0.444858,0.435107,0.422325,0.404176,0.383342,0.351069,0.486547,0.472021,0.447822,0.435062,0.491501,0.364544,0.410427,0.421184,0.435174,0.498043,0.37453,0.317018,0.355072,0.479815,0.497037,0.336979,0.518966,0.005076,0.00264,0.00569,0.008433,0.002083,0.003063,0.005403,0.047087,0.010312,0.025472,0.003188,0.006093,0.054913,0.074674,0.003781,0.005131,0.009493,0.118186,0.358118,0.108196,0.05782,0.006281,0.063116,0,0,0,0,1,0
803,0.825181,0.957449,0.741083,0.495285,0.474829,0.497501,0.472006,0.588905,0.624394,0.709142,0.516369,0.656434,0.49992,0.245749,0.014087,0.000596,0.115538,0.187574,0.25403,0.027691,0.071713,0.003326,0.084174,0.002915,0.210594,0.16401,0.233677,0.11177,0.083142,0.361309,0.259307,0.444512,0.341256,0.328506,0.318101,0.24851,0.263587,0.208738,0.275233,0.295679,0.248381,0.242853,0.236598,0.202469,0.190055,0.169499,0.216056,0.183635,0.243121,0.24607,0.231824,0.276626,0.276276,0.281104,0.293882,0.260734,0.27415,0.28085,0.274787,0.229458,0.380919,0.001618,0.001435,0.000543,0.000133,0.000893,0.004541,0.011239,0.000698,0.002025,0.007909,0.005251,0.002746,0.003976,0.009457,0.012229,0.003526,0.010775,0.009588,0.009663,0.342917,0.352344,0.391293,0.428901,0.462918,0.450662,0.064054,0.357902,0.188719,0.231191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099571,0.333054,0.065452,0.218465,0.015412,0.012188,0.008709,0.006937,0.042957,0.04661,0.357816,0.043433,0.017498,0.0077,0.107504,0.002597,0.444225,0.372393,0.13847,0.200447,0.091984,0.089097,0.497039,0.310834,0.446639,0.216402,0.251266,0,0,0,0,1,0
804,0.790973,0.902199,0.910988,0.906594,0.619608,0.768199,0.759094,0.696307,0.0,0.106261,0.0,0.0,0.0,0.0,0.004465,0.001161,0.001628,0.001973,0.001027,0.207178,0.000704,0.279209,0.398603,0.070613,0.470682,0.909512,1.0,0.117695,0.59436,0.452781,0.259506,0.273367,0.0,0.206796,0.078376,0.0,0.05952,0.053121,0.06653,0.083306,0.067065,0.060727,0.164842,0.172311,0.081255,0.066262,0.27797,0.137517,0.273587,0.225837,0.320947,0.345761,0.32238,0.34072,0.28607,0.332023,0.320137,0.313759,0.332037,0.336063,0.32037,0.000299,0.000206,0.000143,0.000213,0.000456,0.000107,0.000181,0.000244,0.02353,0.023493,0.051332,0.07037,0.007729,2.9e-05,0.033784,0.023866,0.022417,0.030771,2.7e-05,0.320294,0.351282,0.371455,0.382593,0.387312,0.357186,0.364902,0.417818,0.42587,0.412361,0.414922,0.336532,0.467749,0.45074,0.435185,0.294183,0.196916,0.220019,0.3559,0.347916,0.444512,0.402398,0.503109,0.004999,0.002202,0.003404,0.003274,0.004007,0.044017,0.002642,0.137357,0.405521,0.210333,0.166794,0.304057,0.337541,0.141632,0.373683,0.05084,0.123881,0.34825,0.268466,0.154762,0.048651,0.00292,0.365953,0,0,0,0,1,0
805,0.966573,0.950151,0.97831,0.926948,0.688612,0.84448,0.816257,0.592273,0.051277,0.400314,0.064415,0.0,0.085931,0.0,0.00062,0.008148,0.000325,0.002274,0.00031,0.342606,0.004778,0.256115,0.250994,0.073767,0.25783,0.534654,0.89677,0.090605,0.498344,0.890231,0.315453,0.003378,0.292027,0.032193,0.003786,0.0,0.334774,0.322682,0.34024,0.345021,0.345062,0.3462,0.301049,0.336385,0.33227,0.324067,0.266372,0.283464,0.304966,0.344321,0.226433,0.29286,0.222263,0.219376,0.216859,0.451276,0.268141,0.354067,0.411427,0.467785,0.481317,0.000561,0.000389,0.000568,0.00337,0.000119,0.000165,7e-05,0.020289,0.014477,0.006677,0.013383,0.001679,0.000423,0.000465,0.0251,0.02962,0.002478,0.024756,0.022497,0.477758,0.466855,0.447799,0.448258,0.440284,0.478194,0.48771,0.484669,0.478977,0.479994,0.60023,0.47362,0.475342,0.46766,0.452932,0.497048,0.586084,0.544071,0.391271,0.525072,0.381341,0.542505,0.547325,0.00031,0.004395,0.001969,0.002836,0.001873,0.000966,0.00047,0.004722,0.294806,0.068109,0.016644,0.051901,0.273393,0.059633,0.01629,0.131656,0.151982,0.388623,0.073139,0.057056,0.013803,0.084152,0.076084,0,0,0,0,1,0
806,0.749208,0.846536,0.883134,0.595824,0.809774,0.466371,0.503716,0.672686,0.587775,0.308527,0.2683,0.278012,0.101852,0.119353,0.014277,0.026696,0.038066,0.045364,0.01911,0.000267,0.212862,0.148562,0.274056,0.385825,0.271999,0.119839,0.114844,0.72942,0.303495,0.090482,0.170082,0.160586,0.095965,0.136034,0.132837,0.12065,0.280165,0.247442,0.267702,0.279849,0.31013,0.30096,0.302805,0.305761,0.293313,0.247929,0.253964,0.262092,0.303498,0.300075,0.274616,0.298128,0.324122,0.273683,0.201344,0.182915,0.413285,0.245748,0.205343,0.403882,0.276948,0.006218,0.004417,0.009464,0.005684,0.005374,0.007591,0.007675,0.001056,0.000418,0.002966,0.00647,0.009224,0.013743,0.00641,0.017092,0.012153,0.034963,0.010695,0.056409,0.12897,0.196569,0.178856,0.254283,0.267479,0.30579,0.164732,0.238538,0.328939,0.355005,0.211587,0.226695,0.304057,0.285695,0.150038,0.320127,0.26683,0.092581,0.177447,0.332215,0.618726,0.648528,0.530551,0.057805,0.095516,0.058007,0.181738,0.078069,0.038082,0.064643,0.1286,0.085427,0.133253,0.09551,0.041116,0.262034,0.292827,0.104677,0.440777,0.167013,0.275964,0.177773,0.176273,0.175728,0.155123,0.146348,0,0,0,0,1,0
807,0.575684,0.826575,0.58298,0.0,0.143323,0.126911,0.013048,0.0,0.0,0.452836,0.254634,0.0,0.23812,0.549463,0.724008,0.009436,0.007245,0.749723,1.0,0.177745,0.004652,0.26567,0.772811,0.486115,0.020501,0.001958,0.000777,0.382535,0.430973,1.0,1.0,0.368665,0.391711,0.131263,0.079383,0.860883,0.224163,0.298711,0.300706,0.300055,0.29179,0.288436,0.281406,0.309636,0.333573,0.330885,0.269877,0.32428,0.293731,0.296132,0.307133,0.295967,0.241221,0.260782,0.26954,0.289314,0.184623,0.238512,0.234225,0.254719,0.28072,0.007298,0.011535,0.002567,0.001479,0.000971,0.006073,0.008455,0.010777,0.00932,0.014248,0.014355,0.009343,0.008317,0.006717,0.004198,0.007411,0.01185,0.015658,0.022216,0.256374,0.27525,0.346562,0.372193,0.453156,0.536031,0.390555,0.444444,0.464148,0.518798,0.400452,0.36271,0.429974,0.392523,0.446435,0.316872,0.289374,0.415079,0.398808,0.424651,0.410147,0.523327,0.182166,0.124535,0.034964,0.095582,0.03268,0.083907,0.097742,0.048649,0.083943,0.057418,0.097482,0.047757,0.057946,0.045926,0.213582,0.039472,0.062338,0.159645,0.197166,0.138981,0.099661,0.049716,0.272303,0.04106,0,0,0,0,1,0
808,0.935084,0.938494,0.934253,0.757321,0.480214,0.640701,0.469632,0.376075,0.505785,0.049227,0.0,0.024572,0.49856,0.005211,0.001277,0.001387,0.002234,0.002041,0.00038,0.051241,0.164665,0.204528,0.179249,0.003514,0.150758,0.348431,0.407929,0.035537,0.190122,0.217702,0.038808,0.114221,0.085783,0.441264,0.148205,0.082709,0.288882,0.294952,0.286447,0.285089,0.282716,0.280014,0.296639,0.229102,0.198155,0.189252,0.123724,0.047442,0.0,0.090117,0.103896,0.098711,0.052771,0.062517,0.094266,0.254849,0.092627,0.141077,0.110302,0.252449,0.257339,0.000682,0.003237,0.000731,0.000405,0.002301,0.000517,7.3e-05,0.057014,0.009246,0.001798,0.001798,0.02783,0.031849,0.039323,0.037813,0.031581,0.031642,0.048726,0.0323,0.44809,0.458669,0.483349,0.451982,0.437701,0.435733,0.48818,0.485194,0.459686,0.455627,0.59796,0.508935,0.428453,0.394078,0.392937,0.702462,0.629607,0.353697,0.391416,0.992273,1.0,0.50624,1.0,0.00445,0.003584,0.013778,0.003163,0.002349,0.002338,0.002231,0.086246,0.110729,0.318598,0.033546,0.003281,0.18484,0.535924,0.493855,0.087303,0.046658,0.224645,0.325231,0.081592,0.122748,0.110331,0.527749,0,0,0,1,1,0
809,0.594479,0.743301,0.816356,0.626916,0.510691,0.482352,0.353303,0.616533,0.644717,0.505969,0.354804,0.532655,0.622102,0.546114,0.004734,0.001112,0.001065,0.003603,0.026614,0.183115,0.401002,0.178805,0.170662,0.041539,0.263373,0.329745,0.310298,0.206068,0.391885,0.458482,0.830233,0.261181,0.046216,0.028082,0.029954,0.03523,0.135229,0.153718,0.191358,0.199542,0.201445,0.225243,0.240356,0.228889,0.248177,0.242113,0.245294,0.205577,0.295243,0.282672,0.289092,0.351351,0.376841,0.395723,0.39268,0.328548,0.373907,0.365127,0.372564,0.364575,0.365984,0.00229,0.00092,0.000537,0.000729,0.000261,0.001219,0.008714,0.006856,0.011651,0.01873,0.015642,0.006179,0.008141,0.013221,0.007929,0.008142,0.008084,0.013454,0.005595,0.0,0.010609,0.054644,0.091681,0.125876,0.150646,0.054111,0.130991,0.187589,0.242908,0.166323,0.19564,0.204982,0.253043,0.225585,0.293241,0.318841,0.333475,0.294958,0.600052,0.894667,0.658331,0.956439,0.008921,0.011343,0.006769,0.007927,0.008616,0.007137,0.093478,0.133358,0.398465,0.28078,0.364225,0.412128,0.252995,0.191305,0.121067,0.044812,0.139385,0.286991,0.32017,0.378613,0.269195,0.040012,0.045248,0,0,0,1,1,0
810,0.463043,0.420003,0.458554,0.516553,0.71759,0.869932,0.644612,0.740442,0.497685,0.442019,0.658009,0.595865,0.386762,0.309214,0.004078,0.002201,0.002468,0.036552,0.002007,0.023546,0.083514,0.068059,0.04172,0.18811,0.067659,0.163515,0.179525,0.032658,0.165364,0.39823,0.183754,0.205807,0.106763,0.170357,0.447945,0.333069,0.229335,0.266427,0.230418,0.220117,0.213176,0.214321,0.290391,0.269822,0.255645,0.230967,0.347064,0.344081,0.328546,0.345048,0.349739,0.302195,0.310604,0.315782,0.332737,0.309396,0.345418,0.351262,0.377305,0.394856,0.356221,0.000536,0.000298,0.00031,0.000244,0.000639,0.007044,0.000551,0.000995,0.000857,0.004662,0.010331,0.008787,0.010358,0.008743,0.00187,0.000885,0.000915,0.004534,0.003471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003724,0.142009,0.0,0.0,0.0,0.171498,0.229938,0.340736,0.232745,0.119096,0.122361,0.347848,0.109836,0.003916,0.002819,0.002212,0.001646,0.047838,0.005412,0.006926,0.128773,0.075136,0.049312,0.035148,0.085058,0.024207,0.059728,0.124478,0.020719,0.013222,0.042199,0.111428,0.063127,0.295153,0.017395,0.126167,0,0,0,0,1,0
811,0.427591,0.49007,0.658815,0.630401,0.628941,0.676948,0.641966,0.457093,0.732595,0.186793,0.126883,0.062711,0.615931,0.0,0.002592,0.027218,0.043668,0.011737,0.007852,0.00202,0.026791,0.001915,0.144708,0.004179,0.007231,0.388684,0.048783,0.901485,0.167859,0.32498,0.340908,0.433264,0.247463,0.147993,0.0,0.000895,0.193217,0.199451,0.190597,0.222119,0.227195,0.263957,0.189863,0.204822,0.245706,0.262284,0.224568,0.257016,0.304273,0.273848,0.321187,0.332085,0.346708,0.299472,0.331866,0.29096,0.356488,0.305816,0.304108,0.308944,0.303155,0.002131,0.003247,0.001926,0.001189,0.0012,0.002429,0.001498,0.012919,0.000388,0.000288,0.005432,0.019392,0.010512,0.006791,0.005945,0.009956,0.018752,0.022195,0.003156,0.027342,0.077351,0.257112,0.199197,0.212851,0.093308,0.114656,0.13294,0.260433,0.361212,0.161243,0.110697,0.183955,0.275575,0.315586,0.118089,0.141036,0.501487,0.310879,0.317957,0.546162,0.652398,0.671196,0.001582,0.046862,0.104734,0.074487,0.048994,0.05776,0.019158,0.182142,0.003057,0.003719,0.05516,0.135291,0.357501,0.150365,0.084077,0.09228,0.116309,0.09221,0.211581,0.179111,0.031108,0.099049,0.007817,0,0,0,0,1,0
