,attr1,attr3,attr13,attr14,attr23,attr26,attr27,attr28,attr29,attr30,attr35,attr36,attr39,attr42,attr48,attr50,attr53,attr54,attr56,attr58,attr59,attr62,attr63,attr64,attr65,attr66,attr74,attr78,attr81,attr82,attr84,attr86,attr89,attr96,attr98,attr100,attr104,attr107,attr110,attr113,attr116,attr117,attr118,attr119,attr120,attr122,attr124,attr125,attr132,attr135,attr139,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr160,attr163,attr164,attr167,attr173,attr176,attr187,attr188,attr190,attr192,attr193,attr194,attr196,attr198,attr204,attr206,attr211,attr212,attr213,attr215,attr218,attr219,attr222,attr223,attr225,attr228,attr230,attr231,attr234,attr235,attr238,attr239,attr241,attr242,attr243,attr244,attr245,attr248,attr252,attr254,attr256,attr257,attr258,attr261,attr268,attr271,attr275,attr277,attr285,attr286,attr287,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
308,0.602491,0.481907,0.599411,0.658832,0.676767,0.561931,0.292805,0.721021,0.815583,0.7239334830199271,0.723241,0.6879040585661421,0.410488,0.670183,0.6590079227332462,0.006217,0.793762,0.443898,0.005541,0.66829,0.265327,0.46639,0.005828,0.042082,0.641148,0.86455,1.0,0.007684,0.492562,1.0,0.098278,0.582912,0.934663,0.929598,0.022629,0.48947,0.473863,0.492135,0.364248,0.555359,0.383755,0.329426,0.429492,0.536049,0.569506,0.385541,0.393696,0.421525,0.448627,0.482593,0.486383,0.377357,0.608344,0.633166,0.004415,0.02523,0.00335,0.042281,0.024825,0.044268,0.043038,0.05700234201405209,0.01688501688501689,0.004443,0.033974,0.05447,0.142353,0.060541,0.031218,0.053208,0.005207,0.518601,0.534195,0.52805,0.589704,0.577934,0.556846,0.539346,0.656579,0.642548,0.600893,0.557521,0.729232,0.54098,0.665471,0.667318,0.652056,0.645164,0.720565,0.58228,0.864628,0.813264,0.823565,0.828988,0.764197,0.013798,0.003604,0.015251,0.031607,0.032436,0.010691,0.026702,0.044994,0.04547431832022823,0.089045,0.07217421652264958,0.143267,0.130471,0.040608,0.627026,0.019845,0,1,0,0,0,0
309,0.849048,0.797507,0.633678,0.565138,0.544305,0.065897,0.154857,0.182831,0.565695,0.5660779439477166,0.490009,0.6608007441307292,0.692003,0.543597,0.5698015906543711,0.020996,0.055009,0.023849,0.016777,0.011864,0.015127,0.022262,0.070283,0.003077,0.003218,0.001349,0.496572,0.011091,0.038476,0.071309,0.024492,0.027302,0.013998,0.032716,0.007383,0.615672,0.651344,0.508548,0.491859,0.428577,0.365418,0.323762,0.334749,0.319412,0.453159,0.400218,0.343834,0.350842,0.482026,0.747175,0.634031,0.688497,0.473217,0.388519,0.04865,0.043585,0.026897,0.05008,0.0412,0.002374,0.000436,0.011335068010408064,0.009732009732009732,0.029366,0.015883,0.034884,0.022492,0.063075,0.036591,0.053993,0.008453,0.930094,0.456995,0.472743,0.42859,0.430283,0.414808,0.471737,0.464952,0.438974,0.428578,0.421699,0.495477,0.510562,0.496839,0.427145,0.659266,0.756062,0.500521,0.890689,0.703941,0.850147,0.601106,0.549837,0.4771,0.340327,0.081521,0.045559,0.08584,0.094438,0.057548,0.005123,0.003658,0.017319121233848638,0.02586,0.059060177180531546,0.028368,0.048994,0.005869,0.204545,0.012523,0,1,0,0,0,0
310,0.830153,0.891879,0.806166,0.808217,0.127299,0.128445,0.311726,0.412255,0.0,0.0017721823503468188,0.59654,0.21844375424399615,0.637258,0.584346,0.5483614509096942,0.006947,0.012735,0.007467,0.007128,0.837783,0.637041,0.289775,0.284966,0.034733,0.043025,0.043865,0.326101,0.030251,0.438742,0.674219,0.319036,0.163196,0.032446,0.013732,0.019743,0.596433,0.448779,0.651255,0.534877,0.643121,0.740857,0.748676,0.725645,0.735473,0.575597,0.453388,0.440501,0.537709,0.740892,0.645768,0.815933,0.616776,0.604458,0.583299,0.034864,0.032225,0.031295,0.193983,0.15436,0.108093,0.116579,0.11319967919807519,0.034619034619034615,0.007754,0.0796,0.061982,0.015006,0.071823,0.020527,0.010913,0.008465,1.0,0.911601,0.968006,0.695205,0.731168,0.758208,0.772857,0.636093,0.578648,0.525206,0.612364,0.400765,0.555175,0.771639,0.876174,0.819221,0.872607,0.841441,0.814088,0.788726,0.777554,0.763788,0.740595,0.696267,0.031172,0.028333,1.0,1.0,0.912367,0.703963,0.090638,0.320721,0.06334644342510398,0.055389,0.20790662371987118,0.036056,0.060455,0.065584,0.047348,0.027004,0,1,0,0,0,0
311,0.451554,0.602318,0.55584,0.44872,0.258384,0.0,0.0,0.0,0.399244,0.4833667455194259,0.297693,0.533956991493927,0.338953,0.558415,0.4789054555189884,0.006986,0.047296,0.045964,0.02429,0.006529,0.011139,0.010349,0.0639,0.21059,0.003163,0.002752,0.413032,0.494125,0.753836,1.0,0.768282,0.034608,0.791615,0.742185,0.104902,0.555508,0.568711,0.464246,0.794403,0.443368,0.779849,0.70987,0.430034,0.351365,0.340816,0.423059,0.364801,0.302695,0.381317,0.446255,0.413498,0.39393,0.461804,0.487812,0.015018,0.205882,0.050767,0.009545,0.023602,0.001158,0.017705,0.09618457710746264,0.07127507127507128,0.037083,0.036484,0.027762,0.00113,0.043131,0.035847,0.027826,0.007925,0.762759,0.685364,0.720768,0.651615,0.681428,0.691246,0.814368,0.455784,0.531681,0.517613,0.538658,0.719125,0.70641,0.676206,0.675624,0.699119,0.623546,0.799204,0.823604,0.661098,0.592671,0.683989,0.770308,0.846406,0.069411,0.071248,0.007281,0.067942,0.049254,0.015858,0.003019,0.218458,0.025393177752244263,0.105527,0.17095751287253863,0.376332,0.473522,0.00522,0.522636,0.053678,0,1,0,0,0,0
312,0.218518,0.362367,0.345488,0.268293,0.401811,0.341619,0.329861,0.24143,0.238826,0.345667775951245,0.154716,0.09624780517596765,0.194495,0.0,0.0,0.020093,0.001004,0.002612,0.016237,0.022622,0.312408,0.002643,0.009073,0.00955,0.170402,0.120262,0.289501,0.026536,0.27269,0.147702,0.027861,0.172396,0.210015,0.000585,0.0,0.921091,0.888642,1.0,1.0,1.0,0.720604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.784938,0.305844,0.305995,0.303519,0.042693,0.041939,0.006641,0.097652,0.031884,0.272734,0.404964,0.047045282271693634,0.2331882331882332,0.058878,1.0,0.731167,0.006757,0.020233,0.001117,0.008135,0.001433,0.801586,0.730084,0.687265,0.725297,0.654489,0.503187,0.561225,0.676832,0.613281,0.602981,0.685107,0.599727,0.713075,0.585022,0.565866,0.721876,0.571838,0.497137,0.516316,0.512994,0.521158,0.528728,0.516192,0.524166,0.007834,0.036992,0.03059,0.211064,0.133392,0.004341,0.099382,0.026325,0.03280522963660745,0.079914,0.19170257510772531,0.038362,0.044405,0.033206,0.00202,0.002489,0,1,0,0,0,0
313,0.765834,0.853687,0.785115,0.758646,0.867936,0.511404,0.293674,0.055207,0.452333,0.6287067479251033,0.0,0.5460832687107494,0.254708,0.0,0.0,0.132413,0.022152,0.008567,0.008721,0.0,0.0,0.022198,0.015027,0.083279,0.004964,0.016049,0.102963,0.160476,0.11397,0.127082,0.0,0.276424,0.17033,0.080913,0.002523,0.425267,0.616433,0.341406,0.556914,0.414424,0.549671,0.606818,0.470501,0.419959,0.558045,0.55631,0.454925,0.38725,0.333793,0.588025,0.411159,0.421728,0.338107,0.336941,0.036719,0.021309,0.006025,0.000239,0.005129,0.012944,0.053915,0.018539111234667408,0.017412017412017415,0.034176,0.011362,0.018576,0.043433,0.024481,0.027382,0.03631,0.002614,0.880111,0.74017,0.803878,0.930488,0.814211,1.0,0.910281,0.906412,1.0,0.839159,0.701232,0.814714,0.755379,0.506396,0.519805,0.834664,0.674125,0.50378,0.837504,0.729178,0.527297,0.549215,0.549472,0.506911,0.128197,0.023977,0.041119,0.016683,0.045439,0.030796,0.566351,0.086527,0.04307830154811083,0.245278,0.034597103791311375,0.096341,0.02654,0.004014,0.05758,0.00325,0,1,0,0,0,0
314,0.625021,0.743336,0.528216,0.418975,0.539154,0.521472,0.541821,0.567212,0.075937,0.17878693717172528,0.513085,0.0,0.0,0.0,0.0,0.025983,0.031763,0.008078,0.052487,0.044797,0.028732,0.007742,0.058322,0.007382,0.006723,0.007528,0.281937,0.32865,0.248872,0.730642,0.008311,0.035529,3.5e-05,0.215989,0.007473,0.733011,0.750062,0.741516,0.729218,0.769225,0.763025,0.736728,0.784019,0.892106,0.834101,0.85655,0.863134,0.847531,0.888299,0.323546,0.329198,0.342407,0.310624,0.308635,0.002286,0.000807,0.006058,0.0027,0.001842,0.001415,0.003582,0.005204031224187346,0.15324915324915325,0.400519,0.003531,0.078986,0.012607,0.089443,0.069542,0.094539,0.010855,0.325975,0.212739,0.310543,0.123244,0.221808,0.285729,0.222133,0.037887,0.197576,0.273573,0.218521,0.233684,0.470735,0.293545,0.211845,0.525743,0.525933,0.35202,0.519301,0.520721,0.519089,0.516875,0.545938,0.543769,0.016676,0.105713,0.042005,0.026823,0.02417,0.016913,0.011656,0.025842,0.060225421577951035,0.605495,0.11023833071499216,0.018316,0.084543,0.642578,0.025035,0.022837,0,1,0,0,0,0
315,0.753537,0.594189,0.491209,0.560858,0.372828,0.308913,0.117525,0.537274,0.190302,0.2070556513371557,0.437183,0.2182227650965723,0.218364,0.238371,0.0,0.005193,0.502889,0.00053,0.007904,0.002215,0.698403,0.962902,0.563178,0.179306,0.496654,0.482597,0.738186,0.449053,0.557863,0.572949,0.113093,0.361799,0.356392,0.032793,0.004492,0.715453,0.757277,0.778985,0.722119,0.87284,0.820027,0.657291,0.792085,0.894019,0.802469,1.0,0.803251,0.573196,0.667092,0.66738,0.543491,0.361749,0.351735,0.32904,0.002405,0.003306,0.00348,0.010312,0.129128,0.056178,0.136337,0.15107790646743882,0.23086023086023086,0.111234,0.125301,0.12343,0.023877,0.018791,0.025473,0.015067,0.006413,1.0,1.0,0.994409,0.87973,0.883398,0.648103,0.5504,0.700628,0.684783,0.642669,0.565463,0.579229,0.644961,0.646974,0.70811,0.692241,0.617776,0.61885,0.542606,0.532463,0.523685,0.542863,0.547784,0.513509,0.78855,0.009986,0.025847,0.807787,0.932384,0.718319,0.45553,0.195315,0.33000631004417025,0.163509,0.21168463505390517,0.122049,0.121814,0.060877,0.029039,0.00412,0,1,0,0,0,0
316,0.394949,0.570202,0.606465,0.509558,0.663245,0.744941,0.642892,0.546971,0.300329,0.4347690549697286,0.420704,0.0031651672887846004,0.334087,0.002048,0.0,0.056246,0.010493,0.010242,0.029508,0.015605,0.018703,0.009916,0.01918,0.01451,0.047066,0.040437,0.078095,0.270955,0.072423,0.056075,0.083252,0.12149,0.181574,0.006572,0.001451,0.363429,0.322894,0.405988,0.36797,0.373032,0.411358,0.42035,0.392195,0.358477,0.456934,0.611056,0.588018,0.503759,0.453519,0.452318,0.389952,0.390864,0.308909,0.307421,0.009389,0.00103,0.002433,0.012164,0.001107,0.016261,0.008677,0.0030780184681108084,0.029003029003029004,0.014709,0.001855,0.001752,0.006675,0.020884,0.030557,0.009849,0.00103,0.267065,0.33349,0.343398,0.361223,0.404578,0.420055,0.384997,0.491647,0.540615,0.572799,0.476427,0.395073,0.617821,0.473005,0.420715,0.365506,0.411925,0.268373,0.514359,0.432144,0.407776,0.424897,0.491345,0.522645,0.024777,0.012271,0.023723,0.027273,0.002222,0.002678,0.034657,0.011331,0.056055392387746705,0.276316,0.26817180451541356,0.127428,0.071611,0.144216,0.125478,0.009495,0,1,0,0,0,0
317,0.512819,0.681876,0.725607,0.646215,0.934992,0.848855,0.718814,0.627418,0.627726,0.8251673950523235,0.563896,0.1383532692330873,0.460187,0.279516,0.5025321597006401,0.019698,0.03943,0.032785,0.037684,0.065789,0.012109,0.018028,0.005608,0.032706,0.001823,8.9e-05,0.001805,0.40724,0.041026,0.051765,0.144952,0.236124,0.499406,1.0,0.025231,1.0,0.971948,0.630206,0.596193,0.650281,0.294856,0.488436,0.882421,1.0,0.618285,0.297332,0.611063,0.942579,0.939342,0.685322,0.563498,0.565192,0.75989,0.718999,0.02073,0.006058,0.020966,0.303103,0.040037,0.012272,0.000958,0.04497326983961904,0.09605209605209605,0.068107,0.143356,0.208575,0.084487,0.042881,0.062231,0.264406,0.031773,0.915593,0.974783,1.0,1.0,1.0,0.911165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98705,0.913301,0.998893,0.895498,0.780406,0.920133,1.0,1.0,0.742653,0.88001,0.950662,0.128892,0.023529,0.110868,0.064778,0.032181,0.064147,0.01973,0.004422,0.01861413029891209,0.062507,0.05813817441452325,0.428358,0.259239,0.140521,0.316809,0.031183,0,1,0,0,0,0
318,0.222739,0.65568,0.596715,0.391569,0.082785,0.380025,0.0603,0.019559,0.091839,0.16691792630608238,0.178709,0.055496401894881496,0.806803,0.045883,0.0,0.316677,0.028851,0.074709,0.039436,0.064351,0.378248,0.017189,0.174782,0.068469,0.412366,0.676898,0.159022,0.204192,0.271179,0.425737,0.2805,0.315018,0.465831,0.184134,0.0,0.659067,0.731571,0.674335,0.919808,0.733306,0.463697,0.911982,0.796811,0.77142,0.547229,0.909129,0.960658,0.63454,0.698697,0.704328,0.709938,0.985082,0.351735,0.30668,0.096305,0.043003,0.026072,0.020196,0.00772,0.022408,0.068285,0.008850053100318602,0.08427808427808428,0.143438,0.076799,0.133491,0.001093,0.208803,0.052909,0.095241,2.4e-05,0.823951,0.811896,0.975868,0.712963,0.739745,0.825081,0.656054,0.530383,0.540873,0.758063,0.544619,0.543881,0.991881,0.698291,0.618671,0.757168,1.0,0.561494,0.520453,0.57886,0.622685,0.552905,0.513106,0.521996,0.106075,0.029514,0.070452,0.041334,0.694403,0.034274,0.302441,0.133696,0.36138552969870785,0.294309,0.48805746417239254,0.53353,0.189643,0.076817,0.426922,0.001895,0,1,0,0,0,0
319,0.134839,0.462726,0.469886,0.515934,0.102679,0.940012,0.845219,0.704153,0.102679,0.10292189567379016,0.110822,0.10335963773851763,0.169851,0.494949,0.4960874951519957,0.162611,0.598061,0.140258,0.14077,0.151998,0.554996,0.006497,0.024707,0.0,0.0,0.341322,0.820415,0.0,0.780758,0.401349,0.004398,0.001986,0.351324,0.443674,0.296507,0.331004,0.381788,0.294491,0.34444,0.293333,0.396337,0.416952,0.388557,0.362952,0.293333,0.327201,0.440081,0.555348,0.462747,0.291223,0.356864,0.364623,0.399055,0.345473,0.004018,0.007633,0.014551,0.001126,0.001191,0.0,0.009704,0.00586803520821125,0.06841106841106841,0.0,0.027363,0.005003,3.9e-05,0.003113,0.024198,0.05974,0.009334,0.602652,0.5,0.573937,0.5,0.5,0.541997,0.599785,0.5,0.5,0.892654,0.860057,0.5,0.616173,0.673137,0.536264,0.494649,0.526648,0.580208,0.500585,0.59275,0.612064,0.698232,0.613641,0.577281,0.079603,0.046349,0.006736,0.048975,0.00505,0.003195,0.0,0.0,0.1153718076026532,0.0,0.33991301973905924,0.049315,0.009694,0.010621,0.039343,0.029154,0,1,0,0,0,0
320,0.963829,1.0,0.162745,0.145077,0.631351,0.67905,0.408892,0.176069,0.565181,0.6635950843991821,0.144545,0.5335200356797025,0.626015,0.150572,0.21384355884739142,0.010314,0.13218,0.471994,0.0,0.179907,0.17603,0.120003,0.05985,0.305995,0.39875,0.366873,0.014011,0.036548,0.03233,0.156935,0.033209,0.031353,0.097611,0.120607,0.076377,0.393509,0.293238,0.47356,0.502476,0.405004,0.502952,0.416681,0.330154,0.292344,0.371143,0.513157,0.447788,0.347451,0.359656,0.396674,0.363084,0.425648,0.349158,0.335458,0.005865,0.130081,0.0,0.010396,0.000876,0.030083,0.025549,0.0065990395942375655,0.01977601977601978,0.00153,0.013013,0.007225,0.001717,0.003112,0.007607,0.008757,0.005397,0.746226,0.652699,0.73022,0.57635,0.612076,0.661144,0.608421,0.531008,0.580256,0.595222,0.540289,0.54441,0.729133,0.610846,0.533325,0.611049,0.676971,0.540528,0.544458,0.606068,0.642965,0.62328,0.576374,0.538282,0.031288,0.0,0.09996,0.219881,0.184889,0.009004,0.071559,0.009151,0.038331268318878224,0.006961,0.009338028014084043,0.015482,0.027407,0.013375,0.027178,0.018283,0,1,0,0,0,0
321,0.794744,0.832805,0.636067,0.802283,0.68694,0.391688,0.46867,0.718392,0.695891,0.434280902930917,0.781546,0.1390845424118354,0.728524,0.899019,0.4028134202937203,0.001071,9e-05,0.059532,0.001401,0.001782,0.0018,0.964405,0.000856,0.004198,0.004025,0.002833,0.000144,0.00931,0.002427,1.0,0.032682,1.0,1.0,0.561028,0.054532,0.510837,0.524698,0.516749,0.544472,0.492922,0.515,0.513388,0.527428,0.524122,0.484636,0.488032,0.483957,0.515905,0.55284,0.47059,0.516996,0.457833,0.488546,0.574705,0.000222,0.003723,0.000267,0.000238,0.022559,0.000481,0.000737,0.022893137358824152,0.019754019754019757,0.000689,0.069687,0.159931,0.001209,0.005437,0.024357,0.02606,0.013762,0.246209,0.200696,0.237755,0.147544,0.145554,0.155439,0.2534,0.081477,0.10174,0.217402,0.238594,0.163916,0.182423,0.338041,0.317778,0.258242,0.221976,0.556003,0.270106,0.272421,0.251018,0.270464,0.403728,0.352646,0.003017,0.005278,0.007016,0.002454,0.052851,0.034218,0.003989,0.013523,0.12018284127988896,0.160088,0.013085039255117767,0.097246,0.116337,0.092476,0.098112,0.156647,0,1,0,0,0,0
322,0.278896,0.324416,0.300214,0.201809,0.452473,0.483247,0.158746,0.303587,0.307962,0.07507116795637706,0.321686,0.05383094732020524,0.502884,0.124729,0.0,0.009684,0.006765,0.010365,0.061668,0.001098,0.000946,0.004009,0.021181,0.002663,0.001464,0.001628,0.009636,0.379854,0.386425,0.088053,0.357349,0.150527,0.491936,0.065768,0.0,0.475027,0.474616,0.505364,0.529225,0.538868,0.618532,0.604774,0.569664,0.570679,0.602154,0.672791,0.687229,0.515405,0.502058,0.396948,0.62666,0.348957,0.303333,0.299657,0.001408,0.001722,0.002503,0.001919,0.003208,0.004106,0.003747,0.023636141816850902,0.004351004351004351,0.068739,0.333834,0.293618,0.168704,0.098473,0.03559,0.074996,0.001918,0.669809,0.673365,0.697844,0.70036,0.727534,0.758465,0.766215,0.763688,0.812612,0.87358,0.626308,0.706007,0.861838,0.577272,0.770442,0.856727,0.806282,0.584396,0.490484,0.466329,0.44034,0.514784,0.532497,0.553599,0.008835,0.069061,0.002161,0.004914,0.003627,0.005693,0.008837,0.023168,0.00893106251743762,0.143092,0.34301702905108716,0.567144,0.436703,0.258613,0.099952,0.03755,0,1,0,0,0,0
323,0.257003,0.271614,0.478291,0.493114,0.532629,0.548713,0.570094,0.580211,0.133583,0.16362415300108257,0.05335,0.054495923754726165,0.108935,0.121365,0.10881110139530906,0.126238,0.18514,0.127895,0.025529,0.024102,0.031869,0.023125,0.014398,0.021737,0.04714,0.090966,0.199117,0.128422,0.158234,0.212384,0.220004,0.042647,0.050892,0.018176,0.028663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.822266,0.922542,1.0,0.973529,1.0,1.0,0.283613,0.150992,0.116576,0.221011,0.138132,0.262773,0.514345,0.4780518683112099,0.8917888917888919,0.842046,0.408932,0.39742,0.055898,0.070965,0.070483,0.048172,0.105512,0.446102,0.43985,0.478498,0.802785,0.812151,0.819137,0.816212,0.577389,0.651357,0.72195,0.734252,0.466243,0.467474,0.510455,0.513984,0.445119,0.444823,0.444219,0.455942,0.466799,0.471974,0.460524,0.470932,0.468919,0.069119,0.07703,0.050543,0.037579,0.035718,0.033078,0.357216,0.254443,0.5129155904091328,0.056025,0.030613091839275523,0.029028,0.027149,0.029339,0.026707,0.030536,0,1,0,0,0,0
324,0.293191,0.269028,0.505897,0.328205,0.42055,0.266987,0.242472,0.106796,0.421988,0.40303817008139214,0.091506,0.054661665615294064,0.038865,0.02662,0.02452250339233053,0.205912,0.084261,0.095118,0.004068,0.061862,0.078702,0.08495,0.142228,0.313613,0.775209,1.0,0.591658,0.220833,0.198699,0.146006,0.044847,0.006568,0.002088,0.0,0.000627,1.0,0.959712,0.879204,1.0,0.739781,0.66415,0.641029,0.702613,0.623381,0.804678,0.646413,0.692634,0.737359,0.879767,0.372455,0.324623,0.33299,0.331125,0.324225,0.017594,0.180162,0.39807,0.088871,0.017938,0.198425,0.247232,0.47826986961921775,0.635024635024635,0.102042,0.00237,0.003855,0.000463,0.000276,2.5e-05,0.0,0.000323,0.401771,0.915202,0.811907,0.960391,0.86101,0.737699,0.679012,0.814233,0.707215,0.569277,0.524725,0.56061,0.406435,0.405473,0.402275,0.46265,0.459049,0.450148,0.419037,0.412865,0.392423,0.391304,0.401637,0.433083,0.233805,0.07308,0.245469,0.170258,0.164733,0.137976,0.821251,0.463886,0.1548000836005852,0.444154,0.24086772260316783,0.0251,0.028028,0.01498,0.000643,0.007967,0,1,0,0,0,0
325,0.477628,0.763682,0.7077,0.623473,0.326272,0.604821,0.521743,0.408735,0.0,0.25399141975061146,0.13659,0.0,0.326589,0.049681,0.0969763722778647,0.907803,0.001169,0.002108,0.00882,0.00256,0.000965,0.002862,0.007707,0.285355,0.380131,0.023191,0.085455,0.019438,0.165664,0.055368,0.077812,0.187932,0.159489,0.192908,0.041355,0.449102,0.465048,0.48203,0.475069,0.333765,0.52249,0.525439,0.546159,0.586646,0.306385,0.66404,0.664616,0.69177,0.779472,0.777798,0.834643,0.812538,0.886852,0.673128,0.03438,0.000339,0.001016,0.001349,0.00092,0.021593,0.01357,0.0054140324841949064,0.011441011441011442,0.070882,0.088941,0.08886,0.07293,0.182059,0.144772,0.130824,0.233876,0.755502,0.654701,0.842425,0.540135,0.888788,1.0,0.907307,0.521035,0.766998,0.915,0.884058,0.51617,0.896661,0.750861,0.585894,0.879853,0.750436,0.515678,0.507213,0.75397,0.6702,0.622193,0.548052,0.492295,0.007638,0.005503,0.008406,0.015385,0.009535,0.016427,0.176252,0.586669,0.005082035574249019,0.356549,0.1821195463586391,0.165591,0.090192,0.046675,0.291368,0.036202,0,1,0,0,0,0
326,0.461978,0.582029,0.584964,0.529291,0.632594,0.651354,0.84762,0.734798,0.591215,0.6117256725873061,0.627781,0.5647267167843267,0.64063,0.659738,0.8014756256088635,0.003478,0.017775,0.048348,0.030097,0.036845,0.040235,0.050213,0.035966,0.002095,0.002946,0.005372,0.096586,0.004339,0.955236,0.734288,0.123627,0.009239,0.062029,0.05698,0.060148,0.897051,0.657551,0.587647,0.764547,0.641152,0.792689,0.791708,0.626427,0.805007,0.65085,0.737757,0.736914,0.599129,0.637305,0.64963,0.685851,0.733361,0.64155,0.79987,0.006609,0.24093,0.123899,0.096316,0.10889,0.01672,0.020866,0.16983801902811418,0.13904913904913904,0.00384,0.04678,0.084873,0.026885,0.022839,0.030275,0.040749,0.083146,0.793657,0.722647,0.748557,0.90374,0.937466,0.97097,1.0,0.908313,0.94374,0.960514,1.0,0.897623,0.758622,1.0,0.928364,0.937366,0.951367,0.943013,0.826803,0.907463,0.945708,0.988471,1.0,0.940832,0.013319,0.149771,0.0422,0.032441,0.028996,0.067794,0.045664,0.009994,0.5556628896402274,0.017486,0.6274988824966475,0.092165,0.137214,0.0323,0.033126,0.091552,0,1,0,0,0,0
327,0.506343,0.562422,0.591139,0.548721,0.477052,0.505091,0.490479,0.482085,0.442782,0.42613267310853614,0.38605,0.5979373676576357,0.636069,0.591748,0.5170726096157937,0.002445,0.0,0.0,0.003779,0.000555,0.000687,0.001491,0.003316,0.004708,0.003837,0.002102,0.57489,0.410529,0.486396,0.55122,0.658584,0.10839,0.114796,0.281405,0.355779,1.0,1.0,1.0,1.0,0.991591,1.0,1.0,0.954643,0.914431,0.921152,0.872174,0.978306,0.956495,0.413628,0.513306,0.488978,0.498896,0.454595,0.40524,0.000873,0.003023,0.002563,0.00193,0.001737,0.016256,0.015666,0.06986941921651531,0.5419655419655419,0.168068,0.013402,0.009758,0.037054,0.024544,0.029718,0.026465,0.023778,0.551854,0.551161,0.640208,0.519972,0.536042,0.55541,0.561471,0.526123,0.502248,0.640208,0.50889,0.558094,0.584284,0.511507,0.546218,0.681137,0.693751,0.68419,0.664128,0.676015,0.682065,0.673891,0.664699,0.655272,0.003264,0.006129,0.00647,0.007193,0.008594,0.004146,0.006719,0.026987,0.9703587925115474,0.382293,0.20993862981588945,0.032084,0.027688,0.033689,0.052132,0.054888,0,1,0,0,0,0
328,0.480306,0.529638,0.507149,0.463073,0.535802,0.691902,0.66798,0.573238,0.455867,0.5065995749969929,0.562135,0.4392852407375413,0.512268,0.381919,0.5503138860075144,0.006069,0.007592,0.001155,0.001577,0.000879,0.00056,0.005469,0.00446,0.001598,0.003292,0.004133,0.001931,0.007095,0.023086,0.112964,0.039697,0.247372,0.173526,0.089203,0.079069,0.802593,0.827606,0.789431,0.9762,0.847133,1.0,1.0,1.0,1.0,1.0,1.0,0.894156,0.963176,0.835075,0.733964,1.0,0.603717,0.689067,0.617346,0.018587,0.005706,0.004715,0.01173,0.016331,0.02145,0.006563,0.01000606003636022,0.026707026707026706,0.092538,0.179603,0.202069,0.031034,0.044323,0.019951,0.05737,0.024067,0.473419,0.392624,0.408391,0.440396,0.448459,0.479804,0.583445,0.470511,0.514504,0.807155,0.790806,0.469136,0.660203,0.83094,0.637055,0.409096,0.447106,0.433787,0.529008,0.496712,0.550836,0.582774,0.593275,0.563663,0.036987,0.00153,0.004423,0.006708,0.012413,0.009642,0.007385,0.009469,0.08072356506495544,0.039509,0.19904759714279144,0.152741,0.140205,0.108503,0.008017,0.009355,0,1,0,0,0,0
