,attr2,attr6,attr8,attr9,attr14,attr21,attr22,attr23,attr29,attr30,attr31,attr33,attr34,attr38,attr40,attr41,attr43,attr50,attr52,attr61,attr64,attr65,attr66,attr70,attr74,attr77,attr78,attr80,attr81,attr82,attr91,attr94,attr97,attr104,attr109,attr113,attr114,attr115,attr116,attr117,attr123,attr124,attr129,attr130,attr131,attr133,attr136,attr139,attr156,attr158,attr163,attr164,attr168,attr169,attr170,attr172,attr177,attr180,attr181,attr187,attr192,attr198,attr201,attr211,attr212,attr218,attr219,attr221,attr222,attr226,attr227,attr229,attr231,attr233,attr234,attr238,attr240,attr241,attr243,attr245,attr247,attr248,attr249,attr254,attr259,attr261,attr263,attr266,attr272,attr275,attr276,attr279,attr281,attr285,attr286,attr287,attr289,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
262,0.595291,0.550216,0.56777,0.758958,0.506745,0.51534,0.529142,0.592005,0.383853,0.45278858105128106,0.481199,0.4731842578896946,0.438299,0.4129883134879026,0.406939,0.374132,0.340057,0.006697,0.000123,0.000312,0.003791,0.169575,0.18378,0.00376,0.015427,0.024084,0.046484,0.052683,0.050477,0.038322,0.058603,0.125525,0.061846,1.0,1.0,1.0,0.637826,0.797668,1.0,1.0,1.0,1.0,0.634396,0.670652,0.583539,0.407106,0.498134,0.422209,0.918348,0.003284,0.858644,0.945025,0.002549,0.87267,0.324158,0.086023,0.027214,0.022462,0.025372,0.006006,0.097478,0.735205,0.784845,0.663536,0.692342,0.652084,0.766919,0.740014,0.676373,0.62131,0.647254,0.616378,0.540839,0.560901,0.565038,0.51636,0.679236,0.670122,0.647175,0.640365,0.011329,0.005841,0.033438,0.414574,0.004631,0.599474,0.006616,0.004952386286130318,0.031946,0.039541,0.041701,0.022406,0.004579,0.017658,0.018914,0.018096,0.242289,0.086137,0.047854,0,1,0,0,0,0
263,0.752014,0.804453,0.539536,0.677311,0.68945,0.592604,0.2696,0.475357,0.141865,0.19935146946794438,0.281498,0.5684287953309203,0.534336,0.11648784540531537,0.715,0.755211,0.428174,0.016118,0.10403,0.004339,0.102354,0.095004,0.157371,0.017828,0.229558,0.026344,0.058138,0.413974,0.416749,0.002793,0.088102,0.763647,0.016919,0.749396,0.736344,0.923807,0.677572,0.656879,0.660014,0.643539,0.558512,0.555021,0.505734,0.464856,0.548326,0.787606,0.398464,0.536029,0.003849,0.004789,0.052286,0.076142,0.012905,0.154003,0.0533,0.036565,0.100837,0.000576,0.003114,0.021522,0.053005,1.0,1.0,0.676809,0.806886,0.51362,0.741691,0.749228,0.787484,0.557356,0.617832,0.76787,0.66991,0.491076,0.496198,0.876767,0.731224,0.781323,0.920771,0.948493,0.010835,0.135692,0.024075,0.035124,0.011068,0.045513,0.092128,0.011957932718752062,0.002933,0.14244,0.12151,0.006721,0.435177,0.136279,0.024345,0.050341,0.525067,0.049922,0.019075,0,1,0,0,0,0
264,0.365649,0.399641,0.164892,0.313634,0.463914,0.510706,0.126033,0.185564,0.09821,0.10438534942464216,0.13715,0.158459299878543,0.115663,0.5061914332357702,0.611233,0.397048,0.124745,0.072989,0.016834,0.03346,0.119621,0.359897,0.125196,0.138798,0.750583,0.026128,0.00011,0.053723,0.366446,0.129842,0.078269,0.090269,0.02021,0.473128,0.679204,0.47452,0.722064,0.767716,0.578807,0.714417,0.757778,0.691488,0.401632,0.520679,0.425631,0.355,0.73037,0.677558,0.054982,0.027268,0.103186,0.065281,0.032645,0.043696,0.23783,0.201374,0.025994,0.084803,0.056911,0.123383,0.025665,0.69743,0.757425,0.534957,0.761708,0.51645,0.547974,0.653795,0.581142,0.497294,0.516796,0.520431,0.489824,0.675836,0.834474,0.597692,0.728619,0.882895,0.912071,0.713779,0.036951,0.06002,0.057168,0.207735,0.018767,0.268519,0.469589,0.17293848920215774,0.195431,0.016579,0.079803,0.01182,0.073889,0.175393,0.152004,0.106659,0.234349,0.199645,0.116029,0,1,0,0,0,0
265,0.829253,0.71319,0.501001,0.546882,0.327471,0.455061,0.458898,0.275677,0.403148,0.27988753458161264,0.604959,0.4912174160523668,0.226356,0.7323731536324313,0.700923,0.632656,0.615734,0.012168,0.004334,0.113313,0.066649,0.325365,0.009553,0.034648,0.02668,0.263841,0.418843,0.07627,0.051664,0.399999,0.019559,0.010318,0.020915,0.781975,0.733539,0.911866,0.953731,0.960802,0.977469,0.990364,0.926735,0.749609,0.734431,0.731907,0.694287,0.591879,0.878957,0.740199,0.048076,0.039295,0.201145,0.005139,0.223136,0.039136,0.184555,0.048961,0.086549,0.03232,0.086398,0.017493,0.016812,1.0,0.818852,0.628679,0.601807,0.504775,0.413737,0.611044,0.367687,0.353977,0.53744,0.449096,0.431103,0.666432,0.704856,0.556998,0.636496,0.675311,0.6667,0.606034,0.050762,0.06041,0.959846,0.440745,0.270065,0.107922,0.032995,0.017099333748032346,0.243617,0.391792,0.07503,0.374425,0.013567,0.025045,0.052019,0.026522,0.013951,0.009084,0.022689,0,1,0,0,0,0
266,0.538553,0.517506,0.571509,0.588328,0.554922,0.544395,0.336861,0.351032,0.234311,0.23747544204322202,0.23827,0.2405289592778319,0.223612,0.3401069014337475,0.324625,0.308922,0.174463,0.003109,0.002622,0.009216,0.054121,0.044056,0.035037,0.028502,0.098853,0.077306,0.162242,0.163397,0.153357,0.14488,0.09688,0.204695,0.184563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89845,0.908834,0.740007,0.723327,0.736296,0.689486,0.924719,0.891283,0.148021,0.171577,0.068659,0.082008,0.091682,0.126032,0.131357,0.119706,0.241489,0.210385,0.230468,0.259954,0.866346,0.5382,0.534812,0.768116,0.752807,0.547336,0.558083,0.56742,0.550658,0.476572,0.475107,0.485082,0.471249,0.521538,0.519044,0.500403,0.507627,0.505882,0.516025,0.523741,0.022915,0.019979,0.022389,0.018992,0.04675,0.094411,0.034634,0.02130266160760539,0.175157,0.072159,0.0892,0.060548,0.067585,0.078836,0.073546,0.063705,0.022682,0.033696,0.044419,0,1,0,0,0,0
267,0.393289,0.417229,0.453738,0.490008,0.500209,0.607931,0.386356,0.436483,0.156147,0.1869722545206688,0.227522,0.3227038413282506,0.213124,0.11198763017763057,0.102054,0.098759,0.102973,0.008568,0.007225,0.01623,0.004609,0.003831,0.008697,0.008829,0.526275,0.537006,0.016755,0.062719,0.083432,0.238299,0.0,8.1e-05,8.1e-05,0.254108,0.362311,0.386495,0.443951,0.520178,0.59428,0.625178,0.721872,0.565295,0.349979,0.37725,0.468868,0.347634,0.348642,0.346694,0.003778,0.010279,0.027322,0.03242,0.031639,0.032285,0.070041,0.101097,0.00212,0.086324,0.007098,7.7e-05,0.0,0.297739,0.326266,0.563137,0.599515,0.590144,0.627136,0.804337,0.937466,0.321949,0.37103,0.518284,0.376308,0.434112,0.466799,0.497808,0.495303,0.5,0.5,0.5,0.011025,0.013607,0.015381,0.038481,0.046495,0.049806,0.159496,0.09414534333678026,0.752651,0.014705,0.027152,0.05055,0.028488,0.014415,0.003719,0.001227,0.002471,0.0,0.0,0,1,0,0,0,0
268,0.900429,0.729936,0.901602,0.934154,0.551094,0.193834,0.613968,0.72338,0.450124,0.4483711559279901,0.452592,0.2486731924752777,0.175568,0.17359592783199998,0.247249,0.238024,0.133853,0.004232,0.002708,0.031539,0.076893,0.086864,0.048291,0.080321,0.036021,0.021775,0.561489,0.176983,0.298326,0.087449,0.087939,0.044664,0.055828,0.945864,0.528999,1.0,1.0,1.0,1.0,1.0,1.0,0.862016,0.973018,0.742901,0.71786,0.418217,0.773711,0.87965,0.003075,0.107758,0.295848,0.068742,0.284927,0.127271,0.21957,0.023512,0.137931,0.058562,0.14328,0.11221,0.04597,1.0,1.0,0.743838,0.828502,0.802738,0.920267,0.774971,0.636541,0.715557,0.704688,0.594046,0.493838,0.448604,0.471294,0.523126,0.466329,0.522254,0.425412,0.532855,0.003488,0.004736,0.014307,0.008109,0.207825,0.313799,0.027797,0.10440614367920698,0.064374,0.334884,0.158892,0.05742,0.022737,0.12164,0.169179,0.191622,0.089966,0.04899,0.126279,0,1,0,0,0,0
269,0.842182,0.700792,0.659679,0.741595,0.603129,0.46838,0.351895,0.419576,0.294856,0.3777996070726916,0.503116,0.36029538503473346,0.308481,0.5090049457214842,0.355923,0.316415,0.418442,0.029744,0.015324,0.029748,0.015879,0.013199,0.014473,0.017803,0.050995,0.036398,0.048675,0.201557,0.157899,0.050999,0.09657,0.202341,0.065478,0.886152,0.6431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934801,0.907949,0.773848,0.523299,0.890185,0.629664,0.072465,0.304657,0.030489,0.045572,0.007148,0.1172,0.068778,0.0768,0.051532,0.041798,0.050539,0.054182,0.182394,1.0,1.0,0.759036,0.827395,0.529422,0.565542,0.609154,0.556092,0.511093,0.69941,0.488068,0.423701,0.526492,0.72296,0.456298,0.733025,0.97863,0.709787,0.65261,0.097865,1.0,1.0,0.084239,0.026616,0.124584,0.114743,0.05870857926918299,0.03243,0.083577,0.381746,0.035695,0.082316,0.059089,0.050234,0.067452,0.161399,0.094262,0.052529,0,1,0,0,0,0
270,0.859598,0.720268,0.630656,0.67512,0.526143,0.273194,0.335809,0.361224,0.469634,0.47294114109297947,0.497315,0.273713177082707,0.097372,0.24838478897151267,0.271851,0.220479,0.256593,0.008389,0.029093,0.018965,0.012779,0.019407,0.127398,0.278588,0.256747,0.0,0.164904,0.450542,0.40948,0.335279,0.221172,0.98143,0.211462,0.921893,0.848203,0.6319,0.662922,0.749053,0.659136,0.599554,0.52262,0.368121,0.612901,0.614973,0.48834,0.346914,0.513608,0.451413,0.022373,0.012719,0.036493,0.034907,0.122236,0.018344,0.031984,0.052881,0.054589,0.107243,0.000243,0.0791,0.142243,1.0,0.974571,0.7535,0.771258,0.621522,0.641796,0.646773,0.506587,0.742317,0.769279,0.594326,0.499665,0.546934,0.563719,0.544216,0.657844,0.677984,0.563663,0.547985,0.074032,0.757049,0.089285,0.033426,0.002833,0.02207,0.159648,0.21534679705016987,0.0061,0.126646,0.274411,0.00476,0.062441,0.139581,0.132569,0.152817,0.490018,0.258254,0.190769,0,1,0,0,0,0
271,0.580851,0.5797,0.543423,0.576986,0.533055,0.537958,0.485059,0.508671,0.532189,0.5637574676235917,0.58704,0.6130401930484907,0.594772,0.4477568659638237,0.479442,0.376803,0.137222,0.00316,0.019941,0.001461,0.011786,0.01225,0.015459,0.01648,0.016806,0.017867,0.022059,0.026392,0.018419,0.018515,0.155984,0.000509,0.00042,1.0,0.424911,0.392147,0.439026,0.588882,0.824938,0.5581,0.650322,0.48166,0.480082,0.552071,0.492956,0.391975,0.467209,0.429993,0.013878,0.347257,0.034953,0.062385,0.002215,0.000999,0.003261,0.028614,0.014346,0.015227,0.004627,0.015693,0.014652,0.647623,0.640276,0.590535,0.603115,0.569008,0.582428,0.651838,0.615383,0.632202,0.650239,0.673544,0.629384,0.594963,0.57432,0.569914,0.454129,0.456622,0.446759,0.44762,0.002875,0.026554,0.096479,0.003865,0.014398,0.007785,0.015868,0.003868301727534747,0.00235,0.023291,0.033039,0.011987,0.006345,0.054891,0.030684,0.028857,0.00531,0.00551,0.005362,0,1,0,0,0,0
272,0.816916,0.875553,0.780612,0.820177,0.827854,0.785335,0.660919,0.694669,0.514438,0.5061545246782406,0.585618,0.8038529528482268,0.762162,0.6288621830408611,0.837722,0.798088,0.404514,0.002627,0.000684,0.00019,0.002477,0.002051,0.002398,0.004175,0.009808,0.010513,0.121042,0.250674,0.148291,0.144745,0.125975,0.14391,0.21218,0.479856,0.532538,0.809321,0.763546,0.714911,0.673134,0.635542,0.877545,0.851495,0.888429,0.740055,0.627798,0.831063,0.987593,0.648505,0.002934,0.0035,0.007557,0.00964,0.012849,0.011781,0.017844,0.032077,0.134678,0.264188,0.186646,0.07731,0.156463,1.0,1.0,1.0,1.0,0.841038,0.88786,0.981112,0.999497,0.767769,0.83812,1.0,0.916779,0.764985,0.839092,0.912194,0.739186,0.811918,1.0,0.830135,0.002954,0.003355,0.001327,0.001991,0.00314,0.008377,0.010579,0.009188716719904151,0.067765,0.182577,0.206369,0.314519,0.035559,0.07502,0.109818,0.126395,0.05641,0.189252,0.150148,0,1,0,0,0,0
273,0.80071,0.661162,0.60455,0.695251,0.490171,0.337919,0.35342,0.438616,0.343015,0.401905496972856,0.571472,0.3912258338644572,0.342097,0.446920036643893,0.300474,0.252402,0.280467,0.01285,0.03508,0.232555,0.008291,0.022522,0.147175,0.008608,0.119345,0.035833,0.057457,0.402158,0.176686,0.092764,0.091375,0.322654,0.047482,0.96965,0.664678,0.479774,0.576872,0.770898,0.632442,0.554547,0.658896,0.536735,0.634863,0.64166,0.534122,0.419657,0.538004,0.38738,0.077009,0.099694,0.021627,0.060683,0.004645,0.011538,0.059202,0.069139,0.08118,0.098186,0.061344,0.103086,0.122773,1.0,0.963578,0.573839,0.633488,0.576255,0.666354,0.713723,0.64126,0.651246,0.82725,0.631631,0.571222,0.582707,0.717324,0.516998,0.615439,0.70575,0.627516,0.54633,0.124954,0.542395,0.0788,0.506857,0.195376,0.022906,0.057096,0.005589435976006128,0.027175,0.14967,0.328771,0.098727,0.137875,0.1468,0.092106,0.057064,0.100421,0.062243,0.019823,0,1,0,0,0,0
274,0.59364,0.282552,0.542211,0.668632,0.160806,0.131375,0.140143,0.164088,0.123124,0.128212581692795,0.138278,0.18236989469717924,0.133224,0.1408973740215669,0.156291,0.119762,0.139445,0.071695,0.053646,0.122566,0.100903,0.105246,0.176904,0.01629,0.157703,0.011633,0.002698,0.016595,0.008467,0.026946,0.006419,0.019678,0.009816,1.0,1.0,1.0,1.0,1.0,1.0,0.972853,1.0,0.964081,0.806866,0.894074,1.0,0.632654,1.0,0.526043,0.10735,0.269623,0.075026,0.438412,0.568372,0.151024,0.261066,0.261342,0.244021,0.130405,0.313422,0.468846,0.063066,0.694389,0.641204,0.547325,0.576814,0.352579,0.38625,0.412663,0.358863,0.400787,0.411299,0.337549,0.422426,0.350913,0.361234,0.441358,0.321949,0.341094,0.390097,0.420648,0.052484,0.289894,0.075786,0.112896,0.064504,0.043394,0.185048,0.0654201027680159,0.038604,0.040302,0.044718,0.042766,0.072681,0.054745,0.062815,0.046877,0.019177,0.073922,0.038159,0,1,0,0,0,0
275,0.126954,0.125459,0.190988,0.259778,0.212322,0.310571,0.522526,0.511269,0.192977,0.1884106491319514,0.196463,0.1934573557647983,0.176436,0.181282917544217,0.205814,0.190451,0.152587,0.002183,0.000484,0.016592,0.014639,0.006671,0.021662,0.026237,0.204714,0.227504,0.131993,0.145193,0.144223,0.099516,0.030352,0.000109,0.000383,0.715288,0.819835,0.928601,0.949417,0.971324,1.0,1.0,1.0,1.0,0.677558,0.769835,0.713608,0.612606,0.752483,0.724294,0.042214,0.045927,0.007163,0.010662,0.02732,0.090904,0.049443,0.191769,0.470765,0.530547,0.502144,0.806037,0.001333,0.016517,0.0,0.214909,0.252404,0.52893,0.487744,0.53924,0.551217,0.234311,0.232678,0.235216,0.249184,0.211688,0.216418,0.247104,0.358002,0.344986,0.378086,0.438875,0.01434,0.016511,0.007248,0.155961,0.055579,0.025635,0.031135,0.08500563043917425,0.898214,0.285063,0.273754,0.179921,0.231091,0.215532,0.182262,0.12916,0.013065,0.022295,0.021417,0,1,0,0,0,0
276,0.331719,0.352881,0.440309,0.511377,0.467379,0.462664,0.217932,0.302628,0.134409,0.14255743554789302,0.152433,0.14750011023325357,0.124302,0.11480114266334476,0.120726,0.130548,0.105914,0.051183,0.018984,0.070448,0.360238,0.405647,0.491604,0.325611,0.374986,0.064317,0.001408,0.028015,0.069457,0.069272,0.001723,0.00165,0.001931,0.387709,0.67585,0.562586,0.644156,0.722922,0.608512,0.709842,0.57177,0.535453,0.442874,0.486461,0.434499,0.349273,0.36858,0.34823,0.023055,0.046753,0.132002,0.110395,0.081333,0.003412,0.005223,0.102198,0.017402,0.072346,0.007101,0.000731,0.0,0.386339,0.445496,0.57413,0.652118,0.357074,0.473005,0.519603,0.453793,0.380457,0.375179,0.444433,0.468487,0.394368,0.434906,0.500067,0.50076,0.5,0.484165,0.5,0.124033,0.073959,0.061741,0.039611,0.042848,0.315425,0.727787,0.2136146619436316,0.081519,0.012366,0.017201,0.032333,0.068539,0.010361,0.014533,2e-05,0.001443,0.005937,0.0,0,1,0,0,0,0
277,0.462547,0.272342,0.428728,0.467393,0.323144,0.323268,0.528497,0.51458,0.698153,0.6843801371236118,0.599059,0.5607144718223762,0.486136,0.3327680889086,0.309829,0.257576,0.140294,0.003692,0.007386,0.005475,0.012453,0.010015,0.002197,0.008587,0.024425,0.010958,0.067111,0.043392,0.0618,0.045479,0.087682,0.098201,0.052586,0.301989,0.334829,0.315713,0.343889,0.387353,0.390466,0.375446,0.580885,0.51035,0.720117,0.772936,0.746427,0.624383,0.49548,0.441454,0.003078,0.000468,0.0025,0.005826,0.001531,0.010915,0.019211,0.047098,0.028627,0.022657,0.068127,0.180251,0.031782,0.372831,0.318035,0.402453,0.400955,0.490014,0.48695,0.521515,0.487934,0.789486,0.679873,0.649971,0.55673,0.391036,0.399792,0.302201,0.441794,0.366546,0.358427,0.396974,0.004498,0.006876,0.003529,0.005566,0.010092,0.011086,0.011572,0.015279191776958601,0.070053,0.513594,0.21348,0.107783,0.215984,0.34577,0.221998,0.093691,0.083527,0.044291,0.171859,0,1,0,0,0,0
278,0.127907,0.136951,0.196619,0.277973,0.169331,0.379049,0.580651,0.609678,0.778111,0.8265807305240368,0.87782,0.7801658308981805,0.701327,0.39540185366724895,0.295559,0.277105,0.098478,0.002786,0.019524,0.038615,0.272704,0.200217,0.139866,0.543175,0.094477,0.442846,0.068863,0.071538,0.077434,0.110508,0.270466,0.001349,0.0,0.635816,0.726571,0.68192,0.744451,0.742949,0.758004,0.756392,0.623313,0.695905,0.568663,0.597579,0.757565,0.855892,1.0,0.69142,0.081468,0.06465,0.038175,0.017188,0.04521,0.073295,0.112752,0.199557,0.263813,0.269331,0.084763,0.356832,0.022177,0.418311,0.339752,0.473866,0.494196,0.819154,0.834429,1.0,0.935487,1.0,1.0,0.991546,0.899054,0.567096,0.570753,0.555354,0.485586,0.496276,0.495594,0.493603,0.043655,0.042835,0.055169,0.063258,0.063681,0.335333,0.316087,0.6132428329409693,0.75329,0.313416,0.310192,0.280352,0.249837,0.338166,0.204453,0.13044,0.009366,0.002401,0.003217,0,1,0,0,0,0
279,0.331783,0.353781,0.411729,0.483401,0.316418,0.43575,0.211902,0.272381,0.124554,0.1500451064512249,0.151501,0.18462967639525238,0.153738,0.10265808699212035,0.109258,0.113304,0.098818,0.08933,0.025203,0.017907,0.013614,0.057644,0.498937,0.022879,0.707476,0.319702,0.043266,0.145063,0.069532,0.225597,0.000298,0.0,0.000141,0.618189,0.736605,0.66524,0.704684,0.779472,0.623114,0.890761,0.595473,0.655864,0.453882,0.395137,0.523759,0.466145,0.346776,0.368073,0.008302,0.118502,0.040454,0.205452,0.006209,0.149093,0.236787,0.222563,0.089486,0.27244,0.128597,0.000238,0.0,0.277946,0.392602,0.523126,0.679851,0.240651,0.270643,0.590222,0.424919,0.443516,0.44346,0.389672,0.308564,0.4775,0.482018,0.434648,0.5,0.5,0.498032,0.478753,0.143458,0.094148,0.055269,0.053237,0.082575,0.08611,0.266254,0.049220839225459584,0.924007,0.080686,0.09473,0.255458,0.002024,0.031116,0.006734,0.01286,0.0,0.001425,0.006407,0,1,0,0,0,0
280,0.482294,0.482664,0.491276,0.487303,0.489503,0.491829,0.492982,0.491398,0.489,0.4865562728038171,0.500165,0.5116115700822942,0.489154,0.47725560118761534,0.480267,0.479424,0.455619,0.000234,0.000134,0.000761,3.7e-05,2.8e-05,0.033022,5e-06,0.023643,2.6e-05,0.000207,0.003639,0.003356,0.004191,0.001108,0.003513,0.002338,0.38465,0.470075,0.3457,0.351427,0.578251,1.0,0.780425,1.0,0.972565,0.432949,0.560501,0.49037,0.345809,0.347222,0.336488,0.000236,0.110135,0.000275,0.50188,0.000163,0.000502,0.000286,0.08565,0.00061,0.088935,9e-05,0.002005,0.000819,0.628959,0.618615,0.629361,0.631385,0.628053,0.628646,0.602489,0.614857,0.629797,0.640264,0.645979,0.628232,0.624105,0.621366,0.622271,0.622025,0.617776,0.619822,0.621545,0.000768,0.002286,0.003235,0.001238,0.000664,0.000301,0.017371,0.00016601294901002277,0.001055,0.001,0.005314,0.0,0.002232,0.002337,0.002573,0.001556,0.001718,0.002419,0.001602,0,1,0,0,0,0
281,0.098214,0.098669,0.098214,0.104472,0.09984,0.09973,0.098214,0.098214,0.098214,0.09844633334669821,0.098214,0.0984222615053453,0.098214,0.09876693099368967,0.098421,0.098214,0.098589,0.0,0.0,0.429345,0.0,0.001452,0.115241,0.000112,0.004556,0.0,0.0,0.0,0.0,0.0,0.0,0.000497,0.000101,0.344294,1.0,0.346667,0.351296,1.0,1.0,1.0,0.478717,0.430919,0.346667,0.346667,0.346667,0.346667,0.346667,0.346667,0.000343,0.704077,0.000876,1.0,7e-06,0.0,0.0,0.525422,0.0,0.0,0.0,0.0,0.000989,0.5,0.486368,0.5,0.493615,0.5,0.498792,0.462068,0.465468,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.493536,0.491412,0.5,0.0,0.003812,0.004666,0.002263,0.005607,0.0053,0.064094,0.003307257966121357,0.004144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004064,0.0,0,1,0,0,0,0
282,0.405329,0.161022,0.562994,0.495384,0.227881,0.393874,0.568321,0.416281,0.575319,0.40670682811434994,0.720468,0.8810252494277891,0.853503,0.391514711238698,0.637748,0.524074,0.130821,0.060215,0.234823,0.344514,0.239269,0.057881,0.143421,0.099802,0.200929,0.262741,0.168604,0.022755,0.029488,0.168954,0.588324,0.018541,0.071619,0.51011,0.611077,0.623484,0.543477,0.614376,0.614019,0.655556,0.585754,0.714129,0.920631,0.619431,0.447167,0.673903,0.781372,0.706317,0.053336,0.067667,0.00975,0.052065,0.028017,0.089069,0.136027,0.156973,0.208761,0.099267,0.095434,0.138617,0.103853,0.786221,0.555276,0.775396,0.692655,0.874799,0.753601,1.0,0.940542,0.713209,0.907396,1.0,1.0,0.572587,0.679135,0.871108,0.505748,0.525642,0.824857,0.516741,0.275124,0.329995,0.091703,0.107547,0.053392,0.068116,0.046357,0.10539722098323669,0.358318,0.174264,0.043341,0.15892,0.277723,0.349815,0.54702,0.500766,0.003331,0.336254,0.013052,0,1,0,0,0,0
283,0.679586,0.684747,0.543791,0.530364,0.535705,0.520321,0.345785,0.361242,0.449979,0.46204442484262864,0.32987,0.47482272488585847,0.461022,0.5155450578405589,0.546723,0.488679,0.449088,0.073204,0.011515,0.052888,0.080443,0.296167,0.296661,0.004942,0.345581,0.157126,0.001909,0.451149,0.410774,0.0674,0.001266,0.049708,0.044066,0.644794,0.578978,0.471193,0.49406,0.507942,0.518889,0.501639,0.495521,0.476879,0.545377,0.595754,0.573985,0.496303,0.754047,0.596975,0.064193,0.30066,0.031936,0.030233,0.001005,0.01327,0.011348,0.040377,0.006944,0.042777,0.007774,0.153823,0.073205,0.704039,0.813898,0.565508,0.549908,0.48686,0.488527,0.517758,0.508029,0.5486,0.556171,0.576713,0.544608,0.600823,0.695339,0.566884,0.631195,0.743827,0.7413,0.605229,0.005891,0.130384,0.425948,0.047901,0.010381,0.010733,0.009641,0.001876146339414474,0.031855,0.002592,0.047946,0.003804,0.007179,0.192785,0.014315,0.005796,0.021788,0.047261,0.011517,0,1,0,0,0,0
284,0.815981,0.672066,0.658131,0.605228,0.499587,0.458928,0.488649,0.665509,0.11301,0.26203139409005255,0.304789,0.12550857614712732,0.08927,0.6107328878939695,0.488617,0.435041,0.485588,0.081079,0.205616,0.011729,0.012935,0.022948,0.010785,0.000721,0.117498,0.11769,0.375335,0.557349,0.384819,0.330578,0.491446,0.071926,0.016978,0.427455,0.45893,0.485933,0.575658,0.612174,0.515556,0.458916,0.701927,0.644239,0.805652,0.537586,0.404945,0.35572,0.601392,0.490912,0.005058,0.001234,0.036302,0.030495,0.00824,0.052527,0.108512,0.03906,0.146375,0.037486,0.021413,0.033222,0.015935,0.633275,0.581354,0.405227,0.450405,0.457338,0.741557,0.590703,0.508756,0.538815,0.58009,0.436494,0.337393,0.578066,0.698437,0.504249,0.59389,0.807568,0.597837,0.466105,0.274661,0.257471,0.326587,0.033235,0.007439,0.107817,0.005088,0.00456835633179388,0.320508,0.120468,0.184823,0.099123,0.079696,0.078939,0.063836,0.056867,0.043989,0.002763,0.088692,0,1,0,0,0,0
285,0.442065,0.496257,0.354259,0.467512,0.438614,0.44644,0.306095,0.397365,0.216727,0.20847901046469672,0.276634,0.05478993550352546,0.207387,0.01995446604971408,0.0,0.0,0.310238,0.01141,0.001838,0.109987,0.01103,0.003999,0.002508,0.011652,0.157096,0.021749,0.375335,0.504639,0.356913,0.21206,0.410416,0.002233,0.113009,1.0,1.0,1.0,1.0,1.0,1.0,0.986948,1.0,1.0,0.552627,0.702737,0.792579,0.443985,0.530281,0.405754,0.081816,0.031194,0.095746,0.009742,0.056528,0.207667,0.298566,0.810921,0.066894,0.219516,0.119236,0.038005,0.009542,0.602668,0.556674,0.530137,0.494476,0.514627,0.540973,0.531334,0.500134,0.554896,0.549796,0.437265,0.556663,0.468633,0.400653,0.56222,0.547392,0.505603,0.50615,0.563283,0.013927,0.018095,0.011588,0.023235,0.037451,0.023526,0.025961,0.017028328209600346,0.052437,0.020856,0.058236,0.050528,0.011777,0.047185,0.062982,0.034343,0.04347,0.010467,0.027875,0,1,0,0,0,0
